state,LocationNO,Certification_NO,Address,LicenseRenewalDate,Offers Nursing Care Services,Offers Physical Therapy Services,Offers Speech Pathology Services,Offers Home Health Aide Services,Date Certified,Service Quality,ServiceQualityRating,Type of Ownership
Colorado,21527,67123,2780 28TH AVENUE,2004-06-20,YES,NO,NO,YES,1984-06-20,Not Available,,Non - Profit Private
Colorado,20627,67129,5755 MARK DABLING BLVD SUITE 325,2004-10-25,YES,YES,YES,YES,1984-10-25,Better Than Expected,4.5 - 5.0,Proprietary
Colorado,22102,67136,301 OAK STREET UNIT E,2005-01-01,YES,YES,YES,YES,1985-01-01,Same As Expected,3.0 - 4.0,Proprietary
Colorado,21902,67137,1810 N BOISE,2005-01-23,YES,YES,YES,YES,1985-01-23,Same As Expected,3.0 - 4.0,Non - Profit Other
Colorado,20352,67140,286 16TH ST,2005-04-09,YES,YES,NO,YES,1985-04-09,Same As Expected,3.0 - 4.0,Government - State/ County
Colorado,21077,67144,555 PROSPECT AVENUE,2005-06-20,YES,YES,YES,YES,1985-06-20,Same As Expected,3.0 - 4.0,Government - Local
Colorado,20552,67146,17420 WALDEN WAY,2005-07-31,YES,NO,NO,YES,1985-07-31,Not Available,,Proprietary
Colorado,21527,67147,5628 W 19TH STREET SUITE 1,2005-10-08,YES,YES,YES,YES,1985-10-08,Same As Expected,3.0 - 4.0,Non - Profit Private
Colorado,20252,67156,1155 ALPINE AVE,2006-05-01,YES,YES,YES,YES,1986-05-01,Worse Than Expected,1.0 - 2.5,Non - Profit Private
Colorado,22402,67161,1000 WEST 8TH AVENUE,2007-01-08,YES,YES,YES,YES,1987-01-08,Same As Expected,3.0 - 4.0,Government - Local
Colorado,21927,67168,575 3RD ST,2008-12-13,YES,YES,YES,YES,1988-12-13,Same As Expected,3.0 - 4.0,Government - State/ County
Colorado,21527,67169,2105 CLUBHOUSE DRIVE,2009-01-06,YES,YES,YES,YES,1989-01-06,Same As Expected,3.0 - 4.0,Non - Profit Private
Colorado,20277,67181,12995 SHERIDAN BLVD SUITE 201,2005-03-27,YES,YES,YES,YES,1990-03-27,Better Than Expected,4.5 - 5.0,Proprietary
Colorado,21577,67191,120 NORTH BOULEVARD,2006-06-05,YES,YES,NO,YES,1991-06-05,Same As Expected,3.0 - 4.0,Government - State/ County
Colorado,21052,67192,304 INVERNESS WAY SOUTH SUITE 125,2006-07-09,YES,YES,YES,NO,1991-07-09,Not Available,,Proprietary
Colorado,21052,67115,61 INVERNESS DRIVE EAST SUITE 200,2006-07-17,YES,YES,YES,YES,1991-07-17,Same As Expected,3.0 - 4.0,Non - Profit Religious
Colorado,22002,67193,807 W 4TH STREET,2006-10-09,YES,YES,YES,YES,1991-10-09,Same As Expected,3.0 - 4.0,Proprietary
Colorado,21677,67195,9197 WEST 6TH AVE STE 1000,2006-11-22,YES,YES,YES,YES,1991-11-22,Not Available,,Proprietary
Colorado,21477,67196,2764 COMPASS DRIVE SUITE 108B,2006-12-05,YES,YES,NO,YES,1991-12-05,Same As Expected,3.0 - 4.0,Proprietary
Colorado,22127,67198,204 EAST 10TH AVENUE,2007-01-15,YES,YES,YES,YES,1992-01-15,Same As Expected,3.0 - 4.0,Government - Local
Colorado,20777,67201,3980 QUEBEC STREET SUITE 100,2007-05-19,YES,YES,YES,YES,1992-05-19,Better Than Expected,4.5 - 5.0,Proprietary
Colorado,21227,67204,515 E RIVERVIEW AVE,2007-09-25,YES,YES,YES,YES,1992-09-25,Same As Expected,3.0 - 4.0,Proprietary
Colorado,21902,67215,2802 MADISON SQUARE DRIVE STE 100,2008-08-03,YES,YES,YES,YES,1993-08-03,Same As Expected,3.0 - 4.0,Proprietary
Colorado,20427,67212,729 S TEJON STREET,2008-09-13,YES,YES,NO,YES,1993-09-13,Not Available,,Non - Profit Private
Colorado,21852,67208,2919 WEST 17TH AVE SUITE 101,2008-11-16,YES,YES,YES,YES,1993-11-16,Same As Expected,3.0 - 4.0,Non - Profit Religious
Colorado,21327,67219,1901 GRAND AVENUE STE 206,2008-12-09,YES,YES,YES,YES,1993-12-09,Same As Expected,3.0 - 4.0,Non - Profit Private
Colorado,21552,67224,6021 S SYRACUSE WAY STE 204,2009-02-04,YES,YES,YES,YES,1994-02-04,Same As Expected,3.0 - 4.0,Proprietary
Colorado,20827,67227,7100 NORTH BROADWAY BLDG 2L,2009-03-24,YES,YES,YES,YES,1994-03-24,Not Available,,Proprietary
Colorado,22327,67230,3760 VANCE ST #303,2009-05-11,YES,YES,YES,YES,1994-05-11,Not Available,,Proprietary
Colorado,20152,67240,14707 EAST 2ND AVE STE 300,2009-12-06,YES,NO,NO,YES,1994-12-06,Not Available,,Proprietary
Colorado,21427,67259,2777 CROSSROADS BLVD UNIT 2,2010-01-04,YES,YES,YES,YES,1995-01-04,Not Available,,Non - Profit Other
Colorado,20127,67248,177 CRAFT DRIVE SUITE 100,2010-03-01,YES,YES,NO,YES,1995-03-01,Same As Expected,3.0 - 4.0,Proprietary
Colorado,21152,67253,2000 VERMONT DRIVE #100,2010-05-05,YES,YES,YES,YES,1995-05-05,Same As Expected,3.0 - 4.0,Proprietary
Colorado,20852,67254,1385 S COLORADO BLVD STE A306,2010-05-17,YES,YES,YES,YES,1995-05-17,Not Available,,Proprietary
Colorado,20502,67325,630 SOUTHPOINTE COURT #105,2010-05-19,YES,YES,YES,YES,1995-05-19,Not Available,,Proprietary
Colorado,20202,67255,2121 S BLACKHAWK STREET STE 110,2010-05-30,YES,YES,YES,YES,1995-05-30,Same As Expected,3.0 - 4.0,Proprietary
Colorado,20202,67260,3000 S JAMAICA CT #175,2010-08-07,YES,YES,YES,YES,1995-08-07,Not Available,,Proprietary
Colorado,21802,67262,822 W 4TH ST,2010-10-02,YES,YES,YES,YES,1995-10-02,Not Available,,Government - State/ County
Colorado,22052,67267,225 EAGLE CREST DRIVE,2010-11-29,YES,YES,YES,YES,1995-11-29,Not Available,,Non - Profit Other
Colorado,22227,67268,51 W 84TH AVE #411,2010-12-05,YES,YES,YES,YES,1995-12-05,Not Available,,Proprietary
Colorado,21452,67272,2478 PATTERSON RD #10,2011-05-06,YES,NO,NO,YES,1996-05-06,Same As Expected,3.0 - 4.0,Proprietary
Colorado,22177,67274,614 S 10TH AVE,2011-05-29,YES,YES,YES,YES,1996-05-29,Same As Expected,3.0 - 4.0,Proprietary
Colorado,22252,67279,601 S ALBERT STREET SUITE A,2011-05-29,YES,YES,YES,YES,1996-05-29,Better Than Expected,4.5 - 5.0,Non - Profit Private
Colorado,22077,67280,208 NORTH MAIN STREET,2011-05-31,YES,YES,NO,YES,1996-05-31,Better Than Expected,4.5 - 5.0,Non - Profit Other
Colorado,20427,67275,1160 LAKE PLAZA DRIVE SUITE 100,2011-06-06,YES,YES,YES,YES,1996-06-06,Same As Expected,3.0 - 4.0,Proprietary
Colorado,21602,67277,111 6TH STREET,2011-06-26,YES,YES,YES,YES,1996-06-26,Same As Expected,3.0 - 4.0,Proprietary
Colorado,21752,67295,401 KENDALL DRIVE,2012-03-19,YES,YES,YES,YES,1997-03-19,Same As Expected,3.0 - 4.0,Government - Local
Colorado,21402,67298,2004 NORTH 12TH STREET,2012-04-15,YES,YES,YES,YES,1997-04-15,Same As Expected,3.0 - 4.0,Non - Profit Other
Colorado,20502,67402,1160 LAKE PLAZA DRIVE SUITE 255,2012-06-24,YES,YES,YES,YES,1997-06-24,Same As Expected,3.0 - 4.0,Proprietary
Colorado,21352,67403,927 COOPER AVENUE,2012-08-13,YES,YES,NO,YES,1997-08-13,Same As Expected,3.0 - 4.0,Non - Profit Private
Colorado,20202,67407,10697 E DARTMOUTH AVENUE,2014-05-26,YES,YES,YES,YES,1999-05-26,Same As Expected,3.0 - 4.0,Proprietary
Colorado,20877,67408,6850 E EVANS AVE #101,2014-08-12,YES,YES,YES,YES,1999-08-12,Not Available,,Proprietary
Colorado,22002,67337,720 NORTH MAIN ST #400,2002-02-28,YES,YES,YES,YES,2000-02-29,Same As Expected,3.0 - 4.0,Proprietary
Colorado,22027,67413,3691 PARKER BLVD SUITE 210,2002-09-27,YES,YES,YES,YES,2000-09-27,Not Available,,Proprietary
Colorado,20277,67415,2095 N 6TH AVE SUITE #209,2003-03-24,YES,YES,YES,YES,2001-03-24,Same As Expected,3.0 - 4.0,Proprietary
Colorado,22027,67338,805 EAGLERIDGE BLVD STE 160,2003-04-27,YES,YES,YES,YES,2001-04-27,Same As Expected,3.0 - 4.0,Proprietary
Colorado,20477,67417,1040 SOUTH 8TH STREET #201,2003-06-10,YES,YES,YES,YES,2001-06-10,Not Available,,Proprietary
Colorado,21527,67416,6801 WEST 20TH STREET #207,2003-07-11,YES,YES,YES,YES,2001-07-11,Same As Expected,3.0 - 4.0,Proprietary
Colorado,20652,67339,45 S WASHINGTON ST,2003-07-27,YES,YES,YES,YES,2001-07-27,Same As Expected,3.0 - 4.0,Proprietary
Colorado,20627,67418,1130 W WOODMEN ROAD,2003-12-19,YES,YES,YES,YES,2001-12-19,Not Available,,Non - Profit Other
Colorado,20577,67419,2500 N CIRCLE DRIVE STE 201,2004-01-03,YES,YES,YES,YES,2002-01-03,Same As Expected,3.0 - 4.0,Proprietary
Colorado,20377,67420,312 WILCOX STREET SUITE 204,2004-01-29,YES,YES,YES,YES,2002-01-29,Better Than Expected,4.5 - 5.0,Proprietary
Colorado,21952,67421,300 NORTH CASCADE SUITE T-9,2004-01-31,YES,YES,YES,YES,2002-01-31,Worse Than Expected,1.0 - 2.5,Non - Profit Religious
Colorado,20202,67425,12510 EAST ILIFF AVENUE #115,2004-12-17,YES,YES,YES,YES,2002-12-17,Not Available,,Proprietary
Colorado,21377,67431,2801 YOUNGFIELD ST SUITE 360,2005-05-21,YES,YES,NO,YES,2003-05-21,Not Available,,Proprietary
Colorado,20202,67434,10800 E BETHANY DRIVE #100,2005-06-11,YES,YES,YES,YES,2003-06-11,Same As Expected,3.0 - 4.0,Proprietary
Colorado,20152,67437,14707 EAST 2ND AVENUE SUITE 200,2006-01-09,YES,YES,YES,YES,2004-01-09,Not Available,,Proprietary
Colorado,21027,67438,333 W HAMPDEN AVENUE #925,2006-01-23,YES,YES,YES,YES,2004-01-23,Not Available,,Proprietary
Colorado,20677,67440,487 YAMPA AVENUE,2006-09-09,YES,YES,NO,YES,2004-09-09,Worse Than Expected,1.0 - 2.5,Proprietary
Colorado,20202,67441,2821 SOUTH PARKER ROAD #615,2006-11-04,YES,YES,YES,YES,2004-11-04,Same As Expected,3.0 - 4.0,Proprietary
Colorado,20877,67443,6795 E TENNESSEE AVE SUITE 225,2006-12-28,YES,YES,YES,YES,2004-12-28,Not Available,,Proprietary
Colorado,20802,67445,2460 WEST 26TH AVE STE 480-C,2007-02-02,YES,YES,YES,YES,2005-02-02,Better Than Expected,4.5 - 5.0,Non - Profit Private
Colorado,20527,67449,910 PINON RANCH VIEW SUITE 211,2007-05-27,YES,YES,YES,YES,2005-05-27,Better Than Expected,4.5 - 5.0,Proprietary
Colorado,20952,67452,8973 E KENYON AVENUE,2007-07-29,YES,YES,YES,YES,2005-07-29,Same As Expected,3.0 - 4.0,Proprietary
Colorado,21852,67451,1629 HARVARD STREET,2007-08-03,YES,YES,YES,YES,2005-08-03,Same As Expected,3.0 - 4.0,Proprietary
Colorado,21702,67450,963 S KIPLING,2007-08-05,YES,YES,YES,YES,2005-08-05,Same As Expected,3.0 - 4.0,Proprietary
Colorado,20952,67453,4380 SOUTH SYRACUSE ST STE 600,2007-08-25,YES,YES,YES,YES,2005-08-25,Same As Expected,3.0 - 4.0,Proprietary
Colorado,20852,67454,2168 SOUTH BIRCH STREET,2007-11-23,YES,YES,YES,YES,2005-11-23,Same As Expected,3.0 - 4.0,Proprietary
Colorado,21027,67457,945 W KENYON AVE STE 200,2008-01-03,YES,YES,YES,YES,2006-01-03,Same As Expected,3.0 - 4.0,Proprietary
Colorado,20327,67455,301 STATE HIGHWAY 24 NORTH,2008-01-11,YES,YES,YES,YES,2006-01-11,Same As Expected,3.0 - 4.0,Proprietary
Colorado,22002,67456,2320 NORTH GRAND,2008-01-11,YES,YES,NO,YES,2006-01-11,Not Available,,Proprietary
Colorado,20277,67459,11940 QUAY STREET,2008-03-16,YES,YES,YES,YES,2006-03-16,Same As Expected,3.0 - 4.0,Proprietary
Colorado,22177,67460,731 WEST MAIN STREET,2008-03-30,YES,YES,YES,YES,2006-03-30,Same As Expected,3.0 - 4.0,Proprietary
Colorado,21527,67461,5312 W 9TH STREET DRIVE SUITE 120,2008-07-07,YES,YES,YES,YES,2006-07-07,Same As Expected,3.0 - 4.0,Proprietary
Colorado,20527,67462,910 PINON RANCH VIEW SUITE 211,2008-08-17,YES,YES,YES,YES,2006-08-17,Same As Expected,3.0 - 4.0,Proprietary
Colorado,21877,67463,391 N DENVER AVE,2008-12-06,YES,YES,NO,YES,2006-12-06,Not Available,,Proprietary
Colorado,21652,67464,2594 TRAILRIDGE DRIVE EAST #A,2009-08-20,YES,YES,YES,YES,2007-08-20,Not Available,,Non - Profit Private
Colorado,21627,67466,317 WEST 3RD  STE 100,2010-05-21,YES,YES,NO,YES,2008-05-21,Not Available,,Proprietary
Colorado,21552,67469,5600 S QUEBEC ST STE 300A,2010-06-20,YES,YES,YES,YES,2008-06-20,Same As Expected,3.0 - 4.0,Proprietary
Colorado,20877,67467,6825 E TENNESSEE AVE #350,2010-07-02,YES,YES,YES,YES,2008-07-02,Same As Expected,3.0 - 4.0,Proprietary
Colorado,20452,67468,2950 PROFESSIONAL PLC STE 201,2010-07-17,YES,YES,YES,YES,2008-07-17,Same As Expected,3.0 - 4.0,Proprietary
Colorado,20652,67470,925 S BROADWAY #286,2010-08-13,YES,YES,YES,YES,2008-08-13,Same As Expected,3.0 - 4.0,Proprietary
Colorado,20852,67471,6000 E EVANS AVE BLDG 3 STE 111,2010-09-11,YES,YES,YES,YES,2008-09-11,Same As Expected,3.0 - 4.0,Proprietary
Colorado,20177,67475,1800 SOUTH POTOMAC STREET,2010-10-18,YES,YES,YES,YES,2008-10-18,Same As Expected,3.0 - 4.0,Proprietary
Colorado,20927,67474,7535 E HAMPDEN AVE SUITE 625,2010-10-23,YES,YES,YES,YES,2008-10-23,Same As Expected,3.0 - 4.0,Proprietary
Colorado,21127,67477,301 N HOWES STREET STE 110,2010-11-12,YES,YES,YES,YES,2008-11-12,Not Available,,Proprietary
Colorado,20577,67476,1120 N CIRCLE DRIVE SUITE 15,2010-12-13,YES,YES,YES,YES,2008-12-13,Not Available,,Proprietary
Colorado,21177,67478,1730 SOUTH COLLEGE AVENUE #304,2011-01-14,YES,YES,YES,YES,2009-01-14,Better Than Expected,4.5 - 5.0,Proprietary
Colorado,20202,67479,2851 S PARKER RD SUITE 960,2011-04-20,YES,YES,YES,YES,2009-04-20,Better Than Expected,4.5 - 5.0,Proprietary
Colorado,20202,67480,10555 E DARTMOUTH AVENUE SUITE 360,2011-06-12,YES,YES,YES,YES,2009-06-12,Not Available,,Proprietary
Colorado,20227,67481,1790 30TH ST STE 350,2011-08-13,YES,YES,YES,YES,2009-08-13,Same As Expected,3.0 - 4.0,Proprietary
Colorado,22277,67482,9101 HARLAN STREET #135,2011-10-30,YES,YES,YES,YES,2009-10-30,Same As Expected,3.0 - 4.0,Non - Profit Religious
Colorado,21652,67483,1455 DIXON AVE #200,2011-10-30,YES,YES,YES,YES,2009-10-30,Same As Expected,3.0 - 4.0,Proprietary
Colorado,20802,67486,2460 WEST 26TH AVE SUITE 217C,2012-11-05,YES,YES,YES,YES,2010-11-05,Not Available,,Proprietary
Colorado,20527,67487,1355 GARDEN OF THE GODS RD SUITE 130,2012-12-13,YES,YES,YES,YES,2010-12-13,Not Available,,Proprietary
Colorado,21552,67488,6000 GREENWOOD PLAZA BLVD SUITE 130,2013-02-04,YES,YES,YES,YES,2011-02-04,Same As Expected,3.0 - 4.0,Proprietary
Colorado,21977,67489,10450 SOUTH PROGRESS WAY UNIT #101,2013-04-14,YES,YES,YES,YES,2011-04-14,Not Available,,Proprietary
Colorado,20202,67490,3033 S PARKER ROAD SUITE 300,2013-06-22,YES,YES,YES,YES,2011-06-22,Same As Expected,3.0 - 4.0,Proprietary
Colorado,22002,67494,201 W 8TH ST SUITE 550,2013-07-25,YES,YES,YES,YES,2011-07-25,Not Available,,Proprietary
Colorado,22327,67491,3895 UPHAM ST STE 100,2013-08-30,YES,YES,NO,NO,2011-08-30,Not Available,,Proprietary
Colorado,20927,67493,1602 S PARKER RD STE 200,2013-09-21,YES,YES,YES,YES,2011-09-21,Same As Expected,3.0 - 4.0,Proprietary
Colorado,20202,67492,3025 S PARKER RD STE 600,2013-09-22,YES,YES,YES,YES,2011-09-22,Not Available,,Proprietary
Colorado,20202,67495,3131 S VAUGHN WAY STE 110,2014-01-18,YES,YES,YES,YES,2012-01-18,Not Available,,Proprietary
Colorado,22302,67496,1235 W 124TH AVE #102,2014-02-02,YES,YES,NO,YES,2012-02-02,Not Available,,Proprietary
Colorado,20302,67497,12303 AIRPORT WAY SUITE 200,2014-03-06,YES,YES,YES,YES,2012-03-06,Not Available,,Proprietary
Colorado,21727,67498,2525 S WADSWORTH BLVD SUITE 303,2014-03-07,YES,YES,YES,NO,2012-03-07,Not Available,,Proprietary
Colorado,21177,67502,3665 JFK PARKWAY SUITE 330,2014-03-15,YES,YES,YES,YES,2012-03-15,Not Available,,Proprietary
Colorado,21877,67500,1562 TAURUS COURT,2014-08-06,YES,YES,YES,YES,2012-08-06,Same As Expected,3.0 - 4.0,Proprietary
Colorado,22027,67501,4718 NORTH ELIZABETH STREET SUITE A,2014-08-24,YES,YES,YES,YES,2012-08-24,Same As Expected,3.0 - 4.0,Proprietary
Colorado,20902,67503,495 UINTA WAY SUITE 140,2014-09-20,YES,YES,YES,NO,2012-09-20,Not Available,,Proprietary
Colorado,20952,67504,8055 E TUFTS AVE #250,2014-11-15,YES,YES,YES,YES,2012-11-15,Same As Expected,3.0 - 4.0,Proprietary
Colorado,20377,67505,823 S PERRY ST STE 220,2014-11-16,YES,YES,YES,YES,2012-11-16,Same As Expected,3.0 - 4.0,Proprietary
Colorado,21177,67506,3500 JOHN F KENNEDY  PARKWAY STE 325,2014-11-26,YES,YES,YES,YES,2012-11-26,Same As Expected,3.0 - 4.0,Proprietary
Colorado,21502,67508,32708 BRAVO POINT,2015-01-24,YES,YES,NO,YES,2013-01-24,Not Available,,Proprietary
Colorado,20202,67507,2323 S TROY ST STE 5-340B,2015-02-15,YES,YES,YES,YES,2013-02-15,Not Available,,Proprietary
Colorado,20852,67509,6000 E EVANS BLDG 2-260,2015-04-04,YES,YES,YES,YES,2013-04-04,Not Available,,Non - Profit Private
Colorado,20202,67510,10660 E BETHANY DR,2015-06-04,YES,YES,YES,YES,2013-06-04,Not Available,,Proprietary
Colorado,21402,67511,2829 NORTH AVENUE SUITE 102,2015-07-01,YES,YES,YES,YES,2013-07-01,Same As Expected,3.0 - 4.0,Proprietary
Colorado,21552,67512,5600 S QUEBEC ST STE 310A,2015-09-11,YES,YES,YES,YES,2013-09-11,Not Available,,Proprietary
Colorado,20927,67513,10200 E GIRARD AVENUE SUITE C241,2015-10-21,YES,YES,YES,YES,2013-10-21,Not Available,,Proprietary
Colorado,20402,67516,7853 E ARAPAHOE COURT SUITE 1100,2015-11-25,YES,YES,YES,YES,2013-11-25,Not Available,,Proprietary
Colorado,20927,67515,1602 S PARKER RD STE 202,2016-01-02,YES,YES,YES,YES,2014-01-02,Not Available,,Proprietary
Colorado,20927,67519,1602 S PARKER RD SUITE 310,2016-01-14,YES,YES,YES,YES,2014-01-14,Not Available,,Proprietary
Colorado,20602,67517,5426 N ACADEMY BLVD SUITE 200,2016-02-06,YES,YES,YES,YES,2014-02-06,Same As Expected,3.0 - 4.0,Proprietary
Colorado,20152,67520,14707 E 2ND AVE SUITE 220,2016-02-19,YES,YES,YES,YES,2014-02-19,Not Available,,Proprietary
Colorado,20202,67521,2851 S PARKER RD UNIT 1084,2016-04-01,YES,YES,YES,YES,2014-04-01,Not Available,,Proprietary
Colorado,20202,67524,2620 S PARKER ROAD #164,2016-07-14,YES,YES,NO,YES,2014-07-14,Not Available,,Proprietary
Colorado,21952,67523,100 TESSITORE CT UNIT A,2016-07-22,YES,YES,NO,YES,2014-07-22,Not Available,,Proprietary
Colorado,21302,67522,4100 EAST MISSISSIPPI AVENUE SUITE 1250,2016-07-23,YES,YES,YES,NO,2014-07-23,Not Available,,Proprietary
Colorado,21827,67525,21262 ROAD 20,2016-12-03,YES,YES,YES,YES,2014-12-03,Not Available,,Proprietary
Colorado,20852,67529,4201 E YALE AVENUE SUITE 120,2015-01-29,YES,YES,YES,YES,2015-01-29,Same As Expected,3.0 - 4.0,Proprietary
Colorado,20602,67526,6165 LEHMAN DRIVE SUITE 102,2015-02-06,YES,NO,NO,YES,2015-02-06,Not Available,,Proprietary
Colorado,20602,67528,1980 DOMINION WAY SUITE 101,2015-02-26,YES,YES,YES,YES,2015-02-26,Same As Expected,3.0 - 4.0,Proprietary
Colorado,20202,67527,14001 E ILIFF AVE STE 206,2015-03-06,YES,NO,NO,YES,2015-03-06,Not Available,,Proprietary
Colorado,22202,67533,445 E 124TH AVE,2015-04-16,YES,YES,YES,YES,2015-04-16,Not Available,,Non - Profit Private
Colorado,20377,67530,333 PERRY ST SUITE 250,2015-05-18,YES,YES,YES,YES,2015-05-18,Not Available,,Proprietary
Colorado,21552,67542,6000 GREENWOOD PLAZA BLVD SUITE 230,2015-05-23,YES,YES,NO,NO,2015-05-23,Not Available,,Proprietary
Colorado,20852,67532,2186 S HOLLY ST #204,2015-06-22,YES,YES,YES,YES,2015-06-22,Not Available,,Proprietary
Colorado,22027,67531,1208 EAGLERIDGE BLVD STE A,2015-07-07,YES,YES,YES,YES,2015-07-07,Not Available,,Proprietary
Colorado,21977,67536,11479 S PINE DRIVE SUITE 1,2015-07-17,YES,NO,YES,NO,2015-07-17,Not Available,,Proprietary
Colorado,22352,67534,8010 S COUNTY RD 5 UNIT 101,2015-07-20,YES,YES,NO,YES,2015-07-20,Not Available,,Proprietary
Colorado,20202,67538,2620 SOUTH PARKER RD STE 268,2015-07-30,YES,YES,YES,YES,2015-07-30,Not Available,,Proprietary
Colorado,21952,67535,501 A S TOWNSEND AVE,2015-09-16,YES,YES,YES,YES,2015-09-16,Not Available,,Proprietary
Colorado,20952,67537,3540 S POPLAR ST STE 202,2015-09-21,YES,YES,YES,YES,2015-09-21,Not Available,,Proprietary
Colorado,20927,67539,1602 S PARKER ROAD SUITE 301,2015-10-13,YES,YES,YES,YES,2015-10-13,Not Available,,Proprietary
Colorado,21752,67540,109 W LEE STREET #15,2015-10-20,YES,NO,NO,YES,2015-10-20,Not Available,,Proprietary
Colorado,20927,67543,1602 S PARKER RD STE 312,2015-10-30,YES,YES,YES,YES,2015-10-30,Not Available,,Proprietary
Colorado,20177,67541,1450 S HAVANA STREET UNIT 410,2015-11-23,YES,YES,YES,YES,2015-11-23,Not Available,,Proprietary
Colorado,20927,67544,1602 S PARKER RD SUITE 115,2016-02-11,YES,YES,YES,YES,2016-02-11,Not Available,,Proprietary
Colorado,20927,67545,9745 E HAMPDEN AVE SUITE 402,2016-04-12,YES,YES,YES,YES,2016-04-12,Not Available,,Proprietary
Colorado,21277,67546,3675 S COLLEGE AVENUE SUITE 16,2016-05-03,YES,YES,YES,YES,2016-05-03,Not Available,,Proprietary
Colorado,20852,67547,5290 EAST YALE CIRCLE SUITE 203,2016-05-26,YES,YES,YES,YES,2016-05-26,Not Available,,Proprietary
Colorado,20727,67002,390 GRANT STREET,1996-07-01,YES,YES,YES,YES,1966-07-01,Same As Expected,3.0 - 4.0,Non - Profit Private
Colorado,22152,67004,480 ROLLINGSTONE DR,1996-07-01,YES,YES,YES,YES,1966-07-01,Same As Expected,3.0 - 4.0,Non - Profit Private
Colorado,21777,67015,701 PARK AVENUE,1996-10-19,YES,YES,YES,YES,1966-10-19,Same As Expected,3.0 - 4.0,Government - State/ County
