state,LocationNO,Certification_NO,Address,LicenseRenewalDate,Offers Nursing Care Services,Offers Physical Therapy Services,Offers Speech Pathology Services,Offers Home Health Aide Services,Date Certified,Service Quality,ServiceQualityRating,Type of Ownership
Minnesota,69277,247154,7300 METRO BLVD STE 625,2004-03-19,YES,YES,YES,YES,1984-03-19,Same As Expected,3.0 - 4.0,Proprietary
Minnesota,68302,247156,1200 12TH STREET SOUTHWEST,2004-04-10,YES,YES,YES,YES,1984-04-10,Not Available,,Non - Profit Religious
Minnesota,70852,247161,2746 SUPERIOR DR NW SUITE 200,2004-04-25,YES,YES,YES,YES,1984-04-25,Same As Expected,3.0 - 4.0,Proprietary
Minnesota,68727,247160,213 ST OLAF AVENUE NORTH STE B,2004-05-23,YES,YES,YES,YES,1984-05-23,Not Available,,Non - Profit Other
Minnesota,71127,247166,1700 UNIVERSITY AVENUE,2004-06-05,YES,YES,YES,YES,1984-06-05,Same As Expected,3.0 - 4.0,Non - Profit Other
Minnesota,71652,247168,501 SOUTH MAPLE STREET STE 1,2004-06-29,YES,YES,YES,YES,1984-06-29,Same As Expected,3.0 - 4.0,Non - Profit Private
Minnesota,68227,247164,1705 SOUTHEAST BROADWAY,2004-07-26,YES,YES,YES,YES,1984-07-26,Same As Expected,3.0 - 4.0,Non - Profit Private
Minnesota,71052,247185,3400 1ST STREET NORTH,2004-08-08,YES,YES,YES,YES,1984-08-08,Same As Expected,3.0 - 4.0,Proprietary
Minnesota,69327,247172,328 WEST CONAN STREET,2004-08-27,YES,YES,YES,YES,1984-08-27,Not Available,,Non - Profit Private
Minnesota,69002,247171,500 HEARTWOOD DRIVE,2004-09-11,YES,YES,YES,YES,1984-09-11,Same As Expected,3.0 - 4.0,Government - Local
Minnesota,70802,247176,1407 WEST FOURTH STREET,2004-09-12,YES,YES,YES,YES,1984-09-12,Same As Expected,3.0 - 4.0,Non - Profit Private
Minnesota,69702,247183,MESABI MALL  1101 EAST 37TH ST,2004-10-31,YES,YES,YES,YES,1984-10-31,Same As Expected,3.0 - 4.0,Non - Profit Private
Minnesota,71152,247177,475 ETNA STREET SUITE 3,2004-11-13,YES,YES,YES,YES,1984-11-13,Same As Expected,3.0 - 4.0,Non - Profit Private
Minnesota,71602,247186,240 WILLOW STREET,2004-12-28,YES,YES,YES,YES,1984-12-28,Worse Than Expected,1.0 - 2.5,Non - Profit Private
Minnesota,70877,247180,2746 SUPERIOR DR NW  SUITE 150,2005-01-25,YES,YES,YES,YES,1985-01-25,Same As Expected,3.0 - 4.0,Proprietary
Minnesota,71852,247188,1018 6TH AVENUE,2005-04-04,YES,YES,YES,YES,1985-04-04,Same As Expected,3.0 - 4.0,Non - Profit Private
Minnesota,70527,247194,200 ELM STREET NORTH,2005-04-05,YES,YES,YES,YES,1985-04-05,Same As Expected,3.0 - 4.0,Non - Profit Other
Minnesota,70852,247195,211 SECOND STREET NORTHWEST,2005-04-19,YES,YES,YES,YES,1985-04-19,Not Available,,Non - Profit Private
Minnesota,69402,247196,805 EAST CHANNING,2005-05-09,YES,YES,YES,YES,1985-05-09,Same As Expected,3.0 - 4.0,Non - Profit Religious
Minnesota,69452,247200,152 NORMAN AVENUE SOUTH,2005-05-31,YES,YES,YES,YES,1985-05-31,Not Available,,Proprietary
Minnesota,69927,247202,121 DREW AVENUE SOUTHEAST,2005-07-08,YES,YES,YES,YES,1985-07-08,Not Available,,Non - Profit Private
Minnesota,70552,247203,450 EASTVOLD AVENUE,2005-08-28,YES,YES,YES,YES,1985-08-28,Not Available,,Government - Local
Minnesota,70702,247209,2905 NORTHWEST BLVD #100,2005-10-11,YES,NO,NO,YES,1985-10-11,Not Available,,Proprietary
Minnesota,69502,247212,219 FIRST STREET SOUTHEAST,2005-11-14,YES,YES,YES,YES,1985-11-14,Same As Expected,3.0 - 4.0,Government - Local
Minnesota,68802,247211,11725 STINSON AVE,2005-12-30,YES,YES,YES,YES,1985-12-30,Same As Expected,3.0 - 4.0,Non - Profit Private
Minnesota,68602,247213,1110 HIGHWAY 75 NORTH SUITE A,2006-02-26,YES,YES,YES,YES,1986-02-26,Same As Expected,3.0 - 4.0,Non - Profit Religious
Minnesota,68377,247215,3201 PINE RIDGE AVE NW STE A,2006-03-07,YES,YES,YES,YES,1986-03-07,Same As Expected,3.0 - 4.0,Non - Profit Other
Minnesota,69477,247214,900 HILLGROSS BOULEVARD SE,2006-03-13,YES,YES,YES,YES,1986-03-13,Same As Expected,3.0 - 4.0,Non - Profit Private
Minnesota,69052,247223,115 10TH AVENUE NORTHEAST,2006-04-29,YES,YES,YES,YES,1986-04-29,Not Available,,Non - Profit Private
Minnesota,70302,247216,824 NORTH 11TH STREET,2006-05-08,YES,YES,YES,YES,1986-05-08,Same As Expected,3.0 - 4.0,Government - State/ County
Minnesota,69852,247217,218 NORTH HOLCOMBE AVENUE,2006-05-21,YES,YES,YES,YES,1986-05-21,Same As Expected,3.0 - 4.0,Non - Profit Other
Minnesota,69702,247218,2900 EAST BELTLINE SUITE 1,2006-06-26,YES,YES,YES,YES,1986-06-26,Same As Expected,3.0 - 4.0,Proprietary
Minnesota,68402,247221,1815 WISCONSIN AVENUE,2006-08-04,YES,YES,YES,YES,1986-08-04,Same As Expected,3.0 - 4.0,Government - Local
Minnesota,70227,247236,700 NORTH MONROE STREET,2006-09-03,YES,YES,YES,YES,1986-09-03,Not Available,,Non - Profit Private
Minnesota,69977,247224,718 MOUND AVENUE,2006-09-05,YES,YES,YES,YES,1986-09-05,Same As Expected,3.0 - 4.0,Non - Profit Religious
Minnesota,69527,247219,4050 OLSON MEMORIAL HIGHWAY STE 165,2006-09-22,YES,YES,YES,YES,1986-09-22,Not Available,,Proprietary
Minnesota,70827,247229,1110 EAST BRIDGE STREET,2006-10-10,YES,YES,YES,YES,1986-10-10,Same As Expected,3.0 - 4.0,Government - Local
Minnesota,69102,247227,301 WEST FIRST STREET SUITE 309,2006-12-05,YES,YES,NO,YES,1986-12-05,Not Available,,Proprietary
Minnesota,71402,247226,800 MEMORIAL DRIVE,2006-12-18,YES,YES,YES,YES,1986-12-18,Not Available,,Non - Profit Other
Minnesota,71327,247230,1115 FOURTH AVENUE NORTH,2007-01-23,YES,YES,YES,YES,1987-01-23,Not Available,,Non - Profit Religious
Minnesota,71677,247238,201 SHADY LANE DRIVE,2007-07-31,YES,YES,YES,YES,1987-07-31,Worse Than Expected,1.0 - 2.5,Non - Profit Private
Minnesota,69102,247241,952 EAST SUPERIOR STREET SUITE 104,2007-12-10,YES,YES,YES,YES,1987-12-10,Same As Expected,3.0 - 4.0,Proprietary
Minnesota,70277,247250,5900 GREEN OAK DRIVE SUITE 200,2009-07-13,YES,YES,YES,YES,1989-07-13,Same As Expected,3.0 - 4.0,Proprietary
Minnesota,68977,247252,721 SOUTH MINNESOTA STREET,2005-02-15,YES,YES,YES,YES,1990-02-15,Same As Expected,3.0 - 4.0,Non - Profit Private
Minnesota,71302,247256,425 NORTH ELM STREET,2005-07-26,YES,YES,YES,YES,1990-07-26,Same As Expected,3.0 - 4.0,Non - Profit Other
Minnesota,71202,247260,1169 RICE STREET,2005-12-04,YES,NO,NO,YES,1990-12-04,Not Available,,Non - Profit Private
Minnesota,69302,247263,403 MAIN STREET,2006-07-22,YES,YES,YES,YES,1991-07-22,Same As Expected,3.0 - 4.0,Non - Profit Religious
Minnesota,71227,247264,317 YORK AVENUE,2006-08-22,YES,NO,NO,YES,1991-08-22,Not Available,,Non - Profit Private
Minnesota,71577,247266,251 FIFTH STREET EAST,2007-01-30,YES,YES,YES,YES,1992-01-30,Same As Expected,3.0 - 4.0,Non - Profit Other
Minnesota,69027,247268,1282 WALNUT STREET,2007-04-03,YES,YES,NO,YES,1992-04-03,Not Available,,Non - Profit Other
Minnesota,68352,247269,14387 EDGEWOOD DRIVE,2007-06-19,YES,YES,NO,YES,1992-06-19,Same As Expected,3.0 - 4.0,Proprietary
Minnesota,70127,247271,1600 BROADWAY STREET NE STE 1,2007-07-08,YES,NO,NO,YES,1992-07-08,Not Available,,Non - Profit Other
Minnesota,70152,247273,3008 UNIVERSITY AVE SOUTHEAST,2008-01-07,YES,YES,NO,YES,1993-01-07,Not Available,,Proprietary
Minnesota,68552,247274,125 SOUTH MAIN STREET,2008-01-19,YES,YES,YES,YES,1993-01-19,Same As Expected,3.0 - 4.0,Non - Profit Private
Minnesota,69877,247279,815 SOUTHEAST SECOND STREET,2008-03-10,YES,YES,YES,YES,1993-03-10,Same As Expected,3.0 - 4.0,Non - Profit Religious
Minnesota,69102,247281,332 W SUPERIOR STREET  STE 204,2008-05-20,YES,YES,YES,YES,1993-05-20,Same As Expected,3.0 - 4.0,Proprietary
Minnesota,69227,247283,2260 CLIFF ROAD,2008-06-11,YES,NO,NO,YES,1993-06-11,Not Available,,Proprietary
Minnesota,71177,247282,2429 UNIVERSITY AVE WEST #200,2008-06-18,YES,YES,NO,YES,1993-06-18,Not Available,,Proprietary
Minnesota,68277,247285,30 SOUTH BEHL STREET,2008-06-29,YES,YES,YES,YES,1993-06-29,Not Available,,Government - Local
Minnesota,69602,247286,111 SE 3RD STREET,2008-07-30,YES,YES,YES,YES,1993-07-30,Better Than Expected,4.5 - 5.0,Non - Profit Private
Minnesota,70802,247288,4920 MOUNDVIEW DRIVE SUITE B,2008-08-26,YES,YES,YES,YES,1993-08-26,Not Available,,Proprietary
Minnesota,68952,247292,1555 118TH LANE NORTHWEST,2008-10-14,YES,YES,YES,YES,1993-10-14,Not Available,,Proprietary
Minnesota,69527,247296,5801 DULUTH STREET SUITE 310,2008-12-08,YES,NO,NO,YES,1993-12-08,Not Available,,Non - Profit Private
Minnesota,68652,247001,8590 EDINBURGH CENTER DRIVE SUITE 350,2009-01-27,YES,YES,YES,YES,1994-01-27,Same As Expected,3.0 - 4.0,Proprietary
Minnesota,71802,247019,901 WILLMAR AVENUE SE  SUITE 2,2009-02-10,YES,YES,YES,YES,1994-02-10,Not Available,,Non - Profit Other
Minnesota,69577,247004,515 - 5TH AVENUE WEST,2009-03-15,YES,YES,NO,YES,1994-03-15,Not Available,,Government - Local
Minnesota,70477,247021,815 FOREST AVENUE,2009-03-24,YES,YES,YES,YES,1994-03-24,Not Available,,Non - Profit Other
Minnesota,70977,247024,563 COUNTY ROAD B,2009-03-30,YES,YES,YES,YES,1994-03-30,Not Available,,Non - Profit Religious
Minnesota,69102,247029,306 WEST MICHIGAN STREET  SUITE 301,2009-05-18,YES,NO,NO,YES,1994-05-18,Not Available,,Proprietary
Minnesota,71352,247071,113 MINNESOTA  AVENUE WEST,2009-06-07,YES,YES,NO,YES,1994-06-07,Same As Expected,3.0 - 4.0,Proprietary
Minnesota,71127,248000,2236 MARSHALL AVENUE,2009-07-08,YES,YES,NO,YES,1994-07-08,Not Available,,Proprietary
Minnesota,69202,248002,5322 GRAND AVENUE,2009-07-12,YES,NO,NO,YES,1994-07-12,Not Available,,Non - Profit Other
Minnesota,70127,248003,2520 BROADWAY ST NE STE 20,2009-09-09,YES,NO,NO,YES,1994-09-09,Not Available,,Proprietary
Minnesota,70777,248005,16670 FRANKLIN TRAIL SE,2009-09-30,YES,YES,YES,YES,1994-09-30,Worse Than Expected,1.0 - 2.5,Proprietary
Minnesota,71527,248008,1715 TOWER DRIVE WEST SUITE 330,2009-10-12,YES,YES,YES,YES,1994-10-12,Same As Expected,3.0 - 4.0,Non - Profit Other
Minnesota,70752,248009,200 ST PAUL STREET,2009-10-19,YES,YES,YES,YES,1994-10-19,Worse Than Expected,1.0 - 2.5,Non - Profit Religious
Minnesota,69977,248022,600 RIVERFRONT DRIVE  SUITE 100,2010-02-07,YES,NO,NO,YES,1995-02-07,Not Available,,Proprietary
Minnesota,71802,248018,1010 BENSON AVENUE SOUTHWEST PO BOX 1467,2010-03-08,YES,YES,YES,YES,1995-03-08,Not Available,,Proprietary
Minnesota,71627,248028,1200 GRANT BLVD WEST,2010-07-07,YES,YES,NO,YES,1995-07-07,Not Available,,Non - Profit Religious
Minnesota,70652,248027,26814 143RD STREET  PO BOX 220,2010-08-16,YES,YES,YES,YES,1995-08-16,Not Available,,Non - Profit Other
Minnesota,71127,248030,1919 UNIVERSITY AVENUE  SUITE 130,2010-09-28,YES,YES,NO,YES,1995-09-28,Not Available,,Non - Profit Private
Minnesota,69377,248033,916 EIGHTH STREET,2011-01-06,YES,YES,NO,YES,1996-01-06,Not Available,,Proprietary
Minnesota,69527,248037,800 BOONE AVENUE NORTH SUITE 200,2011-05-15,YES,YES,YES,YES,1996-05-15,Same As Expected,3.0 - 4.0,Proprietary
Minnesota,71152,248040,933 WHITE BEAR AVENUE NORTH,2011-05-17,YES,YES,YES,YES,1996-05-17,Not Available,,Proprietary
Minnesota,69427,248038,312 NORTH TOWER ROAD,2011-07-19,YES,YES,YES,YES,1996-07-19,Same As Expected,3.0 - 4.0,Proprietary
Minnesota,68902,248046,1515 44TH AVENUE NE,2011-07-23,YES,YES,YES,YES,1996-07-23,Not Available,,Non - Profit Private
Minnesota,69402,248049,225 WEST CAVOUR AVENUE SUITE D,2011-07-30,YES,YES,YES,YES,1996-07-30,Not Available,,Non - Profit Private
Minnesota,69552,248045,115 WEST SECOND STREET,2011-09-20,YES,YES,YES,YES,1996-09-20,Not Available,,Non - Profit Religious
Minnesota,68577,248048,223 WASHINGTON STREET,2011-10-17,YES,YES,YES,YES,1996-10-17,Not Available,,Proprietary
Minnesota,71127,248047,933 - A UNIVERSITY AVENUE,2011-11-06,YES,YES,NO,YES,1996-11-06,Not Available,,Proprietary
Minnesota,68677,248056,25 1ST AVENUE NE  STE 100,2011-12-10,YES,YES,YES,YES,1996-12-10,Same As Expected,3.0 - 4.0,Proprietary
Minnesota,70327,248051,30 ARROWHEAD LANE,2012-01-23,YES,YES,YES,YES,1997-01-23,Same As Expected,3.0 - 4.0,Non - Profit Other
Minnesota,68527,248054,2740 AMERICAN BLVD W  STE 100,2012-02-07,YES,YES,NO,YES,1997-02-07,Not Available,,Proprietary
Minnesota,69077,248052,114 FRAZEE STREET EAST,2012-02-27,YES,YES,YES,YES,1997-02-27,Same As Expected,3.0 - 4.0,Non - Profit Religious
Minnesota,71127,248055,856 UNIVERSITY AVENUE,2012-02-28,YES,YES,YES,YES,1997-02-28,Not Available,,Proprietary
Minnesota,68852,248058,511 COKATO STREET NW,2012-05-30,YES,YES,YES,YES,1997-05-30,Not Available,,Non - Profit Private
Minnesota,70627,248060,735 3RD STREET SOUTHWEST,2013-07-16,YES,YES,YES,YES,1998-07-16,Same As Expected,3.0 - 4.0,Government - Local
Minnesota,71827,248061,710 FULLER DRIVE #3,2013-07-30,YES,YES,YES,YES,1998-07-30,Same As Expected,3.0 - 4.0,Non - Profit Religious
Minnesota,71502,248062,605 MAIN STREET PO BOX 40,2013-09-29,YES,YES,YES,YES,1998-09-29,Not Available,,Non - Profit Religious
Minnesota,70727,248063,14585 59TH AVE N  STE H224,2013-11-10,YES,YES,YES,YES,1998-11-10,Not Available,,Proprietary
Minnesota,68427,248065,258 PINE TREE DRIVE PO BOX 258,2013-12-31,YES,YES,YES,YES,1998-12-31,Not Available,,Government - Local
Minnesota,69602,248068,400 WITTMAN DRIVE SUITE B,2014-04-17,YES,YES,NO,YES,1999-04-17,Worse Than Expected,1.0 - 2.5,Proprietary
Minnesota,68627,248071,5637 BROOKLYN BLVD  STE 300,2002-08-03,YES,YES,YES,YES,2000-08-03,Not Available,,Proprietary
Minnesota,71077,248076,2257 LOUISIANA AVENUE SOUTH,2004-04-18,YES,YES,YES,YES,2002-04-18,Not Available,,Proprietary
Minnesota,70027,248077,2500 MINNEHAHA AVENUE SOUTH,2004-04-19,YES,YES,YES,YES,2002-04-19,Not Available,,Proprietary
Minnesota,70852,248078,3261 19TH ST NORTHWEST,2004-06-03,YES,YES,YES,YES,2002-06-03,Not Available,,Proprietary
Minnesota,71802,248080,322 SOUTHWEST 2ND STREET,2006-03-25,YES,YES,YES,YES,2004-03-25,Same As Expected,3.0 - 4.0,Proprietary
Minnesota,70977,248081,2980 RICE STREET,2006-05-14,YES,YES,NO,YES,2004-05-14,Not Available,,Proprietary
Minnesota,71027,248082,2835 WEST SAINT GERMAIN ST SUITE 300,2006-07-09,YES,YES,YES,YES,2004-07-09,Not Available,,Proprietary
Minnesota,71252,248084,221 PARK ROW,2007-02-24,YES,YES,YES,YES,2005-02-24,Same As Expected,3.0 - 4.0,Non - Profit Religious
Minnesota,70252,248085,10550 WAYZATA BOULEVARD SUITE 1,2007-03-18,YES,YES,YES,YES,2005-03-18,Worse Than Expected,1.0 - 2.5,Proprietary
Minnesota,69527,248086,1415 LILAC NORTH DRIVE 190,2007-05-18,YES,YES,YES,YES,2005-05-18,Worse Than Expected,1.0 - 2.5,Non - Profit Religious
Minnesota,69527,248089,800 BOONE AVENUE NORTH SUITE 175,2007-07-13,YES,YES,YES,YES,2005-07-13,Not Available,,Proprietary
Minnesota,71127,248087,1885 UNIVERSITY AVENUE WEST SUITE 350,2007-07-19,YES,YES,YES,YES,2005-07-19,Same As Expected,3.0 - 4.0,Proprietary
Minnesota,71127,248088,2076 ST ANTHONY AVENUE,2007-08-04,YES,YES,YES,YES,2005-08-04,Not Available,,Non - Profit Other
Minnesota,71177,248091,1055 WESTGATE DRIVE SUITE 100,2007-09-22,YES,YES,YES,YES,2005-09-22,Worse Than Expected,1.0 - 2.5,Non - Profit Other
Minnesota,69177,248092,1731 WEST SUPERIOR STREET,2007-10-14,YES,YES,YES,YES,2005-10-14,Same As Expected,3.0 - 4.0,Proprietary
Minnesota,70427,248093,24090 SMILEY ROAD SUITE 200,2007-11-30,YES,YES,YES,YES,2005-11-30,Better Than Expected,4.5 - 5.0,Non - Profit Religious
Minnesota,68252,248096,2715 HWY 29S SUITE 103,2008-03-16,YES,YES,YES,YES,2006-03-16,Same As Expected,3.0 - 4.0,Non - Profit Religious
Minnesota,70852,248098,3143 SUPERIOR DRIVE NORTHWEST,2008-09-29,YES,YES,YES,YES,2006-09-29,Same As Expected,3.0 - 4.0,Proprietary
Minnesota,69727,248099,2221 KEENAN DRIVE,2009-02-07,YES,YES,YES,YES,2007-02-07,Not Available,,Non - Profit Religious
Minnesota,70052,248100,2915 S WAYZATA BLVD,2009-07-06,YES,YES,YES,YES,2007-07-06,Not Available,,Proprietary
Minnesota,70127,248103,1300 GODWARD ST NE SUITE 665,2010-07-02,YES,NO,NO,YES,2008-07-02,Not Available,,Proprietary
Minnesota,69252,248105,3300 EDINBOROUGH WAY SUITE 470,2010-07-03,YES,YES,YES,YES,2008-07-03,Same As Expected,3.0 - 4.0,Proprietary
Minnesota,69177,248109,24 N 21ST AVE W STE B,2012-04-22,YES,YES,YES,YES,2010-04-22,Not Available,,Proprietary
Minnesota,68877,248110,615 NORTH FIRST STREET,2012-06-17,YES,YES,YES,YES,2010-06-17,Not Available,,Non - Profit Religious
Minnesota,70902,248111,1500 1ST AVENUE NORTHEAST SUITE 210,2012-07-01,YES,YES,NO,YES,2010-07-01,Not Available,,Non - Profit Private
Minnesota,70402,248112,1314 8TH STREET NORTH,2012-07-21,YES,YES,NO,YES,2010-07-21,Not Available,,Non - Profit Private
Minnesota,69527,248113,4725 OLSON MEMORIAL HWY #200,2012-11-09,YES,YES,YES,YES,2010-11-09,Not Available,,Proprietary
Minnesota,68477,248115,8115 BRYANT AVENUE SOUTH,2012-11-10,YES,YES,YES,YES,2010-11-10,Not Available,,Proprietary
Minnesota,71452,248116,4001 STINSON BLVD NE SUITE 223,2012-11-23,YES,NO,NO,YES,2010-11-23,Not Available,,Proprietary
Minnesota,69252,248118,4570 W 77TH ST#350,2013-04-28,YES,YES,YES,YES,2011-04-28,Not Available,,Proprietary
Minnesota,71177,248119,2356 UNIVERSITY AV W SUITE 220,2013-06-23,YES,YES,NO,YES,2011-06-23,Not Available,,Proprietary
Minnesota,68502,248120,2626 EAST 82ND STREET SUITE 101,2013-12-20,YES,YES,NO,YES,2011-12-20,Not Available,,Proprietary
Minnesota,71127,248121,1821 UNIVERSITY AVENUE SUITE S307,2013-12-22,YES,YES,YES,YES,2011-12-22,Not Available,,Non - Profit Private
Minnesota,70452,248124,2586 7TH AVENUE EAST SUITE 302,2014-02-13,YES,YES,YES,YES,2012-02-13,Same As Expected,3.0 - 4.0,Proprietary
Minnesota,68777,248123,1107 HAZELTINE BLVD STE 526,2014-03-02,YES,YES,YES,YES,2012-03-02,Not Available,,Proprietary
Minnesota,69802,248122,20730 HOLYOKE AVE STE #125,2014-04-11,YES,YES,NO,YES,2012-04-11,Not Available,,Proprietary
Minnesota,71702,248125,110 SECOND STREET SOUTH  SUITE 306,2014-05-25,YES,YES,YES,YES,2012-05-25,Not Available,,Proprietary
Minnesota,71377,248126,3490 LEXINGTON AVENUE NORTH STE 310,2014-07-25,YES,NO,NO,YES,2012-07-25,Not Available,,Proprietary
Minnesota,68202,248128,131 8TH STREET SUITE 1  PO BOX 776,2014-10-29,YES,YES,YES,YES,2012-10-29,Same As Expected,3.0 - 4.0,Non - Profit Religious
Minnesota,70577,248129,9000 QUANTRELLE AVE NE,2015-05-03,YES,YES,YES,YES,2013-05-03,Same As Expected,3.0 - 4.0,Proprietary
Minnesota,68452,248130,9298 CENTRAL AVENUE NE SUITE 402,2015-06-01,YES,YES,NO,YES,2013-06-01,Not Available,,Non - Profit Private
Minnesota,71427,248136,2817 ANTHONY LANE S STE 301,2015-06-18,YES,NO,NO,YES,2013-06-18,Not Available,,Proprietary
Minnesota,71102,248132,740 KAY AVENUE,2015-08-01,YES,YES,YES,YES,2013-08-01,Not Available,,Non - Profit Religious
Minnesota,68502,248131,7800 METRO PARKWAY SUITE 100,2015-09-06,YES,YES,YES,YES,2013-09-06,Same As Expected,3.0 - 4.0,Proprietary
Minnesota,70077,248134,3355 HIAWATHA AVENUE SOUTH STE 110,2015-10-04,YES,YES,NO,YES,2013-10-04,Not Available,,Proprietary
Minnesota,71152,248135,806 7TH STREET #200,2015-10-30,YES,NO,NO,YES,2013-10-30,Not Available,,Proprietary
