state,LocationNO,Certification_NO,Address,LicenseRenewalDate,Offers Nursing Care Services,Offers Physical Therapy Services,Offers Speech Pathology Services,Offers Home Health Aide Services,Date Certified,Service Quality,ServiceQualityRating,Type of Ownership
North Carolina,77852,347125,4001 PIEDMONT PARKWAY,2005-01-08,YES,YES,YES,YES,1985-01-08,Same As Expected,3.0 - 4.0,Non - Profit Private
North Carolina,77077,347126,744 CHURCH STREET NORTH,2005-03-20,YES,YES,YES,YES,1985-03-20,Same As Expected,3.0 - 4.0,Non - Profit Other
North Carolina,77402,347127,1830 OWEN DRIVE SUITES 201,2005-09-17,YES,YES,NO,YES,1985-09-17,Same As Expected,3.0 - 4.0,Proprietary
North Carolina,77577,347128,2500 SUMMIT AVENUE,2005-10-04,YES,YES,YES,YES,1985-10-04,Not Available,,Non - Profit Private
North Carolina,77402,347132,2021 VALLEY GATE DRIVE SUITE 201,2005-10-14,YES,YES,NO,YES,1985-10-14,Same As Expected,3.0 - 4.0,Proprietary
North Carolina,79052,347129,807 NORTH MADISON BLVD,2005-12-06,YES,YES,YES,YES,1985-12-06,Same As Expected,3.0 - 4.0,Proprietary
North Carolina,78552,347130,1300 HELEN AVENUE,2005-12-10,YES,YES,YES,YES,1985-12-10,Same As Expected,3.0 - 4.0,Government - Local
North Carolina,77527,347131,2391 COURT DRIVE STE 105,2006-02-11,YES,YES,NO,YES,1986-02-11,Same As Expected,3.0 - 4.0,Non - Profit Other
North Carolina,77227,347136,4321 MEDICAL PARK DR  SUITE 101,2006-07-09,YES,YES,YES,YES,1986-07-09,Same As Expected,3.0 - 4.0,Non - Profit Other
North Carolina,78152,347134,200 NORTH MAIN STREET,2006-10-14,YES,YES,YES,YES,1986-10-14,Same As Expected,3.0 - 4.0,Proprietary
North Carolina,77452,347169,2270 US HWY 74A STE 345,2007-01-16,YES,YES,YES,YES,1987-01-16,Same As Expected,3.0 - 4.0,Proprietary
North Carolina,77952,347170,201 SECURITY STREET,2007-06-25,YES,YES,YES,YES,1987-06-25,Same As Expected,3.0 - 4.0,Proprietary
North Carolina,78477,347171,CYPRESS BAY PLAZA  5167 US HWY 70 WEST,2007-09-08,YES,YES,YES,YES,1987-09-08,Same As Expected,3.0 - 4.0,Proprietary
North Carolina,78502,347172,814 WORTH STREET,2007-09-18,YES,YES,YES,YES,1987-09-18,Same As Expected,3.0 - 4.0,Proprietary
North Carolina,77602,347173,5 OAK BRANCH DRIVE STE 5E,2008-01-06,YES,YES,YES,YES,1988-01-06,Same As Expected,3.0 - 4.0,Proprietary
North Carolina,79727,347174,2000 FRONTIS PLAZA BOULEVARD SUITE 300,2008-06-29,YES,YES,YES,YES,1988-06-29,Same As Expected,3.0 - 4.0,Proprietary
North Carolina,79802,347175,189 COUNTY PARK ROAD,2008-07-01,YES,YES,NO,YES,1988-07-01,Same As Expected,3.0 - 4.0,Government - Local
North Carolina,78777,347176,1500 SUNDAY DRIVE SUITE 113,2008-11-07,YES,YES,YES,YES,1988-11-07,Same As Expected,3.0 - 4.0,Non - Profit Private
North Carolina,76952,347177,8520 CLIFF CAMERON DRIVE STE 140,2008-12-02,YES,YES,YES,YES,1988-12-02,Better Than Expected,4.5 - 5.0,Proprietary
North Carolina,78827,347178,3301 BENSON DRIVE SUITE 222,2009-02-27,YES,YES,YES,YES,1989-02-27,Better Than Expected,4.5 - 5.0,Proprietary
North Carolina,78752,347179,2920 HIGHWOODS BLVD SUITE 200,2009-03-29,YES,YES,YES,YES,1989-03-29,Same As Expected,3.0 - 4.0,Non - Profit Private
North Carolina,79452,347181,201 S GERMAIN ST,2005-03-08,YES,YES,YES,YES,1990-03-08,Same As Expected,3.0 - 4.0,Proprietary
North Carolina,78152,347185,100 EAST 9TH AVENUE,2006-01-10,YES,YES,YES,YES,1991-01-10,Same As Expected,3.0 - 4.0,Proprietary
North Carolina,78777,347186,250 HOSPICE CIRCLE,2006-10-11,YES,YES,YES,YES,1991-10-11,Same As Expected,3.0 - 4.0,Non - Profit Private
North Carolina,79752,347187,1605 WESTBROOK PLAZA DRIVE,2006-11-27,YES,YES,YES,YES,1991-11-27,Same As Expected,3.0 - 4.0,Proprietary
North Carolina,76752,347190,125 EDINBURGH SOUTH SUIT 106,2007-06-01,YES,YES,YES,YES,1992-06-01,Not Available,,Proprietary
North Carolina,78227,347191,853 S LAUREL STREET,2007-06-02,YES,YES,YES,YES,1992-06-02,Same As Expected,3.0 - 4.0,Non - Profit Other
North Carolina,78877,347192,8341 BANFORD WAY SUITE 001,2007-06-18,YES,YES,YES,YES,1992-06-18,Same As Expected,3.0 - 4.0,Proprietary
North Carolina,77427,347195,54 BROWNSBERGER CIRCLE,2007-09-18,YES,YES,YES,YES,1992-09-18,Same As Expected,3.0 - 4.0,Non - Profit Private
North Carolina,76877,347196,9009-C PERIMETER WOODS DRIVE,2007-12-02,YES,YES,YES,YES,1992-12-02,Same As Expected,3.0 - 4.0,Proprietary
North Carolina,76577,347200,416 VISION DRIVE,2008-01-15,YES,YES,YES,YES,1993-01-15,Not Available,,Non - Profit Private
North Carolina,77327,347202,300 EAST CHURCH STREET,2008-12-01,YES,YES,YES,YES,1993-12-01,Same As Expected,3.0 - 4.0,Non - Profit Other
North Carolina,78177,347206,729 VINEYARDS CROSSING,2009-03-21,YES,YES,YES,YES,1994-03-21,Same As Expected,3.0 - 4.0,Proprietary
North Carolina,79727,347204,2000 FRONTIS PLAZA BLVD,2009-03-24,YES,YES,YES,YES,1994-03-24,Same As Expected,3.0 - 4.0,Proprietary
North Carolina,78427,347210,101 EAST FRANKLIN STREET,2010-03-01,YES,YES,YES,YES,1995-03-01,Same As Expected,3.0 - 4.0,Non - Profit Other
North Carolina,77602,347211,1500 PINECROFT ROAD SUITE 119,2010-05-31,YES,YES,YES,YES,1995-05-31,Same As Expected,3.0 - 4.0,Proprietary
North Carolina,79777,347212,1100-B SOUTH STRATFORD ROAD SUITE 531,2010-10-06,YES,YES,YES,YES,1995-10-06,Same As Expected,3.0 - 4.0,Proprietary
North Carolina,78452,347215,131 MEDICAL PARK ROAD SUITE 200,2011-02-08,YES,YES,YES,YES,1996-02-08,Same As Expected,3.0 - 4.0,Proprietary
North Carolina,79827,347217,74 WHEATON AVENUE,2011-04-09,YES,YES,YES,YES,1996-04-09,Same As Expected,3.0 - 4.0,Proprietary
North Carolina,77827,347300,915 TATE BLVD SE,2011-05-30,YES,YES,YES,YES,1996-05-30,Same As Expected,3.0 - 4.0,Proprietary
North Carolina,79702,347218,304 GRANVILLE ST.,2011-08-01,YES,YES,YES,YES,1996-08-01,Same As Expected,3.0 - 4.0,Non - Profit Other
North Carolina,77502,347219,1027 US 70 HIGHWAY WEST SUITE 109,2011-10-28,YES,YES,YES,YES,1996-10-28,Not Available,,Proprietary
North Carolina,77677,347220,1005 W H SMITH BLVD PO BOX 8125,2011-10-29,YES,YES,YES,YES,1996-10-29,Worse Than Expected,1.0 - 2.5,Non - Profit Other
North Carolina,77752,347222,566 RUIN CREEK RD,2012-06-12,YES,YES,YES,YES,1997-06-12,Same As Expected,3.0 - 4.0,Proprietary
North Carolina,76777,347223,1101 WEAVER DAIRY ROAD SUITE 100,2012-08-12,YES,YES,YES,YES,1997-08-12,Same As Expected,3.0 - 4.0,Government - State/ County
North Carolina,78102,347224,1003 OLD WATERFORD WAY STE 2D,2012-08-26,YES,YES,YES,YES,1997-08-26,Worse Than Expected,1.0 - 2.5,Proprietary
North Carolina,76652,347225,579 GREENWAY ROAD SUITE 103,2012-09-11,YES,YES,YES,YES,1997-09-11,Same As Expected,3.0 - 4.0,Non - Profit Private
North Carolina,78677,347226,206 S TURNER STREET,2013-04-16,YES,YES,YES,YES,1998-04-16,Same As Expected,3.0 - 4.0,Proprietary
North Carolina,78002,347318,720 PARK CENTRE DRIVE SUITE A,2013-06-01,YES,YES,YES,YES,1998-06-01,Same As Expected,3.0 - 4.0,Proprietary
North Carolina,77177,347306,105 HUNT VALLEY DRIVE,2013-09-01,YES,YES,YES,YES,1998-09-01,Same As Expected,3.0 - 4.0,Proprietary
North Carolina,79477,347307,119 W WADE STREET,2013-09-01,YES,YES,NO,YES,1998-09-01,Better Than Expected,4.5 - 5.0,Proprietary
North Carolina,78377,347308,103 S FLORENCE STREET,2013-09-01,YES,YES,YES,YES,1998-09-01,Worse Than Expected,1.0 - 2.5,Proprietary
North Carolina,79152,347309,401 E THIRD STREET,2013-09-01,YES,YES,YES,YES,1998-09-01,Same As Expected,3.0 - 4.0,Proprietary
North Carolina,79402,347310,1007 LEXINGTON AVENUE,2013-09-01,YES,YES,YES,YES,1998-09-01,Same As Expected,3.0 - 4.0,Proprietary
North Carolina,79127,347317,425 CHERRYVILLE ROAD  SUITE A,2013-09-01,YES,YES,YES,YES,1998-09-01,Same As Expected,3.0 - 4.0,Proprietary
North Carolina,77802,347319,103 ARPDC STREET,2013-09-15,YES,YES,YES,YES,1998-09-15,Same As Expected,3.0 - 4.0,Government - Local
North Carolina,77127,347320,2793 CARATOKE HWY CURRITUCK GOV COMPLEX,2013-09-15,YES,YES,YES,YES,1998-09-15,Same As Expected,3.0 - 4.0,Government - Local
North Carolina,76727,347321,I60 US 158 E BUILDING B,2013-09-15,YES,YES,YES,YES,1998-09-15,Same As Expected,3.0 - 4.0,Government - Local
North Carolina,77302,347322,100 W FREEMASON CIRCLE,2013-09-15,YES,YES,YES,YES,1998-09-15,Worse Than Expected,1.0 - 2.5,Government - Local
North Carolina,79552,347230,181 WESTGATE DRIVE SUITE A,2013-10-03,YES,YES,NO,YES,1998-10-03,Same As Expected,3.0 - 4.0,Non - Profit Private
North Carolina,78002,347227,720 PARKE CENTRE  SUITE B,2013-10-12,YES,YES,YES,YES,1998-10-12,Same As Expected,3.0 - 4.0,Proprietary
North Carolina,77902,347228,3886 HENDERSON DRIVE,2013-12-01,YES,YES,YES,YES,1998-12-01,Worse Than Expected,1.0 - 2.5,Proprietary
North Carolina,78627,347231,812 CANDY PARK ROAD SUITE B,2002-02-07,YES,YES,YES,YES,2000-02-07,Same As Expected,3.0 - 4.0,Proprietary
North Carolina,77627,347232,2100-T WEST CORNWALLIS DRIVE,2002-11-29,YES,YES,YES,YES,2000-11-29,Same As Expected,3.0 - 4.0,Proprietary
North Carolina,76852,347234,330 BILLINGSLEY RPAD SUITE 207,2002-12-01,YES,YES,YES,YES,2000-12-01,Same As Expected,3.0 - 4.0,Proprietary
North Carolina,77827,347233,785 HWY 70 SW,2002-12-05,YES,YES,YES,YES,2000-12-05,Same As Expected,3.0 - 4.0,Proprietary
North Carolina,79102,347325,1910 JAKE ALEXANDER  BLVD WEST SUITE 102,2003-05-24,YES,YES,YES,YES,2001-05-24,Same As Expected,3.0 - 4.0,Proprietary
North Carolina,77527,347326,1760 COUNTRY CLUB  ROAD SUITE 101,2003-05-24,YES,YES,YES,YES,2001-05-24,Same As Expected,3.0 - 4.0,Proprietary
North Carolina,76627,347235,9 OLDE EASTWOOD VILLAGE BLVD,2004-04-03,YES,YES,YES,YES,2002-04-03,Better Than Expected,4.5 - 5.0,Proprietary
North Carolina,77277,347236,2500 MERIDIAN PKWY SUITE 106,2004-07-04,YES,YES,YES,YES,2002-07-04,Better Than Expected,4.5 - 5.0,Proprietary
North Carolina,79527,347329,1638 CAROLINA AVENUE,2004-11-07,YES,YES,YES,YES,2002-11-07,Same As Expected,3.0 - 4.0,Proprietary
North Carolina,79002,347328,4013 CAPITAL DRIVE,2004-11-15,YES,YES,YES,YES,2002-11-15,Same As Expected,3.0 - 4.0,Proprietary
North Carolina,78027,347330,621 INGRAM DRIVE,2005-07-03,YES,YES,YES,YES,2003-07-03,Same As Expected,3.0 - 4.0,Proprietary
North Carolina,78877,347237,9131 ANSON WAY 204,2005-08-06,YES,YES,YES,YES,2003-08-06,Better Than Expected,4.5 - 5.0,Proprietary
North Carolina,79427,347238,1061 ALBEMARLE ROAD,2005-10-02,YES,YES,YES,YES,2003-10-02,Same As Expected,3.0 - 4.0,Non - Profit Other
North Carolina,77552,347331,1200  PARKWAY DRIVE,2005-12-03,YES,YES,YES,YES,2003-12-03,Same As Expected,3.0 - 4.0,Proprietary
North Carolina,78727,347333,124 MAIN STREET PO BOX 399,2006-01-05,YES,YES,NO,YES,2004-01-05,Same As Expected,3.0 - 4.0,Proprietary
North Carolina,78902,347239,3200 SPRING FOREST ROAD SUITE 201,2006-09-22,YES,YES,YES,YES,2004-09-22,Same As Expected,3.0 - 4.0,Proprietary
North Carolina,77252,347334,3414 N DUKE STREET SUITE 201,2008-10-01,YES,YES,YES,YES,2006-10-01,Same As Expected,3.0 - 4.0,Proprietary
North Carolina,77627,347335,1306 W WENDOVER AVENUE SUITE 100,2008-10-01,YES,YES,YES,YES,2006-10-01,Same As Expected,3.0 - 4.0,Proprietary
North Carolina,77377,347241,1540 PURDUE DRIVE #302,2009-02-01,YES,YES,YES,YES,2007-02-01,Same As Expected,3.0 - 4.0,Proprietary
North Carolina,76802,347242,601 SOUTH KINGS DRIVE SUITE JJ,2010-04-02,YES,YES,YES,YES,2008-04-02,Same As Expected,3.0 - 4.0,Proprietary
North Carolina,78852,347243,5505 CREEDMOOR ROAD SUITE 205,2012-01-21,YES,YES,YES,YES,2010-01-21,Better Than Expected,4.5 - 5.0,Proprietary
North Carolina,76827,347244,1515 MOCKINGBIRD LANE STE 415A,2012-05-25,YES,YES,YES,YES,2010-05-25,Same As Expected,3.0 - 4.0,Proprietary
North Carolina,79277,347247,1120 OCEAN HWY  W,2012-10-15,YES,YES,YES,YES,2010-10-15,Same As Expected,3.0 - 4.0,Proprietary
North Carolina,77402,347249,1830 OWEN DRIVE SUITE 103,2012-10-15,YES,YES,YES,YES,2010-10-15,Same As Expected,3.0 - 4.0,Proprietary
North Carolina,79577,347248,46 MCNEILL PLAZA,2012-10-19,YES,YES,YES,YES,2010-10-19,Same As Expected,3.0 - 4.0,Proprietary
North Carolina,77902,347246,1700 COUNTRY CLUB ROAD,2012-11-03,YES,YES,NO,YES,2010-11-03,Same As Expected,3.0 - 4.0,Proprietary
North Carolina,78277,347245,705 A WESLEY PINE ROAD,2012-11-17,YES,YES,YES,YES,2010-11-17,Same As Expected,3.0 - 4.0,Proprietary
North Carolina,79527,347250,1211 HIGHLAND DRIVE,2013-12-13,YES,YES,YES,YES,2011-12-13,Same As Expected,3.0 - 4.0,Non - Profit Other
North Carolina,78802,347251,513 EAST WHITAKER MILL ROAD,2014-07-18,YES,YES,YES,YES,2012-07-18,Same As Expected,3.0 - 4.0,Proprietary
North Carolina,79202,347252,369 HWY 13 13 SUNIT C,2015-10-12,YES,YES,YES,YES,2013-10-12,Same As Expected,3.0 - 4.0,Proprietary
North Carolina,78827,347253,5510 SIX FORKS ROAD SUITE 125,2016-04-16,YES,NO,NO,NO,2014-04-16,Not Available,,Proprietary
North Carolina,79652,347002,2715  ASHTON DRIVE SUITE 201,1996-07-01,YES,YES,YES,YES,1966-07-01,Same As Expected,3.0 - 4.0,Proprietary
North Carolina,78827,347009,343 E SIX FORKS ROAD SUITE 100,1996-07-06,YES,YES,YES,YES,1966-07-06,Same As Expected,3.0 - 4.0,Proprietary
North Carolina,79627,347001,2550 SOUTH 41ST STREET,1996-07-14,YES,YES,YES,YES,1966-07-14,Same As Expected,3.0 - 4.0,Proprietary
North Carolina,79752,347005,1100 S STRATFORD ROAD BUILDING B  SUITE 410,1996-08-15,YES,YES,YES,YES,1966-08-15,Same As Expected,3.0 - 4.0,Non - Profit Other
