state,LocationNO,Certification_NO,Address,LicenseRenewalDate,Offers Nursing Care Services,Offers Physical Therapy Services,Offers Speech Pathology Services,Offers Home Health Aide Services,Date Certified,Service Quality,ServiceQualityRating,Type of Ownership
Arkansas,5177,47135,2222 SPENCE CIRCLE,2007-05-11,YES,YES,YES,YES,1992-05-11,Same As Expected,3.0 - 4.0,Proprietary
Arkansas,5802,47138,132 MEDICAL CIRCLE SUITE 400,2007-10-08,YES,YES,YES,YES,1992-10-08,Same As Expected,3.0 - 4.0,Proprietary
Arkansas,4827,47339,4019 MASSARD ROAD,2007-10-23,YES,YES,YES,YES,1992-10-23,Same As Expected,3.0 - 4.0,Proprietary
Arkansas,4077,47139,450 WEST LOCKE STREET,2007-12-29,YES,YES,YES,YES,1992-12-29,Same As Expected,3.0 - 4.0,Government - State/ County
Arkansas,6502,47140,204 BRAGG STREET,2008-01-20,YES,YES,YES,YES,1993-01-20,Same As Expected,3.0 - 4.0,Non - Profit Other
Arkansas,6402,47145,501 HIGHWAY 463 NORTH,2008-06-14,YES,YES,YES,YES,1993-06-14,Worse Than Expected,1.0 - 2.5,Proprietary
Arkansas,5052,47147,1900 MALVERN AVENUE SUITE 205,2008-07-27,YES,YES,YES,YES,1993-07-27,Same As Expected,3.0 - 4.0,Proprietary
Arkansas,6077,47148,304 WEST MARR STREET,2008-08-18,YES,YES,YES,YES,1993-08-18,Same As Expected,3.0 - 4.0,Non - Profit Other
Arkansas,6152,47149,1200 WEST WALNUT STREET SUITE 1800,2008-08-18,YES,YES,YES,YES,1993-08-18,Same As Expected,3.0 - 4.0,Non - Profit Religious
Arkansas,5077,47151,1335 AIRPORT ROAD SUITES H & J,2008-12-10,YES,YES,YES,YES,1993-12-10,Same As Expected,3.0 - 4.0,Proprietary
Arkansas,4377,47153,1100 EAST POPLAR STREET,2009-01-21,YES,YES,YES,YES,1994-01-21,Same As Expected,3.0 - 4.0,Non - Profit Other
Arkansas,5952,47156,333 SOUTH FIRST STREET,2010-07-01,YES,YES,YES,YES,1995-07-01,Same As Expected,3.0 - 4.0,Non - Profit Other
Arkansas,6452,47157,1579 CLYDE HAWKINS DRIVE,2010-07-01,YES,YES,YES,YES,1995-07-01,Same As Expected,3.0 - 4.0,Non - Profit Other
Arkansas,5877,47158,257 AIRPORT ROAD SUITE D,2010-07-01,YES,YES,YES,YES,1995-07-01,Same As Expected,3.0 - 4.0,Non - Profit Private
Arkansas,5602,47162,600 SEVENTH STREET,2010-07-01,YES,YES,YES,YES,1995-07-01,Same As Expected,3.0 - 4.0,Non - Profit Other
Arkansas,5852,47889,720 WEST LEE STREET,2010-08-02,YES,YES,NO,YES,1995-08-02,Not Available,,Government - State/ County
Arkansas,6277,47346,1048 SOUTH 48TH STREET SUITE A,2011-07-24,YES,YES,YES,YES,1996-07-24,Same As Expected,3.0 - 4.0,Proprietary
Arkansas,4402,47167,247 QUALITY DRIVE,2013-07-24,YES,YES,YES,YES,1998-07-24,Same As Expected,3.0 - 4.0,Non - Profit Other
Arkansas,6377,47168,3809 EAST 9TH STREET - SUITE 12,2003-09-06,YES,YES,YES,YES,2001-09-06,Same As Expected,3.0 - 4.0,Proprietary
Arkansas,4752,47169,310 W COLLEGE STREET,2004-11-18,YES,YES,YES,YES,2002-11-18,Same As Expected,3.0 - 4.0,Proprietary
Arkansas,4727,47170,540 E APPLEBY DRIVE SUITE 102,2005-03-05,YES,YES,YES,YES,2003-03-05,Same As Expected,3.0 - 4.0,Proprietary
Arkansas,4252,47171,880 WEST MAIN STREET,2005-07-03,YES,YES,YES,YES,2003-07-03,Same As Expected,3.0 - 4.0,Non - Profit Religious
Arkansas,4727,47172,540 E APPLEBY ROAD SUITE 103,2005-08-06,YES,YES,YES,YES,2003-08-06,Same As Expected,3.0 - 4.0,Proprietary
Arkansas,5052,47174,100 RIDGEWAY SUITE 3,2008-09-06,YES,YES,YES,YES,2006-09-06,Same As Expected,3.0 - 4.0,Proprietary
Arkansas,6177,47173,1008 WEST MAIN STREET,2008-09-08,YES,YES,YES,YES,2006-09-08,Same As Expected,3.0 - 4.0,Proprietary
Arkansas,5002,47175,2315 HWY 62/412,2008-11-17,YES,YES,YES,YES,2006-11-17,Same As Expected,3.0 - 4.0,Proprietary
Arkansas,5727,47176,358 HIGHWAY 5 NORTH,2012-07-28,YES,NO,NO,YES,2010-07-28,Not Available,,Non - Profit Private
Arkansas,4577,47177,1007 NORTH 14TH STREET,2013-09-22,YES,YES,YES,YES,2011-09-22,Same As Expected,3.0 - 4.0,Proprietary
Arkansas,5277,47178,1023 RUSHING CIRCLE,2015-10-31,YES,YES,YES,YES,2013-10-31,Same As Expected,3.0 - 4.0,Proprietary
Arkansas,5277,47000,5800 WEST TENTH SUITE 300,1996-07-01,YES,NO,NO,YES,1966-07-01,Not Available,,Government - State/ County
Arkansas,5352,47001,1 EXECUTIVE CENTER COURT SUITE 110,1996-07-01,YES,YES,YES,YES,1966-07-01,Same As Expected,3.0 - 4.0,Proprietary
Arkansas,4852,47800,401 NORTH CHERRY STREET,1996-07-01,YES,YES,NO,YES,1966-07-01,Same As Expected,3.0 - 4.0,Government - State/ County
Arkansas,5727,47801,213 EAST 6TH STREET SUITE 40,1996-07-01,YES,YES,NO,YES,1966-07-01,Not Available,,Government - State/ County
Arkansas,4927,47803,1622 CAMPUS DRIVE,1996-07-01,YES,YES,NO,YES,1966-07-01,Same As Expected,3.0 - 4.0,Government - State/ County
Arkansas,6502,47804,208 NORTH BRAGG STREET,1996-07-01,YES,NO,NO,YES,1966-07-01,Not Available,,Government - State/ County
Arkansas,4952,47809,2319 HIGHWAY 110 WEST SUITE C,1996-07-01,YES,YES,NO,YES,1966-07-01,Same As Expected,3.0 - 4.0,Government - State/ County
Arkansas,5427,47810,207 SOUTH JEFFERSON,1996-07-01,YES,YES,NO,YES,1966-07-01,Same As Expected,3.0 - 4.0,Government - State/ County
Arkansas,5677,47811,100 HOSPITAL DRIVE,1996-07-01,YES,YES,NO,YES,1966-07-01,Not Available,,Government - State/ County
Arkansas,5627,47818,604B WEST BOLLING STREET,1996-07-01,YES,YES,NO,YES,1966-07-01,Not Available,,Government - State/ County
Arkansas,4427,47819,1101 MUSEUM ROAD SUITE 7,1996-07-01,YES,YES,NO,YES,1966-07-01,Not Available,,Government - State/ County
Arkansas,6202,47820,510 SOUTH MAIN STREET,1996-07-01,YES,YES,YES,YES,1966-07-01,Not Available,,Government - State/ County
Arkansas,4177,47805,402 HAILEY ROAD,1996-07-01,YES,YES,NO,YES,1966-07-01,Same As Expected,3.0 - 4.0,Government - State/ County
Arkansas,5202,47806,608 HIGHWAY 65 AND 82 SOUTH SUITE A,1996-07-01,YES,YES,NO,YES,1966-07-01,Not Available,,Government - State/ County
Arkansas,4027,47807,605 SOUTH TENTH STREET,1996-07-01,YES,YES,NO,YES,1966-07-01,Same As Expected,3.0 - 4.0,Government - State/ County
Arkansas,5452,47825,2204 EAST SULLENBERGER,1996-07-01,YES,NO,NO,YES,1966-07-01,Not Available,,Government - State/ County
Arkansas,5802,47826,201 EAST HEMPSTEAD SUITE 2,1996-07-01,YES,YES,YES,YES,1966-07-01,Not Available,,Government - State/ County
Arkansas,4127,47827,120 WEAVER AVENUE,1996-07-01,YES,YES,YES,YES,1966-07-01,Not Available,,Government - State/ County
Arkansas,5177,47812,611 EAST WASHINGTON AVE SUITE C,1996-07-01,YES,YES,YES,YES,1966-07-01,Not Available,,Government - State/ County
Arkansas,6552,47814,901 NORTH SEVENTH STREET,1996-07-01,YES,NO,NO,YES,1966-07-01,Not Available,,Government - State/ County
Arkansas,4752,47816,201 NORTH SPRING STREET,1996-07-01,YES,NO,NO,YES,1966-07-01,Not Available,,Government - State/ County
Arkansas,5227,47831,1113 CHESTNUT STREET,1996-07-01,YES,YES,NO,YES,1966-07-01,Same As Expected,3.0 - 4.0,Government - State/ County
Arkansas,6477,47832,1050 WEST FREE STREET,1996-07-01,YES,YES,NO,YES,1966-07-01,Worse Than Expected,1.0 - 2.5,Government - State/ County
Arkansas,5477,47833,141 NORTH HICKY STREET,1996-07-01,YES,YES,NO,YES,1966-07-01,Same As Expected,3.0 - 4.0,Government - State/ County
Arkansas,5052,47821,1425 MALVERN AVENUE,1996-07-01,YES,YES,NO,YES,1966-07-01,Not Available,,Government - State/ County
Arkansas,6252,47822,204 NORTH OAK SUITE A,1996-07-01,YES,YES,NO,YES,1966-07-01,Not Available,,Government - State/ County
Arkansas,5027,47824,100 EAST 20TH SUITE E & F,1996-07-01,YES,YES,NO,YES,1966-07-01,Same As Expected,3.0 - 4.0,Government - State/ County
Arkansas,6602,47837,707 HIGHWAY 202 WEST,1996-07-01,YES,YES,NO,YES,1966-07-01,Same As Expected,3.0 - 4.0,Government - State/ County
Arkansas,6377,47838,503 WALNUT,1996-07-01,YES,YES,NO,YES,1966-07-01,Not Available,,Government - State/ County
Arkansas,4202,47839,1299 NORTH TENTH STREET,1996-07-01,YES,YES,NO,YES,1966-07-01,Same As Expected,3.0 - 4.0,Government - State/ County
Arkansas,5827,47828,1505 NORTH PECAN STREET,1996-07-01,YES,YES,YES,YES,1966-07-01,Same As Expected,3.0 - 4.0,Government - State/ County
Arkansas,6052,47829,3400 WEST 34TH STREET,1996-07-01,YES,YES,NO,YES,1966-07-01,Not Available,,Government - State/ County
Arkansas,4377,47830,1129 SOUTH ROGERS STREET,1996-07-01,YES,YES,NO,YES,1966-07-01,Not Available,,Government - State/ County
Arkansas,5977,47845,1039 NORTH FOUCHE AVENUE,1996-07-01,YES,YES,NO,YES,1966-07-01,Not Available,,Government - State/ County
Arkansas,6527,47846,SHIRLEY HICKS DRIVE-HWY 49 BYPASS,1996-07-01,YES,YES,YES,YES,1966-07-01,Same As Expected,3.0 - 4.0,Government - State/ County
Arkansas,5777,47847,15 CADDO DRIVE,1996-07-01,YES,YES,NO,YES,1966-07-01,Same As Expected,3.0 - 4.0,Government - State/ County
Arkansas,6327,47834,214 SOUTH LINCOLN,1996-07-01,YES,YES,NO,YES,1966-07-01,Same As Expected,3.0 - 4.0,Government - State/ County
Arkansas,5952,47835,150 SOUTH LOWDER STREET,1996-07-01,YES,YES,NO,YES,1966-07-01,Not Available,,Government - State/ County
Arkansas,5402,47836,306 NORTH CENTER,1996-07-01,YES,YES,YES,YES,1966-07-01,Not Available,,Government - State/ County
Arkansas,4627,47851,204  MAIN STREET,1996-07-01,YES,YES,NO,YES,1966-07-01,Not Available,,Government - State/ County
Arkansas,6077,47852,1304 PACE ROAD,1996-07-01,YES,YES,NO,YES,1966-07-01,Not Available,,Government - State/ County
Arkansas,4777,47853,413 NORTH DIVISION,1996-07-01,YES,YES,NO,YES,1966-07-01,Not Available,,Government - State/ County
Arkansas,4277,47840,915 SOUTH GRAND AVENUE,1996-07-01,YES,YES,NO,YES,1966-07-01,Same As Expected,3.0 - 4.0,Government - State/ County
Arkansas,5702,47841,346 LUZERNE,1996-07-01,YES,YES,NO,YES,1966-07-01,Not Available,,Government - State/ County
Arkansas,4352,47844,740 CALIFORNIA AVENUE SW,1996-07-01,YES,NO,NO,YES,1966-07-01,Not Available,,Government - State/ County
Arkansas,4677,47859,301 AMERICAN ROAD,1996-07-01,YES,NO,NO,YES,1966-07-01,Not Available,,Government - State/ County
Arkansas,4402,47860,526 QUALITY DRIVE,1996-07-01,YES,YES,NO,YES,1966-07-01,Worse Than Expected,1.0 - 2.5,Government - State/ County
Arkansas,6227,47862,112 BRANTLY ROAD,1996-07-01,YES,YES,NO,YES,1966-07-01,Same As Expected,3.0 - 4.0,Government - State/ County
Arkansas,4902,47848,119 NORTH MAIN,1996-07-01,YES,YES,YES,YES,1966-07-01,Same As Expected,3.0 - 4.0,Government - State/ County
Arkansas,5602,47849,702 HORNBECK,1996-07-01,YES,YES,NO,YES,1966-07-01,Not Available,,Government - State/ County
Arkansas,6177,47850,1509 EAST MAIN SUITE 6,1996-07-01,YES,YES,NO,YES,1966-07-01,Same As Expected,3.0 - 4.0,Government - State/ County
Arkansas,4102,47863,623 NORTH 9TH STREET,1996-07-01,YES,YES,NO,YES,1966-07-01,Not Available,,Government - State/ County
Arkansas,4552,47864,719 NORTH FIFTH,1996-07-01,YES,YES,NO,YES,1966-07-01,Not Available,,Government - State/ County
Arkansas,6352,47865,1602 NORTH BUERKLE,1996-07-01,YES,YES,NO,YES,1966-07-01,Same As Expected,3.0 - 4.0,Government - Local
Arkansas,4152,47854,1612 EDISON AVENUE,1996-07-01,YES,YES,NO,YES,1966-07-01,Not Available,,Government - State/ County
Arkansas,6452,47855,73 HIGHWAY 71 BYPASS,1996-07-01,YES,YES,NO,YES,1966-07-01,Not Available,,Government - State/ County
Arkansas,4052,47858,724 ASH FLAT DRIVE,1996-07-01,YES,YES,YES,YES,1966-07-01,Not Available,,Government - State/ County
