state,LocationNO,Certification_NO,Address,LicenseRenewalDate,Offers Nursing Care Services,Offers Physical Therapy Services,Offers Speech Pathology Services,Offers Home Health Aide Services,Date Certified,Service Quality,ServiceQualityRating,Type of Ownership
Washington,133127,507052,1040 S HENDERSON ST,2002-03-17,YES,YES,YES,YES,1982-03-17,Not Available,,Non - Profit Private
Washington,132602,507055,101 N MAIN  PO BOX 400,2002-07-13,YES,YES,YES,YES,1982-07-13,Same As Expected,3.0 - 4.0,Government - Local
Washington,133552,507060,830 SOUTH SECOND AVENUE,2005-02-27,YES,YES,YES,YES,1985-02-27,Same As Expected,3.0 - 4.0,Non - Profit Religious
Washington,132827,507061,18 N AUBURN,2005-04-10,YES,YES,YES,YES,1985-04-10,Same As Expected,3.0 - 4.0,Non - Profit Other
Washington,132677,507065,2731 WETMORE AVENUE,2005-05-22,YES,YES,YES,YES,1985-05-22,Same As Expected,3.0 - 4.0,Non - Profit Religious
Washington,133477,507064,5400 MCARTHUR BOULEVARD,2005-05-31,YES,YES,YES,YES,1985-05-31,Same As Expected,3.0 - 4.0,Non - Profit Religious
Washington,132702,507071,728 134TH SW #203,2005-08-01,YES,YES,YES,YES,1985-08-01,Same As Expected,3.0 - 4.0,Proprietary
Washington,133052,507072,801 E FRONT ST,2006-03-25,YES,YES,YES,YES,1986-03-25,Better Than Expected,4.5 - 5.0,Government - State/ County
Washington,133352,507075,8502 NORTH  NEVADA STREET SUITE 2,2006-04-18,YES,YES,YES,YES,1986-04-18,Same As Expected,3.0 - 4.0,Proprietary
Washington,132477,507076,750 LEBO BOULEVARD,2006-08-26,YES,YES,YES,YES,1986-08-26,Same As Expected,3.0 - 4.0,Non - Profit Other
Washington,132902,507079,13905 NE 128TH ST,2006-12-04,YES,YES,YES,YES,1986-12-04,Same As Expected,3.0 - 4.0,Non - Profit Other
Washington,132777,507087,301 S ROOSEVELT,2007-12-22,YES,YES,YES,YES,1987-12-22,Same As Expected,3.0 - 4.0,Government - State/ County
Washington,133277,507089,104 SOUTH FREYA STREET #319 WHITE FLAG BUILDING,2008-07-07,YES,YES,YES,YES,1988-07-07,Same As Expected,3.0 - 4.0,Proprietary
Washington,132627,507092,815 SOUTH 216TH STREET,2005-11-15,YES,YES,YES,YES,1990-11-15,Same As Expected,3.0 - 4.0,Non - Profit Religious
Washington,133427,507068,2811 S 102ND STE 220,2007-06-22,YES,YES,YES,YES,1992-06-22,Same As Expected,3.0 - 4.0,Non - Profit Religious
Washington,133227,507094,16255 SYLVESTER RD SW,2008-01-27,YES,YES,YES,YES,1993-01-27,Same As Expected,3.0 - 4.0,Non - Profit Religious
Washington,132952,507095,2145 TIBBETTS DRIVE,2008-06-23,YES,NO,NO,NO,1993-06-23,Not Available,,Proprietary
Washington,132652,507097,309 E MOUNTAIN VIEW AVE,2008-08-04,YES,YES,YES,YES,1993-08-04,Same As Expected,3.0 - 4.0,Government - State/ County
Washington,132752,507099,33600 6TH AVENUE SUITE 600,2009-01-21,YES,YES,YES,YES,1994-01-21,Same As Expected,3.0 - 4.0,Proprietary
Washington,132402,507100,1510 140TH AVENUE NE SUITE 100,2009-10-07,YES,YES,YES,YES,1994-10-07,Same As Expected,3.0 - 4.0,Proprietary
Washington,132427,507102,14450 NE 29TH PLACE SUITE 106,2009-11-22,YES,YES,YES,YES,1994-11-22,Same As Expected,3.0 - 4.0,Proprietary
Washington,133402,507101,3906 SOUTH 74TH STREET STE 101,2009-12-01,YES,YES,YES,YES,1994-12-01,Worse Than Expected,1.0 - 2.5,Proprietary
Washington,133102,507103,821 MEMORIAL STREET,2010-06-09,YES,YES,YES,YES,1995-06-09,Same As Expected,3.0 - 4.0,Government - Local
Washington,132452,507105,316 EMCLEOD SUITE 108,2010-12-05,YES,YES,YES,YES,1995-12-05,Same As Expected,3.0 - 4.0,Proprietary
Washington,132502,507106,4660 KITSAP WAY SUITE 101,2011-01-12,YES,YES,YES,YES,1996-01-12,Same As Expected,3.0 - 4.0,Proprietary
Washington,132352,507107,1211 24TH STREET,2011-04-05,YES,YES,YES,YES,1996-04-05,Same As Expected,3.0 - 4.0,Government - State/ County
Washington,132727,507108,10530 - 19TH AVENUE SE,2011-05-10,YES,YES,YES,YES,1996-05-10,Same As Expected,3.0 - 4.0,Proprietary
Washington,133377,507109,9715 NORTH NEVADA STREET,2011-08-08,YES,YES,YES,YES,1996-08-08,Same As Expected,3.0 - 4.0,Proprietary
Washington,132752,507110,909 S 336TH STREET SUITE 202,2011-10-28,YES,YES,YES,YES,1996-10-28,Same As Expected,3.0 - 4.0,Proprietary
Washington,132577,507111,1370 BRIDGE STREET,2012-08-01,YES,YES,YES,YES,1997-08-01,Better Than Expected,4.5 - 5.0,Proprietary
Washington,133577,507113,620 NORTH EMERSON AVENUE SUITE 301,2012-11-20,YES,YES,YES,YES,1997-11-20,Same As Expected,3.0 - 4.0,Proprietary
Washington,133602,507115,409 N SECOND ST,2006-10-14,YES,YES,YES,YES,2004-10-14,Same As Expected,3.0 - 4.0,Proprietary
Washington,132452,507116,459 STUART RD,2006-12-22,YES,YES,YES,YES,2004-12-22,Same As Expected,3.0 - 4.0,Proprietary
Washington,133502,507117,2911 SE VILLAGE LOOP,2007-02-01,YES,YES,YES,YES,2005-02-01,Same As Expected,3.0 - 4.0,Proprietary
Washington,133302,507118,2929 S WATERFORD DR,2009-07-27,YES,YES,YES,YES,2007-07-27,Same As Expected,3.0 - 4.0,Proprietary
Washington,133327,507119,919 SOUTH RAYMOND ROAD,2012-06-25,YES,YES,YES,YES,2010-06-25,Same As Expected,3.0 - 4.0,Proprietary
Washington,132877,507120,4910 111TH AVE NE,2014-01-27,YES,YES,YES,YES,2012-01-27,Same As Expected,3.0 - 4.0,Proprietary
Washington,133177,507121,7500 SEWARD PARK AVE S,2015-04-12,YES,YES,YES,YES,2013-04-12,Same As Expected,3.0 - 4.0,Non - Profit Private
Washington,132377,507122,1833 AUBURN WAY NORTH SUITE G,2015-05-08,YES,YES,YES,YES,2013-05-08,Same As Expected,3.0 - 4.0,Proprietary
Washington,132752,507123,32290 FIRST AVE S,2015-08-21,YES,YES,YES,NO,2013-08-21,Not Available,,Proprietary
Washington,133452,507124,2901 BRIDGEPORT W WAY,2015-06-05,YES,YES,YES,YES,2015-06-05,Same As Expected,3.0 - 4.0,Proprietary
Washington,132527,507125,801 SW 150TH STREET #102,2015-06-15,YES,YES,YES,NO,2015-06-15,Same As Expected,3.0 - 4.0,Proprietary
Washington,133152,507007,201 16TH AVE EAST CWB-C140,1996-07-01,YES,YES,YES,YES,1966-07-01,Same As Expected,3.0 - 4.0,Non - Profit Private
Washington,132827,507010,8819 WVICTORIA AVENUE STE 110,1996-07-01,YES,YES,YES,YES,1966-07-01,Worse Than Expected,1.0 - 2.5,Proprietary
Washington,132802,507020,201 7TH STREET,1996-08-05,YES,YES,YES,YES,1966-08-05,Better Than Expected,4.5 - 5.0,Non - Profit Private
Washington,132927,507021,22820 EAST APPLEWAY AVENUE,1996-08-05,YES,YES,YES,YES,1966-08-05,Same As Expected,3.0 - 4.0,Proprietary
Washington,133277,507019,611 NORTH PERRY BUILDING II 2ND FLOOR,1996-08-11,YES,YES,YES,YES,1966-08-11,Worse Than Expected,1.0 - 2.5,Non - Profit Religious
