CertificationNO,Provider Name,State
147611,COTTAGE HOME HEALTH,IL
147612,FAIRFIELD MEMORIAL HOSPITAL,IL
147614,ALLCARE HOME HEALTH INC.,IL
147615,ALLIANCE HOME HEALTHCARE,IL
147618,COVENANT HOME SERVICES DBA COVENANTCARE AT HOME,IL
147619,NORTHWESTERN ILLINOIS HOME HEALTH,IL
147622,SHELBY MEMORIAL HOSPITAL HOME,IL
147623,BEST CARE HOME HEALTH INC.,IL
147624,DEPENDABLE NSG HM HLTH SERV I,IL
147626,T & N HEALTH SERVICES INC,IL
147632,DARIEN HOME HEALTHCARE INC.,IL
147636,RENAISSANCE HOME HEALTH SERVIC,IL
147640,AWAKENED ALTERNATIVES  INC.,IL
147642,NATIONAL HOME HEALTH CARE SERV,IL
147643,ACCURATE HOME CARE,IL
147644,ADVANTAGE HOME HEALTH CARE  IN,IL
147651,LOVING HOME HEALTH CARE,IL
147652,MIDWEST HEALTHCARE ASSOCIATES,IL
147655,AMERICAN HOME CARE EXPRESS INC,IL
147658,ARDENT HOME HEALTH CARE INC,IL
147660,PROFESSIONAL HOME CARE ADVANTA,IL
147661,HSHS HOME CARE SOUTHERN ILLINOIS,IL
147664,HEALTH AT HOME,IL
147669,HOME HEALTH OF ILLINOIS LLC,IL
147672,CENTRAL PREFERRED HOME,IL
147674,N.O.S. HEALTH CARE  INC.,IL
147675,ANGEL CARE INC.,IL
147680,ROSEWOOD HOME HEALTH SERVICES,IL
147683,LHC-ILLINOIS HOME HEALTH CARE,IL
147684,SIGMA HOME SERVICES,IL
147692,ABBEY ST. CLAIRE QUALITY CARE,IL
147693,RELIACARE LTD.,IL
147694,AT HOME HEALTH CARE,IL
147697,PROGRESSIVE HOME HEALTH CARE,IL
147698,PREMIER HOME HEALTH CARE,IL
147701,PEARL HEALTH CARE SERVICES,IL
147704,ULTIMATE HOME HEALTH CARE INC,IL
147705,ESSEX HOME HEALTH SERVICES IN,IL
147706,CARING TOUCH INC.,IL
147707,INTEGRITY NURSING SERVICESINC,IL
147708,V N A HOME HEALTH OF ILLINOIS LTD,IL
147710,PROVIDENCE HOME HEALTH CARE I,IL
147711,HOSANNAS HOME HEALTH AGENCY,IL
147712,FAMILY HOME HEALTH SERVICES,IL
147713,SISTER'S HOME HEALTH SERVICES INC,IL
147714,LIFE HOME HEALTH CARE INC,IL
147715,ICG HOME HEALTH CARE SERVICES,IL
147716,ADDUS HEALTH CARE,IL
147717,DIRECTCARE HOME HEALTH INC,IL
147718,MAXIMUM HOME HEALTH CARE INC.,IL
147719,CARE IN THE HOME HEALTH SERVIC,IL
147720,CHOICECARE HOME HEALTH INC,IL
147721,PACIFIC HOME HEALTH CARE INC.,IL
147723,MATRIX HOME HEALTH CARE INC,IL
147725,UNITED HOME CARE INC OF ILLINOIS,IL
147726,KINDRED AT HOME I,IL
147727,HEALING HANDS HOME CARE INC,IL
147728,NEIGHBORHOOD HEALTH CARE LLC,IL
147729,GATEWAY REGIONAL HOME HEALTH - GRANITE CITY,IL
147730,PHOENIX HOME CARE L.L.C.,IL
147731,GATEWAY HEALTH SYSTEMS INC,IL
147733,A& B HOME HEALTHCARE SERVICES,IL
147734,ABLE HOME HEALTH LLC,IL
147736,WE CARE HOME HEALTH INC,IL
147737,F J HOME HEALTH CARE INC,IL
147738,HEALTHCARE PLUS CORPORATION,IL
147739,MEDTEC HOME HEALTH AGENCY INC,IL
147740,NIGHTINGALE HOME HEALTHCARE OF ILLINOIS INC,IL
147742,PRESTIGE HOME HEALTH SERVICES INC,IL
147745,SUNSHINE HOME CARE INC,IL
147747,CARESS HOME HEALTH CARE INC,IL
147749,GOLD HEALTH HOME CARE CORP,IL
147751,EXCELLENT HOME HEALTH CARE INC,IL
147752,COMPASSIONATE PROFESSIONAL HOME CARE INC,IL
147756,ELITE HOME HEALTH CARE INC,IL
147757,AMERICAN HOMECARE LLC,IL
147758,ALL AMERICAN HOME CARE INC,IL
147760,CARE CHOICE HOME HEALTH INC,IL
147761,PIONEER HEALTH CARE MANAGEMENT INC,IL
147762,COMPREHENSIVE QUALITY CARE INC FOUNDATION,IL
147763,GLOBAL HOME HEALTH CARE INC,IL
147764,DK HEALTHCARE SERVICES INC,IL
147766,5 STAR HEALTHCARE INC,IL
147767,ALMIGHTY HOME HEALTHCARE INC,IL
147768,GOLDEN HAVEN CARE INC,IL
147769,ADVANCE HOME HEALTH CARE LTD,IL
147771,HCN HOME HEALTH CARE,IL
147772,ADVANCED HOMECARE INC,IL
147773,LIFE PLUS HEALTH CARE INC,IL
147774,COMMUNITY HOMECARE INC,IL
147777,ENTERA HEALTHCARE SOUTH,IL
147778,ULTIMATE HOME HEALTH INC OF IL,IL
147779,U S HOME HEALTH CARE INC,IL
147780,COMPMED HOME HEALTH INC,IL
147782,LMR HOME HEALTH CARE INC,IL
147783,ALL FAMILY HEALTH CARE INC,IL
147784,DUPAGE HOME HEALTH CARE INC,IL
147785,GUARDIAN HOME HEALTH CARE LLC,IL
147786,METROPOLITAN HOME HEALTH CARE INC,IL
147788,COMPASSIONATE HOME CARE INC,IL
147790,ALL WELLNESS HOME HEALTH CARE INC,IL
147791,ATLAS HEALTHCARE MANAGEMENT INC,IL
147792,AXIS HEALTHCARE SERVICES INC,IL
147793,PROFESSIONAL HOME HEALTHCARE INC,IL
147794,ASSURE HOME HEALTHCARE INC,IL
147795,BRIGHTER DAYS HOME HEALTH AGENCY,IL
147797,SUNSET NEIGHBORHOOD SERVICES INC,IL
147798,DIVINE PROVIDENCE HOME HEALTH AGENCY INC,IL
147799,ADDUS HEALTHCARE,IL
147802,AVESENA HOME HEALTH CARE,IL
147806,VITAL WELLNESS HOME HEALTH INC,IL
147807,STERLING HOME HEALTH CARE INC,IL
147808,USA WE CARE HOME HEALTHCARE INC,IL
147809,ALLIED HOME HEALTH CARE INC,IL
147811,HRS HOME HEALTH,IL
147812,O & P HOME HEALTH CARE INC,IL
147813,BOWES IN-HOME CARE INC,IL
147814,ADVANCARE HEALTHCARE SERVICES,IL
147815,ADVANCED HOME HEALTH SERVICES INC,IL
147816,OPTIMUM HEALTHCARE SERVICES INC OF IL,IL
147817,GOOD HEART HOME HEALTH CARE INC,IL
147818,ADMIRE HOME HEALTHCARE AGENCY INC,IL
147819,GREATLAND HOME HEALTH SERVICES INC,IL
147820,HOME BOUND HEALTHCARE INC,IL
147821,ACCESS CARE LLC,IL
147822,DIRECTMED HEALTH SERVICES LLC,IL
147823,HAVE A HEART HEALTH CARE LTD,IL
147824,NORTHWEST HOME HEALTH & REHAB,IL
147825,LIBERTY HOME HEALTH CARE INC,IL
147826,CHICAGO HOME HEALTHCARE S C,IL
147827,ACCESS HOME HEALTH INC,IL
147828,BEATRICE HOME HEALTH INC,IL
147829,HORIZON HOME HEALTH CARE INC,IL
147830,MARIAN HEALTHCARE SERVICES LLC,IL
147831,ASSOCIATES HOME HEALTH INC,IL
147832,P W HOME HEALTH INC,IL
147833,FIRST HOME HEALTH CARE SERVICES LLC,IL
147834,INFINITY HOME HEALTH CARE INC,IL
147835,WELLCARE HOME HEALTH INC,IL
147836,ELC HEALTH CARE LLC,IL
147837,MIDWEST HOME HEALTHCARE INC,IL
147838,JUST GOOD CARE HOME HEALTH INC,IL
147839,FAMILY HEALTHCARE INC,IL
147840,WAILAI HOME HEALTH SERVICES,IL
147841,ENTERA HEALTHCARE,IL
147842,JN FAMILY HOME HEALTHCARE SERVICES INC,IL
147843,INSIGHT HEALTHCARE SERVICES INC,IL
147844,ALERT HOME HEALTH CARE INC,IL
147845,ANCHOR HOME HEALTH CARE AGENCY INC,IL
147846,MEDCARE HOME HEALTH SERVICES,IL
147847,DIRECT HOME HEALTHCARE INC,IL
147848,ACS HOME HEALTH SERVICES INC,IL
147849,PRIMARY CARE HOME HEALTH CARE INC,IL
147850,ALL ABOUT HEALTHCARE INC,IL
147851,METRO HOME HEALTH CARE NFP,IL
147852,CONTINENTAL HOME HEALTH CARE INC,IL
147853,RELIABLE HOME HEALTH CARE INC,IL
147854,CHICAGOLAND HOME HEALTH PROVIDER INC,IL
147855,CARE SOLUTIONS INC,IL
147856,DIAMOND HOME HEALTHCARE INC,IL
147857,LIVING WATERS HOME HEALTH CARE INC,IL
147858,CAREFIRST HOME HEALTH SERVICES INC,IL
147859,ACCORD HOME HEALTH SERVICES INC,IL
147860,SERENITY HOME HEALTHCARE INC,IL
147861,CELESTIAL HOME HEALTH CARE INC,IL
147862,GREAT LAKES CARING,IL
147864,PLATINUM HOME HEALTH CARE INC,IL
147865,PRIME HOME HEALTH SERVICES INC,IL
147866,ADVANCE CARE HOME HEALTH INC,IL
147868,EXPRESS PROF HOME HEALTH SERV INC,IL
147869,TLC HEALTHCARE SERVICES OF IL INC,IL
147870,1ST HOME HEALTHCARE INC,IL
147871,HOME HEALTH CARE PROVIDERS INC,IL
147872,CARE ONE HOME HEALTH SERVICES INC,IL
147873,RAINBOW HEALTH CARE SERVICES P C,IL
147874,ADVENT HOME HEALTH SERVICES INC,IL
147875,RISING SUN HOME HEALTH CARE INC,IL
147876,AMERICARE HOME HEALTH LLC,IL
147878,BROOKDALE HOME HEALTH,IL
147879,ATTENTIVE SERVICES HOME HEALTH II INC,IL
147881,CHICAGO HEALTH INC,IL
147882,MIDWEST PEARL HOME HEALTH CARE INC,IL
147883,GOODWILL HEALTH CARE SERVICES & STAFFING INC,IL
147884,FIRST CHOICE HEALTH SERVICES INC,IL
147885,INTEGRAL HOME HEALTH CARE INC,IL
147886,HOME HEALTH PROVIDERS PC,IL
147887,ADVANTA HOME HEALTH CARE INC,IL
147888,INSWAN HOME HEALH AGENCY LTD,IL
147889,LIFECARE HOME HEALTH SERVICES INC,IL
147890,NATIONAL HOME HEALTH SERVICES LLC,IL
147891,HUMAN TOUCH HOME HEALTH INC,IL
147892,EXCELL HOME HEALTH PLUS,IL
147893,SUPREME HOME HEALTH INC,IL
147894,HERITAGE HOME HEALTH CARE INC,IL
147897,MEDICAL CITY HOME HEALTH CORPORATION,IL
147898,FORUM HEALTH CARE,IL
147899,MED CARE HEALTH MANAGEMENT CORPORATION,IL
147900,CARING TREE LLC,IL
147901,CLASSIC HEALTH SERVICES INC,IL
147902,ABBA HOME HEALTH CARE INC,IL
147903,MYLIFE HOME HEALTH CARE INC,IL
147905,PROFICIENT HOME HEALTH CARE INC,IL
147906,ANGELS HOME HEALTHCARE SOLUTIONS,IL
147907,GLORY HOME HEALTH CARE MANAGEMENT INC,IL
147908,SPECTRUM HOME HEALTH CARE INC,IL
147909,1ST ASSIST HOME HEALTHCARE LLC,IL
147910,CURE HOME HEALTH CARE SERV CORP,IL
147911,ALC HOME HEALTH,IL
147912,HOME HEALTH RESOURCES LLC,IL
147913,HOME BOUND HEALTHCARE INC,IL
147914,BAY GROUP HEALTH CARE LLC,IL
147915,ATNT HOME CARE INC,IL
147916,BENCHMARK HOME HEALTH CARE,IL
147917,NORTHSHORE HOME HEALTH CARE INC,IL
147918,ADVANTAGE HOME HEALTH PLUS INC,IL
147920,NEXUS HOME HEALTH INC,IL
147921,APEX HOME HEALTH CARE INC,IL
147922,PRUDENTIAL HOME HEALTH CORPORATION,IL
147923,ASPEN HOME HEALTH CARE,IL
147924,A & Z HOME HEALTH CARE INC,IL
147925,OMNICARE HOME HEALTH INC,IL
147926,ACCUCARE HOME HEALTH SERVICES INC,IL
147927,AVANT CARE HOME HEALTH CARE INC,IL
147928,ATRIUM HEALTHCARE SERVICES LLC,IL
147929,HARMONY HOME HEALTH AGENCY INC,IL
147930,HOME HEALTHCARE SOLUTIONS OF ILLINOIS INC,IL
147931,HEALTHQUEST HOMECARE LLC,IL
147932,HIS GRACE HOME HEALTHCARE INC,IL
147933,CARE FOR LIFE HOME HEALTH,IL
147934,PROHEALTH HOMECARE LLC,IL
147936,MOTHER'S CARE & HEALTH EQUIPMENT INC,IL
147937,NURSE EXPERTS LLC,IL
147938,CARING COMMUNITY HOME HEALTH INC,IL
147939,I J HEALTHCARE NURSING RESOURCE INC,IL
147940,ESSENTIAL HOME CARE INC,IL
147942,SPS HOME HEALTH SERVICES INC,IL
147943,CARE SOLUTIONS,IL
147944,EVANGEL HOME HEALTH SERVICES INC,IL
147945,ADVANCED HEALTHCARE SERVICES LLC,IL
147947,FOCUS HOME HEALTH CARE INC,IL
147948,ILLINOIS INFUSION AND HOME CARE SERVICE LLC,IL
147949,MID-CARE HOME HEALTH SERVICES INC,IL
147950,ACCURATE CARE HOME HEALTH SERVICES,IL
147951,ABSOLUTE HEALTHCARE SYSTEMS INC,IL
147952,AMERICARE HOMEHEALTH SERVICES LLC,IL
147953,CORE HOMEHEALTH PROFESSIONALS LLC,IL
147955,ST RITA HOME HEALTH CARE INC,IL
147956,MJM HEALTH AGENCY INC,IL
147957,CARELINK HEALTH SERVICES INC,IL
147958,HEALTHCARE PARTNERS AT HOME LLC,IL
147959,HEALTHSOURCE HOME CARE INC,IL
147960,PRIMECARE HOME HEALTH SERVICES INC,IL
147961,SAINT THOMAS HOME HEALTH INC,IL
147962,GBS MEMORIAL HOME HEALTH SERVICES,IL
147963,4 SEASONS HOME HEALTHCARE SERVICES CORP,IL
147964,HUMANITY HOME HEALTH LLC,IL
147965,HOME HEALTH CHOICE INC,IL
147966,HOLISTIC HEALTH PARTNERS INC,IL
147967,MED PLUS HOME HEALTHCARE,IL
147968,LMR HEALTHCARE SYSTEMS INC,IL
147969,CARREN HOME CARE INC,IL
147971,GREENPATH HEALTH GROUP LLC,IL
147972,CHOICE HOME HEALTH SERVICES INC,IL
147973,EMMANUEL HOME HEALTH INC,IL
147975,FIRST CHOICE HOME CARE INC,IL
147976,INTEGRATED HOME HEALTHCARE SERVICES CORP,IL
147977,EXCEL CARE HEALTH SERVICES INC,IL
147978,CHICAGO VNA INC,IL
147979,KINDRED AT HOME CHICAGO HOME HEALTH,IL
147980,VIP HEALTHCARE PROFESSIONALS LLC,IL
147981,A & S HOME HEALTHCARE INC,IL
147982,AFFINITY HOME HEALTH CARE INC,IL
147983,LEDMAN HEALTH CARE INC,IL
147984,RELIABLE HEALTHCARE SERVICES LLC,IL
147985,ACACIA HOME HEALTH AGENCY,IL
147987,ADVANCED PROFESSIONALS HEALTHCARE LLC,IL
147988,HAPPY HOME HEALTH CARE PC,IL
147990,CRESCENT HOME HEALTHCARE INC,IL
147991,RELIANCE HOME HEALTH CARE INC,IL
147992,AGAPE HOME HEALTH CARE INC,IL
147993,ADVANCE HOME HEALTH  INC,IL
147994,SYMMETRIX HOME HEALTHCARE INC,IL
147996,MARI HOME HEALTHCARE SERVICES LLC,IL
147997,DMJ HOME HEALTH SERVICES INC,IL
147998,RESILIENCE HOME HEALTH CORPORATION,IL
147999,HOME HEALTH ONE LTD,IL
148000,QUALITY PLUS CARE INC,IL
148001,HOPE HOME HEALTH SERVICES INC,IL
148002,TRU-CARE HOME HEALTH INC,IL
148003,NEW ERA HOME CARE INC,IL
148004,AMEDISYS HOME HEALTH,IL
148005,HEALING TOUCH HOMEHEALTH SERVICES INC,IL
148006,MERIDIAN HOME HEALTH CARE SERVICES INC,IL
148007,AT HOMEHEALTH INC,IL
148008,ULTRA CARE HOME HEALTH INC,IL
148009,MILLENNIUM HOME HEALTH CARE INC,IL
148010,SOMEONE WHO CARES HOME HEALTH,IL
148011,GUARDIAN ANGEL HOME CARE INC,IL
148012,ACCELERATED HOME CARE LLC,IL
148013,MEDEX HOME HEALTHCARE INC,IL
148015,BG HOME HEALTH PROVIDERS LLC,IL
148016,CARELINK HOME HEALTH LLC,IL
148017,PROVIDE-A-CARE LLC,IL
148018,VINTAGE HEALTHCARE SERVICES,IL
148019,FAMILY HOME HEALTH CARE PROFESSIONALS INC,IL
148020,WELLNESS HOME CARE  INC,IL
148021,MAXICARE HOME HEALTH SERVICES,IL
148022,EBENEZER HOME HEALTH SERVICE LLC,IL
148023,FAITH HOME HEALTHCARE INC,IL
148024,ANGEL TOUCH HOME HEALTHCARE INC,IL
148025,PREMIER POINT HOME HEALTH INC,IL
148027,WELLSPRING HEALTHCARE SERVICES INC,IL
148028,HOME BOUND HEALTHCARE INC,IL
148029,DIVERSIFIED HOME CARE INC,IL
148030,NEXT LEVEL HEALTHCARE OUTREACH INC,IL
148031,DEVOTED HEALTHCARE INC,IL
148032,REGENCY HOME HEALTH CARE P C,IL
148033,LINCOLN PARK HOME HEALTH CARE INC,IL
148034,OPTIMUM HOME HEALTH CARE INC,IL
148035,COMMUNITY HOME HEALTH CARE INC,IL
148036,CITRINE HOME HEALTHCARE INC,IL
148038,IMMANUEL HOME CARE SERVICES INC,IL
148039,ICARE HOME HEALTH,IL
148040,DINAMIC HEALTH CARE,IL
148041,HANDS OF WELLNESS INC,IL
148043,EVOLUTION HOME HEALTH CARE INC,IL
148044,FOUR SEASONS HOME HEALTHCARE INC,IL
148045,PRESTIGE HOME HEALTH CARE INC,IL
148046,VCP HOME HEALTH CARE INC,IL
148047,STELLAR HOME HEALTH CARE INC,IL
148048,DELTA HOME HEALTH CARE INC,IL
148049,CONVERGE HOME HEALTH CARE LLC,IL
148050,SPRING MEADOWS HOME HEALTH CARE LLC,IL
148051,TENDER TOUCH HOME HEALTH CARE INC,IL
148053,NEW VISIONS HHC INC,IL
148054,HEAVEN'S ANGELS HEALTH CARE SERVICES INC,IL
148055,CALL HOME HEALTH CARE INC,IL
148056,OPEN WATERS HOME HEALTH CARE INC,IL
148057,PROFICIENT HEALTH CARE SERVICES INC,IL
148058,SUNNY HILL HOME HEALTH CARE INC,IL
148059,SENIOR HOME HEALTH AGENCY,IL
148060,NEW HAVEN HOME HEALTH CARE INC,IL
148061,US HOSPICE AND HOME HEALTH CORP,IL
148062,STATE HOME HEALTH AGENCY,IL
148063,CHICAGO MIDWEST HOME HEALTH INC,IL
148066,ESPERANZA HOME HEALTH CARE INC,IL
148067,SAMARITAN HEALTHCARE LLC,IL
148068,ABUNDANT HOME HEALTH CARE INC,IL
148069,HOME HEALTH CONNECT INC,IL
148070,OPTIMUM PROFESSIONALS HOME HEALTH CARE INC,IL
148071,ADVANCE HOME HEALTH CARE PROVIDER CORP,IL
148072,LIFE OPTIONS HEALTH SERVICES,IL
148073,CRYSTAL HOME HEALTH CARE LLC,IL
148074,ALL STAR HOME HEALTH CARE CORP,IL
148075,COMMUNITY CARE HOME HEALTH SERVICES INC,IL
148076,NETT HANDS HOME CARE INC,IL
148077,MIDWEST HEALTHCARE PROVIDERS INC,IL
148078,APOLLO HOME CARE INC,IL
148079,COVENANT HOME HEALTH CARE INC,IL
148080,GUARANTEED MEDICAL SERVICES,IL
148081,BEST HOME HEALTHCARE NETWORK INC,IL
148083,HEALTH CARE USA INC DBA NEW AGE HOME HEALTH,IL
148085,MIRANDA HOME HEALTH CARE,IL
148086,FIRST CARE HEALTHCARE INC,IL
148087,MEDCORE HOME HEALTH CARE INC,IL
148089,HEALTH TEAM CORPORATION,IL
148090,VISION HOME HEALTH CARE INC,IL
148091,SELECT HOME CARE INC,IL
148092,ESSENTIAL HOME HEALTHCARE INC,IL
148093,D & D HOME HEALTHCARE INC,IL
148094,ALPHA HOME HEALTH INC,IL
148095,ELITE CARE AT HOME INC,IL
148096,ELITE HEALTHCARE PROVIDERS,IL
148097,COMET HOME HEALTHCARE INC,IL
148098,A-CURE HEALTHCARE SOLUTIONS INC,IL
148100,JESSIFER HOME HEALTH SERVICE INC,IL
148101,CARE-MED HOME HEALTH SERVICES INC,IL
148102,LEGEND HOME HEALTH LLC,IL
148103,VIRGOS HOME HEALTH CARE INC,IL
148104,AFFINITY HOME HEALTH SERVICES INC,IL
148105,UNICARE HOME HEALTH SERVICES INC,IL
148106,UNITED MEDICAL CARE INC,IL
148107,HOMEHEALTH OF AMERICA INC,IL
148108,SHUREE HOME HEALTHCARE INC,IL
148109,ATRIUM HOME HEALTH SYSTEMS INC,IL
148110,HOME HEALTH ADVANTAGE INC,IL
148111,JAYRON HOME CARE INC,IL
148112,AMAZING MEDICAL CARE INC,IL
148113,GOOD SHEPHERD HEALTHCARE LLC,IL
148114,EVEREST HEALTHCARE SOLUTIONS,IL
148115,HEALING TO HEAL ANOTHER HOME HEALTHCARE INC,IL
148116,STAR HOME HEALTH SERVICES INC,IL
148117,HOME HEALTH CONNECTIONS INC,IL
148118,24SEVEN HEALTH CARE SERVICES INC,IL
148119,COVENANT HEALTHCARE SERVICES & STAFFING INC,IL
148120,WILLOW HOME CARE LTD,IL
148121,GOLD COAST HOME HEALTH INC,IL
148122,GREAT PARAGON HEALTHCARE INC,IL
148123,DELIVERANCE HOME HEALTH CARE INC,IL
148124,ALPHAZETA HEALTHCARE SERVICES LLC,IL
148125,HEALTHY HEART NURSE INC,IL
148126,ROYAL HOME HEALTH SERVICES INC,IL
148127,MEDSTAR HOME HEALTH SERVICES LTD,IL
148128,SACRED HEART HOME HEALTH INC,IL
148130,TOTAL HOME HEALTHCARE INC,IL
148131,GUARDIAN HOME HEALTH SERVICES INC,IL
148132,HOPE HOME HEALTH INC,IL
148133,TURNING POINT HOME HEALTH INC,IL
148134,HOME TOUCH HEALTHCARE INC,IL
