CertificationNO,Provider Name,State
197462,EUNICE COMMUNITY HOME HEALTH,LA
197465,HOME HEALTH SOLUTIONS LLC.,LA
197470,SYNERGY HOME CARE - NORTHSHORE REGION INC,LA
197471,TRINITY HOME HEALTH CARE INC,LA
197472,RESTORATIVE HOME HEALTH CARE LLC,LA
197476,BAYOU HOME CARE LLC,LA
197478,HARMONY HOME HEALTH CARE INC,LA
197480,REGIONAL HOME CARE-SOUTHEAST,LA
197483,STAT HOME HEALTH - WEST LLC,LA
197485,DIVINITY HOME HEALTH SERVICES LLC,LA
197491,ALPHACARE HOME HEALTH INC.,LA
197498,CHATEAU HOME HEALTH INC.,LA
197504,AMEDISYS HOME HEALTH SERVICES,LA
197508,TOTAL HOME HEALTH CARE INC.,LA
197511,CARELINK HOME CARE SERVICES,LA
197517,STAT HOME HEALTH-CENTRAL,LA
197520,DEQUINCY HOME HEALTH INC,LA
197525,AMEDISYS HOME CARE,LA
197545,NURSES REGISTRY HOME HEALTH INC.,LA
197549,STAT HOME HEALTH LLC,LA
197550,CARROLL HOME HEALTH,LA
197555,CENTRAL HOME HEALTH OF METAIRIE LLC,LA
197558,FAMILY HOMECARE INC.,LA
197566,DELTA HOME HEALTH,LA
197579,INTREPID USA HEALTHCARE SERVICES,LA
197585,TERREBONNE HOMECARE INC.,LA
197589,CHARTER HOME HEALTH,LA
197594,STAT HOME HEALTH OF NORTHWEST LOUISIANA LLC,LA
197597,COMPREHENSIVE NURSING & HOME HEALTH SERVICES INC,LA
197606,FRANKLIN HOMECARE,LA
197607,PINNACLE HOME HEALTH 2005 LLC,LA
197612,CONCEPTS OF CARE HOME HEALTH INC,LA
197630,SOUTHLAND HOME HEALTH SERVICES,LA
197643,THOMPSON HOME HEALTH,LA
197650,DESTINY HOME HEALTH,LA
197667,MODERN HOME HEALTH INC,LA
197679,MEDSOURCE HOMECARE,LA
197692,PSA HEALTHCARE,LA
197703,PATHFINDERS HEALTH CARE INC.,LA
197714,BAYOU HOME CARE,LA
197718,ACADIAN HOMECARE OF NEW IBERIA LLC,LA
197727,KEY HOME HEALTH CARE,LA
197729,SMART HEALTH CARE INC,LA
197742,HOME HEALTH CARE 2000- OAKDALE,LA
197748,ALLEN PARISH HOME HEALTH,LA
197752,COMMUNITY HOME HEALTH CARE,LA
197754,NEW ORLEANS HEALTH CORP,LA
197758,GUARDIAN HOME HEALTH  CARE OF LA. INC.,LA
197760,MAGNOLIA OF MADISON HOME HEALTH,LA
197763,VITAL LINK A HOME CARE COMPANY,LA
197764,EGAN HEALTHCARE NORTHSHORE INC,LA
197765,AMEDISYS HOME HEALTH CARE,LA
197766,SOUTHERN HOME HEALTH,LA
197767,INTERIM HEALTHCARE OF SOUTHEAST LA INC,LA
197769,MD HOMECARE NETWORK,LA
197770,PINNACLE HOME HEALTH,LA
197771,AUDUBON HOME HEALTH,LA
197774,OMNI HOME CARE LLC,LA
197775,HOME HEALTH CARE 2000-BATON ROUGE,LA
197776,LOUISIANA HOMECARE,LA
197777,GRACE HOME HEALTH,LA
197778,EXCEL HOME HEALTH SERVICES INC,LA
197779,CENTRAL HOME HEALTH LLC,LA
197781,CONCEPTS HOME HEALTH,LA
197784,BAYOU HOME CARE OF LOUISIANA,LA
197785,QUALITY HOME HEALTH I LLC,LA
197786,VITAL LINK HOME CARE-SOUTH,LA
197787,RED RIVER HOME HEALTH CARE,LA
197789,LAKESHORE HOME HEALTH,LA
197790,COVENANT HOME HEALTH LLC,LA
197791,AUDUBON HOME HEALTH SOUTH INC,LA
