CertificationNO,Provider Name,State
107275,KINDRED AT HOME,FL
107282,BAYCARE HOME CARE INC,FL
107285,BAYCARE HOME CARE INC,FL
107289,BRRH HOME HEALTH SERVICES INC.,FL
107290,KINDRED AT HOME,FL
107296,FOCUSCARE HOME HEALTH INC,FL
107302,AMEDISYS HOME HEALTH,FL
107325,COMMUNITY HOME HEALTH SERVICES,FL
107326,NHC HOMECARE,FL
107330,KINDRED AT HOME,FL
107338,KINDRED AT HOME,FL
107341,MEDERI CARETENDERS,FL
107345,FLORIDA HOSPITAL HOME CARE SERVICES SEBRING,FL
107360,AMEDISYS HOME HEALTH,FL
107362,HOLY CROSS HOSPITAL HOME HEALTH AGENCY,FL
107372,NHC HOMECARE,FL
107383,KINDRED AT HOME,FL
107397,USA HOME HEALTH SERVICES,FL
107398,BAYCARE HOME CARE INC,FL
107399,MEDCARE HOME HEALTH SERVICES INC.,FL
107401,COMMUNITY HOME HEALTH,FL
107403,AMEDISYS HOME HEALTH,FL
107404,BAYFRONT HOME HEALTH,FL
107406,MEDERI CARETENDERS,FL
107407,NHC HOMECARE,FL
107408,FLORIDA HOSPITAL HOME HEALTH,FL
107414,WEST FLORIDA HEALTH HOME CARE NORTH TAMPA,FL
107415,BAYCARE HOME CARE INC,FL
107417,BAYCARE HOME CARE INC,FL
107420,KINDRED AT HOME,FL
107422,MEDERI CARETENDERS,FL
107423,PEOPLES HOME HEALTH LLC,FL
107436,WELCOME HOMECARE,FL
107444,MEMORIAL HOME HEALTH SERVICES,FL
107446,BAPTIST HEALTH HOME CARE,FL
107452,HEALTHMARK HOME HEALTH AGENCY,FL
107455,H & M HEALTH SERVICES INC.,FL
107458,DOCTOR'S MEMORIAL HOSPITAL HOME HEALTH,FL
107461,NURSECORE OF FORT MYERS,FL
107470,SOUTH LAKE HOME HEALTH,FL
107482,BAPTIST HOME HEALTH CARE,FL
107485,MEDERI CARETENDERS,FL
107486,KINDRED AT HOME,FL
107488,PARRISH HOME HEALTH,FL
107492,APEX HOME HEALTHCARE,FL
107493,A PHYSICIAN'S CHOICE HOME HEALTH SERVICES,FL
107500,MEDERI CARETENDERS,FL
107509,GOOD SAMARITAN CARES,FL
107510,TOWERS HOME CARE,FL
107512,KINDRED AT HOME,FL
107514,KINDRED AT HOME,FL
107515,NHC HOMECARE,FL
107517,XL-CARE AGENCY INC OF COLLIER,FL
107521,NURSE ON CALL,FL
107522,AMEDISYS HOME HEALTH,FL
107523,MEDERI CARETENDERS,FL
107524,KINDRED AT HOME,FL
107526,KINDRED AT HOME,FL
107527,VISITING NURSE ASSOCIATION OF FLORIDA INC,FL
107528,MEDERI CARETENDERS,FL
107530,JOHN KNOX VILLAGE OF CENTRAL FLORIDA INC,FL
107534,KINDRED AT HOME,FL
107535,GULF COAST HOME HEALTH,FL
107538,ADVANTAGE HOME CARE INC,FL
107539,MEDERI CARETENDERS,FL
107540,ENCOMPASS HOME HEALTH OF FLORIDA,FL
107542,MOUNT AUBURN HOME HEALTH,FL
107544,CARESERVICES OF JUPITER MEDICAL CENTER,FL
107547,KINDRED AT HOME,FL
107556,HEAL AT HOME HEALTHCARE,FL
107562,ACE HOMECARE,FL
107572,QUALITY OF LIFE HOME CARE SERVICES,FL
107576,ADVENT CHRISTIAN VILLAGE HOME CARE AGENCY,FL
107583,ACE HOMECARE,FL
107586,KINDRED AT HOME,FL
107588,CARTER HEALTHCARE,FL
107592,NHC HOMECARE,FL
107593,COMMUNITY HOME HEALTH,FL
107594,UNITED HOME CARE SERVICES INC,FL
107598,ARC PROFESSIONAL SERVICES INC,FL
107602,MEDERI CARETENDERS,FL
107606,OASIS HOME CARE INC,FL
107608,COMMUNITY AGING AND RETIREMENT SERVICES INC,FL
107609,VISITING NURSE ASSOCIATION OF FLORIDA INC,FL
107612,NURSE ON CALL,FL
107614,VISITING NURSE ASSOCIATION OF FLORIDA INC,FL
107616,NIRVANA HEALTH SERVICES INC,FL
107617,FIRST QUALITY HOME CARE INC.,FL
107618,FUSION HEALTHCARE,FL
107619,RECOVERY HOME CARE INC.,FL
107620,ATKINSONS HOME HEALTH CARE INC,FL
107621,GENTLE HANDS HEALTH CARE SERVICES CORP.,FL
107623,COMPREHENSIVE HOME CARE OF PINELLAS PASCO LLC,FL
107625,COMPREHENSIVE HOME CARE OF PALM BEACH,FL
107627,COMPREHENSIVE HOME CARE OF BROWARD,FL
107628,BROOKS AMERICARE HOME HEALTH,FL
107629,LOVING HEART HOME HEALTH CARE INC,FL
107630,FAMILY HOME HEALTH SERVICES,FL
107632,VNA SPACE COAST INC,FL
107634,HPH HOME HEALTH,FL
107635,CAPITAL HOME HEALTH CORP,FL
107636,FAITH HOME HEALTH INC,FL
107637,GOLDEN AGE HOME CARE INC,FL
107638,FAITH HOME HEALTH INC,FL
107640,INTERNATIONAL HOME CARE SERVICES INC,FL
107641,KINDRED AT HOME,FL
107643,FLORIDA HOME BOUND MENTAL HEALTH AGENCY INC,FL
107644,ASA HOME CARE INC,FL
107647,NEU-HEART HEALTH CARE SERVICES,FL
107648,SUNRISE HOME HEALTH CARE INC,FL
107650,HEALTH MED HOME CARE INC.,FL
107651,NIGHTINGALE HOME HEALTHCARE OF FLORIDA INC,FL
107653,THE PALACE AT HOME,FL
107654,EMPATHY CARE INC.,FL
107656,BROOKDALE HOME HEALTH SUN CITY,FL
107658,HERITAGE HOMECARE,FL
107660,CARE AMERICA HHC,FL
107662,AHP HOME HEALTH CARE INC,FL
107667,DD HEALTH HOME CARE INC,FL
107670,CATHOLIC HOME HEALTH SERVICES OF MIAMI-DADE COUNTY,FL
107671,NURSE ON CALL,FL
107673,FAITH HEALTH CARE INC,FL
107675,HOME ADVANTAGE HEALTH CARE,FL
107677,FAMILY HOME HEALTH SERVICES LLC,FL
107679,RECOVERY HOME CARE INC,FL
107680,FIRST HEALTH SYSTEMS INC,FL
107681,A I T (ALWAYS IN TOUCH) HOME HEALTH INC,FL
107682,NURSING SOUTH CORPORATION,FL
107683,RENACER HOME HEALTH CARE INC.,FL
107684,KINDRED AT HOME,FL
107685,COMFORT HOME HEALTH AGENCY INC,FL
107686,ALL FOR ONE HOME HEALTH CARE,FL
107687,KINDRED AT HOME,FL
107689,LIFECARE SOLUTIONS,FL
107690,SUNCREST OMNI,FL
107691,QUALI-CARE HOME HEALTH AGENCY,FL
107693,ADVANTAGE HOME ASSISTED CARE INC,FL
107694,PRINCIPLE HEALTH SERVICES,FL
107697,GOLDENCARE HOME HEALTH AGENCY INC,FL
107698,CORAL HOME CARE INC,FL
107699,GENESIS HOME HEALTH INC,FL
107700,MEDERI CARETENDERS,FL
107702,AFTERCARE NURSING SERVICES INC,FL
107703,COMMUNITY HOME HEALTH CARE SERVICES LLC,FL
107704,TEHC LLC,FL
107705,D'FIRST HOME CARE INC.,FL
107707,SUNCREST OMNI,FL
107708,UNISOURCE HOME HEALTH SERVICES,FL
107709,CARESOUTH HOMECARE PROFESSIONALS,FL
107710,SARASOTA MEMORIAL HOMECARE,FL
107711,GENTLE CARE INC.,FL
107712,M F HOME CARE SERVICES INC,FL
107713,ANGEL HOME CARE SERVICES INC,FL
107714,MEDSTAR HOME HEALTH,FL
107716,SUNRISE HOME HEALTH & SUPPLIES LLC,FL
107717,TEHC LLC,FL
107718,TEHC LLC,FL
107720,CORNERSTONE HOME CARE,FL
107721,SERVICES AND CARE AT HOME INC,FL
107723,WELL DONE HOME CARE INC,FL
107725,DOCTORS CHOICE-JACKSONVILLE LLC,FL
107727,CAIRO HOME CARE - DADE,FL
107728,ADVANCED NURSING CONCEPTS LLC,FL
107729,MAXMED INC.,FL
107730,FATIMA HOME CARE,FL
107731,SEBASTIAN RIVER HOME HEALTH,FL
107736,BETTER @ HOME,FL
107738,VISITING NURSE ASSOCIATION OF FLORIDA INC,FL
107739,KINDRED AT HOME,FL
107742,BAYFRONT HOME HEALTH SERVICES,FL
107743,EMAL PROFESSIONAL SERVICE,FL
107746,NATIONWIDE HEALTHCARE SERVICES INC.,FL
107747,ANCHOR HOME HEALTH SERVICES LLC,FL
107748,T L C HEALTH SERVICES INC,FL
107749,SOUTHWEST FLORIDA HOME CARE INC,FL
107751,TOTAL HOME HEALTH CARE INC,FL
107752,UNS UNITED NURSING SERVICES,FL
107753,ANKOD INC,FL
107754,GREEN CROSS HOME CARE SERVICES INC,FL
107761,HOME BOUND CARE INC,FL
107762,SOUTHEAST HOMECARE,FL
107767,CARE FORCE INC,FL
107768,BAYADA HOME HEALTH CARE INC,FL
107769,TOTAL NURSING SERVICES INC.,FL
107770,REAL BEST HOME HEALTH SERVICES INC,FL
107772,EXCLUSIVE SERVICES INC.,FL
107773,TEHC LLC,FL
107774,CARTER HEALTHCARE,FL
107775,CERTIFIED HOMECARE OF SOUTH FLORIDA,FL
107776,BAYADA HOME HEALTH CARE INC,FL
107777,CAPRI HOME CARE,FL
107778,CARTER HEALTHCARE,FL
107779,TRINITY HEALTH CARE SERVICES INC.,FL
107780,PINES HOME HEALTH CARE SERVICES INC,FL
107781,FLORIDAS CHOICE HOME CARE,FL
107784,A FAMILIAR FACE HOME HEALTH SERVICES INC,FL
107785,USA HOME HEALTH SERVICES INC.,FL
107786,CLASSIC HOME HEALTH SERVICES,FL
107787,MEDICAL SERVICES OF AMERICA HOME HEALTH,FL
107789,JOYAL HEALTH CARE SERVICES INC,FL
107791,TENDER TOUCH HEALTH CARE SERVICES,FL
107792,KINDRED AT HOME,FL
107793,PROFESSIONAL HOME SERVICES INC.,FL
107794,RECOVERY HOME CARE SERVICES,FL
107797,PINNACLE HOME CARE INC,FL
108000,COMPREHENSIVE HOME CARE OF HERNANDO LLC,FL
108001,A & A HOMECARE INC,FL
108002,DIAMOND HOME HEALTH,FL
108003,FAMILY HOME HEALTH SERVICES,FL
108007,INTERIM HEALTHCARE OF LAKELAND INC,FL
108009,FIRSTAT NURSING SERVICES-WEST PALM BEACH,FL
108010,SUWANNEE MEDICAL PERSONNEL,FL
108012,CARTER HEALTHCARE,FL
108013,NURSE ON CALL,FL
108014,MEDERI CARETENDERS,FL
108015,AAA HOME HEALTH SERVICES INC,FL
108019,FUSION HEALTHCARE,FL
108020,GUARDIAN CARE SERVICES OF BROWARD INC.,FL
108021,PREMIUM HOME HEALTH CARE INC,FL
108022,PALM GARDEN HOME HEALTH,FL
108025,MEDIASSIST HOME HEALTH CARE SERVICES AGENCY CORPOR,FL
108026,SWEET CARE HOME HEALTH AGENCY INC,FL
108027,NIRVANA HEALTH SERVICES INC,FL
108029,MEDERI CARETENDERS,FL
108030,MEDERI CARETENDERS,FL
108031,ALEYDA'S HOME CARE INC,FL
108032,CONFIDENT CARE OF FLORIDA CORP,FL
108037,PINNACLE HOME HEALTHCARE INC,FL
108038,SOUTH FLORIDA PEDIATRIC HOMECARE INC.,FL
108039,FIRSTAT NURSING SERVICES,FL
108040,MEDICAL SERVICES OF AMERICA HOME HEALTH,FL
108043,ADVOCATE HOME HEALTH CARE INC,FL
108044,CONFIDENT CARE OF FLORIDA CORP,FL
108045,KINDRED AT HOME,FL
108048,NURSE ON CALL,FL
108049,FLORIDA HOME HEALTH,FL
108050,LUMAR'S HEALTH CARE CORP.,FL
108052,ELDERLY HEALTH HOME CARE INC,FL
108053,PRN HOME CARE INC,FL
108055,PALMS HOME CARE OF CENTRAL FLORIDA,FL
108059,MEDICAL SERVICES OF AMERICA HOME HEALTH,FL
108060,BIG LAKE HOME HEALTH SERVICES INC,FL
108061,TRILOGY HOMECARE,FL
108063,ANGELS CARE HOME HEALTH,FL
108066,BROOKDALE AT HOME  BROWARD,FL
108067,APEX HOME HEALTHCARE,FL
108068,PINNACLE HOME CARE OF SPRING HILL INC,FL
108069,HOSPITAL WITHOUT WALLS,FL
108070,FLORIDA HOME HEALTH,FL
108074,COMPLETE HEALTH NETWORK INC,FL
108075,A & B HOME HEALTH INC,FL
108078,LINIL VISITING NURSES INC,FL
108079,NURSING CONCEPTS INC,FL
108081,TRINITY HEALTH CARE SERVICES INC.,FL
108084,CARTER HEALTHCARE,FL
108085,PRO-HEALTH NURSING SERVICES INC.,FL
108086,FIRSTLANTIC NURSING SERVICES INC.,FL
108089,AMBAR HOME HEALTH AGENCY INC,FL
108091,BROOKS HOME CARE ADVANTAGE INC,FL
108092,FIRSTAT NURSING SERVICES,FL
108093,AMERI-CARE PROFESSIONAL SERVICE INC,FL
108095,A & A HEALTH SERVICE INC,FL
108097,DISTINGUISHED HOME HEALTH CARE SERVICES INC.,FL
108101,A PLUS HOME HEALTH CARE INC,FL
108105,ANGEL HOME HEALTH CARE INC,FL
108106,MIHOM HEALTHCARE INC.,FL
108107,ABSOLUTE HOME CARE INC.,FL
108109,COASTAL HOME CARE INC,FL
108113,FIRSTLANTIC NURSING SERVICES INC.,FL
108114,HOME HEALTH BY GULF COAST VILLAGE,FL
108117,PINNACLE SENIOR CARE,FL
108119,BROOKDALE HOME HEALTH WEST PALM BEACH,FL
108120,SUNCREST OMNI,FL
108122,MONEF HEALTH SERVICES INC,FL
108124,HOME CARE OF PINELLAS INC,FL
108125,VILLAGE HOME CARE LLC,FL
108126,HRC HOME HEALTH SERVICES-BROWARD LLC,FL
108132,PREFERRED HOME HEALTH CARE INC.,FL
108133,BROOKDALE HOME HEALTH MELBOURNE,FL
108134,ALOHA HOME CARE LLC,FL
108136,COMPREHENSIVE HOME CARE OF HILLSBOROUGH LLC,FL
108137,KAERBEARS HEALTHCARE LLC,FL
108138,SOUTHEAST HOMECARE,FL
108139,TOTAL HOME HEALTH INC,FL
108140,ARIZA QUALITY MEDICAL SERVICES INC,FL
108141,PRECISION HOME HEALTH CARE INC,FL
108144,CARING PEOPLE CERTIFIED SERVICES,FL
108146,BOCA HOME CARE INC.,FL
108148,CARESOUTH HOMECARE PROFESSIONALS,FL
108149,NURSE ON CALL,FL
108150,RENAISSANCE HOME HEALTH CARE INC.,FL
108152,SPECIALIZED NURSING SERVICES INC.,FL
108153,PREFERRED NURSING SERVICES INC.,FL
108155,MEDICAL SERVICES OF AMERICA HOME HEALTH,FL
108156,GREYSTONE HOME HEALTH,FL
108162,HEALTH FORCE INC.,FL
108163,COMMUNITY HOME HEALTH SERVICES,FL
108165,SIGNATURE HOMENOW,FL
108167,D & N HOME HEALTH SERVICES INC,FL
108168,SUNCREST OMNI,FL
108169,CARING PROFESSIONAL SERVICES INC.,FL
108170,WEST FLORIDA HEALTH HOME CARE PASCO,FL
108171,MEDERI CARETENDERS,FL
108172,AMERICARE HOME HEALTH SERVICES INC.,FL
108173,BRIDGES HOME HEALTH INC,FL
108175,MOORINGS PARK HOME HEALTH AGENCY,FL
108176,EXCLUSIVE HOME CARE INC.,FL
108177,HOME ADVANTAGE - PRIVATE,FL
108178,BEST HOME CARE CORPORATION,FL
108179,CALURA HOME HEALTH SERVICES INC,FL
108181,ANGELS CARE HOME HEALTH OF THE EMERALD COAST,FL
108182,PALM BEACH HOME HEALTH INC.,FL
108183,FIRST CHOICE HOME HEALTH INC.,FL
108185,ABLE CARE CONNECT HOME HEALTH,FL
108186,TC HOME HEALTH CARE INC,FL
108191,ACE HOMECARE,FL
108192,AMER-CU HOME CARE INC.,FL
108194,HOMED CARE INC,FL
108195,5 STAR HOME HEALTH SERVICES INC,FL
108196,AT HOME COMPANION OF FLORIDA INC,FL
108200,REPUTABLE HEALTH CARE INC,FL
108202,PREFERRED CARE HOME HEALTH SERVICES,FL
108203,FAMILY HOME HEALTH SERVICES,FL
108204,MANICANA HOME HEALTH AGENCY INC,FL
108205,LITTLE HAVANA ACTIVITES & NUTRITION CENTERS OF DAD,FL
108207,LESLY HOME HEALTH CARE INC,FL
108211,BAYVIEW HOME HEALTH OF ST AUGUSTINE,FL
108212,CARTER HEALTHCARE,FL
108215,ST VINCENTS HOME HEALTH,FL
108218,ALOHA HOME CARE,FL
108219,LIFESPRING HOME CARE OF TAMPA,FL
108220,TENDRA HOME HEALTH INC,FL
108222,CONFIDENT CARE OF FLORIDA CORP,FL
108223,HORIZON HOMECARE LLC,FL
108226,HELPING HANDS HOME CARE INC,FL
108229,SENIOR HOME CARE INC,FL
108232,SENIOR HOME CARE,FL
108235,BETTER @ HOME,FL
108236,ANGELS CARE HOME HEALTH,FL
108237,LIFELINE HOME HEALTHCARE PROVIDERS INC,FL
108238,CARTER HEALTHCARE,FL
108240,MEDI HOME HEALTH AGENCY,FL
108241,AMERICA-LOVING CARE HOME HEALTH INC,FL
108242,ALLPRO HOME HEALTH LLC,FL
108246,Q A NURSING SERVICES CORP,FL
108247,SOUTHEAST HOMECARE,FL
108248,CARE ONE HOME HEALTH INC,FL
108249,FAMILY HOME HEALTH SERVICES,FL
108250,ACE HOME HEALTH SERVICES CORP,FL
108251,R & N PROFESSIONAL SERVICES CORP,FL
108253,NURSE ON CALL,FL
108255,AVANTI HOME HEALTH SERVICES INC,FL
108257,THE PALACE AT HOME,FL
108258,AMERICAN NURSES,FL
108261,PREFERRED HOME HEALTH PROVIDERS INC,FL
108262,SEBRING NURSING SERVICES INC,FL
108265,HOME CARE RESOURCES HOME HEALTH AGENCY INC.,FL
108268,ALL COAST THERAPY SERVICES INC,FL
108270,INFINITY HOME CARE OF PORT CHARLOTTE LLC,FL
108272,NURSING PLUS INC,FL
108274,SIGNATURE HOMENOW,FL
108275,ADVANTIS HOME CARE INC,FL
108276,THE NURSES GUILD,FL
108277,NATION'S BEST CARE HOME HEALTH CORP,FL
108278,HOME HEALTH ASSOCIATES LLC,FL
108280,ALLEGIANCE HOME HEALTH AND REHAB INC.,FL
108282,TROPICAL HEALTH & HOMECARE SERVICES INC,FL
108284,DOCTORS CHOICE,FL
108289,ANGELS CARE HOME HEALTH INC,FL
108290,PINNACLE HOME CARE OF PINELLAS INC,FL
108291,LARKIN HOME HEALTH SERVICES INC,FL
108292,REALITY CARE HOME HEALTH SERVICES INC,FL
108293,SWEET ANGELS HEALTH SERVICES INC,FL
108294,FLA AFFORDABLE HOME HEALTH CARE CORP,FL
108295,GOLDENCARE HOME HEALTH AGENCY INC,FL
108297,HOSPITAL WITHOUT WALLS OF BROWARD INC,FL
108302,VIRGIN HEALTH CORPORATION INC,FL
108304,SILVEROAK HOME HEALTH CARE SERVICES INC,FL
108305,PALMS HOME CARE,FL
108307,HEALTH CARE OF SOUTH FLORIDA CORP,FL
108309,AMEDISYS HOME HEALTH,FL
108310,CERTIFIED HEALTH CARE SERVICES INC.,FL
108312,RELIABLE HOME HEALTH CORPORATION,FL
108313,ST FRANCIS HOME HEALTH INC,FL
108314,CONTINUOUS CARE HEALTH SERVICES CORP,FL
108315,RELIANCE HOME HEALTH CARE LLC,FL
108316,CERTIFIED HOMECARE OF THE PALM BEACHES,FL
108318,ANGELS CARE HOME HEALTH,FL
108320,CONCIERGE HOME CARE,FL
108321,TOTAL CARE HOME SERVICES INC,FL
108322,PREFERRED HOME HEALTH AGENCY INC,FL
108323,VITAL HEALTH SERVICES INCORPORATED,FL
108324,SERENITY HOME HEALTH CARE INC,FL
108325,BROWARD CARE AT HOME INC.,FL
108327,LAKESIDE QUALITY HOME HEALTH CARE INC,FL
108330,PERFECT CARE INC,FL
108331,OPTIONS HOME HEALTH,FL
108334,ABBEY HOME HEALTH CARE INC,FL
108335,GULF CITY HOME CARE INC,FL
108339,SANTA FE HOME HEALTH CARE INC,FL
108342,INFINITY HOME CARE OF BROWARD,FL
108345,AMERICAN HOME HEALTH CARE CORP,FL
108348,INTEGRAL HOME HEALTH AGENCY INC.,FL
108349,GOLDEN YEARS HOME CARE INC.,FL
108350,A PLUS HOME CARE AGENCY INC,FL
108352,PABEL HOME HEALTH CARE INC,FL
108359,HALIFAX HEALTH CARE AT HOME,FL
108366,GLOBAL NURSING HOME HEALTH INC,FL
108370,ENCOMPASS HOME HEALTH OF FLORIDA,FL
108371,CONFIDENT CARE OF FLORIDA CORP,FL
108372,HIGHLITE HOME CARE INC.,FL
108374,ACE HOMECARE,FL
108375,K & D HOME HEALTH CARE CORP.,FL
108376,CAIRO HOME CARE INC,FL
108378,VILLAGE HOME CARE OF THE PALM BEACHES LLC,FL
108379,PATIENT'S CHOICE HOME HEALTH CARE INC,FL
108380,CARESOUTH HHA HOLDINGS OF PANAMA CITY LLC,FL
108381,ALL THE BEST HOME HEALTH SERVICES INC.,FL
108384,BON SECOURS ST PETERSBURG HOME CARE SERVICES INC,FL
108387,KIDCARE NURSING SERVICES,FL
108388,ULTRA HEALTH CARE INC.,FL
108389,INTERCARE HOME HEALTH SERVICES INC,FL
108392,FIRST RN INC,FL
108394,ON THE WAY HOME CARE INC,FL
108396,MAM HOME HEALTH ENTERPRISES,FL
108398,GRAND OPPORTUNITY HOME HEALTH INC,FL
108400,BETTER LIVING HOME HEALTH AGENCY INC,FL
108402,ALPHA BRIDGE HOME HEALTH LLC,FL
108403,INNOVATION HOME HEALTH INC,FL
108404,LOVABLE HOME HEALTH SERVICES CORP,FL
108406,PRECISE HOME CARE LLC,FL
108410,PREMIER CARE HOMECARE LLC,FL
108411,HUMANITY HOME HEALTH CARE INC,FL
108412,PRIMARY MEDICAL STAFFING INC,FL
108415,INTEGRITY HEALTH SERVICES,FL
108416,LAKE CENTRE HOME CARE LLC,FL
108420,ALL AROUND HOME HEALTH AGENCY INC,FL
108421,GALLOWAY HOME HEALTH CARE INC,FL
108422,RX HOME HEALTH SERVICES INC,FL
108424,E & V HEALTH CARE INC,FL
108427,SIGNATURE HOMENOW,FL
108428,HORIZON HOMECARE LLC,FL
108430,GREYSTONE HOME HEALTH,FL
