CertificationNO,Provider Name,State
347123,LIFE PATH HOME HEALTH,NC
347124,GENTIVA HEALTH SERVICES,NC
347125,ADVANCED HOME CARE,NC
347126,ADVANCED HOME CARE,NC
347127,CAPE FEAR VALLEY HOME HEALTH,NC
347128,HOSPICE AND PALLIATIVE CARE OF GREENSBORO,NC
347129,BAYADA HOME HEALTH CARE INC,NC
347130,CAROLINA EAST HOME CARE,NC
347131,ADVANCED HOME CARE,NC
347132,AMEDISYS HOME HEALTH OF FAYETTEVILLE,NC
347134,BAYADA HOME HEALTH CARE INC,NC
347136,DUKE HOME  HEALTH,NC
347169,CAROLINA HOME CARE,NC
347170,GENTIVA HEALTH SERVICES/SALISB,NC
347171,GENTIVA HEALTH SERVICES,NC
347172,LIBERTY HOME CARE,NC
347173,CARESOUTH HOMECARE PROFESSIONALS,NC
347174,GENTIVA HEALTH SERVICES/WINSTO,NC
347175,CASWELL COUNTY HOME HEALTH AGE,NC
347176,REX HOME SERVICES,NC
347177,GENTIVA HEALTH SERVICES/CHARLO,NC
347178,GENTIVA HEALTH SERVICES,NC
347179,WAKEMED HOME HEALTH,NC
347181,HEALTHY AT HOME BLUE RIDGE HEALTHCARE,NC
347185,PIEDMONT HOME CARE,NC
347186,TRANSITIONS LIFECARE,NC
347187,BAYADA HOME HEALTH CARE INC,NC
347190,PEDIATRIC SERVICES OF AMERICA,NC
347191,HEALTHY AT HOME - CAROLINAS MEDICAL CENTER LINCOLN,NC
347192,WELL CARE HOME HEALTH INC,NC
347195,PARK RIDGE HOME HEALTH,NC
347196,GENTIVA HEALTH SERVICES,NC
347200,CAREBRIDGE HOME HEALTH,NC
347202,SENTARA HOME CARE SERVICES,NC
347204,GENTIVA HEALTH SERVICES,NC
347206,CARESOUTH HOMECARE PROFESSIONALS,NC
347210,UNION REGIONAL HOME CARE,NC
347211,BAYADA HOME HEALTH CARE INC,NC
347212,AMEDISYS HOME HEALTH OF WINSTON SALEM,NC
347215,LAKE NORMAN REGIONAL MEDICAL C,NC
347217,GENTIVA HEALTH SERVICES,NC
347218,VIDANT HOME HEALTH AND HOSPICE,NC
347219,NORTH CAROLINA HOME HEALTH,NC
347220,VIDANT HOME HEALTH AND HOSPICE,NC
347222,MARIA PARHAM REGIONAL HOME HEALTH,NC
347223,UNC HOME HEALTH,NC
347224,ASSISTEDCARE HOME HEALTH INC,NC
347225,GENTIVA HEALTH SERVICES,NC
347226,GENTIVA HEALTH SERVICES,NC
347227,GENTIVA HEALTH SERVICES,NC
347228,CONTINUUM HOME CARE AND HOSPIC,NC
347230,FIRSTHEALTH HOME CARE,NC
347231,HEALTHKEEPERZ,NC
347232,INTERIM HEALTHCARE OF THE TRIA,NC
347233,INTERIM HEALTHCARE OF THE TRIA,NC
347234,INTERIM HEALTHCARE OF THE TRIA,NC
347235,GENTIVA HEALTH SERVICES,NC
347236,GENTIVA HEALTH SERVICES,NC
347237,MEDI HOME HEALTH AGENCY,NC
347238,HEALTHY AT HOME - TROY,NC
347239,LIBERTY HOME CARE LLC,NC
347241,FIVE POINTS HOME HEALTH,NC
347242,LIBERTY HOME CARE II LLC,NC
347243,BAYADA NURSES INC,NC
347244,PHC HOME HEALTH,NC
347245,LIBERTY HOME CARE,NC
347246,LIBERTY HOME CARE,NC
347247,LIBERTY HOME CARE,NC
347248,LIBERTY HOME CARE,NC
347249,LIBERTY HOME CARE,NC
347250,VIDANT HOME HEALTH AND HOSPICE,NC
347251,PRUITTHEALTH HOME HEALTH INC,NC
347252,ASSISTED CARE OF THE CAROLINAS,NC
347253,MAXIM HEALTHCARE SERVICES,NC
347300,GENTIVA HEALTH SERVICES,NC
347306,LIBERTY HOME CARE,NC
347307,LIBERTY HOME CARE II LLC,NC
347308,LIBERTY HOME CARE,NC
347309,LIBERTY HOME CARE,NC
347310,LIBERTY HOME CARE,NC
347317,GENTIVA HEALTH SERVICES,NC
347318,GENTIVA HEALTH SERVICES,NC
347319,ALBEMARLE HOME CARE,NC
347320,ALBEMARLE HOME HEALTH,NC
347321,ALBEMARLE HOME CARE,NC
347322,ALBEMARLE HOME CARE EDENTON,NC
347325,BAYADA HOME HEALTH CARE INC,NC
347326,BAYADA HOME HEALTH CARE INC,NC
347328,GENTIVA HEALTH SERVICES,NC
347329,GENTIVA HEALTH SERVICES,NC
347330,GENTIVA HEALTH SERVICES,NC
347331,GENTIVA HEALTH SERVICES,NC
347333,GENTIVA HEALTH SERVICES,NC
347334,LIBERTY HOME CARE LLC,NC
347335,LIBERTY HOME CARE,NC
