CertificationNO,Provider Name,State
237191,MUNSON HOME CARE,MI
237192,ST JOSEPH MERCY HOME CARE OAKLAND,MI
237198,MERCY VNS AND HOSPICE SERVICES,MI
237202,PINNACLE SENIOR CARE,MI
237203,ADVISACARE,MI
237206,PROMEDICA HOME HEALTH CARE,MI
237208,HOMECARE OF HOLLAND HOME,MI
237211,OAKWOOD HOME CARE SERVICES,MI
237212,ASPIRUS AT HOME,MI
237213,GERBER HOME CARE,MI
237217,MERCY HEALTH HOME CARE GRAND RAPIDS,MI
237219,UNS HOME HEALTH AGENCY,MI
237222,GENTIVA HEALTH SERVICES,MI
237223,MUNSON HOME CARE GRAYLING,MI
237224,HOMCARE,MI
237226,HOLLAND COMMUNITY HOSPITAL,MI
237235,ALPENA REGIONAL MEDICAL CENTER HOME CARE,MI
237239,ST FRANCIS HOME HEALTH CARE,MI
237242,WELLSPRING LUTHERAN SERVICES,MI
237243,NORTHERN HOME CARE,MI
237244,FAMILY CARE CHOICE & SERVICES,MI
237249,CHELSEACARE HOME HEALTH,MI
237252,GLOBAL HOME CARE,MI
237255,PORTER HILLS HOME HEALTH CARE,MI
237258,HOMECARE CONNECTION,MI
237262,UP HEALTH SYSTEM HOME CARE AND HOSPICE PORTAGE,MI
237268,CARING NURSES OF MICHIGAN,MI
237270,SOUTH HAVEN HOMECARE,MI
237272,BAY NURSING,MI
237274,GREAT LAKES CARING,MI
237277,EXPERTS IN HOME HEALTH MANAGEMENT,MI
237278,HOME PRO CARE,MI
237279,SCHOOLCRAFT MEMORIAL HOMECARE AND HOSPICE,MI
237281,ALLIED NURSING CARE,MI
237282,CONCERNED HOME CARE,MI
237283,COMMUNITY CARE GIVERS,MI
237288,BRONSON HOME HEALTH CARE,MI
237289,THREE RIVERS HEALTH HOMECARE & HOSPICE,MI
237292,DICKINSON HOME HEALTH,MI
237331,HEARTLAND HOME CARE GRAND RAPIDS,MI
237333,HEARTLAND HOME HEALTH CARE,MI
237335,HEARTLAND HOME CARE SOUTHFIELD,MI
237336,HEARTLAND HOME CARE FLINT,MI
237400,OAKLAWN HOMECARE,MI
237402,ADVOCATE HOME CARE,MI
237405,HENRY FORD ALLEGIANCE HEALTH,MI
237407,AT HOME NETWORK,MI
237409,HILLSDALE COMM HOME CARE,MI
237411,RESTHAVEN HOME CARE,MI
237413,NEOCARE HOME CARE,MI
237414,ACE HOME CARE NETWORK,MI
237415,PENNOCK HOMECARE SERVICES,MI
237417,GUARDIAN ANGEL HOME CARE,MI
237420,BARAGA COUNTY HOMECARE & HOSPICE,MI
237422,MERCY HOME CARE PORT HURON,MI
237423,HEARTLAND HOME HEALTH CARE,MI
237424,PREMIUM HOME HEALTH CARE,MI
237428,EXCELLACARE SKILLED SERVICES,MI
237430,HARBOR HEALTH SERVICES,MI
237431,COVENANT VISITING NURSE ASSOCIATION,MI
237434,QCN HOME CARE SYSTEM,MI
237435,HEARTLAND HOME HEALTH CARE,MI
237438,NORTHSTAR HOME CARE AND HOSPICE,MI
237439,ASSURED CARE HOME HEALTH SERVICES,MI
237440,BEACON HOME CARE,MI
237442,ALLEGAN HOMECARE,MI
237444,SPARROW HOME CARE CHARLOTTE,MI
237445,DYNAMIC HOME CARE,MI
237446,ADVANCED HOME CARE,MI
237447,UNICARE HOME HEALTH SYSTEMS,MI
237449,MILLENNIUM HOME HEALTH CARE,MI
237451,SPECTRUM HEALTH BIG RAPIDS HOME CARE,MI
237453,NEW CENTURY HOME HEALTH CARE,MI
237454,BETHHAROLD HOME HEALTH CARE,MI
237457,PREFERRED HOME CARE,MI
237459,RESIDENTIAL HOME HEALTH,MI
237460,INTEGRITY HOME HEALTH CARE,MI
237462,SEASONS CHANGE HOME HEALTH CARE,MI
237463,PRIORITY ONE HOME HEALTH,MI
237464,CRYSTAL HOME HEALTHCARE,MI
237465,FIRST CHOICE HOME HEALTH,MI
237466,NEW VISION HOME HEALTH CARE,MI
237467,MAXICARE HOME HEALTH AGENCY,MI
237469,HORIZON HOME CARE,MI
237471,ALLEGIANCE HOME HEALTH CARE,MI
237473,MOBILITY PLUS HOME HEALTH CARE,MI
237474,PARRISH HOME HEALTHCARE,MI
237476,UNIVERSAL HOME HEALTH CARE,MI
237477,REGENT HOME CARE,MI
237478,CAMP HOME HEALTH SERVICES,MI
237480,DIVINITY HOME CARE,MI
237481,GENESIS HOME CARE,MI
237482,QUALITY HOME HEALTH CARE SERVICES OF MICHIGAN,MI
237485,HEALTH WISE HOME HEALTH CARE,MI
237488,PROFESSIONAL HOME CARE,MI
237489,FIRST HOME HEALTH CARE,MI
237490,PRECISE HOME CARE SERVICES,MI
237491,AMERICAN COMMUNITY HOME CARE SERVICES,MI
237492,CHOICE ONE HOME HEALTH CARE,MI
237493,DIAMOND HOME HEALTH SERVICES,MI
237495,HOMETOWN HOME HEALTH CARE,MI
237498,COMMUNITY HOME HEALTH CARE,MI
237499,SUNSET HOME SERVICES,MI
237500,LIFE TOUCH HOME HEALTH CARE,MI
237501,HERITAGE HOME CARE,MI
237502,AFFINITY HOME CARE,MI
237503,MOBILITY HOME HEALTH CARE INC,MI
237504,OPTIMAL CARE,MI
237505,LIFE LINE HOME HEALTH,MI
237506,LIFELINK HOME HEALTH CARE SERVICES,MI
237507,CLASSIC HOME CARE,MI
237509,FIRST CARE INTEGRATED HEALTH SERVICES,MI
237510,PINNACLE HOME HEALTH CARE,MI
237511,24-SEVEN HOME HEALTH CARE SERVICES,MI
237514,KENNEDY HOME HEALTH CARE,MI
237515,MICHIGAN HOME HEALTH SERVICES,MI
237516,FRIMAN HOME HEALTH SERVICES,MI
237517,OMED HOME HEALTHCARE,MI
237519,QUALITY HOME HEALTH SERVICES,MI
237520,TRI-COUNTY HOMECARE,MI
237522,GOODWILL HOME CARE SERVICES,MI
237525,ROYALE HOME HEALTH CARE,MI
237526,CARING CHOICE NETWORK,MI
237527,AMBER HOME HEALTH CARE,MI
237528,PLATINUM CARE HOME SERVICES,MI
237529,DIAMOND HOME HEALTH CARE,MI
237530,BROOKDALE HOME HEALTH HOLLAND,MI
237531,COMPREHENSIVE HOME HEALTH CARE,MI
237532,ANGELS CARE HOME HEALTH,MI
237533,U S HOME HEALTH CARE,MI
237534,OLDER ADULT HOME CARE SERVICES,MI
237535,HERITAGE HOME HEALTH CARE,MI
237536,ABBORE CARE,MI
237537,FLAGSTAR HOME HEALTH SERVICES,MI
237538,AMERICAN HOME MEDICAL,MI
237540,BROOKDALE HOME HEALTH DETROIT,MI
237541,INTELICARE HEALTH SERVICES,MI
237543,LIBERTY HOME CARE,MI
237544,PROFESSIONAL HOME HEALTH CARE,MI
237546,METRO HOME CARE,MI
237547,OAKLAND HOME CARE,MI
237548,ACE HOME HEALTH CARE,MI
237549,AMERICANS HOME HEALTH CARE,MI
237550,HAPPY HOME CARE,MI
237551,A-1 INTERNATIONAL HOMECARE,MI
237552,A PLUS HOME HEALTH CARE,MI
237554,HELPING HAND HOME HEALTHCARE,MI
237555,CARENET HOMECARE SERVICES,MI
237557,ACCELERATED HOMECARE SERVICES,MI
237558,UNITY HOME CARE,MI
237559,ACCURATE HOME CARE,MI
237561,ACE HOME HEALTH CARE,MI
237564,HOME CARE PROFESSIONALS,MI
237565,WELLNESS HOME HEALTH CARE OF MICHIGAN,MI
237566,PEOPLE'S HOME CARE SERVICES,MI
237567,PRIMARY CHOICE HOME CARE OF MICHIGAN,MI
237568,TENDER NURSING HOME CARE,MI
237569,HOME CARE SOLUTIONS I I,MI
237571,VITAL HOME HEALTH CARE,MI
237573,HOME HEALTH OF AMERICA,MI
237574,SERENITY HOME HEALTH,MI
237575,HOME ADVANTAGE,MI
237579,COMFORT HOME HEALTHCARE,MI
237580,PLATINUM HOME CARE,MI
237581,RN HOME HEALTH CARE,MI
237584,HOME ADVANTAGE,MI
237585,NATIONAL HOME CARE SERVICES,MI
237586,FIRST MICHIGAN HOME HEALTH CARE,MI
237587,ATTENDANT CARE SERVICES OF MICHIGAN,MI
237589,RM HOME CARE,MI
237590,ACUTE HOME HEALTH CARE,MI
237591,ALPHA OMEGA HOME HEALTH,MI
237592,ADVANTAGE HOMECARE,MI
237593,FAITH HOME CARE SERVICES,MI
237597,CONTINENTAL HOME HEALTH CARE,MI
237598,NEW ERA HOME CARE,MI
237602,COMFORT HOME CARE,MI
237603,BALAJIE HOME HEALTH CARE,MI
237604,PARAMOUNT HOME CARE,MI
237605,OMNI HOME CARE,MI
237607,SYNERGY HOME HEALTH CARE,MI
237609,SUPREME HOME CARE & REHAB,MI
237610,SENIOR LINK HOME HEALTH CARE,MI
237611,UNITY HOME HEALTH CARE,MI
237613,CARING HEARTS SKILLED CARE,MI
237614,ACTIVE COMMUNITY NURSING,MI
237615,PACE HOME HEALTH CARE,MI
237616,PATIENT FIRST HOME CARE,MI
237617,OMNI HOME HEALTH CARE,MI
237618,AT HOME HEALTH SERVICES,MI
237619,AFFINITY HOME CARE AGENCY,MI
237620,OPTIMUM HOME HEALTH CARE,MI
237621,EAST WEST HEALTH SERVICES,MI
237622,COMPASSIONATE HOME HEALTH CARE,MI
237623,CARE-PRO HOME HEALTH SYSTEM,MI
237626,INTEGRATED HOME CARE,MI
237627,PRIMARY CARE NURSES HOME HEALTHCARE LLC,MI
237628,HOME ADVANTAGE,MI
237630,HEALTH CHOICE HOME CARE SERVICE,MI
237631,HEALTH LINE HOME CARE,MI
237632,ESSENTIAL CARE SOLUTIONS,MI
237633,HANDS ON HEALING HOME HEALTHCARE,MI
237634,TONE HOME HEALTH SERVICES,MI
237638,COMPLETE HOME HEALTH CARE,MI
237639,MED CARE HOME HEALTH CARE,MI
237643,SWIFT HOME CARE,MI
237644,FUSION HOME HEALTH CARE AGENCY,MI
237645,ACTIV-CARE HOME HEALTH SERVICES,MI
237646,BASSAY HOME CARE,MI
237647,CARE ONE HOME HEALTH SERVICES,MI
237650,COMPASSIONATE CARE HOME CARE SERVICE,MI
237652,OPTIMUM PLUS HOME CARE,MI
237654,PROVISION HOME CARE,MI
237655,ACCLAIMED VISITING NURSES,MI
237656,MERCY HANDS HOME CARE,MI
237658,PREMIER VISITING NURSE AND HOME HEALTH SERVICES,MI
237659,JOHN PAUL HOME HEALTH CARE,MI
237660,EXECUTIVE HOME HEALTH SERVICES,MI
237661,AEGIS PRO CARE,MI
237664,PROFESSIONAL NURSING SERVICES,MI
237665,ELSMAR HOME HEALTH CARE,MI
237666,WELLNESS HOME HEALTH CARE,MI
237668,AVANTI HOME HEALTH CARE,MI
237669,PREFERRED PROVIDERS,MI
237670,OAKLAND HOME HEALTH CARE,MI
237673,PRESCRIBED HOMECARE,MI
237674,PERSONALIZE HOME CARE SERVICE,MI
237675,EVERGREEN HEALTH SERVICES,MI
237676,PINNACLE SENIOR CARE,MI
237677,PINNACLE SENIOR CARE,MI
237678,PINNACLE SENIOR CARE,MI
237679,ASCENTION HOME HEALTH SERVICES,MI
237683,AMERICAN HOMECARE SERVICES,MI
237684,AMERIFLEX HOME HEALTH CARE,MI
237688,BLUE WATER HOME HEALTH CARE,MI
237689,STAR HOME CARE SERVICES,MI
237691,SENIORS HOME HEALTH CARE,MI
237692,PARAGON HOME HEALTHCARE,MI
237693,MCGUFFEY HOME HEALTH CARE,MI
237695,A Z HOME HEALTH CARE,MI
237696,SENIOR CITIZENS HOME HEALTH CARE,MI
237697,REHABILITATION ONE HOME HEALTH CARE,MI
237698,ALLIANCE HOME HEALTH SERVICES,MI
237699,HEALING WHEEL,MI
237700,MAXWELL HOME HEALTH CARE,MI
237701,UNITED HOME HEALTH CARE,MI
237702,PRIMARY HOME HEALTH CARE,MI
237703,REGENCY HOMECARE,MI
237704,MID MICHIGAN HOME HEALTH CARE,MI
237705,PERSONAL TOUCH HOME CARE SERVICES,MI
237707,CUSTOM HOME HEALTH,MI
237708,FOX RUN HOME HEALTH AGENCY,MI
237709,ARC VISTA HOME CARE,MI
237711,SOMERSET HOME HEALTH CARE,MI
237713,VN HOME HEALTH CARE,MI
237714,SUNSHINE HOME CARE OF MICHIGAN,MI
237716,WELLNESS HOME CARE,MI
237718,MEDLIFE HOME CARE,MI
237720,VALERIE HOME HEALTH CARE SERVICES,MI
237721,ALPHA THERAPEUTICS,MI
237722,NATIONAL HOME HEALTH CARE,MI
237724,ATLAS HOME HEALTH CARE,MI
237725,YOURS HOME HEALTH CARE,MI
237727,SUBURBAN HOME CARE,MI
237728,GUIDANCE HOME HEALTH SERVICES,MI
237731,CONCEPT HOME HEALTH CARE,MI
237732,ABSOLUTE HOME HEALTH CARE,MI
237733,AMB HEALTHCARE,MI
237734,ACCESS HOME HEALTH CARE,MI
237735,ANGELS CARE HOME HEALTH,MI
237738,GREAT LAKES HOME HEALTH CARE,MI
237742,ROYALCARE,MI
237743,HEALTH ONE HOMECARE,MI
237744,PARAGON HOME CARE,MI
237745,PROCARE HOMECARE,MI
237746,EVERGREEN HOME CARE,MI
237747,AMERICA'S CHOICE HOME CARE,MI
237749,WEST SHORE COMFORT HOME CARE SERVICES,MI
237750,CNS HOMECARE,MI
237751,EXPERTCARE,MI
237752,MARELI HOME CARE,MI
237754,STAR HOME HEALTH CARE,MI
237755,GENESIS TOTAL HEALTHCARE,MI
237756,STERLING HOME HEALTH CARE,MI
237758,SIERRA PRIDE HOME HEALTHCARE AGENCY,MI
237760,AMERICAN CHOICE HOME HEALTH,MI
237762,VICTORY HOME HEALTH CARE,MI
237763,FOX HOME CARE SERVICES,MI
237764,1ST CALL HOME HEALTHCARE,MI
237765,GRACE HOME HEALTH CARE,MI
237766,VICTORY HOME CARE,MI
237770,PROGRESSIVE THERAPEUTIC HOME HEALTH CARE,MI
237771,PROVIDERS HOME CARE,MI
237772,CARE PLUS HOME HEALTH SERVICES,MI
237774,HONEST HOME CARE,MI
237775,A1 HOME HEALTH CARE,MI
237776,COVENANT CONNECTIONS HOME CARE,MI
237777,DEPENDABLE HOME HEALTH CARE,MI
237778,ATLANTIS HOME HEALTH CARE,MI
237779,GOLDEN AGE HOME HEALTH CARE,MI
237781,VITAL SIGN HOME HEALTH CARE,MI
237782,MB HOME HEALTH CARE,MI
237783,ACE HOME CARE SERVICES,MI
237784,NEW IMAGE HOME HEALTHCARE,MI
237786,COAST TO COAST SERVICES,MI
237788,WITH LOVE HOMECARE,MI
237789,GRAND RAPIDS HOME HEALTH CARE,MI
237791,ALLIED HOME HEALTH CARE & NURSING SERVICES,MI
237793,ROYAL HOME HEALTH NETWORK,MI
237796,CARE HOME HEALTH AGENCY,MI
237797,21ST CENTURY HOME HEALTH CARE,MI
237799,FAMILY ALLIANCE HOME HEALTHCARE,MI
237824,GUARDIAN ANGEL HOME CARE,MI
239000,GREAT LAKES CARING,MI
239001,MATRIX HOME HEALTH CARE,MI
239004,SENIOR NURSING CARE SERVICES,MI
239005,BEACON HOME CARE HHA EDW,MI
239007,NOVA HOME CARE,MI
239008,CAPITAL HOME HEALTH CARE,MI
239009,SERENITY HOME HEALTH CARE AGENCY,MI
239010,COMPASSIONATE HOME HEALTH LINKS,MI
239011,EMINENT HOME CARE,MI
239012,HUMAN TOUCH HOME HEALTH CARE,MI
239013,RITE CHOICE HOME HEALTH CARE,MI
239014,TENDER HOME HEALTH CARE,MI
239015,RECOVERY HOME HEALTH,MI
239016,ON POINTE HOME HEALTH CARE,MI
239017,SPHINX HOME HEALTH CARE,MI
239018,AXIOM HOME CARE,MI
239019,STARLITE HOME CARE,MI
239020,FIVE STAR HOME HEALTH CARE,MI
239021,NEW DIMENSION HOMECARE,MI
239023,GLOBAL HOME HEALTHCARE,MI
239024,HOME CARE EXPERTS,MI
239025,SAFE HANDS HOME HEALTH CARE,MI
239027,PRIME HOMECARE AGENCY,MI
239028,ACADEMY HOME CARE,MI
239030,CHARTER HOME HEALTHCARE,MI
239031,RAINBOW HOME HEALTH CARE,MI
239032,PURE HOME HEALTH CARE,MI
239033,CARING PARTNERS HOME HEALTH INC,MI
239034,AQUARIUS HOME CARE,MI
239036,PRECIOUS HOME HEALTH CARE,MI
239037,FAMILY FIRST HOME HEALTH CARE,MI
239038,CHRISTIAN HOME HEALTH CARE,MI
239039,CREATION CHARITY SOCIETY,MI
239040,COMMITTED HOME HEALTHCARE,MI
239041,TRILLIUM HOME CARE SOLUTIONS,MI
239042,PREMIER HOME HEALTH SERVICES,MI
239044,HERITAGE HOME HEALTH CARE SERVICES,MI
239045,LIVING WELL HOME HEALTH CARE,MI
239046,NEXUS HOME HEALTH CARE,MI
239047,GERIATRICS HOME CARE,MI
239049,FAMILY FIRST HOME CARE,MI
239050,LEGEND HOME CARE,MI
239051,V-CARE HOME HEALTH,MI
239052,BEST HEALTH HOME CARE SYSTEM,MI
239053,ADVANCED SENIORS HEALTHCARE GROUP,MI
239054,DELTA HOME HEALTH CARE,MI
239055,TRANSITION HOME HEALTH PARTNERS,MI
239056,OMEGA HOME HEALTHCARE,MI
239057,ABILITY HOME CARE SERVICES,MI
239058,PATIENT CARE HOME HEALTH SPECIALIST,MI
239059,ABILITY PLUS HOME HEALTH CARE,MI
239060,DIAMOND HOME CARE SERVICES,MI
239061,AFFINITY HEALTH CARE,MI
239062,TRADITIONAL HOME HEALTHCARE,MI
239063,APOLLO HOME HEALTH CARE,MI
239064,SOUTHEAST HOME HEALTH CARE,MI
239066,SIERRA HOME HEALTH CARE,MI
239067,SMART HOME HEALTH CARE,MI
239068,AGILITY HOMECARE,MI
239069,CLARK AT HOME HEALTH SERVICES,MI
239070,HEALING HOME HEALTH CARE,MI
239072,E P I C HOME CARE,MI
239073,PROMPT CARE HOME HEALTH SERVICES,MI
239074,DIVERSIFIED HOME HEALTH CARE,MI
239076,EFFICIENT HOME CARE,MI
239078,APPLE HOME HEALTH SERVICES,MI
239079,EASTERN MICHIGAN HOME HEALTHCARE,MI
239080,MAPLE HEALTH CARE,MI
239081,BLUE ANGEL HOME CARE,MI
239082,URGENT HOME CARE,MI
239083,REFLEX HOME CARE,MI
239084,NATIONAL HOME HEALTH CARE AGENCY,MI
239085,DYNAFLEX HOME HEALTH CARE,MI
239086,BLISS HOME HEALTH CARE,MI
239087,HOPE HOME HEALTH CARE SERVICES,MI
239088,INDIVIDUALIZED HOME HEALTH CARE,MI
239090,ABLE HEALTH CARE SERVICES,MI
239092,GREAT LAKE HOME CARE,MI
239094,FRANKLIN HEALTH CARE,MI
239095,MERCY HOME HEALTH CARE,MI
239096,NATIONAL HOME CARE,MI
239097,PREFERRED CHOICE HOME HEALTH CARE,MI
239098,IDEAL HOME HEALTH,MI
239099,COMMUNITY FIRST HOMECARE,MI
239100,COMMUNITY HOME HEALTH OF WEST MICHIGAN,MI
239101,PROMED HOME HEALTH CARE,MI
239102,WINGS OF ANGEL HOME HEALTH CARE,MI
239105,HEALING HAND HOME HEALTH CARE,MI
239107,AIMM HOME HEALTHCARE,MI
239108,RESTORING YOUR HEALTH HOME CARE,MI
239112,MI CHOICE HOME HEALTH CARE,MI
239113,RELIABLE HOME HEALTH PATIENT CARE CO,MI
239114,FIRST STATE HOME HEALTH CARE,MI
239115,ALL AMERICANS HOME HEALTH CARE,MI
239117,KAIZEN HOME CARE,MI
239118,GOLDEN HOME HEALTH CARE,MI
239119,PLATINUM HOME HEALTH SERVICES,MI
239120,NATIONWIDE HOME HEALTHCARE,MI
239122,TLC HOME HEALTH CARE,MI
239123,COMPASSION HOME HEALTH SERVICES,MI
239125,AMAZING CARE HOME HEALTH SERVICES,MI
239126,BRIARWOOD HOME HEALTHCARE,MI
239127,ANOINTED CARE SERVICES,MI
239129,PROGRESS AT HOME,MI
239130,INFINITY HOME HEALTH SERVICES,MI
239131,HEALTH SOURCE HOME CARE,MI
239132,PROFICIENT HOME HEALTH SERVICES,MI
239135,RENEWCARE HOME HEALTH,MI
239136,UNIVERSALL HOME HEALTHCARE,MI
239137,APEX HOME HEALTHCARE,MI
239138,MERIT HOME HEALTH CARE,MI
239139,SHRING HOME CARE,MI
239140,RENAISSANCE HOME HEALTHCARE SERVICES,MI
239143,ATLANTIC HOME HEALTH CARE,MI
239144,AFFILIATED HOME HEALTH CARE,MI
239145,SUPERB HOME CARE,MI
239146,ACHIEVE HOME HEALTH CARE,MI
239148,EXTRACARE HOME HEALTH SERVICES,MI
239149,H-CARE HOME HEALTH SERVICES,MI
239150,DENBOS HOME HEALTH CARE,MI
239152,NEIGHBORHOOD HOME CARE SERVICES,MI
239153,ALATOR HOME HEALTH,MI
239154,CARING HANDS HOME CARE SERVICES,MI
239156,LONG LIFE HOME HEALTH SERVICES,MI
239157,HOME CARE CONNECT,MI
239158,IDEAL HOME HEALTH SERVICES,MI
239159,LEELIN HOME HEALTH CARE,MI
239160,ALLIANCE CARE SERVICES,MI
239161,LEGACY HOME HEALTHCARE,MI
239162,NEW HARBOUR HOME CARE,MI
239163,COMPREHENSIVE HOME CARE,MI
239164,HEALING HEARTS HOME HEALTH CARE,MI
239165,COMPAS HOME HEALTH CARE OF MICHIGAN,MI
239167,HOUSTON HOME HEALTH CARE,MI
239168,SYNERGY HOME HEALTH SYSTEM,MI
239169,PRINCIPAL HOME HEALTHCARE,MI
239170,CARE FIRST HOME HEALTH SERVICES,MI
239171,NEW VISION HOMECARE,MI
239172,ABLE CARE,MI
239173,DIVERSITY HOME CARE SERVICES,MI
239176,ABF HOME HEALTH SERVICES,MI
239177,CARING HOME HEALTH SERVICES,MI
239179,ULTIMATE HOME CARE,MI
239181,ALPHA HOME CARE,MI
239182,MERCIFUL HEARTS HOME HEALTH CARE,MI
239183,MAGNUM HOME HEALTH CARE,MI
239184,AT HOME REHAB,MI
239187,MAXIMUM COMFORT HOME CARE,MI
239189,LEADING HOME HEALTH SERVICES,MI
239190,PREMIERCARE HOME HEALTH SOLUTIONS,MI
239191,SUNCARE HOME HEALTH INC,MI
239192,SENIOR HOME CARE CONNECTIONS LLC,MI
239193,HOMECARE NETWORK OF MICHIGAN,MI
239194,HACKETT & FABRY HOME HEALTHCARE,MI
239195,TOTAL CARE HOME HEALTH SERVICES,MI
239196,WELLBEING HOME HEALTHCARE,MI
239198,UNITY HOME CARE SERVICES,MI
239199,COMPASSIONATE HOME HEALTH SERVICES,MI
239200,PARKVIEW HOME HEALTHCARE,MI
239202,VITALITY HOME CARE,MI
239203,BLOOMHEALTH HOME CARE SERVICES,MI
239205,CITIZENS CARE SERVICE,MI
239206,FOUR SEASONS HOME HEALTH CARE,MI
239207,AMERICAN ANGELS HOME CARE,MI
239208,WELLNESS HOME HEALTHCARE SERVICES,MI
239209,ACTIVE HOME HEALTH CARE,MI
239212,HMT HOME HEALTHCARE,MI
239213,GANTON HOME CARE,MI
239215,UNIQUE HOME HEALTH CARE AGENCY,MI
239216,GENTLE TOUCH HOME HEALTH CARE,MI
239217,GOLDEN PLUS HOME HEALTH CARE,MI
239221,AYUDA HOME HEALTH CARE,MI
239222,COMMUNITY HOME CARE SERVICES,MI
239223,UNITED HOME CARE PROVIDERS OF MICHIGAN,MI
239224,CLASSIC HOME HEALTH SERVICES,MI
239225,ADOBE HOME HEALTH,MI
239226,GREAT LAKES HOME HEALTH CARE AGENCY,MI
239227,ESSENTIAL HOME HEALTH CARE AGENCY,MI
239228,MICHIANA HOME CARE,MI
239229,PRECIOUS HOME CARE,MI
239230,TRUSTED HOME HEALTH CARE,MI
239231,AMERICARE HOME HEALTH SERVICES,MI
239232,PREMIER HOME AND HEALTH CARE,MI
239233,INTEGRITY SKILLED CARE,MI
239234,PERFECT HOME HEALTH CARE SERVICES,MI
239235,SANA HOME HEALTH CARE,MI
239236,ALLIANCE HOME HEALTH CARE,MI
239239,TOTAL HOMECARE SOLUTIONS,MI
239240,DOWNRIVER HOME HEALTH SERVICES,MI
239241,MEDCO HOME HEALTHCARE,MI
239242,RELIACARE HOME HEALTH SERVICES,MI
239244,NOVA HOME HEALTH CARE,MI
239245,HOME CARE WELLNESS,MI
239249,RAINBOW HOME HEALTH CARE SERVICES INC,MI
239250,FRANKLIN HOME HEALTH CARE,MI
239251,CARE HOME HEALTH SERVICE,MI
239252,AARDVARK HOME CARE,MI
239253,LAMA HOME HEALTH CARE,MI
239254,CORPORE SANO HOME HEALTH CARE,MI
239255,FOREVER HOME CARE,MI
239256,HI-TECH HOME HEALTH CARE,MI
239257,PHENOMENAL HOME HEALTH CARE,MI
239258,UNIVERSAL IN HOME HEALTH CARE,MI
239259,ST MARY HOME HEALTH SERVICES,MI
239260,KINGS HOME HEALTHCARE,MI
239262,CORNERSTONE HOME HEALTH,MI
239263,MIDWEST HEALTH CARE,MI
239264,PURPLE HEART HOME HEALTH CARE,MI
239265,SAFE CARE HOME HEALTH SERVICES,MI
239267,FIRST IMPRESSIONS HEALTH CARE SOLUTIONS,MI
239268,NU-WAVE HOME HEALTH CARE,MI
239269,HEALTH LINK HOME CARE,MI
239270,DIVINED HOME HEALTH CARE,MI
239271,HEALING SERVICES NETWORK,MI
239272,FINE HOME HEALTH CARE,MI
239273,HOLISTIC HOME HEALTH AGENCY,MI
239274,AIM HOME HEALTHCARE,MI
239275,INIJ HOME HEALTH CARE,MI
239276,MICHIGAN PREMIER HOME CARE AND HOSPICE,MI
