state,LocationNO,Certification_NO,Address,LicenseRenewalDate,Offers Nursing Care Services,Offers Physical Therapy Services,Offers Speech Pathology Services,Offers Home Health Aide Services,Date Certified,Service Quality,ServiceQualityRating,Type of Ownership
New Mexico,83702,327145,408 NORTH AUBURN SUITE B,2011-04-09,YES,YES,NO,YES,1996-04-09,Same As Expected,3.0 - 4.0,Proprietary
New Mexico,83852,327148,425 S TELSHOR BLVD SUITE  201,2011-07-19,YES,YES,YES,YES,1996-07-19,Same As Expected,3.0 - 4.0,Proprietary
New Mexico,83702,327152,727 EAST UTE STREET,2011-09-25,YES,YES,YES,YES,1996-09-25,Worse Than Expected,1.0 - 2.5,Non - Profit Other
New Mexico,83577,327161,1300 NORTH CANAL,2011-10-21,YES,YES,YES,YES,1996-10-21,Same As Expected,3.0 - 4.0,Non - Profit Other
New Mexico,83852,327157,2975 TERRACE DR APT 118 A,2011-11-15,YES,YES,YES,YES,1996-11-15,Same As Expected,3.0 - 4.0,Non - Profit Religious
New Mexico,83677,327164,1010 SPRUCE STREET,2012-06-30,YES,YES,NO,NO,1997-06-30,Better Than Expected,4.5 - 5.0,Non - Profit Private
New Mexico,83977,327168,315 WEST COUNTRY CLUB ROAD,2012-06-30,YES,YES,YES,YES,1997-06-30,Same As Expected,3.0 - 4.0,Non - Profit Private
New Mexico,83577,327172,513 S CANAL,2013-08-04,YES,YES,YES,YES,1998-08-04,Same As Expected,3.0 - 4.0,Proprietary
New Mexico,84002,327178,1096 MECHEM DRIVE SUITE 302A,2003-03-27,YES,YES,NO,YES,2001-03-27,Same As Expected,3.0 - 4.0,Proprietary
New Mexico,83352,327179,5201 ROMA NE,2004-03-27,YES,YES,YES,YES,2002-03-27,Not Available,,Non - Profit Religious
New Mexico,84152,327180,1400 N SILVER STREET,2005-03-13,YES,YES,YES,YES,2003-03-13,Same As Expected,3.0 - 4.0,Non - Profit Private
New Mexico,83727,327184,2800 N HUTTON,2005-10-15,YES,YES,YES,YES,2003-10-15,Same As Expected,3.0 - 4.0,Proprietary
New Mexico,83802,327182,505 SOUTH MAIN SUITE 132B,2005-11-21,YES,YES,YES,YES,2003-11-21,Same As Expected,3.0 - 4.0,Proprietary
New Mexico,83977,327181,217-A NORTH MAIN STREET,2005-12-17,YES,YES,YES,YES,2003-12-17,Same As Expected,3.0 - 4.0,Non - Profit Private
New Mexico,83977,327185,500 NORTH MAIN ST SUITE 1000,2006-06-25,YES,YES,YES,YES,2004-06-25,Same As Expected,3.0 - 4.0,Proprietary
New Mexico,83377,327187,5700 HARPER DRIVE NE SUITE 280,2006-08-16,YES,YES,YES,YES,2004-08-16,Same As Expected,3.0 - 4.0,Proprietary
New Mexico,83402,327186,6121 INDIAN SCHOOL RD NE STE 122,2006-08-27,YES,YES,YES,YES,2004-08-27,Same As Expected,3.0 - 4.0,Proprietary
New Mexico,83377,327188,5981 JEFFERSON ROAD NE,2006-10-15,YES,YES,NO,YES,2004-10-15,Same As Expected,3.0 - 4.0,Proprietary
New Mexico,83777,327189,1000 NORTH DALMONT,2006-11-18,YES,YES,YES,YES,2004-11-18,Same As Expected,3.0 - 4.0,Proprietary
New Mexico,83952,327190,1608 SPRUCE STREET #700,2006-11-29,YES,YES,YES,YES,2004-11-29,Same As Expected,3.0 - 4.0,Proprietary
New Mexico,83627,327191,2300 NORTH MAIN SUITE 19,2006-12-29,YES,YES,YES,YES,2004-12-29,Same As Expected,3.0 - 4.0,Proprietary
New Mexico,84052,327192,5312 RIO BRAVO SUITE 6,2007-01-05,YES,YES,YES,YES,2005-01-05,Same As Expected,3.0 - 4.0,Proprietary
New Mexico,83302,327194,1909 CUBA AVE STE A,2007-04-29,YES,YES,YES,YES,2005-04-29,Same As Expected,3.0 - 4.0,Proprietary
New Mexico,83477,327195,820 ANTHONY DRIVE SUITE A,2007-05-06,YES,YES,YES,YES,2005-05-06,Same As Expected,3.0 - 4.0,Proprietary
New Mexico,83802,327197,3780 FOOTHILLS DRIVE SUITE B,2008-04-14,YES,YES,YES,YES,2006-04-14,Same As Expected,3.0 - 4.0,Proprietary
New Mexico,83777,327198,1508 N DAL PASO STREET,2008-04-27,YES,YES,YES,YES,2006-04-27,Same As Expected,3.0 - 4.0,Proprietary
New Mexico,83377,327199,4131 MONTGOMERY BLVD NE,2008-08-18,YES,YES,YES,YES,2006-08-18,Same As Expected,3.0 - 4.0,Proprietary
New Mexico,83327,327200,4308 CARLISLE BOULEVARD NE SUITE 202,2008-11-29,YES,YES,YES,YES,2006-11-29,Same As Expected,3.0 - 4.0,Proprietary
New Mexico,83352,327201,300 VALENCIA DRIVE SE,2008-11-30,YES,YES,YES,NO,2006-11-30,Not Available,,Proprietary
New Mexico,83827,327202,1100 SOUTH MAIN STE 103,2009-04-26,YES,YES,YES,YES,2007-04-26,Same As Expected,3.0 - 4.0,Proprietary
New Mexico,84077,327204,1260 EAST 32ND STREET,2010-07-25,YES,YES,NO,YES,2008-07-25,Same As Expected,3.0 - 4.0,Proprietary
New Mexico,83852,327208,189 HOWARD PLACE,2011-08-20,YES,YES,YES,YES,2009-08-20,Same As Expected,3.0 - 4.0,Proprietary
New Mexico,83577,327209,320 WEST MERMOD,2012-04-21,YES,YES,NO,YES,2010-04-21,Same As Expected,3.0 - 4.0,Proprietary
New Mexico,83627,327210,1801 W 21ST ST,2012-08-05,YES,YES,YES,YES,2010-08-05,Same As Expected,3.0 - 4.0,Proprietary
New Mexico,83452,327211,9388 VALLEY VIEW #300,2012-11-11,YES,YES,YES,YES,2010-11-11,Same As Expected,3.0 - 4.0,Proprietary
New Mexico,83852,327212,3948 E LOHMAN AVENUE SUITE 3,2012-12-27,YES,YES,NO,YES,2010-12-27,Same As Expected,3.0 - 4.0,Proprietary
New Mexico,83327,327216,2701 RICHMOND DRIVE NE,2013-07-28,YES,YES,YES,YES,2011-07-28,Better Than Expected,4.5 - 5.0,Proprietary
New Mexico,83402,327213,2625 PENNSYLVANIA STREET NE SUITE 200,2013-08-30,YES,YES,YES,YES,2011-08-30,Same As Expected,3.0 - 4.0,Proprietary
New Mexico,83877,327217,1012 MILLS AVENUE,2014-01-13,YES,YES,YES,YES,2012-01-13,Not Available,,Non - Profit Other
New Mexico,83977,327218,500 N MAIN STE 902,2015-07-30,YES,YES,YES,YES,2013-07-30,Same As Expected,3.0 - 4.0,Proprietary
New Mexico,83977,327221,227 N MAIN STREET,2016-04-10,YES,YES,NO,YES,2014-04-10,Not Available,,Proprietary
New Mexico,83477,327219,1 CIELO DEL NORTE,2016-05-07,YES,YES,YES,NO,2014-05-07,Not Available,,Proprietary
New Mexico,83852,327220,2801 E MISSOURI AVE BONITA PLAZA #8,2016-05-12,YES,YES,YES,NO,2014-05-12,Not Available,,Proprietary
New Mexico,83852,327222,4151 CAMINO COYOTE,2016-06-20,YES,YES,YES,NO,2014-06-20,Same As Expected,3.0 - 4.0,Proprietary
New Mexico,83427,327223,9301 INDIAN SCHOOL ROAD NE SUITE 208-C,2015-03-27,YES,YES,YES,YES,2015-03-27,Not Available,,Proprietary
New Mexico,83452,327224,10043 VISTA CANTERA LN NW,2015-12-16,YES,YES,YES,YES,2015-12-16,Not Available,,Non - Profit Other
