state,LocationNO,Certification_NO,Address,LicenseRenewalDate,Offers Nursing Care Services,Offers Physical Therapy Services,Offers Speech Pathology Services,Offers Home Health Aide Services,Date Certified,Service Quality,ServiceQualityRating,Type of Ownership
New York,85402,337196,3155 GRACE AVENUE,2003-11-24,YES,YES,NO,YES,1983-11-24,Not Available,,Proprietary
New York,87802,337202,55 GRASSLANDS ROAD,2004-05-10,YES,YES,YES,YES,1984-05-10,Same As Expected,3.0 - 4.0,Non - Profit Private
New York,86002,337204,115 SOUTH BROADWAY,2004-09-27,YES,YES,YES,YES,1984-09-27,Not Available,,Non - Profit Religious
New York,87727,337203,433 RIVER STREET  SUITE 3000,2005-01-02,YES,YES,YES,YES,1985-01-02,Same As Expected,3.0 - 4.0,Non - Profit Private
New York,86577,337205,2 - 8  WEST MAIN STREET,2005-03-11,YES,YES,YES,YES,1985-03-11,Same As Expected,3.0 - 4.0,Non - Profit Private
New York,86602,337207,2757 ELMWOOD AVENUE,2005-05-09,YES,YES,YES,YES,1985-05-09,Same As Expected,3.0 - 4.0,Non - Profit Private
New York,86877,337213,271-11  76TH AVENUE,2005-07-08,YES,YES,YES,YES,1985-07-08,Same As Expected,3.0 - 4.0,Non - Profit Private
New York,85327,337210,1740 EASTCHESTER ROAD,2005-08-21,YES,YES,YES,YES,1985-08-21,Same As Expected,3.0 - 4.0,Non - Profit Religious
New York,86527,337212,138 CECIL A MALONE DRIVE,2005-10-23,YES,YES,YES,YES,1985-10-23,Same As Expected,3.0 - 4.0,Non - Profit Private
New York,85952,337211,2042 ALBANY POST ROAD  SUITE # 2,2005-12-06,YES,YES,YES,YES,1985-12-06,Same As Expected,3.0 - 4.0,Non - Profit Private
New York,85252,337218,22 ROBERT R KASIN WAY,2006-10-03,YES,YES,YES,YES,1986-10-03,Same As Expected,3.0 - 4.0,Non - Profit Private
New York,87627,337221,6851 JERICHO TURNPIKE  SUITE 150,2007-02-24,YES,YES,YES,YES,1987-02-24,Same As Expected,3.0 - 4.0,Proprietary
New York,86777,337222,11020 WEST CENTER STREET EXTENSION,2007-05-05,YES,YES,YES,YES,1987-05-05,Same As Expected,3.0 - 4.0,Non - Profit Private
New York,85277,337224,1249 FRONT STREET SUITE 110,2007-05-07,YES,YES,YES,YES,1987-05-07,Not Available,,Proprietary
New York,86502,337225,845  ROUTES  5  AND  20,2007-06-30,YES,YES,YES,YES,1987-06-30,Same As Expected,3.0 - 4.0,Non - Profit Private
New York,87427,337227,26  IBM ROAD  SUITE 1-A,2007-08-05,YES,YES,YES,YES,1987-08-05,Better Than Expected,4.5 - 5.0,Non - Profit Religious
New York,87427,337230,1 PINE STREET SPUR  LOWER LEVEL,2007-09-09,YES,YES,YES,YES,1987-09-09,Same As Expected,3.0 - 4.0,Non - Profit Other
New York,86302,337232,888 VETERANS MEMORIAL HIGHWAY SUITE 210,2007-09-10,YES,YES,YES,YES,1987-09-10,Same As Expected,3.0 - 4.0,Proprietary
New York,86327,337237,120 BETHPAGE ROAD  SUITE 100,2007-10-05,YES,YES,YES,YES,1987-10-05,Worse Than Expected,1.0 - 2.5,Proprietary
New York,86252,337234,2700 NORTH FOREST ROAD,2007-10-16,YES,YES,YES,YES,1987-10-16,Not Available,,Non - Profit Religious
New York,87252,337233,25 ELM STREET,2007-10-23,YES,YES,YES,YES,1987-10-23,Worse Than Expected,1.0 - 2.5,Non - Profit Private
New York,86702,337241,7246 JANUS PARK DRIVE,2007-12-05,YES,YES,YES,YES,1987-12-05,Worse Than Expected,1.0 - 2.5,Non - Profit Religious
New York,86702,337255,200 ELWOOD DAVIS ROAD  2ND FLOOR,2007-12-07,YES,YES,YES,YES,1987-12-07,Worse Than Expected,1.0 - 2.5,Proprietary
New York,85527,337243,118-A BATTERY AVENUE,2008-01-07,YES,YES,YES,YES,1988-01-07,Same As Expected,3.0 - 4.0,Proprietary
New York,85177,337246,2277 GRAND AVENUE,2008-02-29,YES,YES,YES,YES,1988-02-29,Same As Expected,3.0 - 4.0,Non - Profit Private
New York,87852,337254,165 COLEMAN AVENUE,2008-04-15,YES,YES,NO,YES,1988-04-15,Same As Expected,3.0 - 4.0,Non - Profit Other
New York,85152,337248,1127 WEHRLE DRIVE  SUITE 50,2008-04-20,YES,YES,YES,YES,1988-04-20,Same As Expected,3.0 - 4.0,Proprietary
New York,86327,337260,960 SOUTH BROADWAY SUITE 110-A,2008-04-28,YES,YES,YES,YES,1988-04-28,Same As Expected,3.0 - 4.0,Proprietary
New York,86627,337249,918 ULSTER AVENUE,2008-05-06,YES,YES,YES,YES,1988-05-06,Worse Than Expected,1.0 - 2.5,Non - Profit Private
New York,85802,337251,144 GENESEE STREET,2008-05-20,YES,YES,YES,YES,1988-05-20,Better Than Expected,4.5 - 5.0,Non - Profit Religious
New York,87402,337256,56 MARKET STREET,2008-09-28,YES,YES,YES,YES,1988-09-28,Worse Than Expected,1.0 - 2.5,Proprietary
New York,87527,337257,85 METRO PARK,2008-11-02,YES,YES,YES,YES,1988-11-02,Same As Expected,3.0 - 4.0,Proprietary
New York,86377,337262,188-11 HILLSIDE AVENUE,2008-11-30,YES,YES,YES,YES,1988-11-30,Same As Expected,3.0 - 4.0,Proprietary
New York,85627,337261,3632 NOSTRAND AVENUE  4TH FLOOR,2008-12-02,YES,YES,YES,YES,1988-12-02,Same As Expected,3.0 - 4.0,Proprietary
New York,85502,337264,1414  UTICA  AVENUE  2ND FLOOR,2009-01-13,YES,YES,YES,YES,1989-01-13,Same As Expected,3.0 - 4.0,Proprietary
New York,87127,337263,5073 BROADWAY,2009-01-19,YES,YES,YES,YES,1989-01-19,Not Available,,Non - Profit Private
New York,86927,337265,56 HARRISON STREET  SUITE 503,2005-04-10,YES,YES,YES,YES,1990-04-10,Not Available,,Non - Profit Religious
New York,88002,337266,1219 NORTH FOREST RD,2005-04-15,YES,YES,YES,YES,1990-04-15,Not Available,,Non - Profit Private
New York,87502,337267,89 GENESEE STREET,2005-05-05,YES,YES,YES,YES,1990-05-05,Worse Than Expected,1.0 - 2.5,Non - Profit Private
New York,85777,337268,346 DELAWARE AVENUE,2005-05-15,YES,YES,YES,YES,1990-05-15,Same As Expected,3.0 - 4.0,Proprietary
New York,86227,337273,756 PRE EMPTION ROAD,2005-06-20,YES,YES,YES,YES,1990-06-20,Worse Than Expected,1.0 - 2.5,Non - Profit Private
New York,85402,337278,3155 GRACE AVENUE,2005-09-18,YES,YES,YES,YES,1990-09-18,Not Available,,Proprietary
New York,87102,337276,530 WEST 166TH STREET  3RD FLOOR,2005-09-25,YES,YES,YES,YES,1990-09-25,Same As Expected,3.0 - 4.0,Non - Profit Religious
New York,86352,337277,266 VINEYARD AVENUE,2005-11-01,YES,YES,YES,YES,1990-11-01,Worse Than Expected,1.0 - 2.5,Proprietary
New York,86327,337281,76 NORTH BROADWAY SUITE 4000,2006-03-29,YES,YES,YES,YES,1991-03-29,Not Available,,Proprietary
New York,86177,337284,113 SCHUYLER STREET  SUITE 3,2006-04-19,YES,YES,YES,YES,1991-04-19,Worse Than Expected,1.0 - 2.5,Proprietary
New York,87927,337289,865 MERRICK AVENUE 3RD FLOOR,2007-12-31,YES,YES,YES,YES,1992-12-31,Same As Expected,3.0 - 4.0,Proprietary
New York,85677,337290,5923 STRICKLAND AVENUE,2008-02-01,YES,YES,YES,YES,1993-02-01,Same As Expected,3.0 - 4.0,Proprietary
New York,85902,337292,11849 EAST CORNING ROAD  SUITE 108,2008-04-09,YES,YES,YES,YES,1993-04-09,Worse Than Expected,1.0 - 2.5,Proprietary
New York,85202,337401,100 SARATOGA VILLAGE BLVD SUITE 5,2009-10-25,YES,YES,YES,YES,1994-10-25,Same As Expected,3.0 - 4.0,Proprietary
New York,87952,337405,7-11 SOUTH BROADWAY  SUITE 404,2009-11-14,YES,YES,YES,YES,1994-11-14,Same As Expected,3.0 - 4.0,Proprietary
New York,87477,337400,1300 ROANOKE AVENUE,2009-11-15,YES,YES,YES,YES,1994-11-15,Same As Expected,3.0 - 4.0,Non - Profit Private
New York,85502,337299,5350 KINGS HIGHWAY,2009-12-22,YES,YES,YES,YES,1994-12-22,Same As Expected,3.0 - 4.0,Proprietary
New York,87052,337407,520 EIGHTH AVENUE,2010-05-31,YES,YES,YES,YES,1995-05-31,Same As Expected,3.0 - 4.0,Non - Profit Other
New York,87177,337408,700 CORPORATE BOULEVARD,2010-08-07,YES,YES,YES,YES,1995-08-07,Same As Expected,3.0 - 4.0,Proprietary
New York,85852,337413,68 HAUPPAUGE ROAD,2012-03-13,YES,YES,YES,YES,1997-03-13,Same As Expected,3.0 - 4.0,Non - Profit Religious
New York,86977,337414,360 WEST 31 STREET 3RD FLOOR,2014-05-11,YES,YES,YES,YES,1999-05-11,Same As Expected,3.0 - 4.0,Proprietary
New York,87827,337415,4102 OLD VESTAL ROAD,2014-07-22,YES,YES,YES,YES,1999-07-22,Same As Expected,3.0 - 4.0,Non - Profit Religious
New York,85377,337416,3525 BAYCHESTER AVENUE,2014-08-14,YES,YES,NO,YES,1999-08-14,Not Available,,Proprietary
New York,85102,337418,300 WASHINGTON AVENUE EXTENSION,2002-04-12,YES,YES,YES,YES,2000-04-12,Same As Expected,3.0 - 4.0,Non - Profit Private
New York,85477,337419,15 METROTECH CENTER  3RD FLOOR,2003-12-04,YES,YES,YES,YES,2001-12-04,Same As Expected,3.0 - 4.0,Non - Profit Private
New York,86827,337422,120 KISCO AVENUE,2006-05-19,YES,YES,YES,YES,2004-05-19,Not Available,,Non - Profit Private
New York,87027,337421,154 CHRISTOPHER STREET 2ND FLOOR,2006-05-28,YES,YES,YES,YES,2004-05-28,Same As Expected,3.0 - 4.0,Non - Profit Private
New York,87752,337423,2150 BLEECKER STREET,2006-08-26,YES,YES,YES,YES,2004-08-26,Same As Expected,3.0 - 4.0,Non - Profit Other
New York,85552,337424,91-93 SOUTH THIRD STREET,2006-11-10,YES,YES,YES,YES,2004-11-10,Same As Expected,3.0 - 4.0,Proprietary
New York,85377,337431,3525 BAYCHESTER AVENUE,2008-07-12,YES,YES,YES,YES,2006-07-12,Not Available,,Proprietary
New York,87052,337425,5 BRYANT PARK 1065 AVENUE OF THE AMERICAS 5TH FL,2008-09-29,YES,YES,YES,YES,2006-09-29,Same As Expected,3.0 - 4.0,Proprietary
New York,85602,337426,135 LINDEN BOULEVARD,2009-03-30,YES,YES,YES,YES,2007-03-30,Not Available,,Proprietary
New York,85352,337430,1040 HAVEMEYER AVENUE,2009-10-04,YES,YES,YES,NO,2007-10-04,Not Available,,Non - Profit Private
New York,85452,337432,6677-B BROADWAY,2009-10-12,YES,YES,YES,YES,2007-10-12,Not Available,,Proprietary
New York,85727,337434,1535 ROCKAWAY PARKWAY,2010-04-30,YES,YES,YES,YES,2008-04-30,Not Available,,Proprietary
New York,85427,337436,4770 WHITE PLAINS ROAD,2010-08-21,YES,YES,YES,YES,2008-08-21,Worse Than Expected,1.0 - 2.5,Proprietary
New York,87477,337302,877 EAST MAIN STREET,2012-08-10,YES,YES,YES,YES,2010-08-10,Same As Expected,3.0 - 4.0,Proprietary
New York,86902,337438,5 DAKOTA DRIVE  SUITE 200,2013-02-09,YES,YES,YES,YES,2011-02-09,Not Available,,Non - Profit Private
New York,86852,337439,337 NORTH MAIN STREET  SUITE 9-A,2013-03-09,YES,YES,YES,YES,2011-03-09,Same As Expected,3.0 - 4.0,Proprietary
New York,85652,337440,639 FOSTER AVENUE,2014-01-17,YES,YES,YES,YES,2012-01-17,Not Available,,Proprietary
New York,86977,337443,104 WEST 29TH STREET  8TH FLOOR,2015-08-15,YES,YES,YES,YES,2013-08-15,Same As Expected,3.0 - 4.0,Non - Profit Other
New York,85827,337442,91 MAIN STREET,2015-09-09,YES,YES,YES,YES,2013-09-09,Worse Than Expected,1.0 - 2.5,Non - Profit Private
New York,85752,337441,596 PROSPECT PLACE,2015-09-12,YES,YES,YES,YES,2013-09-12,Same As Expected,3.0 - 4.0,Non - Profit Private
New York,87077,337444,1261 FIFTH AVENUE,2015-10-28,YES,YES,YES,YES,2013-10-28,Same As Expected,3.0 - 4.0,Non - Profit Other
New York,86152,337445,319 BROADWAY,2016-04-11,YES,YES,YES,YES,2014-04-11,Same As Expected,3.0 - 4.0,Non - Profit Private
New York,87127,337446,5073 BROADWAY,2016-05-05,YES,YES,YES,YES,2014-05-05,Not Available,,Non - Profit Other
New York,86127,337448,36-25 PARSONS BOULEVARD,2016-07-07,YES,YES,YES,NO,2014-07-07,Not Available,,Proprietary
New York,87627,337447,6851 JERICHO TURNPIKE  SUITE 150,2016-07-16,YES,YES,YES,YES,2014-07-16,Same As Expected,3.0 - 4.0,Proprietary
New York,87302,337449,128 NORTH AVENUE,2016-09-05,YES,YES,YES,YES,2014-09-05,Worse Than Expected,1.0 - 2.5,Proprietary
New York,85477,337451,380 HENRY STREET,2016-09-19,YES,YES,YES,YES,2014-09-19,Not Available,,Non - Profit Private
New York,85727,337450,650 EAST 104TH STREET,2016-09-23,YES,YES,YES,YES,2014-09-23,Same As Expected,3.0 - 4.0,Proprietary
New York,85577,337452,5407 SECOND AVENUE,2016-09-23,YES,YES,YES,YES,2014-09-23,Same As Expected,3.0 - 4.0,Non - Profit Other
New York,86952,337453,40 WILLOW DRIVE,2015-02-04,YES,YES,YES,YES,2015-02-04,Not Available,,Non - Profit Other
New York,87177,337454,31 CERONE PLACE,2015-07-06,YES,YES,YES,YES,2015-07-06,Not Available,,Non - Profit Other
New York,86077,337003,103 WASHINGTON STREET,1996-07-01,YES,YES,YES,YES,1966-07-01,Same As Expected,3.0 - 4.0,Government - State/ County
New York,87227,337004,1 LEO MOSS DRIVE,1996-07-01,YES,YES,YES,YES,1966-07-01,Same As Expected,3.0 - 4.0,Government - State/ County
New York,87602,337005,400 LAKE AVE BOX E,1996-07-01,YES,YES,YES,YES,1966-07-01,Worse Than Expected,1.0 - 2.5,Non - Profit Other
New York,88002,337006,2100 WEHRLE DRIVE,1996-07-01,YES,YES,YES,YES,1966-07-01,Worse Than Expected,1.0 - 2.5,Non - Profit Private
New York,86977,337008,1250 BROADWAY,1996-07-01,YES,YES,YES,YES,1966-07-01,Worse Than Expected,1.0 - 2.5,Non - Profit Private
New York,85302,337009,ONE FORDHAM PLAZA SUITE 1100,1996-07-01,YES,YES,YES,YES,1966-07-01,Worse Than Expected,1.0 - 2.5,Non - Profit Other
New York,86452,337023,124 MAIN STREET  SUITE 201,1996-07-01,YES,YES,YES,YES,1966-07-01,Same As Expected,3.0 - 4.0,Government - State/ County
New York,87377,337024,176 US OVAL  SUITE 3,1996-07-01,YES,YES,YES,YES,1966-07-01,Same As Expected,3.0 - 4.0,Proprietary
New York,87652,337052,1050 W GENESEE STREET,1996-07-01,YES,YES,YES,YES,1966-07-01,Worse Than Expected,1.0 - 2.5,Non - Profit Private
New York,85877,337054,128 PHOENIX MILLS CROSS ROAD,1996-07-01,YES,YES,YES,YES,1966-07-01,Not Available,,Proprietary
New York,87877,337010,2180 EMPIRE BOULEVARD,1996-07-01,YES,YES,YES,YES,1966-07-01,Worse Than Expected,1.0 - 2.5,Non - Profit Other
New York,87702,337012,540 WHITE PLAINS ROAD SUITE 300,1996-07-01,YES,YES,YES,YES,1966-07-01,Same As Expected,3.0 - 4.0,Non - Profit Private
New York,87202,337014,505 MAIN STREET,1996-07-01,YES,YES,YES,YES,1966-07-01,Worse Than Expected,1.0 - 2.5,Non - Profit Other
New York,85127,337019,35 COLVIN AVENUE,1996-07-01,YES,YES,YES,YES,1966-07-01,Worse Than Expected,1.0 - 2.5,Non - Profit Private
New York,87777,337078,1650 CHAMPLIN AVENUE,1996-07-01,YES,YES,YES,YES,1966-07-01,Same As Expected,3.0 - 4.0,Non - Profit Private
New York,86402,337081,6 NORTH WEST STREET  SUITE 5,1996-07-01,YES,YES,YES,YES,1966-07-01,Same As Expected,3.0 - 4.0,Proprietary
New York,86302,337030,100 VETERANS MEMORIAL HIGHWAY - 3RD FLOOR,1996-07-01,YES,YES,YES,YES,1966-07-01,Not Available,,Government - State/ County
New York,87552,337036,670 WHITE PLAINS ROAD  SUITE 213,1996-07-01,YES,YES,YES,YES,1966-07-01,Same As Expected,3.0 - 4.0,Non - Profit Private
New York,86927,337042,145 HUGUENOT STREET,1996-07-01,YES,YES,YES,YES,1966-07-01,Not Available,,Government - State/ County
New York,86652,337045,1340 STATE ROUTE 9,1996-07-01,YES,YES,YES,YES,1966-07-01,Same As Expected,3.0 - 4.0,Government - State/ County
New York,85227,337117,3837 WEST MAIN STREET ROAD,1996-07-01,YES,YES,YES,YES,1966-07-01,Not Available,,Government - State/ County
New York,86052,337118,132 WATER STREET,1996-07-01,YES,YES,YES,YES,1966-07-01,Same As Expected,3.0 - 4.0,Government - State/ County
New York,87852,337056,531 MEADE STREET,1996-07-01,YES,YES,YES,YES,1966-07-01,Same As Expected,3.0 - 4.0,Government - Local
New York,87002,337061,39 BROADWAY  3RD FLOOR,1996-07-01,YES,YES,YES,YES,1966-07-01,Same As Expected,3.0 - 4.0,Non - Profit Private
New York,87527,337066,3111 SOUTH WINTON ROAD,1996-07-01,YES,YES,YES,YES,1966-07-01,Worse Than Expected,1.0 - 2.5,Non - Profit Private
New York,87577,337076,108 ERIE BOULEVARD,1996-07-01,YES,YES,YES,YES,1966-07-01,Same As Expected,3.0 - 4.0,Non - Profit Private
New York,86027,337119,6007 FAIR LAKES ROAD  SUITE 200,1996-07-01,YES,YES,YES,YES,1966-07-01,Same As Expected,3.0 - 4.0,Non - Profit Private
New York,86727,337136,7785 NORTH STATE STREET,1996-07-01,YES,YES,YES,YES,1966-07-01,Same As Expected,3.0 - 4.0,Government - State/ County
New York,87252,337083,297 MAIN STREET,1996-07-01,YES,YES,NO,YES,1966-07-01,Same As Expected,3.0 - 4.0,Proprietary
New York,86752,337086,355 WEST MAIN STREET  SUITE 425,1996-07-01,YES,YES,YES,YES,1966-07-01,Same As Expected,3.0 - 4.0,Government - State/ County
New York,87902,337107,ONE CROSFIELD AVENUE 2ND FLOOR,1996-07-01,YES,YES,YES,YES,1966-07-01,Same As Expected,3.0 - 4.0,Non - Profit Religious
New York,87327,337108,103 W MAIN ST,1996-07-01,YES,YES,YES,YES,1966-07-01,Same As Expected,3.0 - 4.0,Non - Profit Private
New York,87152,337122,160 WATER ST 9TH FL,1996-07-18,YES,YES,YES,YES,1966-07-18,Same As Expected,3.0 - 4.0,Government - Local
New York,87277,337140,299 NORTH HIGHLAND AVENUE,1996-10-10,YES,YES,YES,YES,1966-10-10,Same As Expected,3.0 - 4.0,Non - Profit Religious
