state,LocationNO,Certification_NO,Address,LicenseRenewalDate,Offers Nursing Care Services,Offers Physical Therapy Services,Offers Speech Pathology Services,Offers Home Health Aide Services,Date Certified,Service Quality,ServiceQualityRating,Type of Ownership
Tennessee,109452,447125,915 S JAMES CAMPBELL BLVD,2007-12-02,YES,YES,YES,YES,1977-12-02,Worse Than Expected,1.0 - 2.5,Proprietary
Tennessee,110002,447153,709 MED TECH PARKWAY SUITE 2,2008-03-22,YES,YES,YES,YES,1978-03-22,Same As Expected,3.0 - 4.0,Proprietary
Tennessee,109502,447131,2370 QUINLAND LAKE ROAD,2008-05-23,YES,YES,NO,YES,1978-05-23,Same As Expected,3.0 - 4.0,Non - Profit Other
Tennessee,110102,447139,3001 LAKE BROOK BLVD SUITE 101,2008-10-04,YES,YES,YES,YES,1978-10-04,Same As Expected,3.0 - 4.0,Non - Profit Other
Tennessee,110777,447138,6978 LEBANON ROAD,2008-12-18,YES,YES,NO,YES,1978-12-18,Same As Expected,3.0 - 4.0,Proprietary
Tennessee,110177,447142,1700 LIBERTY STREET,2009-05-11,YES,YES,YES,YES,1979-05-11,Same As Expected,3.0 - 4.0,Proprietary
Tennessee,110152,447150,1512 COLEMAN ROAD SUITE 310,2000-06-10,YES,YES,YES,YES,1980-06-10,Same As Expected,3.0 - 4.0,Proprietary
Tennessee,111427,447151,1970 N JACKSON ST,2000-08-01,YES,YES,YES,NO,1980-08-01,Same As Expected,3.0 - 4.0,Proprietary
Tennessee,109302,447156,7205 LEE HIGHWAY SUITE A,2001-07-31,YES,YES,YES,YES,1981-07-31,Same As Expected,3.0 - 4.0,Proprietary
Tennessee,110852,447163,PARK ELM PLAZA 1451 ELM HILL PIKE,2001-11-12,YES,YES,YES,YES,1981-11-12,Same As Expected,3.0 - 4.0,Proprietary
Tennessee,111252,447176,471 WEST BROAD STREET,2002-06-08,YES,YES,YES,YES,1982-06-08,Same As Expected,3.0 - 4.0,Proprietary
Tennessee,109452,447184,500 SOUTH JAMES CAMPBELL BLVD SUITE A,2002-08-23,YES,YES,YES,YES,1982-08-23,Same As Expected,3.0 - 4.0,Proprietary
Tennessee,110077,447183,105 JACK WHITE DRIVE,2002-09-23,YES,YES,YES,YES,1982-09-23,Same As Expected,3.0 - 4.0,Non - Profit Other
Tennessee,111402,447188,1006 OLD KNOXVILLE ROAD,2002-11-29,YES,YES,YES,YES,1982-11-29,Same As Expected,3.0 - 4.0,Proprietary
Tennessee,110752,447190,1423 WEST MORRIS BLVD SUITE B,2002-12-08,YES,YES,YES,YES,1982-12-08,Same As Expected,3.0 - 4.0,Proprietary
Tennessee,111052,447195,222 HERITAGE BLVD P O BOX 754,2002-12-28,YES,YES,YES,YES,1982-12-28,Same As Expected,3.0 - 4.0,Proprietary
Tennessee,110277,447191,115 WINWOOD DR STE 101,2003-01-21,YES,YES,YES,YES,1983-01-21,Same As Expected,3.0 - 4.0,Proprietary
Tennessee,111202,447201,123 PICKWICK STREET,2003-02-22,YES,YES,YES,YES,1983-02-22,Same As Expected,3.0 - 4.0,Proprietary
Tennessee,111002,447206,230 CUMBERLAND BEND SUITE D,2003-03-14,YES,YES,YES,YES,1983-03-14,Same As Expected,3.0 - 4.0,Proprietary
Tennessee,109177,447207,279 WEST MAIN STREET,2003-03-16,YES,YES,YES,YES,1983-03-16,Same As Expected,3.0 - 4.0,Proprietary
Tennessee,109777,447214,705 PROFRESSIONAL PLAZA SUITE 7,2003-04-27,YES,YES,YES,YES,1983-04-27,Same As Expected,3.0 - 4.0,Proprietary
Tennessee,111327,447213,17985 HIGHWAY 64,2003-06-13,YES,YES,YES,YES,1983-06-13,Same As Expected,3.0 - 4.0,Proprietary
Tennessee,110402,447225,135 KENNEDY DRIVE,2003-07-06,YES,YES,YES,YES,1983-07-06,Same As Expected,3.0 - 4.0,Proprietary
Tennessee,110152,447230,2270 SUTHERLAND AVENUE SUITE 101,2003-08-10,YES,YES,YES,YES,1983-08-10,Same As Expected,3.0 - 4.0,Proprietary
Tennessee,111477,447238,107 N PORTER STREET SUITE 3,2003-10-05,YES,YES,YES,YES,1983-10-05,Worse Than Expected,1.0 - 2.5,Proprietary
Tennessee,111027,447249,2120 BELCOURT AVE,2003-10-07,YES,YES,YES,YES,1983-10-07,Worse Than Expected,1.0 - 2.5,Non - Profit Private
Tennessee,110702,447226,2175 BUSINES CENTER DRIVE #1,2003-10-13,YES,YES,YES,YES,1983-10-13,Same As Expected,3.0 - 4.0,Proprietary
Tennessee,109927,447251,630 NORTH MAIN STREET,2003-11-18,YES,NO,NO,YES,1983-11-18,Not Available,,Proprietary
Tennessee,109652,447247,1797 WILSON PARKWAY,2003-12-02,YES,YES,YES,YES,1983-12-02,Worse Than Expected,1.0 - 2.5,Government - State/ County
Tennessee,110002,447240,509 MED TECH PARKWAY SUITE 200,2003-12-07,YES,YES,YES,YES,1983-12-07,Same As Expected,3.0 - 4.0,Non - Profit Private
Tennessee,110052,447254,2004 AMERICAN WAY SUITE 121,2003-12-12,YES,YES,YES,NO,1983-12-12,Same As Expected,3.0 - 4.0,Proprietary
Tennessee,109752,447417,1670 W ANDREW JOHNSON HWY,2003-12-19,YES,YES,NO,YES,1983-12-19,Same As Expected,3.0 - 4.0,Non - Profit Private
Tennessee,110327,447260,508 W MAIN STREET,2004-01-17,YES,YES,YES,YES,1984-01-17,Same As Expected,3.0 - 4.0,Proprietary
Tennessee,111352,447276,506 NORTHCREST DRIVE,2004-01-31,YES,YES,YES,YES,1984-01-31,Same As Expected,3.0 - 4.0,Proprietary
Tennessee,109352,447269,175 24TH ST,2004-02-03,YES,YES,YES,YES,1984-02-03,Same As Expected,3.0 - 4.0,Proprietary
Tennessee,109452,447271,900 NASHVILLE HIGHWAY,2004-02-15,YES,YES,NO,YES,1984-02-15,Same As Expected,3.0 - 4.0,Proprietary
Tennessee,111202,447264,115 PATTERSON ROAD,2004-02-23,YES,YES,NO,YES,1984-02-23,Same As Expected,3.0 - 4.0,Proprietary
Tennessee,109327,447259,2292 DALTON DRIVE SUITE A,2004-02-24,YES,YES,YES,YES,1984-02-24,Better Than Expected,4.5 - 5.0,Proprietary
Tennessee,110302,447252,185 BOSWELL STREET,2004-02-27,YES,YES,YES,YES,1984-02-27,Same As Expected,3.0 - 4.0,Proprietary
Tennessee,110552,447261,3949 WHITEBROOK DRIVE,2004-02-29,YES,YES,YES,YES,1984-02-29,Worse Than Expected,1.0 - 2.5,Proprietary
Tennessee,109077,447449,1011 WEST MADISON AVE,2004-02-29,YES,YES,YES,YES,1984-02-29,Same As Expected,3.0 - 4.0,Proprietary
Tennessee,110577,447277,6005 PARK AVENUE SUITE 200-B,2004-03-09,YES,YES,YES,YES,1984-03-09,Same As Expected,3.0 - 4.0,Proprietary
Tennessee,109927,447406,101 DUNCAN STREET SUITE 101-B,2004-03-12,YES,YES,YES,YES,1984-03-12,Same As Expected,3.0 - 4.0,Proprietary
Tennessee,110652,447263,2606 CORPORATE AVE SUITE 201,2004-03-15,YES,YES,YES,YES,1984-03-15,Same As Expected,3.0 - 4.0,Proprietary
Tennessee,111152,447402,580 TENNESSEE AVENUE NORTH,2004-03-26,YES,YES,YES,YES,1984-03-26,Worse Than Expected,1.0 - 2.5,Proprietary
Tennessee,110377,447291,121 NORTH IRWIN STREET,2004-04-19,YES,YES,YES,YES,1984-04-19,Same As Expected,3.0 - 4.0,Proprietary
Tennessee,109377,447279,2765 EXECUTIVE PARK DRIVE,2004-04-23,YES,YES,YES,YES,1984-04-23,Same As Expected,3.0 - 4.0,Proprietary
Tennessee,109902,447278,8 STONEBRIDGE BLVD SUITE L,2004-05-08,YES,YES,YES,YES,1984-05-08,Same As Expected,3.0 - 4.0,Proprietary
Tennessee,111227,447281,635 N MAIN STREET SUITE D,2004-05-14,YES,YES,YES,YES,1984-05-14,Same As Expected,3.0 - 4.0,Proprietary
Tennessee,111452,447434,1720 EAST REELFOOT AVENUE SUITE 203,2004-05-22,YES,YES,YES,YES,1984-05-22,Same As Expected,3.0 - 4.0,Proprietary
Tennessee,110002,447415,509 MED TECH PARKWAY STE 200,2004-05-25,YES,YES,YES,YES,1984-05-25,Worse Than Expected,1.0 - 2.5,Non - Profit Private
Tennessee,110752,447404,2482 BRIGHTS PIKE,2004-06-06,YES,YES,YES,YES,1984-06-06,Same As Expected,3.0 - 4.0,Proprietary
Tennessee,110427,447469,1095 EAST LAMAR ALEXANDER PKWY,2004-06-08,YES,YES,YES,YES,1984-06-08,Same As Expected,3.0 - 4.0,Government - State/ County
Tennessee,110352,447403,1210 BRIARVILLE RD BLDG D,2004-06-11,YES,YES,YES,YES,1984-06-11,Worse Than Expected,1.0 - 2.5,Proprietary
Tennessee,109227,447424,139 EAST SWAN ST,2004-06-13,YES,YES,YES,NO,1984-06-13,Same As Expected,3.0 - 4.0,Non - Profit Religious
Tennessee,109902,447284,250 NORTH PARKWAY SUITE 30 JACKSON,2004-06-20,YES,YES,YES,YES,1984-06-20,Better Than Expected,4.5 - 5.0,Proprietary
Tennessee,109202,447439,100 OLD JEFFERSON STREET,2004-06-20,YES,YES,YES,YES,1984-06-20,Same As Expected,3.0 - 4.0,Non - Profit Private
Tennessee,109452,447408,830 HATCHER LANE,2004-06-21,YES,YES,YES,YES,1984-06-21,Same As Expected,3.0 - 4.0,Government - State/ County
Tennessee,110877,447299,393 WALLACE ROAD SUITE 301,2004-06-22,YES,YES,YES,YES,1984-06-22,Same As Expected,3.0 - 4.0,Proprietary
Tennessee,109402,447405,401 SULPHUR SPRINGS RD,2004-06-22,YES,YES,NO,YES,1984-06-22,Same As Expected,3.0 - 4.0,Non - Profit Other
Tennessee,109477,447442,225 NORTH WILLOW AVENUE 3RD FLOOR,2004-06-28,YES,YES,YES,YES,1984-06-28,Same As Expected,3.0 - 4.0,Proprietary
Tennessee,110827,447296,1809 WARD DRIVE,2004-06-29,YES,YES,YES,YES,1984-06-29,Same As Expected,3.0 - 4.0,Proprietary
Tennessee,110602,447407,6141 WALNUT GROVE ROAD,2004-07-11,YES,YES,YES,YES,1984-07-11,Same As Expected,3.0 - 4.0,Non - Profit Religious
Tennessee,109877,447444,631 RB WILSON DR,2004-07-13,YES,YES,YES,YES,1984-07-13,Same As Expected,3.0 - 4.0,Non - Profit Religious
Tennessee,109327,447298,141 HATCHER LANE,2004-07-20,YES,YES,YES,YES,1984-07-20,Same As Expected,3.0 - 4.0,Proprietary
Tennessee,110877,447425,4015 TRAVIS DRIVE SUITE 102,2004-07-25,YES,YES,YES,YES,1984-07-25,Worse Than Expected,1.0 - 2.5,Proprietary
Tennessee,109802,447428,1420 TUSCULUM BLVD,2004-07-30,YES,YES,YES,YES,1984-07-30,Worse Than Expected,1.0 - 2.5,Non - Profit Other
Tennessee,110027,447422,2913 BOONES CREEK RD STE 6,2004-08-02,YES,YES,YES,YES,1984-08-02,Same As Expected,3.0 - 4.0,Proprietary
Tennessee,110452,447454,810 SPARTA STREET SUITE 5,2004-08-06,YES,YES,YES,YES,1984-08-06,Same As Expected,3.0 - 4.0,Proprietary
Tennessee,110127,447312,1420 DUTCH VALLEY ROAD SUITE A,2004-08-31,YES,YES,YES,YES,1984-08-31,Same As Expected,3.0 - 4.0,Proprietary
Tennessee,111352,447466,2109 PARK PLAZA,2004-09-05,YES,YES,YES,YES,1984-09-05,Same As Expected,3.0 - 4.0,Proprietary
Tennessee,109527,447451,1655 WYNNE ROAD,2004-09-18,YES,YES,YES,YES,1984-09-18,Better Than Expected,4.5 - 5.0,Proprietary
Tennessee,109702,447487,575 EAST BLEDSOE STREET SUITE 2,2004-09-26,YES,YES,YES,YES,1984-09-26,Worse Than Expected,1.0 - 2.5,Non - Profit Private
Tennessee,109577,447448,1937 COOK STREET,2004-09-28,YES,YES,YES,YES,1984-09-28,Same As Expected,3.0 - 4.0,Proprietary
Tennessee,111377,447476,304 WRIGHT STREET,2004-10-16,YES,YES,YES,YES,1984-10-16,Worse Than Expected,1.0 - 2.5,Non - Profit Other
Tennessee,111377,447489,414 SWEETWATER VONORE ROAD,2004-10-16,YES,YES,YES,YES,1984-10-16,Same As Expected,3.0 - 4.0,Proprietary
Tennessee,109252,447471,1501 RIVERSIDE DRIVE SUITE 350,2004-11-13,YES,YES,YES,YES,1984-11-13,Same As Expected,3.0 - 4.0,Proprietary
Tennessee,110252,447465,11227  WEST POINT DRIVE,2004-11-15,YES,YES,YES,NO,1984-11-15,Not Available,,Non - Profit Private
Tennessee,110227,447461,320 NORTH CEDAR BLUFF SUITE 360,2004-11-20,YES,YES,YES,YES,1984-11-20,Same As Expected,3.0 - 4.0,Proprietary
Tennessee,110877,447488,624 GRASSMERE PARK DRIVE SUITE 8,2005-03-08,YES,YES,YES,YES,1985-03-08,Same As Expected,3.0 - 4.0,Proprietary
Tennessee,109977,447492,149 HEALTH CARE LANE,2005-05-02,YES,YES,NO,YES,1985-05-02,Same As Expected,3.0 - 4.0,Non - Profit Religious
Tennessee,109277,447495,5751 CORNELISON ROAD 6400 BLDG (BLDG B) STE 100,2005-07-15,YES,YES,YES,YES,1985-07-15,Same As Expected,3.0 - 4.0,Proprietary
Tennessee,110752,447500,3301 WEST ANDREW JOHNSON SUITE 102,2005-09-09,YES,YES,YES,YES,1985-09-09,Worse Than Expected,1.0 - 2.5,Non - Profit Private
Tennessee,111077,447498,18718 ALBERTA STREET,2005-09-27,YES,YES,YES,YES,1985-09-27,Same As Expected,3.0 - 4.0,Proprietary
Tennessee,111127,447499,311 EAST WOOD STREET,2005-11-15,YES,YES,YES,YES,1985-11-15,Same As Expected,3.0 - 4.0,Government - State/ County
Tennessee,109152,447503,1151 TAMMBELL ST,2006-05-19,YES,YES,NO,YES,1986-05-19,Same As Expected,3.0 - 4.0,Proprietary
Tennessee,109627,447505,1500 WEST ELK AVENUE SUITE 201,2007-01-01,YES,YES,YES,YES,1987-01-01,Same As Expected,3.0 - 4.0,Proprietary
Tennessee,109302,447506,1949 GUNBARREL ROAD SUITE 250,2007-08-01,YES,YES,YES,YES,1987-08-01,Same As Expected,3.0 - 4.0,Non - Profit Religious
Tennessee,110802,447509,1987 SOUTH SHADY STREET,2009-09-06,YES,YES,NO,YES,1989-09-06,Same As Expected,3.0 - 4.0,Non - Profit Private
Tennessee,110927,447513,2525 PERIMETER PLACE SUITE 117,2005-04-19,YES,YES,YES,YES,1990-04-19,Same As Expected,3.0 - 4.0,Proprietary
Tennessee,110977,447517,TWO INTERNATIONAL PLAZA DRIVE SUITE 901,2005-12-03,YES,YES,YES,YES,1990-12-03,Same As Expected,3.0 - 4.0,Proprietary
Tennessee,109952,447528,657 BROADWAY SUITE C,2007-12-28,YES,YES,YES,YES,1992-12-28,Same As Expected,3.0 - 4.0,Proprietary
Tennessee,110577,447538,6263 POPLAR TOWERS SUITE 1000,2009-07-28,YES,YES,YES,YES,1994-07-28,Same As Expected,3.0 - 4.0,Proprietary
Tennessee,110452,447316,200 HOBSON STREET SUITE 44,2010-01-01,YES,YES,YES,YES,1995-01-01,Same As Expected,3.0 - 4.0,Proprietary
Tennessee,111177,447541,107 FORREST HILLS ROAD,2010-02-14,YES,NO,YES,YES,1995-02-14,Not Available,,Proprietary
Tennessee,110977,447578,333 PLUS PARK BLVD,2011-03-25,YES,YES,YES,YES,1996-03-25,Same As Expected,3.0 - 4.0,Proprietary
Tennessee,110352,447549,206 WEST DUE WEST AVE,2011-04-08,YES,YES,YES,NO,1996-04-08,Not Available,,Proprietary
Tennessee,110477,447550,1180 MINNA PLACE,2011-09-04,YES,YES,NO,YES,1996-09-04,Not Available,,Non - Profit Other
Tennessee,111102,447551,9420 OOLTEWAH INDUSTRIAL DR,2012-01-03,YES,YES,NO,YES,1997-01-03,Better Than Expected,4.5 - 5.0,Proprietary
Tennessee,109302,447552,7625 HAMILTON PARK DRIVE,2012-02-28,YES,YES,YES,YES,1997-02-28,Same As Expected,3.0 - 4.0,Proprietary
Tennessee,111302,447555,1246 MAIN STREET  PO BOX 32,2014-06-16,YES,YES,NO,YES,1999-06-16,Not Available,,Government - State/ County
Tennessee,109827,447556,3530 CENTRAL PIKE SUITE 101,2014-12-07,YES,YES,YES,YES,1999-12-07,Same As Expected,3.0 - 4.0,Proprietary
Tennessee,109852,447557,2448 EASTEND DRIVE,2002-04-18,YES,YES,YES,YES,2000-04-18,Worse Than Expected,1.0 - 2.5,Proprietary
Tennessee,109727,447558,900 CONFERENCE DRIVE SUITE 1A,2002-08-02,YES,YES,YES,NO,2000-08-02,Same As Expected,3.0 - 4.0,Proprietary
Tennessee,109302,447559,6116 SHALLOWFORD ROAD SUITE 114,2003-06-08,YES,YES,YES,YES,2001-06-08,Same As Expected,3.0 - 4.0,Proprietary
Tennessee,111152,447561,68 WEST MAIN STREET PO BOX 25,2004-04-11,YES,YES,YES,YES,2002-04-11,Worse Than Expected,1.0 - 2.5,Proprietary
Tennessee,111277,447563,537 STONECREST PARKWAY SUITE 109,2005-03-25,YES,YES,YES,YES,2003-03-25,Same As Expected,3.0 - 4.0,Proprietary
Tennessee,109102,447564,2995 APPLING RD SUITE 102,2005-06-16,YES,YES,YES,YES,2003-06-16,Same As Expected,3.0 - 4.0,Proprietary
Tennessee,109902,447565,72 STONEBRIDGE SUITE 1,2006-03-02,YES,YES,NO,YES,2004-03-02,Same As Expected,3.0 - 4.0,Proprietary
Tennessee,109677,447566,741 COOL SPRINGS BLVD SUITE 110,2006-03-10,YES,YES,YES,YES,2004-03-10,Same As Expected,3.0 - 4.0,Proprietary
Tennessee,109552,447567,270 GERMAN OAK DRIVE,2006-11-22,YES,YES,YES,YES,2004-11-22,Better Than Expected,4.5 - 5.0,Proprietary
Tennessee,109902,447568,37 SANDSTONE CIRCLE SUITE 201,2007-03-07,YES,YES,YES,YES,2005-03-07,Same As Expected,3.0 - 4.0,Proprietary
Tennessee,109427,447569,354 NEW BYHAILIA ROAD,2008-06-23,YES,NO,NO,YES,2006-06-23,Not Available,,Proprietary
Tennessee,109552,447570,856 WILLOW TREE CIRCLE,2008-10-19,YES,YES,YES,YES,2006-10-19,Not Available,,Proprietary
Tennessee,109302,447571,6142 SHALLOWFORD ROAD SUITE 103,2009-10-23,YES,NO,NO,YES,2007-10-23,Not Available,,Proprietary
Tennessee,109127,447572,900 HERITAGE WAY,2010-01-14,YES,YES,YES,YES,2008-01-14,Not Available,,Proprietary
Tennessee,110277,447573,95 SIGNATURE PLACE,2010-06-27,YES,YES,YES,YES,2008-06-27,Same As Expected,3.0 - 4.0,Proprietary
Tennessee,110452,447574,461 NORTH CHANCERY,2010-10-28,YES,YES,YES,YES,2008-10-28,Better Than Expected,4.5 - 5.0,Proprietary
Tennessee,110502,447576,6071 APPLE TREE DRIVE SUITE 5,2011-09-23,YES,YES,YES,YES,2009-09-23,Not Available,,Proprietary
Tennessee,109602,447577,760 GREAT OAKS ROAD,2012-04-28,YES,YES,YES,YES,2010-04-28,Same As Expected,3.0 - 4.0,Proprietary
Tennessee,110877,447583,624 GRASSMERE PARK DR STE 15,2013-04-07,YES,YES,YES,YES,2011-04-07,Same As Expected,3.0 - 4.0,Proprietary
Tennessee,110152,447579,7417 KINGSTON PIKE SUITE 105,2013-06-10,YES,NO,NO,YES,2011-06-10,Not Available,,Proprietary
Tennessee,110902,447580,2416 HILLSBORO ROAD SUITE 208,2013-06-15,YES,NO,NO,YES,2011-06-15,Not Available,,Proprietary
Tennessee,111002,447581,545 MAINSTREAM DRIVE SUITE 411,2013-07-19,YES,YES,YES,YES,2011-07-19,Not Available,,Proprietary
Tennessee,110577,447582,1255 LYNNFIELD RD SUITE 295,2013-08-01,YES,NO,NO,YES,2011-08-01,Not Available,,Proprietary
Tennessee,110677,447584,2565 HORIZON LAKE DRIVE SUITE 114,2014-10-30,YES,YES,YES,YES,2012-10-30,Same As Expected,3.0 - 4.0,Proprietary
Tennessee,110202,447585,118 MABRY HOOD ROAD SUITE 100,2016-02-18,YES,YES,YES,YES,2016-02-18,Not Available,,Proprietary
Tennessee,110002,447586,208 SUNSET DRIVE SUITE 503,2016-04-21,YES,NO,NO,YES,2016-04-21,Not Available,,Proprietary
Tennessee,110627,447006,3147 PLAYERS CLUB PARKWAY,1996-07-01,YES,YES,YES,YES,1966-07-01,Same As Expected,3.0 - 4.0,Non - Profit Private
