state,LocationNO,Certification_NO,Address,LicenseRenewalDate,Offers Nursing Care Services,Offers Physical Therapy Services,Offers Speech Pathology Services,Offers Home Health Aide Services,Date Certified,Service Quality,ServiceQualityRating,Type of Ownership
Connecticut,23127,77226,921 SAYBROOK ROAD,2002-04-03,YES,YES,YES,YES,2000-04-03,Not Available,,Proprietary
Connecticut,22502,77227,200 SEABURY DRIVE,2002-04-14,YES,YES,YES,YES,2000-04-14,Same As Expected,3.0 - 4.0,Non - Profit Religious
Connecticut,23302,77228,109 LEGION AVENUE,2003-03-09,YES,YES,YES,YES,2001-03-09,Not Available,,Non - Profit Other
Connecticut,23177,77229,21 CHURCH STREET,2003-05-22,YES,YES,YES,YES,2001-05-22,Same As Expected,3.0 - 4.0,Proprietary
Connecticut,23777,77232,305 BOSTON AVENUE SUITE 308,2004-11-26,YES,YES,YES,YES,2002-11-26,Same As Expected,3.0 - 4.0,Proprietary
Connecticut,23802,77233,80 FERRY BOULEVARD SUITE 203,2005-03-19,YES,YES,YES,YES,2003-03-19,Same As Expected,3.0 - 4.0,Proprietary
Connecticut,24052,77234,3 SYLVAN ROAD SOUTH 1ST FLOOR,2005-07-30,YES,YES,YES,YES,2003-07-30,Same As Expected,3.0 - 4.0,Proprietary
Connecticut,23902,77237,91 SCHRAFFS DRIVE SUITE #4,2006-10-13,YES,YES,YES,YES,2004-10-13,Not Available,,Proprietary
Connecticut,23602,77239,2080 SILAS DEANE HWY 2ND FL,2008-12-12,YES,YES,YES,YES,2006-12-12,Same As Expected,3.0 - 4.0,Proprietary
Connecticut,23352,77240,112 WASHINGTON AVENUE,2009-01-04,YES,YES,YES,YES,2007-01-04,Same As Expected,3.0 - 4.0,Proprietary
Connecticut,24002,77242,104 PARK ROAD,2009-05-14,YES,YES,YES,YES,2007-05-14,Same As Expected,3.0 - 4.0,Proprietary
Connecticut,23602,77243,200 CORPORATE PLACE 1ST FL,2010-06-24,YES,YES,YES,YES,2008-06-24,Same As Expected,3.0 - 4.0,Proprietary
Connecticut,24077,77244,449 SILAS DEANE HWY 3RD FLOOR,2011-01-22,YES,YES,YES,YES,2009-01-22,Same As Expected,3.0 - 4.0,Proprietary
Connecticut,23902,77245,451 MERIDEN ROAD SUITE 5,2011-02-26,YES,YES,YES,YES,2009-02-26,Not Available,,Proprietary
Connecticut,23277,77246,370 JAMES STREET SUITE 303,2011-04-30,YES,YES,YES,YES,2009-04-30,Worse Than Expected,1.0 - 2.5,Proprietary
Connecticut,22827,77247,175 JEFFERSON STREET,2012-02-22,YES,YES,YES,YES,2010-02-22,Same As Expected,3.0 - 4.0,Proprietary
Connecticut,22452,77248,1340 WORTHINGTON RIDGE,2012-10-29,YES,YES,YES,YES,2010-10-29,Same As Expected,3.0 - 4.0,Proprietary
Connecticut,23977,77250,485 NEW PARK AVENUE,2012-12-01,YES,YES,YES,YES,2010-12-01,Not Available,,Proprietary
Connecticut,22627,77251,675 WEST JOHNSON AVENUE,2013-06-30,YES,YES,YES,YES,2011-06-30,Not Available,,Proprietary
Connecticut,22877,77252,235 GLENVILLE ROAD,2013-07-05,YES,YES,YES,YES,2011-07-05,Same As Expected,3.0 - 4.0,Proprietary
Connecticut,22627,77254,1157 HIGHLAND AVENUE SUITE 101,2013-09-21,YES,YES,YES,YES,2011-09-21,Same As Expected,3.0 - 4.0,Proprietary
Connecticut,23702,77253,188 NORTH STREET,2013-09-27,YES,YES,YES,YES,2011-09-27,Same As Expected,3.0 - 4.0,Proprietary
Connecticut,22702,77255,254 BURNSIDE AVENUE SUITE 1,2013-12-14,YES,YES,YES,YES,2011-12-14,Not Available,,Proprietary
Connecticut,23452,77256,129 MAIN STREET,2014-05-15,YES,YES,YES,YES,2012-05-15,Same As Expected,3.0 - 4.0,Proprietary
Connecticut,23402,77257,40 RICHARDS AVENUE 7TH FLOOR,2014-11-15,YES,YES,YES,YES,2012-11-15,Same As Expected,3.0 - 4.0,Proprietary
Connecticut,23502,77259,653 MAIN STREET,2015-11-11,YES,YES,YES,YES,2013-11-11,Same As Expected,3.0 - 4.0,Proprietary
Connecticut,23527,77261,50 WATERBURY ROAD SUITE 2B,2016-02-23,YES,YES,YES,YES,2014-02-23,Not Available,,Proprietary
Connecticut,23902,77260,1299 MERIDEN ROAD,2016-04-15,YES,YES,YES,YES,2014-04-15,Not Available,,Proprietary
Connecticut,23152,77262,546 BOSTON POST ROAD,2016-04-17,YES,YES,YES,YES,2014-04-17,Not Available,,Proprietary
Connecticut,24077,77264,1160 SILAS DEANE HWY SUITE 401,2016-07-14,YES,YES,YES,YES,2014-07-14,Not Available,,Proprietary
Connecticut,23002,77263,1 CONGRESS STREET SUITE 210,2016-07-17,YES,YES,NO,YES,2014-07-17,Not Available,,Proprietary
Connecticut,23202,77265,143 FARMINGTON AVENUE 2ND FLOOR,2015-02-27,YES,YES,YES,YES,2015-02-27,Not Available,,Proprietary
Connecticut,22952,77266,2751 DIXWELL AVENUE FL 1,2015-06-08,YES,YES,YES,YES,2015-06-08,Not Available,,Proprietary
Connecticut,23102,77267,687 STRAITS TURNPIKE SUITE 1C,2015-12-09,YES,YES,YES,YES,2015-12-09,Not Available,,Proprietary
Connecticut,22502,77268,2 BARNARD LANE,2015-12-28,YES,YES,YES,YES,2015-12-28,Not Available,,Proprietary
Connecticut,23927,77269,398 WILLETTS AVENUE,2016-03-10,YES,YES,YES,YES,2016-03-10,Not Available,,Proprietary
Connecticut,23602,77270,1838 SILAS DEANE HIGHWAY,2016-04-22,YES,YES,YES,YES,2016-04-22,Not Available,,Proprietary
Connecticut,23752,77001,88 RYDERS LANE,1996-07-01,YES,YES,YES,YES,1966-07-01,Worse Than Expected,1.0 - 2.5,Non - Profit Other
Connecticut,23852,77003,8 KEYNOTE DRIVE,1996-07-01,YES,YES,YES,YES,1966-07-01,Same As Expected,3.0 - 4.0,Proprietary
Connecticut,22777,77005,101 PHOENIX  AVENUE 1ST FLOOR,1996-07-01,YES,YES,YES,YES,1966-07-01,Same As Expected,3.0 - 4.0,Proprietary
Connecticut,22902,77006,753 BOSTON POST ROAD,1996-07-01,YES,YES,YES,YES,1966-07-01,Same As Expected,3.0 - 4.0,Non - Profit Private
Connecticut,24027,77009,866 BOSTON POST ROAD,1996-07-01,YES,YES,YES,YES,1966-07-01,Same As Expected,3.0 - 4.0,Government - Local
Connecticut,23252,77012,ONE LONG WHARF,1996-07-01,YES,YES,YES,YES,1966-07-01,Same As Expected,3.0 - 4.0,Non - Profit Other
Connecticut,22427,77038,607 BANTAM ROAD UNIT F,1996-07-01,YES,YES,YES,YES,1966-07-01,Same As Expected,3.0 - 4.0,Non - Profit Private
Connecticut,22502,77041,1 NORTHWESTERN DRIVE SUITE 101,1996-07-01,YES,YES,YES,YES,1966-07-01,Worse Than Expected,1.0 - 2.5,Non - Profit Other
Connecticut,23327,77063,68 PARK LANE RD,1996-07-01,YES,YES,YES,YES,1966-07-01,Same As Expected,3.0 - 4.0,Non - Profit Other
Connecticut,23477,77078,605A ORANGE CENTER RD,1996-07-01,YES,YES,YES,YES,1966-07-01,Same As Expected,3.0 - 4.0,Government - Local
Connecticut,22602,77079,61 MAIN ST,1996-07-01,YES,YES,YES,YES,1966-07-01,Same As Expected,3.0 - 4.0,Non - Profit Other
Connecticut,23952,77085,27 SIEMON COMPANY DRIVE,1996-07-01,YES,YES,YES,YES,1966-07-01,Worse Than Expected,1.0 - 2.5,Non - Profit Other
Connecticut,23927,77015,403 N FRONTAGE ROAD,1996-07-01,YES,YES,YES,YES,1966-07-01,Same As Expected,3.0 - 4.0,Non - Profit Other
Connecticut,22452,77020,240 KENSINGTON RD,1996-07-01,YES,YES,YES,YES,1966-07-01,Same As Expected,3.0 - 4.0,Government - Local
Connecticut,22552,77028,765 FAIRFIELD AVE,1996-07-01,YES,YES,YES,YES,1966-07-01,Worse Than Expected,1.0 - 2.5,Non - Profit Other
Connecticut,23127,77086,770 SAYBROOK ROAD,1996-07-01,YES,YES,YES,YES,1966-07-01,Worse Than Expected,1.0 - 2.5,Non - Profit Private
Connecticut,22677,77088,4 LIBERTY ST,1996-07-01,YES,YES,YES,YES,1966-07-01,Worse Than Expected,1.0 - 2.5,Proprietary
Connecticut,24102,77089,32 UNION ST,1996-07-01,YES,YES,YES,YES,1966-07-01,Same As Expected,3.0 - 4.0,Non - Profit Other
Connecticut,23052,77065,741 COLONEL  LEDYARD HWY,1996-07-01,YES,YES,YES,YES,1966-07-01,Same As Expected,3.0 - 4.0,Government - Local
Connecticut,23577,77066,27 GOVERNOR STREET,1996-07-01,YES,YES,YES,YES,1966-07-01,Same As Expected,3.0 - 4.0,Non - Profit Other
Connecticut,23377,77074,761 MAIN AVENUE SUITE 114,1996-07-01,YES,YES,YES,YES,1966-07-01,Worse Than Expected,1.0 - 2.5,Non - Profit Other
Connecticut,23552,77097,320 POMFRET STREET,1996-07-29,YES,YES,NO,YES,1966-07-29,Same As Expected,3.0 - 4.0,Non - Profit Other
