state,LocationNO,Certification_NO,Address,LicenseRenewalDate,Offers Nursing Care Services,Offers Physical Therapy Services,Offers Speech Pathology Services,Offers Home Health Aide Services,Date Certified,Service Quality,ServiceQualityRating,Type of Ownership
Nebraska,81377,287059,P O BOX 410 510 NORTH GREEN STREET,2005-03-01,YES,YES,YES,YES,1990-03-01,Same As Expected,3.0 - 4.0,Government - State/ County
Nebraska,80777,287060,8055 O STREET SUITE 111,2005-05-11,YES,YES,YES,YES,1990-05-11,Same As Expected,3.0 - 4.0,Proprietary
Nebraska,80352,287061,1309 R STREET,2005-09-13,YES,YES,YES,YES,1990-09-13,Not Available,,Government - State/ County
Nebraska,80802,287062,6040 SOUTH 58TH STREET SUITE A,2006-05-02,YES,YES,YES,YES,1991-05-02,Same As Expected,3.0 - 4.0,Proprietary
Nebraska,81002,287063,4156 SOUTH 52ND STREET,2006-08-21,YES,YES,NO,NO,1991-08-21,Not Available,,Non - Profit Private
Nebraska,80952,287071,209 EAST BENTON STREET SUITE 110,2007-07-09,YES,YES,YES,YES,1992-07-09,Same As Expected,3.0 - 4.0,Non - Profit Other
Nebraska,81102,287072,12875 DEAUVILLE DRIVE,2007-09-09,YES,YES,YES,YES,1992-09-09,Not Available,,Non - Profit Religious
Nebraska,81352,287073,292 BROADWAY STREET,2007-11-04,YES,YES,YES,YES,1992-11-04,Same As Expected,3.0 - 4.0,Government - State/ County
Nebraska,81452,287075,435 NORTH MONITOR STREET,2008-10-19,YES,YES,YES,YES,1993-10-19,Same As Expected,3.0 - 4.0,Non - Profit Religious
Nebraska,80577,287076, 111 WEST 10TH STREET,2008-11-22,YES,YES,YES,YES,1993-11-22,Same As Expected,3.0 - 4.0,Government - State/ County
Nebraska,80727,287086,P O BOX 980 1600 WEST 13TH,2009-12-06,YES,YES,YES,YES,1994-12-06,Same As Expected,3.0 - 4.0,Government - Local
Nebraska,80652,287087,211 WEST 14TH AVENUE LOWER LEVEL,2009-12-13,YES,YES,YES,YES,1994-12-13,Same As Expected,3.0 - 4.0,Non - Profit Private
Nebraska,80902,287089,1500 KOENIGSTEIN,2010-02-23,YES,YES,YES,YES,1995-02-23,Same As Expected,3.0 - 4.0,Non - Profit Religious
Nebraska,80752,287090,3901 NORMAL BLVD SUITE 102,2010-05-11,YES,YES,YES,YES,1995-05-11,Same As Expected,3.0 - 4.0,Proprietary
Nebraska,81427,287095,1200 PROVIDENCE ROAD,2010-09-08,YES,YES,YES,YES,1995-09-08,Same As Expected,3.0 - 4.0,Non - Profit Other
Nebraska,81477,287101,2319 N LINCOLN AVENUE,2010-12-08,YES,YES,YES,YES,1995-12-08,Worse Than Expected,1.0 - 2.5,Non - Profit Private
Nebraska,80602,287104,601 SOUTH 1ST AVE,2011-04-03,YES,YES,YES,YES,1996-04-03,Better Than Expected,4.5 - 5.0,Non - Profit Religious
Nebraska,80852,287106,711 EAST 11TH STREET SUITE A,2011-06-27,YES,YES,YES,YES,1996-06-27,Same As Expected,3.0 - 4.0,Non - Profit Other
Nebraska,81052,287109,8710 F STREET SUITE 118,2011-12-02,YES,YES,YES,YES,1996-12-02,Worse Than Expected,1.0 - 2.5,Proprietary
Nebraska,81252,287110,PO BOX 489 202 S MAIN STREET,2011-12-04,YES,YES,NO,YES,1996-12-04,Worse Than Expected,1.0 - 2.5,Non - Profit Religious
Nebraska,80202,287112,945 EAST ZERO STREET,2012-02-21,YES,YES,YES,YES,1997-02-21,Not Available,,Government - State/ County
Nebraska,81077,287114,3604 N 72ND STREET,2013-11-10,YES,YES,YES,YES,1998-11-10,Not Available,,Proprietary
Nebraska,80252,287115,918 26TH STREET SUITE C,2013-11-20,YES,YES,YES,YES,1998-11-20,Same As Expected,3.0 - 4.0,Non - Profit Religious
Nebraska,80627,287118,120 PARK AVENUE,2014-08-19,YES,YES,YES,YES,1999-08-19,Same As Expected,3.0 - 4.0,Government - State/ County
Nebraska,80252,287120,2022 13TH STREET,2002-12-21,YES,YES,YES,YES,2000-12-21,Same As Expected,3.0 - 4.0,Government - State/ County
Nebraska,80802,287122,3901 FAULKNER DR,2006-05-20,YES,YES,YES,YES,2004-05-20,Not Available,,Proprietary
Nebraska,81027,287123,7253 GROVER STREET,2006-12-02,YES,YES,YES,YES,2004-12-02,Same As Expected,3.0 - 4.0,Proprietary
Nebraska,81152,287124,11306 DAVENPORT STREET,2006-12-16,YES,YES,YES,YES,2004-12-16,Not Available,,Proprietary
Nebraska,81052,287125,4905 SOUTH 107TH AVENUE,2007-04-05,YES,YES,YES,YES,2005-04-05,Same As Expected,3.0 - 4.0,Proprietary
Nebraska,81052,287126,7602 PARK DRIVE,2007-06-16,YES,YES,YES,YES,2005-06-16,Worse Than Expected,1.0 - 2.5,Non - Profit Private
Nebraska,81052,287128,8212 F STREET,2007-11-04,YES,YES,YES,YES,2005-11-04,Worse Than Expected,1.0 - 2.5,Proprietary
Nebraska,80677,287129,3611 2ND AVE,2008-12-13,YES,YES,YES,YES,2006-12-13,Same As Expected,3.0 - 4.0,Non - Profit Religious
Nebraska,81127,287130,11711 ARBOR STREET SUITE 210,2009-06-27,YES,YES,YES,YES,2007-06-27,Not Available,,Proprietary
Nebraska,81127,287131,11414 WEST CENTER ROAD #125,2009-07-03,YES,YES,YES,YES,2007-07-03,Same As Expected,3.0 - 4.0,Proprietary
Nebraska,81152,287132,10842 OLD MILL ROAD SUITE 1,2009-08-29,YES,YES,YES,YES,2007-08-29,Worse Than Expected,1.0 - 2.5,Proprietary
Nebraska,80302,287133,1820 HILLCREST DRIVE SUITE A,2009-09-05,YES,YES,YES,YES,2007-09-05,Same As Expected,3.0 - 4.0,Proprietary
Nebraska,81102,287135,11011 Q STREET SUITE 105B,2010-12-30,YES,YES,YES,YES,2008-12-30,Not Available,,Proprietary
Nebraska,81027,287136,9001 ARBOR ST SUITE 206,2011-06-30,YES,YES,YES,YES,2009-06-30,Same As Expected,3.0 - 4.0,Proprietary
Nebraska,80702,287137,7552 S 84TH STREET,2012-04-12,YES,YES,YES,YES,2010-04-12,Not Available,,Proprietary
Nebraska,81077,287139,9529 SPRAGUE STREET,2013-03-03,YES,YES,YES,YES,2011-03-03,Not Available,,Proprietary
Nebraska,81027,287140,9239 WEST CENTER ROAD SUITE 100,2013-03-08,YES,NO,NO,YES,2011-03-08,Not Available,,Proprietary
Nebraska,81127,287143,11414 WEST CENTER ROAD SUITE 340,2013-11-16,YES,YES,YES,YES,2011-11-16,Not Available,,Proprietary
Nebraska,81177,287142,11220 FORT STREET SUITE 102,2014-01-13,YES,YES,YES,YES,2012-01-13,Same As Expected,3.0 - 4.0,Proprietary
Nebraska,80977,287144,10040 REGENCY CIR SUITE 330,2014-07-05,YES,YES,YES,YES,2012-07-05,Not Available,,Proprietary
Nebraska,81177,287145,13820 MANDERSON CIRCLE,2014-08-01,YES,YES,YES,YES,2012-08-01,Same As Expected,3.0 - 4.0,Proprietary
Nebraska,81052,287146,6550 SOUTH 84TH SUITE 100 A,2015-08-07,YES,YES,YES,YES,2013-08-07,Not Available,,Proprietary
Nebraska,80827,287147,11301 WEST HOLDREGE,2016-10-11,YES,YES,NO,YES,2014-10-11,Not Available,,Proprietary
Nebraska,81227,287148,2416 LAKEWOOD DR,2015-07-27,YES,YES,YES,YES,2015-07-27,Not Available,,Proprietary
Nebraska,81177,287149,10909 COTTONWOOD LANE,2015-09-15,YES,YES,YES,YES,2015-09-15,Not Available,,Proprietary
Nebraska,80277,287001,1201 SOUTH 9TH STREET,1996-07-01,YES,YES,YES,YES,1966-07-01,Same As Expected,3.0 - 4.0,Non - Profit Other
Nebraska,80777,287002,4720 RANDOLPH STREET,1996-07-01,YES,YES,YES,YES,1966-07-01,Same As Expected,3.0 - 4.0,Non - Profit Religious
Nebraska,81127,287003,12565 WEST CENTER ROAD SUITE 100,1996-07-01,YES,YES,YES,YES,1966-07-01,Worse Than Expected,1.0 - 2.5,Non - Profit Private
Nebraska,81277,287004,3701 AVENUE D SUITE 2105,1996-07-01,YES,YES,YES,YES,1966-07-01,Same As Expected,3.0 - 4.0,Non - Profit Religious
