state,LocationNO,Certification_NO,Address,LicenseRenewalDate,Offers Nursing Care Services,Offers Physical Therapy Services,Offers Speech Pathology Services,Offers Home Health Aide Services,Date Certified,Service Quality,ServiceQualityRating,Type of Ownership
Utah,127852,467223,5882 SOUTH 900 EAST,2007-12-30,YES,YES,YES,YES,2005-12-30,Same As Expected,3.0 - 4.0,Proprietary
Utah,127652,467224,2040 EAST MURRAY HOLLADAY ROAD,2008-02-24,YES,YES,YES,YES,2006-02-24,Same As Expected,3.0 - 4.0,Proprietary
Utah,128152,467225,1849 NORTH 1120 WEST,2008-06-21,YES,YES,YES,YES,2006-06-21,Not Available,,Proprietary
Utah,128227,467226,450 SOUTH 900 EAST,2008-07-27,YES,YES,YES,YES,2006-07-27,Same As Expected,3.0 - 4.0,Proprietary
Utah,127527,467228,64 SOUTH 100 WEST,2008-08-30,YES,YES,YES,YES,2006-08-30,Same As Expected,3.0 - 4.0,Proprietary
Utah,127952,467229,942 CHAMBERS STREET,2008-09-29,YES,YES,YES,YES,2006-09-29,Better Than Expected,4.5 - 5.0,Proprietary
Utah,127927,467230,115 HISTORIC 25TH STREET,2008-10-20,YES,NO,NO,YES,2006-10-20,Not Available,,Proprietary
Utah,128377,467231,1385 WEST 2200 SOUTH SUITE 201,2009-01-12,YES,YES,NO,YES,2007-01-12,Same As Expected,3.0 - 4.0,Proprietary
Utah,127602,467233,11762 SOUTH STATE STREET,2009-03-08,YES,YES,YES,YES,2007-03-08,Not Available,,Proprietary
Utah,127702,467232,3135 NORTH FAIRFIELD ROAD,2009-03-20,YES,YES,YES,YES,2007-03-20,Same As Expected,3.0 - 4.0,Proprietary
Utah,127702,467235,2086 ROBINS DRIVE SUITE B,2009-04-04,YES,YES,YES,YES,2007-04-04,Same As Expected,3.0 - 4.0,Proprietary
Utah,128627,467236,352 EAST RIVERSIDE DRIVE,2009-04-04,YES,YES,YES,YES,2007-04-04,Better Than Expected,4.5 - 5.0,Proprietary
Utah,128127,467234,286 NORTH GATEWAY DRIVE,2009-04-26,YES,YES,YES,YES,2007-04-26,Not Available,,Proprietary
Utah,128677,467237,266 WEST 100 NORTH,2009-05-18,YES,YES,YES,YES,2007-05-18,Same As Expected,3.0 - 4.0,Proprietary
Utah,127427,467239,831 EAST 340 SOUTH,2009-07-27,YES,YES,YES,YES,2007-07-27,Same As Expected,3.0 - 4.0,Proprietary
Utah,128527,467238,1124 WEST SOUTH JORDAN PARKWAY,2009-08-01,YES,YES,YES,YES,2007-08-01,Same As Expected,3.0 - 4.0,Proprietary
Utah,127827,467242,5284 SOUTH COMMERCE DRIVE,2010-02-28,YES,YES,YES,YES,2008-02-28,Same As Expected,3.0 - 4.0,Proprietary
Utah,128602,467243,1664 SOUTH DIXIE DRIVE,2010-03-05,YES,YES,YES,YES,2008-03-05,Same As Expected,3.0 - 4.0,Proprietary
Utah,128702,467245,6671 SOUTH REDWOOD ROAD,2010-04-08,YES,YES,YES,YES,2008-04-08,Same As Expected,3.0 - 4.0,Proprietary
Utah,128027,467248,493 SOUTH OREM BOULEVARD,2010-06-12,YES,YES,YES,YES,2008-06-12,Same As Expected,3.0 - 4.0,Proprietary
Utah,127702,467250,1133 NORTH MAIN STREET SUITE 300,2010-08-26,YES,YES,YES,YES,2008-08-26,Same As Expected,3.0 - 4.0,Proprietary
Utah,128002,467251,278 WEST CENTER STREET,2010-10-08,YES,YES,YES,YES,2008-10-08,Same As Expected,3.0 - 4.0,Proprietary
Utah,127602,467253,12272 SOUTH 800 EAST,2011-10-06,YES,YES,YES,YES,2009-10-06,Same As Expected,3.0 - 4.0,Proprietary
Utah,128252,467252,840 WEST 1700 SOUTH,2011-10-21,YES,YES,YES,YES,2009-10-21,Not Available,,Proprietary
Utah,127727,467254,209 WEST 300 NORTH,2012-02-11,YES,YES,YES,YES,2010-02-11,Same As Expected,3.0 - 4.0,Non - Profit Other
Utah,127502,467257,415 MEDICAL DRIVE A100,2012-10-06,YES,YES,YES,YES,2010-10-06,Same As Expected,3.0 - 4.0,Proprietary
Utah,128427,467313,1952 EAST 7000 SOUTH,2013-01-24,YES,YES,YES,YES,2011-01-24,Not Available,,Proprietary
Utah,127577,467316,1795 SOUTH CHELEMES WAY,2013-02-14,YES,YES,YES,YES,2011-02-14,Same As Expected,3.0 - 4.0,Proprietary
Utah,128652,467314,1020 WEST  ATHERTON DRIVE,2013-02-15,YES,YES,YES,YES,2011-02-15,Same As Expected,3.0 - 4.0,Proprietary
Utah,127602,467317,12401 S 450 E,2013-04-01,YES,YES,YES,YES,2011-04-01,Same As Expected,3.0 - 4.0,Non - Profit Private
Utah,128477,467321,43 WEST 9000 SOUTH,2013-05-25,YES,YES,YES,YES,2011-05-25,Not Available,,Proprietary
Utah,127502,467320,545 WEST 600 SOUTH,2013-06-03,YES,YES,YES,YES,2011-06-03,Same As Expected,3.0 - 4.0,Proprietary
Utah,128352,467322,352 DENVER STREET,2013-08-09,YES,YES,YES,YES,2011-08-09,Not Available,,Proprietary
Utah,128577,467323,672 WEST 400 SOUTH SUITE 2,2013-09-21,YES,YES,YES,YES,2011-09-21,Same As Expected,3.0 - 4.0,Proprietary
Utah,128627,467324,230 NORTH 1680 EAST,2013-10-30,YES,YES,YES,YES,2011-10-30,Not Available,,Proprietary
Utah,128552,467326,290 WEST CENTER STREET,2013-11-17,YES,YES,YES,YES,2011-11-17,Not Available,,Proprietary
Utah,128627,467327,491 EAST RIVERSIDE DRIVE,2013-12-27,YES,YES,YES,YES,2011-12-27,Same As Expected,3.0 - 4.0,Proprietary
Utah,128302,467329,888 EAST 3900 SOUTH,2014-04-20,YES,YES,YES,YES,2012-04-20,Not Available,,Proprietary
Utah,128452,467332,1220 EAST 3900 SOUTH,2014-05-15,YES,YES,YES,YES,2012-05-15,Same As Expected,3.0 - 4.0,Proprietary
Utah,128077,467331,1172 EAST 100 NORTH,2014-05-21,YES,YES,YES,YES,2012-05-21,Same As Expected,3.0 - 4.0,Proprietary
Utah,127852,467334,1106 EAST 6600 SOUTH,2014-07-26,YES,YES,YES,YES,2012-07-26,Same As Expected,3.0 - 4.0,Proprietary
Utah,127827,467335,835 EAST 4800 SOUTH,2014-11-19,YES,YES,YES,YES,2012-11-19,Same As Expected,3.0 - 4.0,Proprietary
Utah,128102,467338,2470 MARILYN DR,2014-12-30,YES,YES,YES,YES,2012-12-30,Not Available,,Proprietary
Utah,127502,467337,640 SOUTH 500 WEST,2014-12-31,YES,YES,YES,YES,2012-12-31,Same As Expected,3.0 - 4.0,Proprietary
Utah,127777,467336,7001 SOUTH 900 EAST SUITE 300,2015-01-16,YES,YES,YES,YES,2013-01-16,Not Available,,Proprietary
Utah,127552,487003,3-4 ESTATE THOMAS,2015-02-15,YES,YES,NO,YES,2013-02-15,Same As Expected,3.0 - 4.0,Proprietary
Utah,127827,467339,220 EAST 3900 SOUTH,2015-03-22,YES,YES,YES,YES,2013-03-22,Not Available,,Proprietary
Utah,128627,467340,1240 E 100 S,2015-08-15,YES,YES,YES,YES,2013-08-15,Not Available,,Proprietary
Utah,128277,467343,1940 SOUTH  1100 EAST,2016-05-30,YES,YES,YES,YES,2014-05-30,Not Available,,Proprietary
Utah,127877,467342,5292 SOUTH COLLEGE DRIVE,2016-07-22,YES,YES,YES,YES,2014-07-22,Not Available,,Proprietary
Utah,127502,467344,845 SOUTH MAIN STREET SUITE 7A,2016-08-25,YES,YES,YES,YES,2014-08-25,Not Available,,Proprietary
Utah,128477,467346,9176 SOUTH 300 WEST,2015-02-04,YES,YES,YES,YES,2015-02-04,Not Available,,Proprietary
Utah,127427,467348,636 EAST STATE RD,2015-04-22,YES,YES,YES,YES,2015-04-22,Not Available,,Proprietary
Utah,127477,467347,595 SOUTH OF US HIGHWAY 191,2015-05-29,YES,YES,YES,NO,2015-05-29,Not Available,,Proprietary
Utah,127652,467349,2180 EAST 4500 SOUTH,2015-07-20,YES,YES,YES,YES,2015-07-20,Not Available,,Proprietary
Utah,128052,467350,758 SOUTH 400 EAST,2015-10-19,YES,YES,YES,YES,2015-10-19,Not Available,,Proprietary
Utah,128627,467351,1240 EAST 100 SOUTH 18B,2015-11-23,YES,YES,YES,YES,2015-11-23,Not Available,,Proprietary
Utah,128727,467001,2830 SOUTH REDWOOD ROAD,1996-07-01,YES,YES,YES,YES,1966-07-01,Better Than Expected,4.5 - 5.0,Non - Profit Other
Utah,127977,467004,3776 WALL AVENUE,1996-07-01,YES,YES,YES,YES,1966-07-01,Better Than Expected,4.5 - 5.0,Non - Profit Private
