state,LocationNO,Certification_NO,Address,LicenseRenewalDate,Offers Nursing Care Services,Offers Physical Therapy Services,Offers Speech Pathology Services,Offers Home Health Aide Services,Date Certified,Service Quality,ServiceQualityRating,Type of Ownership
Pennsylvania,102802,397237,1860 CHARTER LANE SUITE 106,2004-07-03,YES,YES,YES,YES,1984-07-03,Better Than Expected,4.5 - 5.0,Proprietary
Pennsylvania,105927,397255,287 EDISON STREET,2004-07-06,YES,YES,YES,YES,1984-07-06,Same As Expected,3.0 - 4.0,Proprietary
Pennsylvania,101727,397248,406 BEATTY STREET,2004-07-25,YES,YES,YES,YES,1984-07-25,Worse Than Expected,1.0 - 2.5,Non - Profit Private
Pennsylvania,100827,397250,205 GRANDVIEW CORP PLACE SUITE 309,2004-08-16,YES,YES,YES,YES,1984-08-16,Same As Expected,3.0 - 4.0,Non - Profit Religious
Pennsylvania,105827,397266,406 WEST OAK STREET,2004-08-17,YES,YES,YES,YES,1984-08-17,Same As Expected,3.0 - 4.0,Non - Profit Other
Pennsylvania,104877,397259,1388 FREEPORT ROAD SUITE 101,2004-09-04,YES,YES,YES,YES,1984-09-04,Not Available,,Proprietary
Pennsylvania,104127,397265,9501 ROOSEVELT BLVD STE 300,2004-11-20,YES,YES,YES,YES,1984-11-20,Same As Expected,3.0 - 4.0,Non - Profit Other
Pennsylvania,104852,397278,3288 BABCOCK BLVD,2004-12-12,YES,YES,YES,YES,1984-12-12,Not Available,,Proprietary
Pennsylvania,100577,397272,6850 LOWS ROAD,2004-12-24,YES,YES,YES,YES,1984-12-24,Same As Expected,3.0 - 4.0,Proprietary
Pennsylvania,103352,397282,349 WEST STATE ST,2005-01-16,YES,YES,YES,YES,1985-01-16,Not Available,,Non - Profit Private
Pennsylvania,104952,397286,200 OVERLOOK DRIVE SUITE 235,2005-02-11,YES,YES,YES,YES,1985-02-11,Same As Expected,3.0 - 4.0,Proprietary
Pennsylvania,105202,397292,108 NASON DRIVE,2005-05-07,YES,YES,YES,YES,1985-05-07,Same As Expected,3.0 - 4.0,Proprietary
Pennsylvania,102077,397294,5830 MERIDIAN ROAD,2005-06-07,YES,YES,YES,YES,1985-06-07,Same As Expected,3.0 - 4.0,Non - Profit Private
Pennsylvania,103927,397400,121 BELL TOWER LANE,2005-06-21,YES,YES,YES,YES,1985-06-21,Same As Expected,3.0 - 4.0,Proprietary
Pennsylvania,102827,397401,480 NEW HOLLAND AVENUE BUILDING 8 STE 8101,2005-06-28,YES,YES,YES,YES,1985-06-28,Same As Expected,3.0 - 4.0,Proprietary
Pennsylvania,102677,397406,315 LOCUST STREET 1ST FLOOR SUITE,2005-07-17,YES,YES,YES,YES,1985-07-17,Worse Than Expected,1.0 - 2.5,Proprietary
Pennsylvania,105977,397413,1220 VALLEY FORGE RD 13,2005-08-06,YES,NO,NO,YES,1985-08-06,Not Available,,Proprietary
Pennsylvania,106302,397422,1065 HIGHWAY 315 SUITE 301,2005-09-06,YES,YES,YES,YES,1985-09-06,Same As Expected,3.0 - 4.0,Proprietary
Pennsylvania,101652,397427,1100 WEST HIGH STREET SUITE 105,2005-11-08,YES,YES,YES,YES,1985-11-08,Not Available,,Proprietary
Pennsylvania,103727,397436,1330 POWELL STREET SUITE 100,2006-01-23,YES,YES,YES,YES,1986-01-23,Same As Expected,3.0 - 4.0,Non - Profit Other
Pennsylvania,106427,397442,427 PARK PLACE,2006-04-01,YES,YES,YES,YES,1986-04-01,Same As Expected,3.0 - 4.0,Non - Profit Other
Pennsylvania,102377,397449,472 SOUTH POPLAR ST,2006-10-02,YES,YES,YES,YES,1986-10-02,Worse Than Expected,1.0 - 2.5,Proprietary
Pennsylvania,101452,397452,100 HOSPITAL AVENUE PO BOX 447,2006-10-09,YES,YES,YES,YES,1986-10-09,Same As Expected,3.0 - 4.0,Non - Profit Other
Pennsylvania,102377,397455,766 EAST BROAD ST,2006-12-22,YES,YES,YES,YES,1986-12-22,Same As Expected,3.0 - 4.0,Non - Profit Private
Pennsylvania,100552,397457,200 3RD STREET 1,2007-02-19,YES,YES,YES,YES,1987-02-19,Not Available,,Proprietary
Pennsylvania,105727,397458,1506 RAILROAD ST,2007-03-23,YES,YES,NO,YES,1987-03-23,Not Available,,Proprietary
Pennsylvania,102777,397466,239 SCHUYLER AVENUE,2007-04-22,YES,YES,YES,YES,1987-04-22,Same As Expected,3.0 - 4.0,Proprietary
Pennsylvania,100652,397472,1501 GRUNDY LANE SUITE 100,2007-07-02,YES,YES,YES,YES,1987-07-02,Same As Expected,3.0 - 4.0,Proprietary
Pennsylvania,101777,397471,300 WEST CHESTNUT STREET SUITE 204,2007-07-07,YES,YES,YES,YES,1987-07-07,Same As Expected,3.0 - 4.0,Non - Profit Private
Pennsylvania,102202,397456,4711 QUEEN AVENUE SUITE 101,2007-07-22,YES,NO,NO,YES,1987-07-22,Not Available,,Proprietary
Pennsylvania,106602,397474,1412 6TH AVENUE,2007-08-21,YES,YES,NO,YES,1987-08-21,Same As Expected,3.0 - 4.0,Proprietary
Pennsylvania,100552,397477,200 THIRD STREET,2008-05-18,YES,YES,YES,YES,1988-05-18,Same As Expected,3.0 - 4.0,Proprietary
Pennsylvania,101252,397478,269 ROUTE 6 WEST,2008-06-17,YES,YES,YES,YES,1988-06-17,Same As Expected,3.0 - 4.0,Non - Profit Private
Pennsylvania,102752,397481,550 SOUTH GODDARD BOULEVARD,2008-11-28,YES,NO,YES,NO,1988-11-28,Not Available,,Non - Profit Private
Pennsylvania,105402,397486,145 NORTH MAIN STREET,2009-06-15,YES,YES,NO,YES,1989-06-15,Same As Expected,3.0 - 4.0,Proprietary
Pennsylvania,106527,397495,1220 BROADCASTING ROAD SUITE 202,2005-08-20,YES,YES,YES,YES,1990-08-20,Same As Expected,3.0 - 4.0,Proprietary
Pennsylvania,104577,397500,209 13TH STREET,2006-04-18,YES,YES,YES,YES,1991-04-18,Same As Expected,3.0 - 4.0,Non - Profit Private
Pennsylvania,102777,397502,68 WEST BENNETT STREET,2006-04-24,YES,YES,YES,YES,1991-04-24,Same As Expected,3.0 - 4.0,Non - Profit Private
Pennsylvania,102427,397509,2921 EAST STATE STREET,2006-05-23,YES,YES,YES,YES,1991-05-23,Not Available,,Proprietary
Pennsylvania,104202,397505,6952 GERMANTOWN AVENUE 2ND FL,2006-06-17,YES,YES,YES,NO,1991-06-17,Not Available,,Non - Profit Private
Pennsylvania,106302,397510,328 SCOTT ST,2006-11-13,YES,YES,YES,YES,1991-11-13,Same As Expected,3.0 - 4.0,Proprietary
Pennsylvania,103502,397512,121 EAST 5TH ST PO BOX 383,2006-12-12,YES,YES,YES,YES,1991-12-12,Same As Expected,3.0 - 4.0,Proprietary
Pennsylvania,101527,397521,224 MAIN ST,2007-02-17,YES,YES,YES,YES,1992-02-17,Same As Expected,3.0 - 4.0,Proprietary
Pennsylvania,100452,397533,95 HIGHLAND AVENUE SUITE 170,2007-07-22,YES,YES,YES,NO,1992-07-22,Same As Expected,3.0 - 4.0,Proprietary
Pennsylvania,105602,397537,200 WEST SPROUL ROAD,2007-09-17,YES,YES,YES,YES,1992-09-17,Same As Expected,3.0 - 4.0,Non - Profit Other
Pennsylvania,105602,397547,530 BALTIMORE PK,2007-11-03,YES,YES,YES,YES,1992-11-03,Not Available,,Proprietary
Pennsylvania,102927,397559,85 NORTH LANSDOWNE AVENUE,2008-04-09,YES,YES,NO,YES,1993-04-09,Not Available,,Proprietary
Pennsylvania,104552,397562,160 NORTH CRAIG STREET OMEGA BLDG SUITE 118-120,2008-05-26,YES,YES,YES,YES,1993-05-26,Same As Expected,3.0 - 4.0,Proprietary
Pennsylvania,104802,397565,201 PENN CENTER BOULEVARD SUITE 115 BUILDING 1,2008-07-21,YES,NO,NO,YES,1993-07-21,Not Available,,Proprietary
Pennsylvania,105652,397564,1368 SOUTH ATHERTON STREET,2008-08-05,YES,YES,YES,NO,1993-08-05,Same As Expected,3.0 - 4.0,Proprietary
Pennsylvania,105802,397575,801 EAST BROAD STREET,2008-10-26,YES,YES,YES,YES,1993-10-26,Same As Expected,3.0 - 4.0,Non - Profit Other
Pennsylvania,106527,397578,2201 RIDGEWOOD ROAD SUITE 210,2008-12-15,YES,YES,YES,YES,1993-12-15,Same As Expected,3.0 - 4.0,Proprietary
Pennsylvania,101702,397583,8080 OLD YORK ROAD,2009-03-21,YES,NO,NO,YES,1994-03-21,Not Available,,Proprietary
Pennsylvania,102252,397585,3315 DERRY STREET,2009-04-20,YES,YES,YES,YES,1994-04-20,Same As Expected,3.0 - 4.0,Non - Profit Private
Pennsylvania,104327,397588,739 NORTH 24TH ST,2009-05-03,YES,YES,YES,YES,1994-05-03,Not Available,,Proprietary
Pennsylvania,100477,397587,207 WEST BROAD ST,2009-05-06,YES,YES,YES,YES,1994-05-06,Same As Expected,3.0 - 4.0,Proprietary
Pennsylvania,103702,397598,3409 WEST CHESTER PIKE SUITE 102,2009-07-13,YES,NO,NO,YES,1994-07-13,Not Available,,Proprietary
Pennsylvania,100727,397603,370 REED ROAD SUITE 319,2009-10-25,YES,YES,YES,YES,1994-10-25,Same As Expected,3.0 - 4.0,Proprietary
Pennsylvania,104802,397607,201 PENN CENTER BLVD STE 300,2009-10-26,YES,YES,YES,YES,1994-10-26,Same As Expected,3.0 - 4.0,Proprietary
Pennsylvania,102227,397605,2000 LINGLESTOWN ROAD SUITE 203,2009-11-02,YES,NO,NO,YES,1994-11-02,Not Available,,Proprietary
Pennsylvania,105252,397611,700 QUINCY AVENUE THIRD FLOOR,2009-12-06,YES,YES,YES,YES,1994-12-06,Same As Expected,3.0 - 4.0,Proprietary
Pennsylvania,106577,397616,3417 A CONCORD ROAD,2010-01-12,YES,YES,YES,YES,1995-01-12,Same As Expected,3.0 - 4.0,Proprietary
Pennsylvania,106252,397617,2127 SOUTH FIRST AVE,2010-01-20,YES,YES,YES,YES,1995-01-20,Same As Expected,3.0 - 4.0,Proprietary
Pennsylvania,102652,397622,261 OLD YORK ROAD SUITE 833,2010-02-06,YES,YES,YES,YES,1995-02-06,Same As Expected,3.0 - 4.0,Proprietary
Pennsylvania,100727,397623,1999 SPROUL ROAD SUITE 1,2010-02-14,YES,YES,YES,YES,1995-02-14,Not Available,,Proprietary
Pennsylvania,104927,397624,1145 BOWER HILL ROAD SUITE 201,2010-02-24,YES,YES,YES,YES,1995-02-24,Same As Expected,3.0 - 4.0,Proprietary
Pennsylvania,101452,397630,375 BEAVER DRIVE SUITE 300,2010-03-06,YES,NO,YES,YES,1995-03-06,Not Available,,Proprietary
Pennsylvania,104977,397626,400 ROUTE 315 SUITE D,2010-03-14,YES,YES,YES,YES,1995-03-14,Same As Expected,3.0 - 4.0,Proprietary
Pennsylvania,102727,397631,628 NORTH FRALEY STREET,2010-03-17,YES,YES,YES,YES,1995-03-17,Same As Expected,3.0 - 4.0,Non - Profit Private
Pennsylvania,105327,397636,300 NORTHPOINTE CIRCLE SUITE 201,2010-04-27,YES,YES,YES,YES,1995-04-27,Worse Than Expected,1.0 - 2.5,Non - Profit Other
Pennsylvania,105027,397302,13 ARMAND HAMMER BLVD SUITE 201,2010-06-21,YES,YES,YES,YES,1995-06-21,Same As Expected,3.0 - 4.0,Proprietary
Pennsylvania,104427,397637,2824  COTTMAN AVENUE SUITE 5,2010-06-27,YES,YES,NO,YES,1995-06-27,Not Available,,Non - Profit Private
Pennsylvania,100852,397638,163 FALLBROOK ST,2010-07-07,YES,YES,YES,YES,1995-07-07,Same As Expected,3.0 - 4.0,Proprietary
Pennsylvania,102902,397644,1051 COUNTY LINE RD PO BX 436,2010-08-08,YES,YES,NO,YES,1995-08-08,Same As Expected,3.0 - 4.0,Proprietary
Pennsylvania,101452,397647,127 NORTH BRADY STREET STE B,2010-09-06,YES,YES,YES,YES,1995-09-06,Not Available,,Proprietary
Pennsylvania,104077,397643,190 NORTH INDEPENDENCE MALL WEST SUITE 701,2010-09-07,YES,YES,YES,YES,1995-09-07,Same As Expected,3.0 - 4.0,Proprietary
Pennsylvania,102352,397645,28 WEST EAGLE ROAD SUITE 201,2010-09-11,YES,YES,YES,YES,1995-09-11,Same As Expected,3.0 - 4.0,Proprietary
Pennsylvania,103977,397646,128 WEST GIRARD AVE,2010-09-12,YES,NO,NO,YES,1995-09-12,Not Available,,Proprietary
Pennsylvania,100352,397650,2920 OLGA AVENUE,2010-09-15,YES,YES,YES,YES,1995-09-15,Same As Expected,3.0 - 4.0,Proprietary
Pennsylvania,100977,397653,5 CHRISTY DRIVE SUITE 104,2010-10-05,YES,YES,NO,YES,1995-10-05,Same As Expected,3.0 - 4.0,Proprietary
Pennsylvania,103302,397655,704 NORTH MAIN STREET,2010-11-09,YES,YES,YES,YES,1995-11-09,Worse Than Expected,1.0 - 2.5,Non - Profit Private
Pennsylvania,102427,397654,56 DUTCH LANE,2010-11-14,YES,YES,NO,YES,1995-11-14,Not Available,,Proprietary
Pennsylvania,103402,397613,3950 BRODHEAD ROAD SUITE 300,2010-11-15,YES,YES,YES,YES,1995-11-15,Worse Than Expected,1.0 - 2.5,Proprietary
Pennsylvania,104177,397658,10890 BUSTLETON AVE STE 211,2011-01-05,YES,YES,YES,YES,1996-01-05,Same As Expected,3.0 - 4.0,Proprietary
Pennsylvania,101927,397662,940 SCRANTON CARBONDALE HIGHWAY,2011-02-28,YES,YES,YES,YES,1996-02-28,Same As Expected,3.0 - 4.0,Proprietary
Pennsylvania,103427,397666,612 PARK AVENUE,2011-03-06,YES,YES,YES,YES,1996-03-06,Same As Expected,3.0 - 4.0,Proprietary
Pennsylvania,105477,397663,601 WEST MAIN STREET SUITE 1,2011-03-15,YES,NO,NO,YES,1996-03-15,Not Available,,Proprietary
Pennsylvania,105877,397668,351 EAST STREET ROAD,2011-03-26,YES,YES,YES,YES,1996-03-26,Same As Expected,3.0 - 4.0,Proprietary
Pennsylvania,103552,397672,160 CHAD ROAD,2011-05-16,YES,YES,NO,YES,1996-05-16,Not Available,,Proprietary
Pennsylvania,104952,397675,2080 NORTH TOWNSHIP BOULEVARD,2011-06-11,YES,YES,YES,YES,1996-06-11,Same As Expected,3.0 - 4.0,Proprietary
Pennsylvania,101602,397674,573 BRADDOCK AVE FLOOR 2,2011-06-20,YES,YES,YES,YES,1996-06-20,Not Available,,Proprietary
Pennsylvania,104752,397677,1501 REEDSDALE ST STE 4002,2011-06-28,YES,NO,NO,YES,1996-06-28,Not Available,,Proprietary
Pennsylvania,100077,397679,1251 SOUTH CEDAR CREST BLVD STE 112B,2011-07-11,YES,YES,YES,YES,1996-07-11,Not Available,,Proprietary
Pennsylvania,103252,397698,214 PEACH ORCHARD ROAD,2011-12-05,YES,YES,YES,NO,1996-12-05,Same As Expected,3.0 - 4.0,Non - Profit Other
Pennsylvania,103027,397716,3 LEMOYNE DRIVE,2011-12-18,YES,YES,YES,YES,1996-12-18,Same As Expected,3.0 - 4.0,Proprietary
Pennsylvania,104252,397705,461 NORTH 3RD STREET 5TH FLOOR,2012-04-16,YES,YES,NO,YES,1997-04-16,Not Available,,Proprietary
Pennsylvania,103477,397709,4113 BIRNEY AVENUE SUITE 6,2012-06-12,YES,YES,NO,YES,1997-06-12,Same As Expected,3.0 - 4.0,Proprietary
Pennsylvania,106077,397710,192 WEST CHESTNUT STREET,2012-07-10,YES,YES,NO,YES,1997-07-10,Same As Expected,3.0 - 4.0,Proprietary
Pennsylvania,105977,397706,1288 VALLEY FORGE RD BOX 911,2012-07-11,YES,NO,NO,YES,1997-07-11,Not Available,,Proprietary
Pennsylvania,106452,397711,3205 SKIPPACK PIKE PO BOX 670,2012-07-22,YES,YES,YES,YES,1997-07-22,Not Available,,Non - Profit Private
Pennsylvania,102652,397712,261 OLD YORK ROAD SUITE 318,2012-08-07,YES,YES,YES,YES,1997-08-07,Same As Expected,3.0 - 4.0,Non - Profit Private
Pennsylvania,101577,397714,1119 BROADWAY STREET,2012-08-25,YES,YES,YES,YES,1997-08-25,Same As Expected,3.0 - 4.0,Proprietary
Pennsylvania,106652,397713,302 NORTH 5TH STREET,2012-08-27,YES,YES,YES,YES,1997-08-27,Same As Expected,3.0 - 4.0,Proprietary
Pennsylvania,100052,397715,402 WEST CHEW STREET,2012-09-12,YES,YES,YES,YES,1997-09-12,Same As Expected,3.0 - 4.0,Non - Profit Religious
Pennsylvania,103377,397307,111 EAST CATHARINE STREET SUITE 2400,2013-04-30,YES,YES,YES,YES,1998-04-30,Same As Expected,3.0 - 4.0,Non - Profit Private
Pennsylvania,100802,397717,613 NORTH PIKE ROAD,2013-05-28,YES,YES,YES,YES,1998-05-28,Worse Than Expected,1.0 - 2.5,Non - Profit Private
Pennsylvania,100077,397722,317 SOUTH CEDAR CREST BLVD,2013-08-19,YES,NO,NO,YES,1998-08-19,Not Available,,Proprietary
Pennsylvania,102777,397726,601 WYOMING AVE,2013-09-01,YES,YES,YES,YES,1998-09-01,Same As Expected,3.0 - 4.0,Proprietary
Pennsylvania,101327,397718,109 WOODBINE LANE,2014-02-05,YES,YES,YES,YES,1999-02-05,Worse Than Expected,1.0 - 2.5,Non - Profit Private
Pennsylvania,102777,397733,210 DIVISION STREET,2014-02-23,YES,YES,YES,YES,1999-02-23,Same As Expected,3.0 - 4.0,Proprietary
Pennsylvania,101277,397728,607 STATE STREET,2014-05-11,YES,YES,YES,YES,1999-05-11,Same As Expected,3.0 - 4.0,Proprietary
Pennsylvania,102177,397740,364 MAPLE AVENUE,2014-12-16,YES,NO,NO,YES,1999-12-16,Not Available,,Proprietary
Pennsylvania,105177,397742,250 WEST MAIN STREET,2002-05-23,YES,YES,YES,YES,2000-05-23,Same As Expected,3.0 - 4.0,Proprietary
Pennsylvania,104802,397743,3424 WILLIAM PENN HIGHWAY #220,2002-07-19,YES,YES,YES,YES,2000-07-19,Not Available,,Proprietary
Pennsylvania,102802,397744,1860 CHARTER LANE SUITE 208,2002-08-11,YES,NO,NO,YES,2000-08-11,Not Available,,Proprietary
Pennsylvania,101952,397747,1200 BUSTLETON PIKE SUITE 14,2002-09-20,YES,YES,YES,YES,2000-09-20,Same As Expected,3.0 - 4.0,Proprietary
Pennsylvania,101827,397736,2206 W 15TH STREET,2002-09-28,YES,YES,YES,YES,2000-09-28,Same As Expected,3.0 - 4.0,Proprietary
Pennsylvania,100077,397748,3136 HAMILTON BLVD SUITE 104,2002-10-13,YES,NO,NO,YES,2000-10-13,Not Available,,Proprietary
Pennsylvania,101877,397310,3204 STATE STREET SUITE B,2003-07-30,YES,YES,YES,YES,2001-07-30,Not Available,,Proprietary
Pennsylvania,101952,397754,826 BUSTLETON PIKE SUITE 104,2003-08-07,YES,YES,YES,YES,2001-08-07,Same As Expected,3.0 - 4.0,Proprietary
Pennsylvania,102277,397751,4800 LINGLESTOWN ROAD SUITE 200,2003-08-23,YES,NO,NO,YES,2001-08-23,Not Available,,Proprietary
Pennsylvania,104777,397759,3912 LIBRARY ROAD SUITE 201,2003-09-06,YES,YES,YES,YES,2001-09-06,Same As Expected,3.0 - 4.0,Proprietary
Pennsylvania,105652,397756,1631 SOUTH ATHERTON STREET SUITE 201,2003-11-15,YES,NO,NO,YES,2001-11-15,Not Available,,Proprietary
Pennsylvania,100152,397761,881 MARCON BLVD UNIT 3700,2004-01-18,YES,YES,YES,YES,2002-01-18,Same As Expected,3.0 - 4.0,Proprietary
Pennsylvania,101827,397760,2820 W 3RD ST STE 8 EBCO PARK,2004-01-28,YES,YES,YES,YES,2002-01-28,Not Available,,Proprietary
Pennsylvania,102527,397764,AIRPORT OFFICE & PROF CENTER BLDG 2  OFFICE 223,2004-04-03,YES,YES,YES,YES,2002-04-03,Same As Expected,3.0 - 4.0,Proprietary
Pennsylvania,102502,397766,55 BUCK ROAD SUITE 9,2004-04-04,YES,YES,NO,YES,2002-04-04,Not Available,,Proprietary
Pennsylvania,103452,397763,300 OXFORD DRIVE SUITE 410,2004-07-31,YES,NO,NO,YES,2002-07-31,Not Available,,Proprietary
Pennsylvania,100927,397767,CARNEGIE OFFICE PARK BLDG 2,2004-08-13,YES,YES,YES,YES,2002-08-13,Same As Expected,3.0 - 4.0,Proprietary
Pennsylvania,102252,397770,750 EAST PARK DRIVE 1ST FLOOR,2004-08-21,YES,YES,YES,YES,2002-08-21,Same As Expected,3.0 - 4.0,Non - Profit Private
Pennsylvania,101502,397774,113 WEST DRINKER STREET,2004-08-22,YES,YES,YES,YES,2002-08-22,Same As Expected,3.0 - 4.0,Proprietary
