state,LocationNO,Certification_NO,Address,LicenseRenewalDate,Offers Nursing Care Services,Offers Physical Therapy Services,Offers Speech Pathology Services,Offers Home Health Aide Services,Date Certified,Service Quality,ServiceQualityRating,Type of Ownership
West Virginia,136027,517076,306 STANAFORD ROAD,2008-11-18,YES,YES,NO,NO,1988-11-18,Same As Expected,3.0 - 4.0,Non - Profit Other
West Virginia,136877,517800,109 WABASH AVENUE,2009-07-01,YES,YES,NO,NO,1989-07-01,Same As Expected,3.0 - 4.0,Government - State/ County
West Virginia,136702,517810,5000 GREENBAG ROAD MOUNTAINEER MALL SUITE F8,2009-07-01,YES,YES,YES,YES,1989-07-01,Same As Expected,3.0 - 4.0,Proprietary
West Virginia,136477,517813,718 W MAIN STREET,2005-01-04,YES,YES,NO,YES,1990-01-04,Same As Expected,3.0 - 4.0,Government - Local
West Virginia,136927,517805,516 WEST MAIN STREET,2005-04-18,YES,YES,YES,YES,1990-04-18,Same As Expected,3.0 - 4.0,Proprietary
West Virginia,136052,517081,261 MERCER MALL ROAD SUITE 500,2005-06-03,YES,YES,YES,YES,1990-06-03,Same As Expected,3.0 - 4.0,Proprietary
West Virginia,136052,517082,3140 EAST CUMBERLAND ROAD SUITE 101,2005-07-17,YES,YES,NO,YES,1990-07-17,Same As Expected,3.0 - 4.0,Proprietary
West Virginia,136802,517086,249 CLARK STREET,2008-02-11,YES,YES,YES,YES,1993-02-11,Better Than Expected,4.5 - 5.0,Proprietary
West Virginia,136827,517087,39 12TH STREET,2008-04-21,YES,YES,YES,YES,1993-04-21,Same As Expected,3.0 - 4.0,Proprietary
West Virginia,136227,517092,414 GREENWAY AVENUE SUITE 201,2010-01-10,YES,YES,YES,YES,1995-01-10,Same As Expected,3.0 - 4.0,Proprietary
West Virginia,136252,517097,260 MALL ROAD #0809,2010-04-06,YES,YES,YES,YES,1995-04-06,Worse Than Expected,1.0 - 2.5,Proprietary
West Virginia,136727,517098,1111 VAN VOORHIS ROAD SUITE 2,2010-06-08,YES,YES,YES,YES,1995-06-08,Same As Expected,3.0 - 4.0,Proprietary
West Virginia,136727,517100,511 BURROUGHS STREET SUITE 102,2010-08-03,YES,YES,YES,YES,1995-08-03,Same As Expected,3.0 - 4.0,Proprietary
West Virginia,137177,517102,58 16TH STREET 5TH FLOOR,2010-10-19,YES,YES,YES,YES,1995-10-19,Same As Expected,3.0 - 4.0,Non - Profit Other
West Virginia,137152,517104,456 SUITE B MARKET PLACE MALL,2010-11-02,YES,YES,NO,YES,1995-11-02,Same As Expected,3.0 - 4.0,Non - Profit Private
West Virginia,136552,517111,59 RULAND ROAD UNIT H,2011-09-05,YES,YES,YES,YES,1996-09-05,Same As Expected,3.0 - 4.0,Non - Profit Other
West Virginia,136302,517113,1325 LOCUST AVENUE FLOOR 4A,2011-11-21,YES,YES,YES,YES,1996-11-21,Same As Expected,3.0 - 4.0,Proprietary
West Virginia,136827,517114,1601 GARFIELD AVENUE,2012-02-01,YES,YES,YES,YES,1997-02-01,Better Than Expected,4.5 - 5.0,Proprietary
West Virginia,136202,517115,2345 CHESTERFIELD AVENUE SUITE 201,2012-03-13,YES,YES,YES,YES,1997-03-13,Same As Expected,3.0 - 4.0,Proprietary
West Virginia,137102,517118,601 COLLIERS WAY,2012-08-20,YES,YES,YES,YES,1997-08-20,Worse Than Expected,1.0 - 2.5,Non - Profit Private
West Virginia,137052,517120,800 BROAD STREET,2014-01-01,YES,YES,YES,YES,1999-01-01,Same As Expected,3.0 - 4.0,Proprietary
West Virginia,136752,517122,5007 MID ATLANTIC DRIVE,2003-01-19,YES,YES,YES,YES,2001-01-19,Same As Expected,3.0 - 4.0,Proprietary
West Virginia,136027,517125,112 MELLON STREET,2005-09-16,YES,YES,NO,YES,2003-09-16,Worse Than Expected,1.0 - 2.5,Proprietary
West Virginia,136527,517126,5187 US ROUTE 60 E,2005-09-16,YES,YES,YES,YES,2003-09-16,Same As Expected,3.0 - 4.0,Proprietary
West Virginia,136127,517127,211 6TH STREET W,2007-06-08,YES,YES,NO,YES,2005-06-08,Same As Expected,3.0 - 4.0,Non - Profit Religious
West Virginia,137202,517128,155 E 2ND AVENUE,2007-06-15,YES,YES,NO,YES,2005-06-15,Same As Expected,3.0 - 4.0,Non - Profit Religious
West Virginia,136002,517129,6354 US ROUTE 60 EAST SUITE 11,2007-08-19,YES,YES,YES,YES,2005-08-19,Same As Expected,3.0 - 4.0,Proprietary
West Virginia,136377,517130,672 COURT STREET,2007-10-14,YES,YES,NO,YES,2005-10-14,Same As Expected,3.0 - 4.0,Proprietary
West Virginia,136977,517132,322 6TH AVENUE,2008-07-27,YES,YES,YES,YES,2006-07-27,Worse Than Expected,1.0 - 2.5,Non - Profit Private
West Virginia,137027,517133,20 WILLIAMS DRIVE SUITE 1,2009-05-16,YES,YES,YES,YES,2007-05-16,Same As Expected,3.0 - 4.0,Proprietary
West Virginia,136152,517134,PO BOX 4304,2009-09-19,YES,YES,YES,YES,2007-09-19,Same As Expected,3.0 - 4.0,Non - Profit Private
West Virginia,136627,517135,113 LB&T WAY,2010-09-10,YES,YES,NO,YES,2008-09-10,Worse Than Expected,1.0 - 2.5,Non - Profit Private
West Virginia,136777,517136,1601 SECOND STREET,2013-07-11,YES,YES,NO,YES,2011-07-11,Not Available,,Proprietary
West Virginia,137177,517137,520 NATIONAL ROAD,2014-08-28,YES,YES,YES,YES,2012-08-28,Same As Expected,3.0 - 4.0,Proprietary
West Virginia,136802,517138,299 1/2 NORTH STATE ROUTE 2,2016-04-09,YES,YES,YES,YES,2014-04-09,Not Available,,Proprietary
West Virginia,137102,517139,210 THREE SPRINGS DRIVE SUITE 2,2016-04-16,YES,YES,YES,YES,2014-04-16,Same As Expected,3.0 - 4.0,Proprietary
West Virginia,136902,517140,2413 JACKSON AVENUE,2015-01-27,YES,YES,NO,YES,2015-01-27,Not Available,,Non - Profit Private
West Virginia,136352,517141,753 MAIN STREET SUITE B,2015-06-17,YES,YES,NO,YES,2015-06-17,Not Available,,Non - Profit Religious
West Virginia,136677,517143,143-2 AIKENS CENTERS,2016-07-15,YES,YES,YES,YES,2016-07-15,Not Available,,Proprietary
West Virginia,136327,517011,1322 LOCUST AVENUE,1996-07-01,YES,YES,YES,YES,1966-07-01,Same As Expected,3.0 - 4.0,Non - Profit Private
