state,LocationNO,Certification_NO,Address,LicenseRenewalDate,Offers Nursing Care Services,Offers Physical Therapy Services,Offers Speech Pathology Services,Offers Home Health Aide Services,Date Certified,Service Quality,ServiceQualityRating,Type of Ownership
Wisconsin,135227,527194,1181 N 4TH AVENUE,2008-06-28,YES,YES,NO,YES,1988-06-28,Better Than Expected,4.5 - 5.0,Proprietary
Wisconsin,135527,527195,801 OAK STREET,2008-06-29,YES,YES,YES,YES,1988-06-29,Same As Expected,3.0 - 4.0,Non - Profit Other
Wisconsin,134702,527198,1050 DIVISION ST,2009-01-05,YES,YES,NO,YES,1989-01-05,Same As Expected,3.0 - 4.0,Non - Profit Other
Wisconsin,134527,527201,2180 W BELTLINE HWY,2009-06-12,YES,YES,YES,YES,1989-06-12,Same As Expected,3.0 - 4.0,Proprietary
Wisconsin,133802,527206,270 E MARQUETTE ST,2005-03-23,YES,YES,YES,YES,1990-03-23,Same As Expected,3.0 - 4.0,Non - Profit Private
Wisconsin,135927,527207,10150 W NATIONAL AVE  SUITE 300,2005-05-04,YES,YES,YES,YES,1990-05-04,Same As Expected,3.0 - 4.0,Proprietary
Wisconsin,135252,527208,133 N LAKE AVE,2005-06-21,YES,YES,YES,YES,1990-06-21,Same As Expected,3.0 - 4.0,Non - Profit Other
Wisconsin,135102,527212,318 N ROCHESTER ST,2005-12-12,YES,YES,YES,YES,1990-12-12,Same As Expected,3.0 - 4.0,Proprietary
Wisconsin,135977,527215,328 NORTH MAIN ST,2006-06-04,YES,YES,YES,YES,1991-06-04,Same As Expected,3.0 - 4.0,Proprietary
Wisconsin,135402,527218,1864 N STEVENS ST,2006-12-11,YES,YES,YES,YES,1991-12-11,Better Than Expected,4.5 - 5.0,Proprietary
Wisconsin,134652,527219,925 PINE BEACH RD,2007-01-16,YES,YES,YES,YES,1992-01-16,Same As Expected,3.0 - 4.0,Non - Profit Religious
Wisconsin,134777,527220,2030 PINEHURST DR,2007-03-13,YES,YES,YES,YES,1992-03-13,Worse Than Expected,1.0 - 2.5,Government - State/ County
Wisconsin,133677,527225,1601 BEASER AVE,2007-08-27,YES,YES,YES,YES,1992-08-27,Same As Expected,3.0 - 4.0,Proprietary
Wisconsin,135677,527227,705 ARENA DRIVE,2007-11-13,YES,YES,YES,YES,1992-11-13,Same As Expected,3.0 - 4.0,Non - Profit Other
Wisconsin,133977,527233,1145 WEST MAIN ST  STE 205,2008-04-20,YES,YES,YES,YES,1993-04-20,Better Than Expected,4.5 - 5.0,Proprietary
Wisconsin,134202,527234,2551 CONTINENTAL COURT  SUITE 2,2008-05-17,YES,NO,NO,YES,1993-05-17,Not Available,,Proprietary
Wisconsin,135877,527235,9800 WEST BLUEMOUND RD,2008-06-04,YES,YES,YES,YES,1993-06-04,Not Available,,Proprietary
Wisconsin,135827,527237,2402 GRAND AVE,2008-06-30,YES,YES,YES,YES,1993-06-30,Better Than Expected,4.5 - 5.0,Proprietary
Wisconsin,135027,527238,1233 NORTH MAYFAIR RD  SUITE 100,2008-09-15,YES,YES,YES,YES,1993-09-15,Same As Expected,3.0 - 4.0,Proprietary
Wisconsin,135927,527240,10827 WEST LINCOLN AVE,2008-12-13,YES,YES,YES,YES,1993-12-13,Not Available,,Proprietary
Wisconsin,134502,527245,2970 CHAPEL VALLEY RD  STE 203,2009-09-23,YES,YES,YES,YES,1994-09-23,Same As Expected,3.0 - 4.0,Non - Profit Private
Wisconsin,134402,527247,1000 WEST COLLEGE AVE,2010-01-24,YES,NO,NO,YES,1995-01-24,Not Available,,Non - Profit Private
Wisconsin,135902,527248,1551 SOUTH 108TH ST,2010-10-12,YES,YES,NO,YES,1995-10-12,Same As Expected,3.0 - 4.0,Proprietary
Wisconsin,135352,527249,5200 WASHINGTON AVE  STE 227,2011-04-03,YES,NO,NO,YES,1996-04-03,Not Available,,Non - Profit Private
Wisconsin,135477,527252,38 5TH AVE,2011-06-24,YES,YES,NO,YES,1996-06-24,Same As Expected,3.0 - 4.0,Proprietary
Wisconsin,134852,527255,5818 W BLUEMOUND ROAD,2011-09-04,YES,NO,NO,YES,1996-09-04,Not Available,,Proprietary
Wisconsin,134752,527261,406 TECHNOLOGY DR E   NO B,2011-09-19,YES,NO,NO,YES,1996-09-19,Not Available,,Proprietary
Wisconsin,134852,527256,811 NORTH HAWLEY RD,2011-09-20,YES,YES,YES,YES,1996-09-20,Not Available,,Proprietary
Wisconsin,135902,527257,1126 S 70TH ST  SUITE N104,2011-10-24,YES,NO,NO,YES,1996-10-24,Not Available,,Proprietary
Wisconsin,134452,527258,130 W ELM ST,2011-11-25,YES,YES,YES,YES,1996-11-25,Same As Expected,3.0 - 4.0,Proprietary
Wisconsin,135477,527262,113 4TH AVE,2011-12-24,YES,YES,YES,YES,1996-12-24,Same As Expected,3.0 - 4.0,Proprietary
Wisconsin,135277,527263,2805 HUNTERS TRAIL,2012-01-30,YES,YES,YES,YES,1997-01-30,Worse Than Expected,1.0 - 2.5,Non - Profit Religious
Wisconsin,134477,527266,222 N MIDVALE BLVD  SUITE 27,2012-04-15,YES,NO,NO,YES,1997-04-15,Not Available,,Proprietary
Wisconsin,135577,527268,900 RIDGE ST,2012-06-24,YES,YES,YES,YES,1997-06-24,Same As Expected,3.0 - 4.0,Non - Profit Other
Wisconsin,134652,527272,3900 HALL AVE  SUITE A,2014-05-24,YES,NO,NO,YES,1999-05-24,Not Available,,Proprietary
Wisconsin,134202,527302,931 DISCOVERY ROAD,2014-08-19,YES,YES,NO,YES,1999-08-19,Same As Expected,3.0 - 4.0,Non - Profit Private
Wisconsin,133852,527273,17100 W BLUEMOUND RD  SUITE 200,2002-04-17,YES,NO,NO,YES,2000-04-17,Not Available,,Proprietary
Wisconsin,135652,527275,425 MANOR DRIVE,2003-10-09,YES,YES,YES,YES,2001-10-09,Same As Expected,3.0 - 4.0,Proprietary
Wisconsin,134952,527279,5678 W BROWN DEER RD  STE 200,2004-08-07,YES,NO,NO,YES,2002-08-07,Not Available,,Proprietary
Wisconsin,133852,527280,14665 W LISBON RD  STE 1B,2004-10-07,YES,YES,NO,YES,2002-10-07,Not Available,,Proprietary
Wisconsin,134377,527281,1425 B STATE HIGHWAY 16,2005-03-18,YES,YES,NO,YES,2003-03-18,Same As Expected,3.0 - 4.0,Proprietary
Wisconsin,135152,527282,2775 S MOORLAND RD  SUITE 203,2005-04-25,YES,YES,YES,YES,2003-04-25,Same As Expected,3.0 - 4.0,Proprietary
Wisconsin,135002,527283,5423 NORTH 118TH COURT,2005-06-09,YES,YES,YES,YES,2003-06-09,Not Available,,Proprietary
Wisconsin,135877,527287,933 MAYFAIR RD  SUITE 201,2006-02-18,YES,NO,NO,YES,2004-02-18,Not Available,,Proprietary
Wisconsin,134577,527290,5752 TOKAY BLVD   SUITE 500,2007-08-11,YES,NO,NO,YES,2005-08-11,Not Available,,Proprietary
Wisconsin,134302,527291,625 COMMERCE DR SUITE 200,2007-09-06,YES,YES,YES,YES,2005-09-06,Same As Expected,3.0 - 4.0,Proprietary
Wisconsin,134877,527296,7101 WEST CAPITAL DRIVE,2008-10-09,YES,NO,NO,YES,2006-10-09,Not Available,,Proprietary
Wisconsin,133702,527297,711 ANDERSON ST  LOWER LEVEL,2008-10-16,YES,YES,YES,YES,2006-10-16,Not Available,,Proprietary
Wisconsin,133827,527298,711 WEST ADAMS ST,2008-10-27,YES,YES,YES,YES,2006-10-27,Same As Expected,3.0 - 4.0,Non - Profit Other
Wisconsin,133877,527299,325 N CORPORATE DR  SUITE 260,2009-07-03,YES,YES,YES,YES,2007-07-03,Same As Expected,3.0 - 4.0,Proprietary
Wisconsin,135952,527303,5505 COUNTY ROAD Z,2009-09-27,YES,YES,YES,YES,2007-09-27,Better Than Expected,4.5 - 5.0,Non - Profit Religious
Wisconsin,134227,527304,5307 S 92ND ST  SUITE 235,2010-10-20,YES,YES,YES,YES,2008-10-20,Not Available,,Proprietary
Wisconsin,134927,527305,8400 W CAPITOL DR,2010-12-29,YES,YES,YES,YES,2008-12-29,Not Available,,Proprietary
Wisconsin,135502,527307,1333 COLLEGE AVE  STE A,2011-09-29,YES,YES,YES,YES,2009-09-29,Not Available,,Proprietary
Wisconsin,134177,527308,2120 SOUTH RIDGE ROAD,2012-02-13,YES,YES,YES,YES,2010-02-13,Not Available,,Proprietary
Wisconsin,135552,527309,719 NEVADA STREET,2012-06-02,YES,YES,NO,YES,2010-06-02,Same As Expected,3.0 - 4.0,Non - Profit Religious
Wisconsin,134077,527312,1028 SOUTH MAIN ST  SUITE C,2013-04-07,YES,YES,YES,YES,2011-04-07,Same As Expected,3.0 - 4.0,Proprietary
Wisconsin,134127,527313,W175 N11117 STONEWOOD DR  STE 100,2013-04-11,YES,YES,YES,YES,2011-04-11,Better Than Expected,4.5 - 5.0,Proprietary
Wisconsin,134252,527314,1121 E SUMNER ST  SUITE B,2013-05-02,YES,YES,YES,YES,2011-05-02,Same As Expected,3.0 - 4.0,Proprietary
Wisconsin,134902,527315,7402 WEST DERBY PLACE  SUITE A,2013-09-22,YES,YES,YES,YES,2011-09-22,Not Available,,Proprietary
Wisconsin,133852,527317,13255 W BLUEMOUND RD  STE 103,2015-09-09,YES,YES,YES,YES,2013-09-09,Same As Expected,3.0 - 4.0,Proprietary
Wisconsin,135927,527318,2514 S 102ND ST  SUITE 160C,2016-08-18,YES,YES,YES,YES,2014-08-18,Not Available,,Proprietary
Wisconsin,134277,527319,625 WALNUT RIDGE DR  SUITE 104,2016-11-25,YES,YES,NO,YES,2014-11-25,Not Available,,Proprietary
Wisconsin,134477,527320,702 N BLACKHAWK AVE  STE 215,2015-05-04,YES,NO,NO,YES,2015-05-04,Not Available,,Proprietary
Wisconsin,135177,527321,1125 NORTH WESTFIELD STREET,2015-09-14,YES,YES,YES,YES,2015-09-14,Not Available,,Non - Profit Religious
Wisconsin,134952,527322,7929 N 76TH STREET,2016-01-22,YES,YES,YES,YES,2016-01-22,Not Available,,Proprietary
Wisconsin,135052,527001,11333 W NATIONAL AVE,1996-07-01,YES,YES,YES,YES,1966-07-01,Same As Expected,3.0 - 4.0,Non - Profit Private
Wisconsin,135127,527009,816 WEST WINNECONNE AVE,1996-07-01,YES,YES,YES,YES,1966-07-01,Same As Expected,3.0 - 4.0,Non - Profit Religious
Wisconsin,133652,527010,3000 E COLLEGE AVE  STE A,1996-07-01,YES,YES,YES,YES,1966-07-01,Same As Expected,3.0 - 4.0,Non - Profit Other
Wisconsin,135802,527016,520 N 32ND AVENUE,1996-07-01,YES,YES,YES,YES,1966-07-01,Better Than Expected,4.5 - 5.0,Non - Profit Private
Wisconsin,134327,527018,901 MINERAL POINT AVE,1996-07-01,YES,YES,YES,YES,1966-07-01,Same As Expected,3.0 - 4.0,Non - Profit Other
Wisconsin,133927,527019,711 N BRIDGE ST  ROOM 121,1996-07-01,YES,YES,YES,YES,1966-07-01,Same As Expected,3.0 - 4.0,Government - State/ County
Wisconsin,134352,527024,600 52ND ST  STE 300,1996-07-01,YES,YES,YES,YES,1966-07-01,Same As Expected,3.0 - 4.0,Non - Profit Other
Wisconsin,134452,527027,111 S JEFFERSON ST,1996-07-01,YES,YES,YES,YES,1966-07-01,Same As Expected,3.0 - 4.0,Government - State/ County
Wisconsin,135377,527045,1051 CLARK STREET,1997-01-12,YES,YES,YES,YES,1967-01-12,Same As Expected,3.0 - 4.0,Government - State/ County
