state,LocationNO,Certification_NO,Address,LicenseRenewalDate,Offers Nursing Care Services,Offers Physical Therapy Services,Offers Speech Pathology Services,Offers Home Health Aide Services,Date Certified,Service Quality,ServiceQualityRating,Type of Ownership
Louisiana,56577,197179,2325 SEVERN AVE SUITE 5,2005-02-26,YES,YES,YES,YES,1985-02-26,Same As Expected,3.0 - 4.0,Proprietary
Louisiana,57427,197178,1327 STELLY LANE SUITE 1,2005-03-28,YES,YES,YES,YES,1985-03-28,Worse Than Expected,1.0 - 2.5,Non - Profit Private
Louisiana,55727,197183,1808 HWY 190 W  SUITE G,2005-04-15,YES,YES,YES,YES,1985-04-15,Same As Expected,3.0 - 4.0,Proprietary
Louisiana,57077,197181,58017 PLAQUEMINE STREET,2005-05-17,YES,YES,YES,YES,1985-05-17,Same As Expected,3.0 - 4.0,Proprietary
Louisiana,57477,197195,2600 BELLE CHASSE HWY SUITE C,2005-06-19,YES,YES,YES,YES,1985-06-19,Same As Expected,3.0 - 4.0,Proprietary
Louisiana,57502,197187,804 BAYOU LANE,2005-06-21,YES,YES,YES,YES,1985-06-21,Same As Expected,3.0 - 4.0,Government - State/ County
Louisiana,56652,197193,346 HOMER ROAD,2005-08-13,YES,YES,NO,NO,1985-08-13,Same As Expected,3.0 - 4.0,Proprietary
Louisiana,55427,197194,1616 SOUTH COLUMBIA STREET SUITE F,2005-08-23,YES,YES,YES,YES,1985-08-23,Same As Expected,3.0 - 4.0,Proprietary
Louisiana,55352,197192,2645 O'NEAL LANE BUILDING B SUITE C,2005-09-13,YES,YES,YES,YES,1985-09-13,Same As Expected,3.0 - 4.0,Proprietary
Louisiana,55152,197199,1601 JACKSON STREET,2005-11-20,YES,YES,YES,YES,1985-11-20,Same As Expected,3.0 - 4.0,Proprietary
Louisiana,57602,197197,206 NORTH BEVILL,2006-02-21,YES,YES,YES,YES,1986-02-21,Same As Expected,3.0 - 4.0,Proprietary
Louisiana,55152,197643,1401 TEXAS AVENUE STE A,2006-03-31,YES,YES,YES,YES,1986-03-31,Same As Expected,3.0 - 4.0,Proprietary
Louisiana,55302,197200,3050 TEDDY DRIVE,2006-07-31,YES,YES,YES,YES,1986-07-31,Same As Expected,3.0 - 4.0,Proprietary
Louisiana,55152,197204,2735 CULPEPPER ROAD,2006-10-02,YES,YES,YES,YES,1986-10-02,Same As Expected,3.0 - 4.0,Proprietary
Louisiana,57402,197205,103 ST ROSE AVENUE,2006-12-11,YES,YES,NO,YES,1986-12-11,Not Available,,Non - Profit Private
Louisiana,55627,197206,200 WEST 134TH PLACE,2006-12-23,YES,YES,YES,YES,1986-12-23,Same As Expected,3.0 - 4.0,Government - Local
Louisiana,55552,197211,1810 FRONT STREET,2007-03-13,YES,YES,YES,YES,1987-03-13,Same As Expected,3.0 - 4.0,Proprietary
Louisiana,56802,197209,1401 FOUCHER ST.,2007-03-18,YES,YES,YES,YES,1987-03-18,Better Than Expected,4.5 - 5.0,Non - Profit Private
Louisiana,56702,197210,4327 STERLINGTON ROAD,2007-03-18,YES,YES,YES,YES,1987-03-18,Same As Expected,3.0 - 4.0,Proprietary
Louisiana,56202,197203,200 WEST ESPLANAD AVE SUITE 601,2007-03-20,YES,YES,YES,YES,1987-03-20,Same As Expected,3.0 - 4.0,Proprietary
Louisiana,55852,197213,1060 E WORTHY ROAD SUITE D,2007-06-23,YES,NO,YES,YES,1987-06-23,Same As Expected,3.0 - 4.0,Proprietary
Louisiana,56077,197215,216 MYSTIC BLVD  SUITE H,2007-07-30,YES,YES,YES,YES,1987-07-30,Same As Expected,3.0 - 4.0,Proprietary
Louisiana,55927,197216,1007 W THOMAS STREETSUITE L,2007-09-04,YES,YES,YES,YES,1987-09-04,Same As Expected,3.0 - 4.0,Proprietary
Louisiana,56677,197222,300 WASHINGTON STREET SUITE 402,2008-05-20,YES,YES,YES,YES,1988-05-20,Worse Than Expected,1.0 - 2.5,Proprietary
Louisiana,55452,197226,4442 VIKING DRIVE SUITE 300/400,2008-09-09,YES,YES,YES,YES,1988-09-09,Same As Expected,3.0 - 4.0,Proprietary
Louisiana,55352,197232,2933 BRAKLEY DRIVE SUITE B,2008-11-09,YES,YES,YES,YES,1988-11-09,Same As Expected,3.0 - 4.0,Proprietary
Louisiana,56927,197231,1024 JACKSON AVENUE,2008-11-14,YES,NO,NO,YES,1988-11-14,Same As Expected,3.0 - 4.0,Proprietary
Louisiana,55877,197240,1821 FRANKLIN STREET,2009-02-23,YES,YES,YES,YES,1989-02-23,Not Available,,Proprietary
Louisiana,55852,197244,2620 RUBY STREET,2009-04-14,YES,YES,YES,YES,1989-04-14,Same As Expected,3.0 - 4.0,Proprietary
Louisiana,57277,197242,425 ASHLEY RIDGE BLVD SUITE 246,2009-04-24,YES,YES,YES,YES,1989-04-24,Same As Expected,3.0 - 4.0,Proprietary
Louisiana,57252,197247,7591 FERN AVENUE SUITE 1503,2009-05-19,YES,YES,YES,YES,1989-05-19,Better Than Expected,4.5 - 5.0,Proprietary
Louisiana,57627,197252,209 FAIR AVENUE,2009-09-08,YES,YES,YES,YES,1989-09-08,Same As Expected,3.0 - 4.0,Proprietary
Louisiana,56377,197256,1835 OAK PARK BLVD SUITE 100,2009-09-11,YES,YES,YES,YES,1989-09-11,Not Available,,Proprietary
Louisiana,57552,197253,5955 CYPRESS STREET  UNIT C AND D,2009-10-02,YES,YES,YES,YES,1989-10-02,Same As Expected,3.0 - 4.0,Proprietary
Louisiana,55402,197258,8755 SULLIVAN ROAD  BLDG 2C,2009-11-29,YES,YES,YES,YES,1989-11-29,Same As Expected,3.0 - 4.0,Proprietary
Louisiana,56052,197259,620 EAST COLLEGE STREET,2005-01-05,YES,YES,NO,YES,1990-01-05,Same As Expected,3.0 - 4.0,Government - Local
Louisiana,56452,197260,1111 SOUTH 5TH STREET SUITE D,2005-01-22,YES,YES,YES,YES,1990-01-22,Worse Than Expected,1.0 - 2.5,Proprietary
Louisiana,56302,197263,4021-B AMBASSADOR CAFFERY PARKWAY SUITE 100,2005-02-07,YES,YES,YES,YES,1990-02-07,Same As Expected,3.0 - 4.0,Proprietary
Louisiana,56377,197265,2013 OAK PARK BLVD SUITE 200,2005-02-22,YES,YES,YES,YES,1990-02-22,Same As Expected,3.0 - 4.0,Proprietary
Louisiana,57152,197266,1612 JULIA STREET,2005-03-05,YES,YES,YES,YES,1990-03-05,Same As Expected,3.0 - 4.0,Proprietary
Louisiana,55302,197272,9256 INTERLINE AVENUE,2005-05-02,YES,YES,YES,YES,1990-05-02,Same As Expected,3.0 - 4.0,Proprietary
Louisiana,55602,197274,1708 N PARKERSON AVENUE SUITE 4,2005-06-22,YES,YES,YES,YES,1990-06-22,Same As Expected,3.0 - 4.0,Proprietary
Louisiana,56477,197278,1148 N CAUSEWAY BLVD,2005-07-10,YES,YES,YES,YES,1990-07-10,Same As Expected,3.0 - 4.0,Proprietary
Louisiana,56677,197276,1808 GLENMAR AVENUE,2005-07-11,YES,YES,YES,YES,1990-07-11,Same As Expected,3.0 - 4.0,Proprietary
Louisiana,56602,197294,3525 N CAUSEWAY BLVD STE 800,2006-01-23,YES,NO,NO,YES,1991-01-23,Not Available,,Proprietary
Louisiana,56502,197295,714 BROADWAY,2006-02-04,YES,YES,YES,YES,1991-02-04,Same As Expected,3.0 - 4.0,Proprietary
Louisiana,57552,197296,3602 CYPRESS STREET,2006-02-26,YES,YES,NO,YES,1991-02-26,Not Available,,Proprietary
Louisiana,56352,197297,1025 CAMELLIA BLVD,2006-03-15,YES,YES,YES,YES,1991-03-15,Worse Than Expected,1.0 - 2.5,Proprietary
Louisiana,57252,197402,4211 YOUREE DRIVE,2006-04-19,YES,YES,YES,YES,1991-04-19,Same As Expected,3.0 - 4.0,Proprietary
Louisiana,56777,197403,2111 HWY 14,2006-04-23,YES,YES,YES,YES,1991-04-23,Worse Than Expected,1.0 - 2.5,Proprietary
Louisiana,57527,197401,1633 CARTER STREET,2006-04-26,YES,YES,NO,YES,1991-04-26,Same As Expected,3.0 - 4.0,Proprietary
Louisiana,56452,197413,213 ALEXANDRIA HWY,2006-07-12,YES,YES,YES,YES,1991-07-12,Same As Expected,3.0 - 4.0,Proprietary
Louisiana,56977,197415,1010  VERONA STREET,2006-07-19,YES,YES,NO,YES,1991-07-19,Same As Expected,3.0 - 4.0,Proprietary
Louisiana,55952,197417,1201 DEREK DRIVE STE 2,2006-09-05,YES,YES,YES,YES,1991-09-05,Same As Expected,3.0 - 4.0,Proprietary
Louisiana,56777,197419,1101 E ADMIRAL DOYLE  STE 404,2006-09-12,YES,YES,YES,YES,1991-09-12,Same As Expected,3.0 - 4.0,Proprietary
Louisiana,57452,197426,310 SOUTH CHESTNUT STREET,2006-11-10,YES,YES,YES,YES,1991-11-10,Same As Expected,3.0 - 4.0,Proprietary
Louisiana,55427,197325,520 WILLIS AVENUE,2006-11-13,YES,YES,YES,YES,1991-11-13,Same As Expected,3.0 - 4.0,Proprietary
Louisiana,56177,197423,2200 VETERANS MEMORIAL BLVD SUITE 211,2006-11-21,YES,YES,YES,YES,1991-11-21,Worse Than Expected,1.0 - 2.5,Proprietary
Louisiana,55302,197425,4301 BLUEBONNET BLVD,2006-12-06,YES,YES,YES,YES,1991-12-06,Same As Expected,3.0 - 4.0,Proprietary
Louisiana,56877,197431,6960 MARTIN DRIVE,2007-01-02,YES,YES,YES,YES,1992-01-02,Same As Expected,3.0 - 4.0,Proprietary
Louisiana,55377,197437,13702 COURSEY BLVD SUITE 1A,2007-02-03,YES,YES,YES,YES,1992-02-03,Worse Than Expected,1.0 - 2.5,Proprietary
Louisiana,55902,197440,1581 CAROL SUE AVE  STE 215,2007-03-13,YES,YES,YES,YES,1992-03-13,Not Available,,Proprietary
Louisiana,56427,197443,4015 COMMON STREET,2007-04-06,YES,YES,YES,YES,1992-04-06,Same As Expected,3.0 - 4.0,Proprietary
Louisiana,55277,197444,1024 NORTH FOSTER DRIVE,2007-04-13,YES,YES,YES,YES,1992-04-13,Not Available,,Proprietary
Louisiana,56027,197446,1015 SOUTH FIRST STREET,2007-05-05,YES,YES,NO,YES,1992-05-05,Not Available,,Proprietary
Louisiana,55202,197447,1285 PINE ST. SUITE 100,2007-05-11,YES,YES,YES,YES,1992-05-11,Same As Expected,3.0 - 4.0,Proprietary
Louisiana,55902,197461,252 HECTOR AVENUE STE A,2007-05-22,YES,YES,YES,YES,1992-05-22,Same As Expected,3.0 - 4.0,Proprietary
Louisiana,57477,197327,1732 STUMPF BLVD,2007-06-01,YES,YES,YES,YES,1992-06-01,Not Available,,Proprietary
Louisiana,56152,197451,2801 FOURTH STREET SUITE 1,2007-06-02,YES,YES,YES,YES,1992-06-02,Same As Expected,3.0 - 4.0,Proprietary
Louisiana,56327,197453,1304 BERTRAND DRIVE SUITE C-6,2007-06-11,YES,YES,YES,YES,1992-06-11,Same As Expected,3.0 - 4.0,Proprietary
Louisiana,55752,197455,3542 HWY 1 SOUTH,2007-06-12,YES,YES,YES,YES,1992-06-12,Better Than Expected,4.5 - 5.0,Proprietary
Louisiana,56327,197456,1753 BERTRAND DRIVE,2007-06-12,YES,YES,YES,YES,1992-06-12,Same As Expected,3.0 - 4.0,Proprietary
Louisiana,57577,197460,213 EXPO CIRCLE,2007-06-22,YES,YES,YES,YES,1992-06-22,Same As Expected,3.0 - 4.0,Proprietary
Louisiana,55152,197458,3130 JACKSON STREET,2007-06-25,YES,YES,YES,YES,1992-06-25,Same As Expected,3.0 - 4.0,Non - Profit Other
Louisiana,55277,197465,3875 FLORIDA BLVD,2007-07-06,YES,YES,YES,YES,1992-07-06,Not Available,,Proprietary
Louisiana,55777,197462,3581 HIGHWAY 190,2007-07-08,YES,YES,YES,YES,1992-07-08,Same As Expected,3.0 - 4.0,Proprietary
Louisiana,56652,197471,1124 HOMER ROAD SUITE 1,2007-09-14,YES,YES,YES,YES,1992-09-14,Same As Expected,3.0 - 4.0,Proprietary
Louisiana,55952,197470,1200 DEREK DRIVE SUITE 202,2007-09-15,YES,YES,YES,YES,1992-09-15,Same As Expected,3.0 - 4.0,Proprietary
Louisiana,56677,197472,424  DESIARD STREET,2007-09-15,YES,YES,YES,YES,1992-09-15,Same As Expected,3.0 - 4.0,Proprietary
Louisiana,56752,197478,5770 HWY 1 BYPASS,2007-10-02,YES,YES,YES,YES,1992-10-02,Same As Expected,3.0 - 4.0,Proprietary
Louisiana,56077,197476,232 CIVIC CENTER BLVD,2007-10-06,YES,YES,YES,YES,1992-10-06,Same As Expected,3.0 - 4.0,Proprietary
Louisiana,55327,197480,10621 NORTH OAK HILLS PKWY BLDG A SUITE 1,2007-10-08,YES,YES,YES,YES,1992-10-08,Not Available,,Proprietary
Louisiana,57502,197485,200 EAST 6TH STREET,2007-10-12,YES,YES,YES,YES,1992-10-12,Same As Expected,3.0 - 4.0,Proprietary
Louisiana,55477,197483,101 S MAIN STREET,2007-10-16,YES,YES,YES,YES,1992-10-16,Same As Expected,3.0 - 4.0,Proprietary
Louisiana,56677,197491,1859 AVE OF AMERICA STE A  BLDG 5,2007-10-29,YES,YES,YES,YES,1992-10-29,Same As Expected,3.0 - 4.0,Proprietary
Louisiana,56177,197498,1942 WILLIAMS BLVD SUITE 12,2007-12-14,YES,YES,NO,YES,1992-12-14,Not Available,,Proprietary
Louisiana,56352,197454,4906 AMBASSADOR CAFFERY PKWY BLDG A STE 1,2007-12-16,YES,YES,YES,YES,1992-12-16,Worse Than Expected,1.0 - 2.5,Proprietary
Louisiana,55177,197504,5803 COLISEUM BLVD SUITE C,2008-01-07,YES,YES,YES,YES,1993-01-07,Same As Expected,3.0 - 4.0,Proprietary
Louisiana,55877,197508,628 FOURTH STREET,2008-01-15,YES,YES,YES,YES,1993-01-15,Same As Expected,3.0 - 4.0,Proprietary
Louisiana,56602,197511,3500 N. CAUSEWAY BLVD STE 136,2008-02-01,YES,YES,YES,YES,1993-02-01,Not Available,,Proprietary
Louisiana,55177,197517,101 YORKTOWN,2008-02-18,YES,YES,YES,YES,1993-02-18,Same As Expected,3.0 - 4.0,Proprietary
Louisiana,56677,197525,1651 LOUISVILLE AVENUE SUITE 118,2008-02-26,YES,YES,YES,YES,1993-02-26,Same As Expected,3.0 - 4.0,Proprietary
Louisiana,55702,197520,500 SOUTH GRAND AVENUE,2008-03-03,YES,YES,YES,YES,1993-03-03,Same As Expected,3.0 - 4.0,Proprietary
Louisiana,55977,197545,990 N CORPORATE DR. ST 302,2008-04-08,YES,YES,YES,YES,1993-04-08,Same As Expected,3.0 - 4.0,Proprietary
Louisiana,56252,197549,1707 CHANTILLY DR STE A,2008-04-29,YES,YES,YES,YES,1993-04-29,Same As Expected,3.0 - 4.0,Non - Profit Private
Louisiana,57177,197550,907 NORTH TRENTON,2008-05-18,YES,YES,YES,YES,1993-05-18,Same As Expected,3.0 - 4.0,Proprietary
Louisiana,56577,197558,3636 S I-10 SERVICE ROAD SUITE 310,2008-06-02,YES,YES,YES,YES,1993-06-02,Same As Expected,3.0 - 4.0,Proprietary
Louisiana,56602,197555,2805 ATHANIA PARKWAY SUITE A,2008-06-11,YES,YES,YES,YES,1993-06-11,Not Available,,Proprietary
Louisiana,55927,197566,45653 UNIVERSITY PARK AVENUE UNIT C,2008-06-23,YES,YES,YES,YES,1993-06-23,Same As Expected,3.0 - 4.0,Proprietary
Louisiana,55777,197579,1211 EAST LAUREL AVE SUITE D,2008-07-14,YES,YES,YES,YES,1993-07-14,Same As Expected,3.0 - 4.0,Proprietary
Louisiana,56077,197585,760 W TUNNEL BLVD,2008-08-04,YES,YES,YES,YES,1993-08-04,Same As Expected,3.0 - 4.0,Proprietary
Louisiana,56852,197597,4747 EARHART BLVD SUITE I,2008-08-23,YES,YES,YES,YES,1993-08-23,Not Available,,Proprietary
Louisiana,57327,197594,252 N MAIN STREET SUITE B,2008-08-26,YES,YES,YES,YES,1993-08-26,Same As Expected,3.0 - 4.0,Proprietary
Louisiana,55352,197589,2798 O'NEAL LANE BUILDING C,2008-08-30,YES,YES,YES,YES,1993-08-30,Same As Expected,3.0 - 4.0,Proprietary
Louisiana,55827,197606,1820 MAIN STREET,2008-09-27,YES,YES,YES,YES,1993-09-27,Same As Expected,3.0 - 4.0,Proprietary
Louisiana,56302,197333,128 NORTH DEMANADE BLVD SUITE 210,2008-10-08,YES,YES,YES,YES,1993-10-08,Not Available,,Proprietary
Louisiana,57652,197607,5333 MAIN STREET,2008-10-15,YES,YES,YES,YES,1993-10-15,Same As Expected,3.0 - 4.0,Proprietary
Louisiana,56277,197612,100 GENERAL MOUTON,2008-11-19,YES,YES,YES,YES,1993-11-19,Better Than Expected,4.5 - 5.0,Proprietary
Louisiana,55552,197334,622 RUSH STREET,2008-11-23,YES,YES,YES,YES,1993-11-23,Same As Expected,3.0 - 4.0,Proprietary
Louisiana,57277,197630,9301 WALLACE LAKE ROAD,2008-12-06,YES,YES,YES,YES,1993-12-06,Same As Expected,3.0 - 4.0,Proprietary
Louisiana,55227,197650,1225 ALABAMA STREET,2009-10-21,YES,YES,YES,YES,1994-10-21,Not Available,,Proprietary
Louisiana,55952,197667,42078 VETERAN'S AVE SUITE B,2009-12-14,YES,YES,YES,YES,1994-12-14,Same As Expected,3.0 - 4.0,Proprietary
Louisiana,56127,197679,919 NORTH ARTHUR AVE UNIT H,2010-01-24,YES,YES,YES,YES,1995-01-24,Same As Expected,3.0 - 4.0,Proprietary
Louisiana,55327,197692,9270 SIEGEN LANE SUITE 903-904,2010-02-27,YES,NO,NO,NO,1995-02-27,Not Available,,Proprietary
Louisiana,56902,197703,10555 LAKE FOREST BLVD SUITE 7-H,2010-03-22,YES,YES,YES,YES,1995-03-22,Not Available,,Proprietary
Louisiana,56727,197714,1020 DAVID DRIVE SUITE 110,2010-05-04,YES,YES,YES,YES,1995-05-04,Same As Expected,3.0 - 4.0,Proprietary
Louisiana,56777,197718,124 E MAIN STREET SUITE 210,2010-06-09,YES,YES,YES,YES,1995-06-09,Same As Expected,3.0 - 4.0,Proprietary
Louisiana,55952,197727,16030 LAMONTE DRIVE SUITE A,2010-07-28,YES,YES,YES,YES,1995-07-28,Same As Expected,3.0 - 4.0,Proprietary
Louisiana,57277,197729,6135 FAIRFIELD AVENUE,2010-08-01,YES,YES,YES,YES,1995-08-01,Same As Expected,3.0 - 4.0,Proprietary
Louisiana,57027,197742,144 EAST 6TH AVENUE,2010-09-29,YES,YES,YES,YES,1995-09-29,Same As Expected,3.0 - 4.0,Proprietary
Louisiana,56227,197748,108 6TH AVENUE,2010-10-27,YES,YES,NO,YES,1995-10-27,Same As Expected,3.0 - 4.0,Government - Local
Louisiana,56327,197752,123 WESTMARK BLVD,2011-08-01,YES,YES,YES,YES,1996-08-01,Same As Expected,3.0 - 4.0,Proprietary
