CertificationNO,Provider Name,State
67339,PASCO SW INC,CO
67402,SUMMIT HOME HEALTH CARE INC,CO
67403,COLUMBINE HOME HEALTH INC,CO
67407,BERKLEY HOME HEALTHCARE,CO
67408,MAHDI HOME HEALTH CARE INC,CO
67413,MAXIM HEALTHCARE SERVICES,CO
67415,COMPLETE HOME HEALTH CARE LLC,CO
67416,CARING HEARTS II LLC,CO
67417,PROFESSIONAL HOME HEALTH CARE INC,CO
67418,NURSING AND THERAPY SERVICES OF COLORADO INC,CO
67419,ANGELS CARE HOME HEALTH OF PUEBLO,CO
67420,LIFESPRING HOME CARE,CO
67421,VOLUNTEERS OF AMERICA HOME HEALTH OF WESTERN COLO,CO
67425,DIVINE DEDICATION INC,CO
67431,ACCELERATED HOME HEALTHCARE INC,CO
67434,ANGELS CARE HOME HEALTH OF COLORADO,CO
67437,GOLDEN HARMONY INC,CO
67438,INTERIM HEALTHCARE,CO
67440,CENTENNIAL HOME CARE,CO
67441,AMAZING CARE HOME HEALTH SERVICES INC,CO
67443,SUPER HEALTH CARE INC,CO
67445,ACCENTCARE HOME HEALTH OF MOUNTAIN VALLEY LLC,CO
67449,ENCOMPASS HOME HEALTH OF COLORADO,CO
67450,ACARIA INC,CO
67451,PROFESSIONAL HOME HEALTH CARE INC,CO
67452,HUMAN TOUCH HOME HEALTH CARE AGENCY INC DENVER,CO
67453,OPTIMAL HOME CARE INC,CO
67454,COLORADO HEALTH CONNECTIONS INC,CO
67455,PREMIER HOME CARE INC,CO
67456,ABC HOME HEALTH CARE INC,CO
67457,ALL STATE HOME HEALTH,CO
67459,COMPASSIONATE HOME HEALTH CARE LLC,CO
67460,NORTHEAST PLAINS HOME HEALTH CARE LLC,CO
67461,TOUCHSTONE HOME HEALTH LLC,CO
67462,ENCOMPASS HOME HEALTH OF COLORADO,CO
67463,TENDER CARE PEDIATRIC SERVICES INC,CO
67464,TRU COMMUNITY CARE,CO
67466,MAXIM HEALTHCARE SERVICES INC,CO
67467,ASTRA HEALTH CARE INC,CO
67468,BRIDGES COMMUNITY HOMECARE OF COLORADO SPRINGS LLC,CO
67469,BROOKDALE HOME HEALTH DENVER,CO
67470,GUARDIAN ANGEL HOME HEALTH,CO
67471,NAMASTE HOME HEALTH,CO
67474,SUNRISE HOME HEALTH CARE LLC,CO
67475,AHC HOME HEALTH OF COLORADO LLC,CO
67476,PRIMARY HOME HEALTH CARE INC,CO
67477,EVERGREEN HOME HEALTHCARE LLC,CO
67478,ENCOMPASS HOME HEALTH OF COLORADO,CO
67479,RGA HOME HEALTH SERVICES INC,CO
67480,GENERATIONS AT HOME LLC,CO
67481,FAMILY HOME HEALTH LLC,CO
67482,COVENANTCARE AT HOME,CO
67483,INTERIM HEALTHCARE,CO
67486,MAXIM HEALTHCARE SERVICES,CO
67487,MGA HOME HEALTHCARE COLORADO INC,CO
67488,KINDRED AT HOME,CO
67489,ELITE HOME HEALTH CARE,CO
67490,TEAM SELECT HOME CARE OF COLORADO LLC,CO
67491,BRIDGES COMMUNITY HOMECARE,CO
67492,ATLAS HOME HEALTH INC,CO
67493,INTEGRITY HOME HEALTH INC,CO
67494,HUMAN TOUCH HOME HEALTH CARE AGENCY INC PUEBLO,CO
67495,AGAPE CARE COMMUNITY LLC,CO
67496,EVERGREEN HOME HEALTHCARE LLC,CO
67497,ALWAYS BEST CARE HOME HEALTH,CO
67498,HANDPRINTS HOME HEALTH,CO
67500,VITALITY HOME HEALTHCARE,CO
67501,FRONTIER HOME HEALTH LLC,CO
67502,MAXIM HEALTHCARE SERVICES INC,CO
67503,SOLACE HEALTHCARE INC,CO
67504,247 HOME HEALTH CARE LTD,CO
67505,HEALING HEARTS HOME HEALTH LLC,CO
67506,BAYADA HOME HEALTH CARE INC,CO
67507,INFINITI HOME HEALTH CARE AGENCY,CO
67508,TENDER HEARTS HOME HEALTHCARE LLC,CO
67509,ESTRELLA HOME HEALTH CARE INC,CO
67510,STILLWATER HOME CARE AGENCY LLC,CO
67511,ELITE CARE AT HOME,CO
67512,PROGRESSIVE HOME HEALTH SERVICES LLC,CO
67513,PROFESSIONAL HOME HEALTH CARE INC,CO
67515,JOURNEY'S HOME HEALTH LLC,CO
67516,VITAL WELLNESS HOME HEALTH,CO
67517,BENEFIT HOME HEALTH CARE,CO
67519,ADDIS HOME HEALTH CARE LLC,CO
67520,DIGNITY HOME HEALTH OF COLORADO LLC,CO
67521,HIGH PRIORITY INC,CO
67522,MGA HOME HEALTHCARE COLORADO INC,CO
67523,CIMARRON HOME HEALTH,CO
67524,HOME CARE RN INC,CO
67525,GIVEN' HOME HEALTH PC,CO
67526,HOMEWATCH CAREGIVERS OF COLORADO SPRINGS,CO
67527,PREMIER HEALTHCARE SERVICES LLC,CO
67528,ABODE HOME HEALTH OF COLORADO,CO
67529,ABODE HOME HEALTH OF COLORADO,CO
67530,RESTORE HOME HEALTH LLC,CO
67531,AIM HOME HEALTH LLC,CO
67532,ALL FOR KIDS HOME HEALTH,CO
67533,INNOVAGE HOME HEALTH,CO
67534,ALEXANDER HOME HEALTHCARE LLC,CO
67535,PASCO/SW,CO
67536,HAAKSMA SPEECH PATHOLOGY INC,CO
67537,GOLDLEAF HOMEHEALTH LLC,CO
67538,GREATER DENVER HOME HEALTH CARE INC,CO
67539,ALTERNATIVE CHOICE HOME CARE NURSING LLC,CO
67540,COLORADO PLAINS HOME HEALTH LLC,CO
67541,COLORADO FAMILY QUALITY HOME CARE,CO
67542,EPIC HEALTH SERVICES,CO
67543,FAMILY HOME HEALTH CARE INC,CO
67544,FAME HEALTH CARE SERVICES INC,CO
67545,ABSOLUTE HOME CARE LLC,CO
67546,ABILITY HOME HEALTH CARE,CO
67547,ALL THE COMFORT OF HOME - HEALTH LLC,CO
