CertificationNO,Provider Name,State
557541,HYGIEIA HOME HEALTH INC,CA
557550,PRACTICARE HOME HEALTH,CA
557557,BAY AREA CARE TEAM INC,CA
557559,AGAPE HOME CARE,CA
557561,SONORA REGIONAL HOME HEALTH,CA
557566,MLH HEALTHCARE INC,CA
557569,NETWORK PROVIDERS FOR HOME HEALTH INC,CA
557571,HOME CARE OF AMERICA,CA
557581,PARAMOUNT HOME HEALTH SERVICES,CA
557587,EMINENCE HOME HEALTH,CA
557597,AMERICAN NURSING HOME HEALTH,CA
557603,TENDER CARE HOME HEALTH,CA
557613,GRACE HOME HEALTH CARE,CA
557615,ALL CARE HOME HEALTH,CA
557618,METRO HOME CARE INC,CA
557619,BETHANY HOME CARE,CA
557628,AMERICAN UNITED HOME CARE,CA
557630,INTERIM HEALTHCARE,CA
557635,ADMIRAL HOME HEALTH INC,CA
557636,LOTUS HEALTHCARE PARTNERS INC,CA
557655,STAFFING HOME CARE,CA
557656,AVANCE HOME HEALTH INC,CA
557664,SAN BENITO HOME HEALTH CARE,CA
557669,UNIVERSAL HOME CARE  INC.,CA
557677,HUMAN TOUCH HOME HEALTH CARE AGENCY INC,CA
557679,CARE SHARING HOME HEALTH,CA
557680,CARE ESSENTIALS HOME HEALTH,CA
557681,SALCARE HOME HEALTH SERVICES,CA
557684,ADVENT HOME HEALTH CARE SERVICES INC,CA
557685,NEW DIMENSION H C,CA
557690,RX STAFFING AND HOME CARE,CA
557696,BROOKDALE HOME HEALTH,CA
557700,ADVANTAGE HOME HEALTH SERVICES,CA
557711,MISSION HOME HEALTH OF SAN DIEGO INC,CA
557712,TOP CARE HOME HEALTH,CA
557716,GOOD HOPE HOME HEALTH CARE,CA
557718,NORTH STAR HEALTHCARE INC,CA
557719,ULTIMATE HOME HEALTH CARE OF BEVERLY HILLS,CA
557722,SANTA CLARITA HOME HEALTH,CA
557725,ISOCARE MEDICAL EXTENDERS SERVICES INC,CA
557727,HEALTH VIEW HOME HEALTH,CA
557731,CELEBRITY HOMEHEALTH,CA
557735,ADEPT HOME HEALTH SERVICES INC,CA
557740,HIGHLAND HOME HEALTHCARE INC,CA
557743,STAR HOME HEALTH RESOURCES INC,CA
557746,GOOD LIFE HOME HEALTH,CA
557747,ASIAN NETWORK PACIFIC HOME CARE INC,CA
557753,BRIGHT HORIZONS HOME HEALTH,CA
557754,ASIAN AMERICAN HOME HEALTH,CA
557755,SURE CARE HEALTH CARE SERVICES,CA
557763,AMICABLE HOMECARE INC,CA
557764,FOCUS HEALTH,CA
557765,AROUND THE CLOCK HOME CARE,CA
557773,PROMPTCARE HEALTH SERVICES,CA
557774,IDEAL HOME CARE INC,CA
557775,AS'LIEF HOME HEALTH,CA
557784,ASSISTED HEALTHCARE SERVICES,CA
557785,SUTTER NORTH HOME HEALTH,CA
557789,CAREMAX HOME HEALTH,CA
557790,PRECAUTIONARY HOME HEALTH SERVICES INC,CA
557791,ADVANCE HOME HEALTH SERVICES INC,CA
557792,QUALITY CARE HH SPECIALISTS,CA
557796,CROSSROADS HOME HEALTH & HOSPICE,CA
557797,VIP HOME HEALTH CARE AGENCY,CA
557798,INCARE HOME HEALTH SERVICES,CA
557799,CHARITY HOME HEALTH SERVICES,CA
57002,CENTRAL COAST VNA & HOSPICE INC,CA
57003,SUTTER VISITING NURSE ASSOCIATION AND HOSPICE,CA
57004,SUTTER VISITING NURSE ASSOCIATION AND HOSPICE,CA
57007,SUTTER VISITING NURSE ASSOCIATION AND HOSPICE,CA
57008,VNA HOSPICE AND PALLIATIVE CARE OF SOUTHERN CA,CA
57013,VNA CALIFORNIA,CA
57018,VNA OF GREATER LOS ANGELES INC,CA
57019,MARSHALL HOME CARE,CA
57021,VNA OF ORANGE COUNTY LLC,CA
57031,SUTTER VISITING NURSE ASSOCIATION,CA
57033,UCSF HOME HEALTH CARE,CA
57036,GENTIVA HEALTH SERVICES,CA
57040,LIVINGSTON MEMORIAL VISITING NURSE ASSOCIATION,CA
57053,KAISER FOUNDATION HOSPITAL LOS ANGELES HHA,CA
57071,KAISER FOUNDATION HOSP HOME HEALTH - SAN FRANCISCO,CA
57072,MEMORIALCARE HOME HEALTH LLC,CA
57100,LOMA LINDA UNIV MED CTR HHA,CA
57114,WESTERN HEALTH HOMECARE,CA
57129,TRINITYCARE EXTENDED CARE,CA
57135,SAINT AGNES HOME HEALTH AND HOSPICE,CA
57136,KINDRED AT HOME,CA
57138,ADVENTIST HEALTH HOME CARE,CA
57143,GENTIVA HEALTH SERVICES,CA
57163,VISITING NURSE AND HOSPICE CARE OF SANTA BARBARA,CA
57187,PRESBYTERIAN INTERCOMMUNITY HOSPITAL HOME HEALTH,CA
57190,PATHWAYS HOME HEALTH AND HOSPICE,CA
57198,INTERIM HEALTHCARE OF SACRAMENTO,CA
57200,TAHOE FOREST HHS,CA
57203,GENTIVA HEALTH SERVICES,CA
57205,ST. ELIZABETH COMM HOSP HHA,CA
57212,ST JOSEPH'S MEDICAL CENTER HOME HEALTH,CA
57214,WILSHIRE HOME HEALTH,CA
57219,NORTHBAY HEALTH AT HOME,CA
57226,BARTON HEALTHCARE SYSTEM HOME HEALTH,CA
57230,RIDGECREST REGIONAL HOSPITAL HOME HEALTH AGENCY,CA
57234,JOHN C FREMONT H C DIST HHA,CA
57246,OXFORD HEALTH CARE,CA
57248,COMMUNITY HOME CARE,CA
57252,ANGELES HOME HEALTH,CA
57255,KAWEAH DELTA HOME HEALTH,CA
57256,ST JOSEPH HOME CARE - HUMBOLDT COUNTY,CA
57258,INTERIM HEALTHCARE,CA
57274,WOODLAND HEALTHCARE HOME HEALTH,CA
57276,JOHN MUIR HOME HEALTH SERVICES,CA
57278,LODI MEMORIAL HOSPITAL HOME HEALTH AGENCY,CA
57368,WILSHIRE HOME HEALTH,CA
57374,PREMIER HEALTHCARE SERVICES,CA
57404,COUNTRY HOME CARE,CA
57407,KAISER FOUNDATION HOSPITAL HOME HEALTH  SANTA ROSA,CA
57412,ESKATON HOME HEALTHCARE,CA
57413,MANAGED HOMECARE INC,CA
57415,UNI CARE HOME CARE INC,CA
57422,LIVINGSTONE HOME HEALTH SERVICES INC,CA
57426,HOLISTIC APPROACH INC,CA
57427,SUTTER COAST HOME CARE,CA
57432,COMMUNITY HOME HEALTH,CA
57433,A C  HOME HEALTH AGENCY,CA
57445,ACCREDITED HOME HEALTH SERVICES,CA
57447,RELIANCE HOME HEALTH SERVICES,CA
57448,FREMONT-RIDEOUT HOME HEALTH,CA
57449,KINDRED AT HOME-HOME HEALTH-PLEASANT HILL,CA
57456,PARAMOUNT HOME CARE,CA
57470,COSMOPOLITAN HEALTH SERVICES,CA
57477,ADVENTIST HEALTH HOME CARE AND HOSPICE SERVICES,CA
57483,TOTAL CARE NURSING SERVICES,CA
57487,PSA HEALTHCARE,CA
57494,REDLANDS COMMUNITY HOSP H C,CA
57495,ERA HOME HEALTH SERVICES CORPORATION,CA
57497,PRIME NURSING SERVICES,CA
57503,TRI-CITY HOME CARE,CA
57505,PALOMAR HOME HEALTH SERVICES,CA
57511,ADDUS HEALTHCARE,CA
57517,ACCENTCARE HOME HEALTH OF CALIFORNIA INC,CA
57524,MAD RIVER COMM HOSP H C SRVS,CA
57537,ADVENTIST HEALTH/HOME CARE SERVICES,CA
57539,SHARP HOME CARE,CA
57545,SUTTER VISITING NURSE ASSOCIATION AND HOSPICE,CA
57564,ACCENTCARE HOME HEALTH OF CALIFORNIA INC,CA
57567,PEC HEALTHCARE,CA
57569,INTERIM HEALTHCARE OF THE CENTRAL VALLEY,CA
57570,SELF-HELP HOMECARE & HOSPICE,CA
57571,COVENANT CARE AT HOME,CA
57573,ACCENTCARE HOME HEALTH OF CALIFORNIA INC,CA
57600,ST JOSEPH HEALTH SYSTEM HOME HEALTH AGENCY,CA
57602,SCRIPPS HOME HEALTH CARE SERVICES,CA
57606,FEATHER RIVER HOME HEALTH AGENCY,CA
57609,MERCY HOME CARE,CA
57620,SUTTER VISITING NURSE ASSOCIATION AND HOSPICE,CA
57627,PROVIDENCE HOME CARE,CA
57631,MERCY HOME HEALTH,CA
57645,ADVENTIST HEALTH HOME CARE SERVICES,CA
57657,LIBERTANA HOME HEALTH OF SHERMAN OAKS,CA
57659,ST. JOSEPH HOME CARE - QUEEN OF THE VALLEY,CA
57661,ENLOE MEDICAL CENTER HOME HEALTH AGENCY,CA
57663,HEALTHY LIVING AT HOME-FRESNO LLC,CA
57678,ACCENTCARE HOME HEALTH OF CALIFORNIA INC,CA
57679,BUTTE HOME HEALTH AND HOSPICE,CA
57695,SUTTER VISITING NURSE ASSOCIATION AND HOSPICE,CA
57704,MERCY-MEMORIAL HOME HEALTH,CA
57708,SISKIYOU HOME HEALTH SERVICES,CA
57710,ADVENTIST HEALTH HOME CARE OF LAKE COUNTY,CA
57713,TRINITY HOME HEALTH SERVICES,CA
57734,USA HOME HEALTH INC,CA
57736,CITRUS VALLEY HOME HEALTH,CA
57742,AMERICADE HOME HEALTH AGENCY,CA
57746,MENDOCINO COAST HOME HEALTH,CA
57753,BETTER HEALTH HOME CARE,CA
57755,SIERRA NEVADA HOME CARE,CA
57761,ACCENTCARE HOME HEALTH OF CALIFORNIA INC,CA
57763,HI DESERT HOME HEALTH SERVICES,CA
57772,HEALTH AT HOME,CA
57774,INLAND EMPIRE HOME HEALTH,CA
57778,ACTION HOME NRSG SRVS,CA
57786,ANTELOPE VALLEY HOME CARE,CA
57788,TORRANCE MEMORIAL HOME HEALTH,CA
57792,GLENDALE HOME HEALTH CARE,CA
57794,KAISER FOUNDATION TRI CENTRAL HHA,CA
57795,KAISER FOUNDATION HOSPITAL VALLEY CONTINUING CARE,CA
57797,KAISER FOUNDATION HOSP SAN DIEGO HHA PARENT,CA
57799,KAISER FOUNDATION HOSPITAL ANAHEIM HHA,CA
58000,EXCELLENT IN-HOME CARE INC,CA
58004,JOLA HOME HEALTH SERVICE,CA
58005,VISITING HOME NURSES INC,CA
58008,IMMACULATE HEART OF MARY HH,CA
58010,ERG HOME HEALTH PROVIDER INC,CA
58013,ARPI INC HOME HEALTH CARE,CA
58014,CLORAN HOME HEALTH SERVICES,CA
58017,ALWAYS BETTER CARE HH,CA
58018,SPIRIT HOME HEALTH CARE,CA
58022,KANDDID HEALTHCARE INC,CA
58023,ALDEN HOME HEALTH INC,CA
58025,GENTIVA HEALTH SERVICES - CERTIFIED,CA
58026,ETHICAL HOME HEALTH CARE,CA
58027,ALL MED HOME HEALTH SRVS,CA
58030,SAN MARINO HOME HEALTH,CA
58032,PROGRESSIVE 2000 HHC,CA
58033,EAST WEST HOME HEALTH,CA
58034,CALIFORNIA NURSES HOME HEALTH,CA
58037,LAS POSAS HOME HEALTH SERVICES,CA
58038,ACT HOME HEALTH INC,CA
58039,ASSISTED HOME CARE,CA
58042,CAPITAL HOME HEALTH AGENCY INC,CA
58045,ST. ANTHONY'S HOME CARE INC.,CA
58047,NEW VISION HOME HEALTH AGENCY INC,CA
58048,M.Y. HOME HEALTH INC,CA
58049,EPIC HOMECARE INC,CA
58052,DOMINICAN HOME HEALTH,CA
58053,DSP HOME HEALTH INC,CA
58054,FOUR SEASONS QUALITY HOME HEALTH INC,CA
58055,INTRA CARE HOME HEALTH SFV INC.,CA
58056,HOME HEALTH SVCS OF CA INC,CA
58058,ACCXELL HOME HEALTH AGENCY,CA
58059,LOS ROBLES HOME CARE SERVICES INC,CA
58063,PRIORITY ONE HOME HEALTH SERVICES INC,CA
58064,AMERICAN EMPIRE HOME HEALTH,CA
58065,THE CENTER OF HOME HEALTH INC,CA
58067,ASSISTED HOME CARE,CA
58068,KAISER FOUNDATION HOSPITAL HOME HEALTH AGENCY,CA
58071,ACE HEALTH SYSTEMS INC,CA
58072,THE HOME CARE GROUP INC,CA
58075,GENUS HOME CARE INC,CA
58076,CHARTER HEALTH CARE GROUP LLC,CA
58077,WESTERN HOME CARE INC,CA
58078,CHS HOMECARE,CA
58080,ACCURATE HOME HEALTH CARE INC,CA
58081,JAMECO HOME HEALTH AGENCY INC,CA
58082,ACE HOME HEALTH INC,CA
58083,ALOHA HEALTHCARE,CA
58084,HEALING HANDS HOME HEALTH CARE,CA
58085,HORIZON HOME CARE INC,CA
58087,ATTENTIVE SERVICES HOME HEALTH INC,CA
58089,AMERICAN HOMECARE HEALTH SERVICES,CA
58090,METROPOLITAN HOME HEALTH,CA
58091,MGV HEALTH SYSTEMS INC,CA
58094,PREMIUM HOME HEALTH INC,CA
58097,WESTERN STATES HOME HEALTH CAR,CA
58098,INTERLINK HOME HEALTH,CA
58099,SUNSHINE HOME HEALTH CARE INC,CA
58100,G T S HOME HEALTH SERVICES INC,CA
58101,RED OAK HOME HEALTH SERVICES,CA
58102,OCEAN SIDE HOME HEALTH SERVICE,CA
58103,INGLEWOOD HOME HEALTH CARE AGENCY INC,CA
58104,PROLIFE HOME HEALTH CORPORATION,CA
58105,EDEN HOME HEALTHCARE INC,CA
58106,NURSING & REHAB AT HOME,CA
58107,PARTNERS HOME HEALTH CARE INC,CA
58108,BEVERLY HILLS H H CARE INC,CA
58110,NEW HAVEN HOME HEALTH SERVICES INC.,CA
58111,INNOVATIVE HOME HEALTH CARE,CA
58113,LORIAN HEALTH,CA
58115,CARE BEST HOME HEALTH INC,CA
58116,CARE UNLIMITED HEALTH SERVICES,CA
58117,ADDUS HEALTHCARE,CA
58118,A-1 HOME HEALTH SERVICES INC,CA
58119,CQI HOMECARE,CA
58121,HAVEN HEALTHCARE,CA
58123,SUTTER VISITING NURSE ASSOCIATION & HOSPICE,CA
58124,PRECIOUS HOME HEALTH SERVICES,CA
58126,CARECHOICES HOME HEALTH SERVICES INC,CA
58127,FOUNTAIN HOME HEALTH INC,CA
58128,PRISTINE HOME HEALTH INC,CA
58129,PASADENA HOME HEALTH CARE,CA
58131,MISSION HOME HEALTH SERVICES INC,CA
58132,EVERGREEN HOME HEALTH,CA
58133,CARE PROVIDERS INC,CA
58135,INTRA CARE HOME HEALTH PROVIDERS INC,CA
58136,ULTIMATE HOME CARE,CA
58137,LEGACY HOMECARE INC,CA
58139,NEW HORIZON HOME HEALTH CARE,CA
58141,ALL CARE HOME HEALTH OF SAN GABRIEL,CA
58142,ALTA VISTA HEALTH SERVICES,CA
58143,MIRACLE HOME HEALTH AGENCY INC,CA
58144,PROFESSIONAL HOME HEALTH SERVICES,CA
58145,ALWAYS STAY HOME NURSING,CA
58146,VALLEY CARE HOME HEALTH SERVICES INC,CA
58148,QUALITY HOME HEALTH AGENCY,CA
58149,COMFORT HOME HEALTH CARE INC,CA
58150,DESERT HOME HEALTH SERVICES INC,CA
58151,DEVOTED HOME HEALTH SERVICES,CA
58152,VIRGINIA HOME CARE AGENCY,CA
58153,DEDICATED HOME HEALTH CARE,CA
58154,INTEGRITY HOME CARE CORPORATION,CA
58155,MED CARE PLUS HOME HEALTH INC,CA
58156,ASSISTED HEALTHCARE SERVICES,CA
58158,VALLEY HOME HEALTH INC,CA
58160,CARING HANDS HOME HEALTH AGENCY INC,CA
58161,LOS ANGELES HOME HEALTH CARE,CA
58162,MONINA HOME HEALTH INC,CA
58163,HYE NURSES HOME HEALTH INC,CA
58164,VISION HOME HEALTH AND HOSPICE CARE INC,CA
58165,UNISON HEALTH SERVICES INC,CA
58166,IMMACULATE HOME HEALTH PROVIDERS,CA
58167,HEALTH CARE SOLUTIONS SERVICES INC,CA
58170,FIRST CHOICE HOME HEALTH SERVI,CA
58172,MC HOME HEALTH SERVICES INC,CA
58173,ALLIANCE HOME HEALTH CARE,CA
58174,LEMAR HOME HEALTH SERVICES INC,CA
58177,RELY ABLE HOME HEALTH CARE,CA
58180,ANNEX HEALTHCARE PROVIDERS INC,CA
58181,VANURA HOME HEALTH SERVICES INC,CA
58183,EXCELLENT CARE HOME HEALTH SERVICES INC,CA
58184,HOPE PROFESSIONAL SERVICES INC,CA
58186,LA HOMECARE PROVIDER INC,CA
58188,JOY HEALTH CARE SERVICES,CA
58189,SUTTER VISITING NURSE ASSOCIATION AND HOSPICE,CA
58190,VICTORY HOME HEALTH AGENCY,CA
58191,ALLSUPREME HOME CARE INC,CA
58192,HOME CARE PROMINENCE,CA
58194,REMEDY HOME CARE,CA
58195,ST MARY'S HOME HEALTH SERVICES INC,CA
58198,MULTI-SKILLED HOME CARE SERVICES INC,CA
58199,EAST BAY HOME HEALTH SERVICES,CA
58200,SUNRISE HOME CARE INC,CA
58201,AGAPE HOME HEALTH SERVICES INC,CA
58202,L A FAMILY HOME HEALTH INC,CA
58203,HERALDS HOME HEALTH,CA
58205,ROYAL MAJESTY HOME CARE INC,CA
58207,LEGACY HEALTH CARE PROVIDERS INC,CA
58210,CRYSTAL HOME HEALTH CARE INC,CA
58211,BEST CARE HEALTH SYSTEMS INC,CA
58212,EXCELL HOME CARE INC,CA
58213,INTENSIVE HOME HEALTH CARE INC,CA
58215,FIVE STAR HOME HEALTH INC,CA
58216,FOCUS HEALTH,CA
58217,BRADBOURNE HEALTHCARE INC,CA
58218,CONCORD HOME HEALTH CARE,CA
58219,SELECT CARE HEALTH SERVICES INC,CA
58221,MEDCARE HOME HEALTH SERVICES INC,CA
58222,NU-ERA HOME HEALTH AGENCY  INC,CA
58224,MOTHER THERESA'S HOME HEALTH SERVICES,CA
58226,GIDDA'S HOME HEALTH SERVICES INC,CA
58227,CORINTHIAN HEALTH CARE SERVICES INC,CA
58228,STAR HOME HEALTH SERVICES INC,CA
58230,CARE CENTER HOME HEALTH INC,CA
58233,COMPASSIONATE CARE HOME HEALTH AGENCY LLC,CA
58234,HORIZON HOME HEALTH CARE,CA
58236,XL CARE INC,CA
58237,SALUS HOME HEALTH,CA
58238,SEA CREST HOME HEALTH SERVICES INC,CA
58239,INLAND HOME HEALTH PROVIDERS INC,CA
58242,SIERRA HOME HEALTHCARE SERVICES INC,CA
58243,HOME CARE EXCELLENCE HEALTH SERVICES INC,CA
58244,SUN-TRIUNE HEALTHCARE INC,CA
58245,PRIME CHOICE HOME HEALTH INC,CA
58246,INFINITY HOME CARE PROVIDERS INC,CA
58247,BLUE STAR HOME HEALTH INC,CA
58248,HEALTHWISE HOME CARE SOLUTIONS INC,CA
58250,INTERNATIONAL HOME HEALTH CARE INC,CA
58252,TEA HEALTHCARE SERVICES INC,CA
58253,ALLEGIANCE HOME HEALTH INC,CA
58255,N & D HEALTH CARE SERVICES INC,CA
58256,ALL CARE ENTERPRISES INC,CA
58258,QUINCY HOME MEDICAL SERVICES,CA
58259,HOLY ANGEL HOME HEALTH CARE INC,CA
58261,HIGHMARK HOME HEALTH INC,CA
58262,GOLDEN AGE HOME HEALTHCARE INC,CA
58263,DESTINY HOME HEALTH AGENCY INC,CA
58264,AMERICAN HEALTH ASSOCIATES INC,CA
58265,HOME REHABILITATION HEALTH CARE AGENCY,CA
58266,CITYWIDE HOME CARE INC,CA
58267,FAMILY HOME HEALTH CARE INC,CA
58268,AMITY HOME HEALTH INC,CA
58269,GREEN VALLEY HOME HEALTH SERVICES INC,CA
58270,TRUST HOME HEALTH CARE INC,CA
58271,HOME HEALTH PARTNERS INC,CA
58272,WHITE STAR HEALTH SYSTEMS INC,CA
58273,CENTRAL HOME HEALTH CARE INC,CA
58274,ROYALE HOME HEALTH CARE INC,CA
58277,GRANDCARE HOME HEALTH SERVICES,CA
58278,VN HOME HEALTH CARE,CA
58279,ANGEL CARE HOME HEALTH INC,CA
58280,SMART CARE LINK INC,CA
58281,RENAISSANCE HOME HEALTH,CA
58282,SERENITY HEALTH CARE INC,CA
58283,MAJESTY HOME HEALTH,CA
58284,MADISON HOME HEALTH CARE,CA
58285,CARING LIKE FAMILY INC,CA
58286,PROVIDENT HOME HEALTH INC,CA
58287,NIGHTINGALE HOME CARE INC,CA
58288,ST MARTIN HOME HEALTHCARE,CA
58289,ASAP HOME HEALTH SERVICE,CA
58290,EXCELLENCE HOME HEALTH CARE AGENCY INC,CA
58291,GENTLE HANDS INC,CA
58292,HEALTHCARE CALIFORNIA,CA
58293,PEOPLE'S CARE HOME HEALTH INC,CA
58294,OUTREACH HOME HEALTH SERVICES INC,CA
58296,EXCEL CARE HOME HEALTH SERVICES  INC,CA
58297,CNE HOME HEALTH SERVICES INC,CA
58298,TRUE CARE HOME HEALTH AGENCY INC,CA
58299,GUARDIAN ANGEL HOME HEALTH AGENCY INC,CA
58300,INFINITE HOME HEALTH INC,CA
58301,ENHANCEDCARE HOME HEALTH,CA
58303,MONTROSE HOME HEALTHCARE INC,CA
58304,OSO HOME CARE INC,CA
58307,ALLIANCE HOME HEALTH A SUTTER CARE AT HOME AFFILI,CA
58309,NOVA SKILLED HOME HEALTH INC,CA
58310,HOLLYWOOD HOME HEALTH SERVICES,CA
58311,ST MARY HOME HEALTH,CA
58313,A'S HOME HEALTH CARE INC,CA
58314,PRO-CARE HOME HEALTH SERVICES,CA
58315,AMERICAN CAREQUEST,CA
58318,MAXIM HEALTHCARE SERVICES INC,CA
58319,TWINS QUALITY HOME HEALTH CARE INC,CA
58321,COMPREHENSIVE HEALTH CARE INC,CA
58322,STAR CARE HOME HEALTH INC,CA
58323,MAXIM HEALTHCARE SERVICES INC,CA
58324,ASSISTED HEALTHCARE SERVICES,CA
58325,TOTAL CARE HOME HEALTH AGENCY,CA
58326,ASPIRE HOME HEALTHCARE,CA
58327,BALANCED LIVING A HOME HEALTH AGENCY INC,CA
58330,DIVINE HOME HEALTH INC,CA
58332,PROFESSIONAL CARE HOME HEALTH SERVICES INC,CA
58334,LAVANDA HOME HEALTH CARE AGENCY INC,CA
58335,HOLLYWOOD HOME HEALTH SERVICES INC,CA
58336,MAXIM HEALTHCARE SERVICES INC,CA
58340,CONSTANT CARE HOME HEALTH AGENCY INC,CA
58341,APEX HOME HEALTH CARE SERVICES,CA
58342,RC HOME HEALTHCARE INC,CA
58343,SERENE HOME HEALTH,CA
58344,GOLDEN HILLS HEALTHCARE SERVICES INC,CA
58345,GRANDCARE SAN DIEGO LLC,CA
58346,HIGH QUALITY HOME HEALTH AGENCY INC,CA
58347,METRO CARE HOME HEALTH SERVICES INC,CA
58351,CALCARE HOME HEALTH INC,CA
58352,MAXIM HEALTHCARE SERVICES INC,CA
58353,OUR LADY OF REFUGE HOME CARE INC,CA
58354,FOCUS HEALTH,CA
58355,ADVANTAGE HEALTH SYSTEMS,CA
58358,ALL CARE HOME HEALTH SERVICES,CA
58359,GEMINI HOME HEALTH INC,CA
58360,SILVER AGE HOME HEALTH CARE AGENCY INC,CA
58361,ABSOLUT HOME HEALTH CARE INC.,CA
58362,NURSES CHOICE HOME CARE,CA
58363,ABSOLUTE HOME HEALTH AGENCY INC,CA
58365,QUEST HOME HEALTH SERVICES INC,CA
58366,ACCESS TLC HOME HEALTH CARE,CA
58367,UNITED INTEGRITY HOME HEALTH INC,CA
58368,INFINITE HOME HEALTH INC,CA
58370,CARE DIMENSIONS LLC,CA
58373,PREMIERE HOME HEALTH INC,CA
58374,HEMET HOME HEALTH CARE,CA
58375,UNITED CARE HOME HEALTHCARE AGENCY INC,CA
58376,ORANGE COUNTY CARE PROVIDERS INC,CA
58377,NEW CENTURY HOME HEALTH INC,CA
58378,IDEAL CARE HOME HEALTH INC,CA
58379,GOLDEN HEART HOME HEALTH CARE,CA
58381,COMFORT HANDS HEALTHCARE INC,CA
58382,NURSES TOUCH HOME HEALTH PROVIDER INC,CA
58384,HANNAH HOME HEALTH INC,CA
58385,ST LUKE'S HOME HEALTH SERVICES INC,CA
58386,SHEPHERD HOME HEALTH CARE INC,CA
58387,R & A HOME HEALTH SERVICES INC,CA
58388,CVH HOME HEALTH SERVICES,CA
58389,PACIFIC HOME HEALTH CARE,CA
