state,LocationNO,Certification_NO,Address,LicenseRenewalDate,Offers Nursing Care Services,Offers Physical Therapy Services,Offers Speech Pathology Services,Offers Home Health Aide Services,Date Certified,Service Quality,ServiceQualityRating,Type of Ownership
Alabama,3002,17020,273 AZALEA ROAD SUITE 204 BLDG 2,2007-05-23,YES,YES,YES,YES,1977-05-23,Same As Expected,3.0 - 4.0,Proprietary
Alabama,2102,17024,2841 MONTGOMERY HIGHWAY,2008-06-01,YES,YES,YES,YES,1978-06-01,Same As Expected,3.0 - 4.0,Proprietary
Alabama,3002,17025,1515 UNIVERSITY BLVD SOUTH,2008-12-28,YES,YES,YES,YES,1978-12-28,Same As Expected,3.0 - 4.0,Proprietary
Alabama,1652,17026,2200 RIVERCHASE PARKWAY BUILDING 700,2009-03-29,YES,YES,YES,YES,1979-03-29,Same As Expected,3.0 - 4.0,Proprietary
Alabama,2452,17028,345 WALKER CHAPEL PLAZA,2009-06-01,YES,YES,YES,YES,1979-06-01,Better Than Expected,4.5 - 5.0,Proprietary
Alabama,2052,17027,2708 HIGHWAY 31 SOUTH SUITE B,2009-07-25,YES,YES,YES,YES,1979-07-25,Same As Expected,3.0 - 4.0,Proprietary
Alabama,1377,17305,171 TOWN CENTER DR SUITE MPS-4,2009-09-20,YES,YES,YES,YES,1979-09-20,Same As Expected,3.0 - 4.0,Proprietary
Alabama,2302,17034,374 SOUTH GREENO ROAD,2001-05-26,YES,YES,YES,YES,1981-05-26,Better Than Expected,4.5 - 5.0,Non - Profit Religious
Alabama,3002,17035,1142-A MONTLIMAR DRIVE,2001-08-20,YES,YES,YES,YES,1981-08-20,Same As Expected,3.0 - 4.0,Proprietary
Alabama,3127,17037,300 INTERSTATE PARK DRIVE SUITE 312,2001-10-01,YES,YES,YES,YES,1981-10-01,Same As Expected,3.0 - 4.0,Proprietary
Alabama,3327,17307,5009 RIVER CHASE DRIVE BLDG 100 SUITE D,2002-05-04,YES,YES,YES,YES,1982-05-04,Same As Expected,3.0 - 4.0,Proprietary
Alabama,3952,17041,100 CENTERVIEW DRIVE SUITE 260,2002-08-04,YES,YES,YES,YES,1982-08-04,Better Than Expected,4.5 - 5.0,Proprietary
Alabama,2777,17039,250 CHATEAU DRIVE SW SUITE 245,2002-08-05,YES,YES,YES,YES,1982-08-05,Same As Expected,3.0 - 4.0,Proprietary
Alabama,2827,17050,1310 PULASKI PIKE UNIT A,2003-10-19,YES,YES,NO,YES,1983-10-19,Same As Expected,3.0 - 4.0,Proprietary
Alabama,2527,17048,101 NORTH LINCOLN STREET,2003-12-08,YES,YES,YES,YES,1983-12-08,Worse Than Expected,1.0 - 2.5,Proprietary
Alabama,2752,17051,2204 LAKESHORE DRIVE SUITE 110,2004-06-01,YES,YES,YES,YES,1984-06-01,Same As Expected,3.0 - 4.0,Proprietary
Alabama,3377,17055,1988 HIGHWAY 14 EAST,2004-06-08,YES,YES,YES,YES,1984-06-08,Same As Expected,3.0 - 4.0,Proprietary
Alabama,2177,17053,205 GRACELAND DRIVE SUITE 3,2004-08-20,YES,YES,YES,YES,1984-08-20,Worse Than Expected,1.0 - 2.5,Proprietary
Alabama,1602,17054,1108 EAST PARK DRIVE,2004-09-04,YES,YES,YES,YES,1984-09-04,Same As Expected,3.0 - 4.0,Proprietary
Alabama,2377,17052,1628 NORTH MCKENZIE STREET,2004-09-20,YES,YES,YES,YES,1984-09-20,Same As Expected,3.0 - 4.0,Proprietary
Alabama,2002,17058,9037 INDEPENDENCE AVENUE SUITE B,2004-10-25,YES,YES,YES,YES,1984-10-25,Same As Expected,3.0 - 4.0,Proprietary
Alabama,3352,17056,11123 CHANTILLY PARKWAY UNIT L,2004-12-03,YES,YES,YES,YES,1984-12-03,Same As Expected,3.0 - 4.0,Proprietary
Alabama,3927,17872,300 SPRINGFIELD ROAD,2005-05-02,YES,YES,NO,YES,1985-05-02,Same As Expected,3.0 - 4.0,Government - State/ County
Alabama,1577,17063,200 CENTURY PARK SOUTH SUITE 116,2005-12-05,YES,YES,YES,YES,1985-12-05,Same As Expected,3.0 - 4.0,Proprietary
Alabama,2977,17066,10 MOBILE STREET,2006-02-24,YES,YES,YES,YES,1986-02-24,Same As Expected,3.0 - 4.0,Proprietary
Alabama,3102,17067,4141 WALL STREET SUITE 4141,2006-05-09,YES,YES,YES,YES,1986-05-09,Same As Expected,3.0 - 4.0,Proprietary
Alabama,2377,17069,1809 N MCKENZIE STREET,2006-07-01,YES,YES,YES,YES,1986-07-01,Same As Expected,3.0 - 4.0,Proprietary
Alabama,1852,17070,19375 NORTH 3RD STREET SUITE 101,2006-07-01,YES,YES,YES,YES,1986-07-01,Same As Expected,3.0 - 4.0,Proprietary
Alabama,3152,17071,20 ALMON DRIVE SUITE C,2006-08-21,YES,YES,YES,YES,1986-08-21,Same As Expected,3.0 - 4.0,Proprietary
Alabama,2627,17072,525 GREENVILLE BYPASS,2007-02-05,YES,YES,NO,YES,1987-02-05,Same As Expected,3.0 - 4.0,Proprietary
Alabama,2027,17873,201 GORDON DRIVE SE SUITE 107,2007-02-25,YES,YES,NO,YES,1987-02-25,Same As Expected,3.0 - 4.0,Government - State/ County
Alabama,3152,17876,13299 ALABAMA HIGHWAY 157 P O BOX 308,2008-04-05,YES,YES,NO,YES,1988-04-05,Same As Expected,3.0 - 4.0,Government - State/ County
Alabama,1452,17874,20371 CLYDE MABRY DRIVE,2008-04-06,YES,YES,NO,YES,1988-04-06,Same As Expected,3.0 - 4.0,Government - State/ County
Alabama,3477,17078,420 FIRST AVENUE WEST,2005-06-12,YES,YES,YES,YES,1990-06-12,Same As Expected,3.0 - 4.0,Proprietary
Alabama,3927,17079,131 1ST AVENUE NW SUITE B,2005-12-21,YES,YES,NO,YES,1990-12-21,Same As Expected,3.0 - 4.0,Proprietary
Alabama,3777,17080,1401 GREENSBORO AVENUE,2006-05-02,YES,YES,YES,YES,1991-05-02,Same As Expected,3.0 - 4.0,Non - Profit Private
Alabama,3602,17320,108 EXECUTIVE PARK LANE,2006-10-31,YES,YES,YES,YES,1991-10-31,Same As Expected,3.0 - 4.0,Proprietary
Alabama,1802,17082,142 PIERSON AVENUE,2006-11-07,YES,YES,NO,YES,1991-11-07,Same As Expected,3.0 - 4.0,Proprietary
Alabama,3602,17084,200 CENTRAL PARK PLACE,2006-11-21,YES,YES,YES,YES,1991-11-21,Same As Expected,3.0 - 4.0,Proprietary
Alabama,3652,17085,209 WEST SPRING STREET SUIT 305,2006-12-05,YES,YES,YES,YES,1991-12-05,Same As Expected,3.0 - 4.0,Proprietary
Alabama,2327,17088,1653 TEMPLE AVENUE,2006-12-18,YES,YES,YES,YES,1991-12-18,Same As Expected,3.0 - 4.0,Proprietary
Alabama,1727,17086,319A MCWILLIAMS AVENUE,2007-01-09,YES,YES,YES,YES,1992-01-09,Same As Expected,3.0 - 4.0,Proprietary
Alabama,2577,17090,12731 HIGHWAY 17 SUITE 3,2007-06-10,YES,YES,NO,YES,1992-06-10,Same As Expected,3.0 - 4.0,Proprietary
Alabama,1952,17089,1792 ALABAMA HWY 157 NE,2007-06-11,YES,YES,NO,YES,1992-06-11,Same As Expected,3.0 - 4.0,Non - Profit Other
Alabama,2602,17091,506 GREENE STREET,2007-06-18,YES,YES,YES,YES,1992-06-18,Same As Expected,3.0 - 4.0,Government - State/ County
Alabama,1752,17092,194 WILLIAM E HILL DRIVE,2007-07-01,YES,YES,YES,YES,1992-07-01,Same As Expected,3.0 - 4.0,Government - State/ County
Alabama,2427,17093,1706 GLENN BOULEVARD SUITE 3,2007-07-30,YES,YES,YES,YES,1992-07-30,Same As Expected,3.0 - 4.0,Proprietary
Alabama,1452,17095,725 WEST MARKET STREET SUITE A,2007-08-12,YES,YES,YES,YES,1992-08-12,Same As Expected,3.0 - 4.0,Proprietary
Alabama,1777,17094,704 CHEROKEE PLAZA SUITE 9,2007-08-13,YES,YES,NO,YES,1992-08-13,Same As Expected,3.0 - 4.0,Proprietary
Alabama,3727,17096,798 HIGHWAY 231 SOUTH,2007-10-27,YES,YES,YES,YES,1992-10-27,Same As Expected,3.0 - 4.0,Government - Local
Alabama,1427,17097,83825 HIGHWAY 9,2007-10-27,YES,YES,NO,YES,1992-10-27,Same As Expected,3.0 - 4.0,Proprietary
Alabama,2702,17100,234 1ST AVENUE SW SUITE 2,2007-10-29,YES,YES,YES,YES,1992-10-29,Same As Expected,3.0 - 4.0,Proprietary
Alabama,4002,17101,751 DERBY DRIVE,2007-12-09,YES,NO,NO,YES,1992-12-09,Same As Expected,3.0 - 4.0,Proprietary
Alabama,2252,17102,607 WILSON AVENUE SUITE 3,2007-12-17,YES,YES,YES,NO,1992-12-17,Same As Expected,3.0 - 4.0,Non - Profit Other
Alabama,2077,17103,105 HIGHWAY 80 EAST,2007-12-23,YES,YES,YES,YES,1992-12-23,Same As Expected,3.0 - 4.0,Government - Combination Government & Voluntary
Alabama,2277,17106,308 SOUTH MAIN STREET,2008-01-12,YES,YES,NO,YES,1993-01-12,Same As Expected,3.0 - 4.0,Proprietary
Alabama,3552,17104,309 PARKS AVENUE,2008-01-13,YES,YES,YES,YES,1993-01-13,Same As Expected,3.0 - 4.0,Government - State/ County
Alabama,1877,17107,222 7TH STREET SOUTH,2008-05-24,YES,YES,YES,YES,1993-05-24,Same As Expected,3.0 - 4.0,Proprietary
Alabama,2677,17109,42030 HIGHWAY 195 SUITE D,2008-06-23,YES,YES,YES,YES,1993-06-23,Same As Expected,3.0 - 4.0,Proprietary
Alabama,2852,17112,3748N COLLEGE AVENUE,2008-06-29,YES,YES,NO,YES,1993-06-29,Same As Expected,3.0 - 4.0,Proprietary
Alabama,3977,17116,500 HOSPITAL DRIVE,2008-07-26,YES,YES,YES,YES,1993-07-26,Better Than Expected,4.5 - 5.0,Proprietary
Alabama,2477,17115,301 S 4TH STREET,2008-07-27,YES,YES,YES,YES,1993-07-27,Same As Expected,3.0 - 4.0,Proprietary
Alabama,1977,17117,301 MARIARDEN ROAD SUITE F - PO BOX 629,2008-07-29,YES,YES,YES,YES,1993-07-29,Same As Expected,3.0 - 4.0,Proprietary
Alabama,3152,17118,15190 COURT STREET SUITE B,2008-08-17,YES,YES,YES,YES,1993-08-17,Same As Expected,3.0 - 4.0,Proprietary
Alabama,2802,17119,500 BOULEVARD SOUTH SW SUITE 203,2008-09-20,YES,YES,YES,YES,1993-09-20,Same As Expected,3.0 - 4.0,Proprietary
Alabama,1352,17121,1309 ANTIOCH ROAD,2008-09-27,YES,YES,YES,YES,1993-09-27,Worse Than Expected,1.0 - 2.5,Proprietary
Alabama,3252,17124,126 HOSPITAL AVENUE,2008-10-20,YES,YES,NO,YES,1993-10-20,Worse Than Expected,1.0 - 2.5,Non - Profit Other
Alabama,3877,17123,1806 44TH ST.,2008-10-21,YES,YES,YES,YES,1993-10-21,Better Than Expected,4.5 - 5.0,Proprietary
Alabama,3452,17125,116 4TH AVENUE SE,2009-01-20,YES,YES,YES,YES,1994-01-20,Better Than Expected,4.5 - 5.0,Proprietary
Alabama,3127,17319,300 INTERSTATE PARK DRIVE SUITE 324,2009-02-01,YES,YES,YES,YES,1994-02-01,Same As Expected,3.0 - 4.0,Proprietary
Alabama,2652,17128,11687 US HWY 431,2009-02-03,YES,YES,YES,YES,1994-02-03,Better Than Expected,4.5 - 5.0,Proprietary
Alabama,2377,17127,110 ELECIA LANE,2009-02-15,YES,YES,YES,YES,1994-02-15,Same As Expected,3.0 - 4.0,Government - State/ County
Alabama,1502,17129,665 OPELIKA ROAD SUITE 300,2009-03-31,YES,YES,YES,YES,1994-03-31,Better Than Expected,4.5 - 5.0,Proprietary
Alabama,2852,17130,800 COLLEGE AVENUE,2009-04-13,YES,YES,YES,YES,1994-04-13,Same As Expected,3.0 - 4.0,Proprietary
Alabama,3227,17134,1802 US HIGHWAY 84 WEST SUITE A,2009-06-14,YES,YES,YES,YES,1994-06-14,Same As Expected,3.0 - 4.0,Proprietary
Alabama,3177,17132,1104 2ND AVE EAST SUITE C,2009-06-15,YES,YES,YES,NO,1994-06-15,Worse Than Expected,1.0 - 2.5,Proprietary
Alabama,2552,17136,435 MEETING AVENUE,2009-09-26,YES,YES,NO,YES,1994-09-26,Same As Expected,3.0 - 4.0,Proprietary
Alabama,3702,17135,1526 GILMER AVENUE,2009-09-27,YES,YES,YES,YES,1994-09-27,Same As Expected,3.0 - 4.0,Non - Profit Private
Alabama,2627,17138,104 CAMELLIA AVENUE SUITE B,2009-10-18,YES,YES,NO,YES,1994-10-18,Same As Expected,3.0 - 4.0,Proprietary
Alabama,3852,17139,102 WEST CONECUH AVE,2009-12-12,YES,YES,NO,YES,1994-12-12,Same As Expected,3.0 - 4.0,Proprietary
Alabama,2927,17140,54 ROY BEALL DRIVE,2009-12-28,YES,YES,NO,YES,1994-12-28,Better Than Expected,4.5 - 5.0,Proprietary
Alabama,1702,17143,114 W JACKSON STREET,2010-01-23,YES,YES,YES,YES,1995-01-23,Same As Expected,3.0 - 4.0,Proprietary
Alabama,1477,17142,121 LINDBERG AVENUE SUITE C,2010-02-13,YES,YES,NO,YES,1995-02-13,Same As Expected,3.0 - 4.0,Non - Profit Other
Alabama,3052,17323,DR WOODROW EDDINS MED DR-P.O. 886,2010-03-06,YES,YES,NO,YES,1995-03-06,Same As Expected,3.0 - 4.0,Government - State/ County
Alabama,3302,17145,2401 STEMLEY BRIDGE ROAD SUITE 7,2010-11-29,YES,YES,YES,YES,1995-11-29,Same As Expected,3.0 - 4.0,Proprietary
Alabama,3527,17146,711 HOSPITAL DRIVE NE,2013-10-01,YES,YES,NO,YES,1998-10-01,Same As Expected,3.0 - 4.0,Non - Profit Private
Alabama,3202,17147,30 SAMFORD AVENUE UNIT 36-D,2014-02-18,YES,YES,YES,YES,1999-02-18,Same As Expected,3.0 - 4.0,Non - Profit Private
Alabama,2302,17148,7530 PARKER ROAD SUITE 200,2002-04-13,YES,YES,YES,YES,2000-04-13,Same As Expected,3.0 - 4.0,Proprietary
Alabama,1627,17149,1400 URBAN CENTER DRIVE SUITE 240,2002-07-12,YES,YES,YES,YES,2000-07-12,Same As Expected,3.0 - 4.0,Proprietary
Alabama,1402,17151,1328 GREENBRIER-DEAR ROAD,2002-10-05,YES,YES,YES,YES,2000-10-05,Same As Expected,3.0 - 4.0,Proprietary
Alabama,3652,17152,1025 FORT WILLIAMS,2002-10-05,YES,YES,YES,YES,2000-10-05,Same As Expected,3.0 - 4.0,Proprietary
Alabama,2027,17326,1690 BELTLINE ROAD STE B,2003-10-12,YES,YES,YES,YES,2001-10-12,Worse Than Expected,1.0 - 2.5,Proprietary
Alabama,1327,17153,1140 1ST STREET N STE 200,2004-03-20,YES,YES,YES,YES,2002-03-20,Same As Expected,3.0 - 4.0,Proprietary
Alabama,3727,17324,824 HIGHWAY 231 SOUTH,2004-11-13,YES,YES,YES,YES,2002-11-13,Same As Expected,3.0 - 4.0,Proprietary
Alabama,3752,17154,4735 NORREL DRIVE SUITE 125,2005-02-20,YES,YES,YES,YES,2003-02-20,Same As Expected,3.0 - 4.0,Proprietary
Alabama,3002,17155,6333 COTTAGE HILL ROAD,2006-02-05,YES,YES,YES,YES,2004-02-05,Same As Expected,3.0 - 4.0,Proprietary
Alabama,3677,17156,604 STONE AVENUE,2006-08-25,YES,YES,YES,YES,2004-08-25,Same As Expected,3.0 - 4.0,Non - Profit Religious
Alabama,2877,17327,100 HIGHWAY 78 WEST,2007-08-03,YES,YES,YES,YES,2005-08-03,Same As Expected,3.0 - 4.0,Proprietary
Alabama,1702,17328,2554 DOUGLAS AVENUE,2008-01-18,YES,YES,NO,YES,2006-01-18,Same As Expected,3.0 - 4.0,Proprietary
Alabama,3202,17157,3320 SKYWAY DRIVE SUITE 804,2008-03-09,YES,YES,YES,YES,2006-03-09,Same As Expected,3.0 - 4.0,Proprietary
Alabama,2402,17158,501 GREENHILL BLVD SUITE 150,2008-07-11,YES,YES,YES,YES,2006-07-11,Same As Expected,3.0 - 4.0,Proprietary
Alabama,2152,17159,2560 COUNTY ROAD 112,2008-07-26,YES,YES,YES,YES,2006-07-26,Same As Expected,3.0 - 4.0,Proprietary
Alabama,3877,17160,2002 35TH STREET SUITE D,2008-09-13,YES,YES,NO,YES,2006-09-13,Same As Expected,3.0 - 4.0,Proprietary
Alabama,2777,17161,185 CHATEAU DRIVE SW SUITE 102,2009-03-15,YES,YES,YES,YES,2007-03-15,Better Than Expected,4.5 - 5.0,Proprietary
Alabama,3027,17163,15 MAYFIELD STREET,2009-04-12,YES,YES,YES,YES,2007-04-12,Same As Expected,3.0 - 4.0,Proprietary
Alabama,2152,17164,2740 HEADLAND AVE,2010-02-27,YES,YES,YES,YES,2008-02-27,Same As Expected,3.0 - 4.0,Proprietary
Alabama,2352,17165,412 S COURT STREET SUITE 403,2010-04-10,YES,YES,YES,YES,2008-04-10,Same As Expected,3.0 - 4.0,Proprietary
Alabama,1877,17166,118 6TH STREET SOUTH,2011-05-11,YES,YES,YES,YES,2009-05-11,Same As Expected,3.0 - 4.0,Proprietary
Alabama,3277,17167,3319 DR JOHN HAYNES DRIVE SUITE 4,2011-05-20,YES,YES,YES,YES,2009-05-20,Same As Expected,3.0 - 4.0,Proprietary
Alabama,3002,17168,824 WESTERN AMERICA DRIVE,2011-05-21,YES,YES,YES,YES,2009-05-21,Same As Expected,3.0 - 4.0,Proprietary
Alabama,1927,17171,1015 1ST STREET SW SUITE A,2011-09-02,YES,YES,YES,YES,2009-09-02,Same As Expected,3.0 - 4.0,Proprietary
Alabama,2877,17170,1458 JONES DAIRY ROAD SUITE 100,2011-09-04,YES,YES,YES,YES,2009-09-04,Same As Expected,3.0 - 4.0,Proprietary
Alabama,3902,17169,17035 HWY 11 NORTH,2012-12-15,YES,YES,YES,YES,2010-12-15,Not Available,,Proprietary
Alabama,1927,17172,1910 CHEROKEE AVENUE SW,2013-06-30,YES,YES,YES,YES,2011-06-30,Same As Expected,3.0 - 4.0,Proprietary
Alabama,2502,17174,100 MEDICAL CENTER DRIVE SUITE 306,2015-03-07,YES,YES,YES,YES,2013-03-07,Same As Expected,3.0 - 4.0,Proprietary
Alabama,2752,17175,525 BROOKWOOD BLVD,2015-05-24,YES,YES,YES,YES,2013-05-24,Same As Expected,3.0 - 4.0,Proprietary
Alabama,2952,17176,7017 WALL TRIANA HIGHWAY SUITE C,2015-06-12,YES,YES,YES,YES,2013-06-12,Same As Expected,3.0 - 4.0,Proprietary
Alabama,2352,17177,1114 BRADSHAW DRIVE,2015-08-15,YES,YES,YES,YES,2013-08-15,Same As Expected,3.0 - 4.0,Proprietary
Alabama,3177,17179,923 2ND E AVENUE,2015-12-04,YES,YES,YES,YES,2015-12-04,Not Available,,Proprietary
Alabama,1777,17178,1496 CHESTNUT BYP UNIT D,2015-12-18,YES,YES,YES,YES,2015-12-18,Not Available,,Proprietary
Alabama,2302,17180,105B LOTTIE LANE,2015-12-23,YES,YES,YES,YES,2015-12-23,Not Available,,Proprietary
Alabama,3077,17000,201 MONROE STREET THE RSA TOWER  SUITE 1200,1996-07-01,YES,YES,YES,YES,1966-07-01,Not Available,,Government - State/ County
Alabama,3402,17801,219 NORTH COURT STREET,1996-07-01,YES,YES,NO,YES,1966-07-01,Not Available,,Government - State/ County
Alabama,1902,17803,39 BROWDER STREET,1996-07-01,YES,YES,NO,YES,1966-07-01,Worse Than Expected,1.0 - 2.5,Government - State/ County
Alabama,2227,17816,2841 NEAL METCALF ROAD,1996-07-01,YES,YES,NO,YES,1966-07-01,Same As Expected,3.0 - 4.0,Government - State/ County
Alabama,3627,17817,1000 SOUTH JACKSON HIGHWAY,1996-07-01,YES,YES,NO,YES,1966-07-01,Same As Expected,3.0 - 4.0,Government - State/ County
Alabama,2277,17818,102 WILD AVENUE,1996-07-01,YES,YES,NO,YES,1966-07-01,Same As Expected,3.0 - 4.0,Government - State/ County
Alabama,2727,17831,300 COUNTY ROAD 41,1996-07-01,YES,YES,NO,YES,1966-07-01,Same As Expected,3.0 - 4.0,Government - State/ County
Alabama,2127,17835,1781 E COTTONWOOD ROAD,1996-07-01,YES,YES,NO,YES,1966-07-01,Same As Expected,3.0 - 4.0,Government - State/ County
Alabama,3577,17836,204 LIBERTY LANE,1996-07-01,YES,YES,NO,YES,1966-07-01,Same As Expected,3.0 - 4.0,Government - State/ County
Alabama,2702,17847,2448 MILITARY STREET SOUTH,1996-07-01,YES,YES,YES,YES,1966-07-01,Better Than Expected,4.5 - 5.0,Government - State/ County
Alabama,3502,17856,320 MAIN STREET,1996-07-01,YES,YES,NO,YES,1966-07-01,Same As Expected,3.0 - 4.0,Government - State/ County
Alabama,3652,17861,311 NORTH ELM AVENUE,1996-07-01,YES,NO,NO,YES,1966-07-01,Same As Expected,3.0 - 4.0,Non - Profit Other
Alabama,3802,17863,2350 HARGROVE ROAD EAST,1996-07-01,YES,YES,NO,YES,1966-07-01,Same As Expected,3.0 - 4.0,Government - State/ County
Alabama,2202,17867,110 LEGION ROAD,1996-07-01,YES,YES,YES,YES,1966-07-01,Same As Expected,3.0 - 4.0,Government - State/ County
Alabama,2402,17825,2401 CALVIN DRIVE SOUTHWEST,1996-07-01,YES,YES,YES,YES,1966-07-01,Same As Expected,3.0 - 4.0,Government - State/ County
Alabama,2502,17828,709 EAST BROAD STREET,1996-07-01,YES,YES,NO,YES,1966-07-01,Same As Expected,3.0 - 4.0,Government - State/ County
